,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalEquityAndLiabilities,4647000,5364000,0,21645000,21081000,0,0,25443000,24056000,0,0,26797000,24743000,25503000,0,28882000,24051000,24098000,0,25296000,22721000,22529000,0,26689000,23186000,24489000,0,26361000,23207000,23676000,22690000,21796000,21892000,23571000,25366000,28740000,23551000,25451000,24970000,24079000,23460000,26831000,28794000,25672000,27024000,23686000,23938000,24175000,22002000,25396000
BalanceTotalEquityAndLiabilities_yy,,,,,353.65,-100.00,,17.55,14.11,,,5.32,2.86,,,7.78,-2.80,-5.51,,-12.42,-5.53,-6.51,,5.51,2.05,8.70,,-1.23,0.09,-3.32,,-17.32,-5.67,-0.44,11.79,31.86,7.58,7.98,-1.56,-16.22,-0.39,5.42,15.31,6.62,15.19,-11.72,-16.86,-5.83,-18.58,7.22
BalanceTotalEquityAndLiabilities_sy,,,,,45.75,53.96,,47.98,33.55,,,6.81,6.60,,,,2.02,6.26,,9.51,9.90,6.68,,9.75,8.89,7.05,,5.18,12.27,11.01,,9.22,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.85,6.76,5.52,5.64,4.20,5.78
BalanceTotalEquityAndLiabilities_qq,,15.43,-100.00,,-2.61,-100.00,,,-5.45,-100.00,,,-7.67,3.07,-100.00,,-16.73,0.20,-100.00,,-10.18,-0.85,-100.00,,-13.13,5.62,-100.00,,-11.96,2.02,-4.16,-3.94,0.44,7.67,7.62,13.30,-18.05,8.07,-1.89,-3.57,-2.57,14.37,7.32,-10.84,5.27,-12.35,1.06,0.99,-8.99,15.43
BalanceTotalEquityAndLiabilities_sq,,4.18,-100.00,,-2.61,4.15,,,-1.73,2.06,,,-6.44,-3.42,-100.00,,-3.08,2.09,-100.00,,-5.24,1.78,-100.00,,-4.79,2.36,1.16,,1.04,2.05,1.09,5.86,1.56,1.48,-0.19,9.64,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.53,-0.74,4.67,-1.93,3.08
CashflowOperatingCashflow,37000,0,-424000,-191000,-2837000,893000,-238000,-24000,-335000,853000,258000,1865000,965000,-299000,1155000,1447000,-412000,-76000,1255000,268000,-297000,364000,246000,3612000,-2560000,78000,49000,-2013000,2253000,-458000,1426000,181000,-543000,1115000,-382000,-446000,579000,1053000,988000,-471000,-528000,-31000,-148000,1583000,-285000,1146000,252000,-134000,767000,796000
CashflowOperatingCashflow_yy,,,,,-7767.57,,43.87,87.43,88.19,-4.48,208.40,7870.83,388.06,-135.05,347.67,-22.41,-142.69,74.58,8.66,-81.48,27.91,578.95,-80.40,1247.76,-761.95,-78.57,-80.08,-155.73,188.01,-687.18,2810.20,108.99,-124.10,343.45,-126.79,-346.41,206.63,-5.56,358.64,-5.61,-191.19,-102.94,-114.98,436.09,46.02,3796.77,270.27,-108.46,369.12,-30.54
CashflowOperatingCashflow_sy,,,,,-41.54,,16.30,19.46,3.76,71.63,50.50,-12.05,44.49,-32.35,23.59,16.80,-19.74,74.58,-52.17,-6.08,31.29,48.12,-26.03,-23.84,41.52,-67.77,-39.82,37.97,-6.05,-7.14,71.18,9.94,-18.08,42.56,-8.89,14.10,52.34,31.28,68.81,36.48,-59.34,19.42,7.95,-35.95,77.08,-20.50,22.96,-9.31,35.76,8.73
CashflowOperatingCashflow_qq,,-100.00,,54.95,-1385.34,131.48,-126.65,89.92,-1295.83,354.63,-69.75,622.87,-48.26,-130.98,486.29,25.28,-128.47,81.55,1751.32,-78.65,-210.82,222.56,-32.42,1368.29,-170.87,103.05,-37.18,-4208.16,211.92,-120.33,411.35,-87.31,-400.00,305.34,-134.26,-16.75,229.82,81.87,-6.17,-147.67,-12.10,94.13,-377.42,1169.59,-118.00,502.11,-78.01,-153.17,672.39,3.78
CashflowOperatingCashflow_sq,,-25.09,,174.50,-136.57,-19.41,-23.28,269.27,-87.62,89.08,-25.52,98.82,-31.60,-45.26,70.93,197.62,-63.74,59.24,-20.87,176.68,-100.00,157.78,33.63,72.36,-68.68,-25.67,43.17,50.22,-57.26,-2.87,60.41,98.76,-84.59,20.53,23.62,76.10,-27.54,18.10,62.96,66.58,-66.00,80.70,20.12,94.33,-15.17,10.17,20.45,42.91,-18.76,13.20
CashflowAmortization,46000,0,104000,56000,136000,86000,177000,167000,151000,169000,161000,183000,231000,224000,223000,314000,314000,306000,319000,274000,343000,268000,403000,196000,333000,314000,321000,288000,305000,304000,303000,252000,265000,281000,281000,251000,199000,205000,207000,123000,232000,223000,230000,232000,218000,219000,209000,181000,192000,205000
CashflowAmortization_yy,,,,,195.65,,70.19,198.21,11.03,96.51,-9.04,9.58,52.98,32.54,38.51,71.58,35.93,36.61,43.05,-12.74,9.24,-12.42,26.33,-28.47,-2.92,17.16,-20.35,46.94,-8.41,-3.18,-5.61,-12.50,-13.11,-7.57,-7.26,-0.40,-24.91,-27.05,-26.33,-51.00,16.58,8.78,11.11,88.62,-6.03,-1.79,-9.13,-21.98,-11.93,-6.39
CashflowAmortization_sy,,,,,30.42,,26.66,32.93,39.02,31.58,34.29,17.44,33.98,6.98,7.34,-1.03,-1.04,-0.82,8.61,3.65,10.41,3.02,8.59,21.54,9.49,5.60,3.78,2.40,7.30,7.03,1.34,4.82,3.91,12.54,10.23,5.98,7.78,9.13,14.96,9.69,12.78,15.28,0.99,0.97,-3.74,-2.28,8.04,10.28,12.90,5.88
CashflowAmortization_qq,,-100.00,,-46.15,142.86,-36.76,105.81,-5.65,-9.58,11.92,-4.73,13.66,26.23,-3.03,-0.45,40.81,,-2.55,4.25,-14.11,25.18,-21.87,50.37,-51.36,69.90,-5.71,2.23,-10.28,5.90,-0.33,-0.33,-16.83,5.16,6.04,,-10.68,-20.72,3.02,0.98,-40.58,88.62,-3.88,3.14,0.87,-6.03,0.46,-4.57,-13.40,6.08,6.77
CashflowAmortization_sq,,-1.03,,2.60,2.21,8.51,4.06,7.38,-5.79,9.49,1.91,4.97,4.78,-0.26,0.34,2.41,,3.56,2.86,2.43,-6.96,1.48,,5.94,-6.18,-0.40,0.83,1.02,-0.81,1.07,0.01,3.18,-0.63,3.92,,2.89,1.26,3.33,6.08,2.69,2.96,0.56,2.06,0.87,-2.14,0.46,-0.43,2.53,-0.88,2.05
CashflowInvestingCashflow,-148000,0,-261000,-746000,-2730000,-2838000,-2363000,-697000,-524000,-853000,-695000,-1282000,-155000,-345000,-872000,478000,-162000,120000,-169000,-278000,-104000,-221000,-515000,-702000,-97000,-175000,-186000,36000,-12000,-23000,54000,105000,59000,-10000,-3000,-103000,-137000,-62000,-59000,-114000,-18000,-83000,-23000,-44000,-10000,-35000,-15000,47000,-10000,-733000
CashflowInvestingCashflow_yy,,,,,-1744.59,,-805.36,6.57,80.81,69.94,70.59,-83.93,70.42,59.55,-25.47,137.29,-4.52,134.78,80.62,-158.16,35.80,-284.17,-204.73,-152.52,6.73,20.81,63.88,105.13,87.63,86.86,129.03,191.67,591.67,56.52,-105.56,-198.10,-332.20,-520.00,-1866.67,-10.68,86.86,-33.87,61.02,61.40,44.44,57.83,34.78,206.82,,-1994.29
CashflowInvestingCashflow_sy,,,,,-109.80,,-499.04,46.93,-3.70,-98.48,70.12,-2.86,43.52,85.14,7.83,73.75,44.24,11.70,-112.05,-106.47,-9.42,-62.77,-65.75,-91.73,-8.45,14.20,53.61,17.50,51.00,16.62,0.72,-64.78,-27.35,-21.42,-95.12,-2.62,27.54,-19.76,-55.97,-25.12,-23.50,-11.67,17.22,31.81,4.46,-13.15,-9.91,-35.46,,26.25
CashflowInvestingCashflow_qq,,100.00,,-185.82,-265.95,-3.96,16.74,70.50,24.82,-62.79,18.52,-84.46,87.91,-122.58,-152.75,154.82,-133.89,174.07,-240.83,-64.50,62.59,-112.50,-133.03,-36.31,86.18,-80.41,-6.29,119.35,-133.33,-91.67,334.78,94.44,-43.81,-116.95,70.00,-3333.33,-33.01,54.74,4.84,-93.22,84.21,-361.11,72.29,-91.30,77.27,-250.00,57.14,413.33,-121.28,-7230.00
CashflowInvestingCashflow_sq,,28.87,,-112.74,17.52,-80.80,-50.00,48.98,22.04,-72.37,47.86,-82.08,16.31,63.57,19.68,-17.61,-50.32,13.36,-13.90,15.98,15.13,-17.96,-116.16,-4.11,58.22,22.08,-0.40,-96.41,2.18,-1.72,20.04,-73.43,0.84,28.28,9.05,-28.78,7.84,-38.70,24.05,-20.12,22.87,7.60,-34.31,-3.27,-31.94,-8.11,19.78,-14.31,-8.78,17.76
CashflowCapex,154000,0,273000,862000,220000,5517000,2380000,730000,548000,637000,695000,1331000,93000,313000,67000,418000,173000,50000,179000,98000,105000,225000,149000,439000,69000,203000,193000,-265000,0,61000,-13000,27000,3000,29000,2000,95000,144000,62000,62000,64000,20000,56000,30000,25000,10000,29000,15000,35000,24000,537000
CashflowCapex_yy,,,,,42.86,,771.79,-15.31,149.09,-88.45,-70.80,82.33,-83.03,-50.86,-90.36,-68.60,86.02,-84.03,167.16,-76.56,-39.31,350.00,-16.76,347.96,-34.29,-9.78,29.53,-160.36,-100.00,-69.95,-106.74,110.19,,-52.46,115.38,251.85,4700.00,113.79,3000.00,-32.63,-86.11,-9.68,-51.61,-60.94,-50.00,-48.21,-50.00,40.00,140.00,1751.72
CashflowCapex_sy,,,,,35.52,,139.29,6.36,62.58,-13.80,-20.83,-1.34,-36.10,-51.62,-67.93,-45.72,-1.20,-32.63,88.67,-23.30,13.45,8.29,33.21,43.86,2.28,-6.23,-11.30,-20.40,-20.54,0.30,11.26,66.50,,13.72,50.78,98.17,-9.50,64.86,18.78,-29.02,11.19,13.01,-15.87,11.22,4.27,-6.98,-15.40,7.36,23.23,0.98
CashflowCapex_qq,,-100.00,,215.75,-74.48,2407.73,-56.86,-69.33,-24.93,16.24,9.11,91.51,-93.01,236.56,-78.59,523.88,-58.61,-71.10,258.00,-45.25,7.14,114.29,-33.78,194.63,-84.28,194.20,-4.93,-237.31,100.00,,-121.31,307.69,-88.89,866.67,-93.10,4650.00,51.58,-56.94,,3.23,-68.75,180.00,-46.43,-16.67,-60.00,190.00,-48.28,133.33,-31.43,2137.50
CashflowCapex_sq,,-49.22,,26.68,-54.21,80.80,-22.71,17.94,-16.52,14.18,-16.20,33.66,-44.26,-0.36,-15.00,49.26,-11.66,2.81,-11.57,-17.86,4.92,27.38,6.22,50.28,-37.74,-8.60,-3.63,19.96,-22.26,,3.60,20.91,-6.41,-30.73,6.24,26.43,-19.52,9.55,,5.73,-19.50,10.38,-11.86,10.44,-19.26,9.86,-2.42,9.08,-8.78,-13.32
CashflowFinancingCashflow,0,0,13984000,-653000,45000,-85000,-335000,724000,321000,-85000,530000,-168000,-52000,-242000,-687000,-394000,-243000,-218000,-958000,220000,-132000,-132000,-281000,-98000,-154000,-98000,-467000,1484000,-1654000,316000,-1480000,-124000,533000,-819000,642000,7000,-881000,-48000,-139000,-444000,133000,246000,-12000,-1633000,949000,-158000,-1557000,233000,-885000,-507000
CashflowFinancingCashflow_yy,,,,,,,-102.40,210.87,613.33,,258.21,-123.20,-116.20,-184.71,-229.62,-134.52,-367.31,9.92,-39.45,155.84,45.68,39.45,70.67,-144.55,-16.67,25.76,-66.19,1614.29,-974.03,422.45,-216.92,-108.36,132.22,-359.18,143.38,105.65,-265.29,94.14,-121.65,-6442.86,115.10,612.50,91.37,-267.79,613.53,-164.23,-12875.00,114.27,-193.26,-220.89
CashflowFinancingCashflow_sy,,,,,,,18.77,55.83,-83.79,,-90.99,-87.28,-100.00,-78.31,-82.60,2.69,-25.13,38.39,33.52,46.19,11.74,-3.79,-21.93,44.65,-13.74,14.08,-22.91,-7.90,9.30,-35.82,-68.47,-45.81,43.05,-58.79,60.84,47.44,-60.25,7.58,-45.82,-46.65,-8.11,-77.27,5.93,32.47,-22.65,34.42,-33.91,-35.47,7.57,-1.92
CashflowFinancingCashflow_qq,,,,-104.67,106.89,-288.89,-294.12,316.12,-55.66,-126.48,723.53,-131.70,69.05,-365.38,-183.88,42.65,38.32,10.29,-339.45,122.96,-160.00,,-112.88,65.12,-57.14,36.36,-376.53,417.77,-211.46,119.11,-568.35,91.62,529.84,-253.66,178.39,-98.91,-12685.71,94.55,-189.58,-219.42,129.95,84.96,-104.88,-13508.33,158.11,-116.65,-885.44,114.96,-479.83,42.71
CashflowFinancingCashflow_sq,,,,81.35,40.22,74.25,-15.93,1.18,-65.95,17.07,53.90,-9.09,47.28,-147.09,5.92,26.37,42.77,4.69,-85.42,6.12,-30.21,,54.25,3.98,-40.12,35.26,-97.08,42.93,-1.39,30.97,-41.03,59.73,104.21,-100.69,91.02,60.92,-19.22,14.61,-89.27,-9.29,52.12,-74.68,51.38,15.47,39.86,-50.91,-1.34,24.51,27.52,9.74
CashflowShareCapitalCash,,,13959000,-752000,,,,,,,,,,,,0,,,0,48000,,,-6000,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,-100.00,100.00,,,,,,,,,,,,,,,,-100.00,,,100.00,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,-100.00,-8.76,,,,,,,,,,,,,,,,-100.00,,,-87.03,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,-105.39,100.00,,,,,,,,,,,,,,,,-100.00,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,-99.80,100.00,,,,,,,,,,,,,,,,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,0,0,,,483000,0,,,495000,0,,,0,0,,,604000,0,,,655000,0,,,,,,,,,445000,1000,0,522000,,,,471000,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,2.48,,,,-100.00,,,,,,,,8.44,,,,-100.00,,,,,,,,,,-100.00,-100.00,,-9.77,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,-48.71,,,,-82.46,,,,,,,,,,,,-100.00,,,,,,,,,,-100.00,-20.21,,-15.32,,
CashflowDividend_qq,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,-99.78,-100.00,,-100.00,,,,-100.00,
CashflowDividend_sq,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,-99.78,-100.00,,-100.00,,,,-100.00,
CashflowNetCashflow,-111000,0,13299000,-1590000,-5522000,-2030000,-2936000,3000,-538000,-85000,93000,415000,758000,-886000,-404000,1531000,-817000,-174000,128000,210000,-533000,11000,-550000,2812000,-2811000,-195000,-604000,-493000,587000,-165000,0,162000,49000,286000,257000,-542000,-439000,943000,790000,-1029000,-413000,132000,-183000,-94000,654000,953000,-1320000,146000,-128000,-444000
CashflowNetCashflow_yy,,,,,-4874.77,,-122.08,100.19,90.26,95.81,103.17,13733.33,240.89,-942.35,-534.41,268.92,-207.78,80.36,131.68,-86.28,34.76,106.32,-529.69,1239.05,-427.39,-1872.73,-9.82,-117.53,120.88,15.38,100.00,132.86,-91.65,273.33,,-434.57,-995.92,229.72,207.39,-89.85,5.92,-86.00,-123.16,90.86,258.35,621.97,-621.31,255.32,-119.57,-146.59
CashflowNetCashflow_sy,,,,,20.32,,-40.51,101.94,-1.79,11.88,-26.11,-64.72,96.82,-53.74,60.55,-8.91,-62.38,76.72,5.75,-67.55,-2.67,-22.87,-35.70,9.64,-36.37,-9.14,0.64,0.08,78.95,-10.00,18.56,-37.90,51.78,-11.60,,61.79,-60.24,63.77,31.63,83.62,-113.54,-61.56,43.45,-10.83,105.27,-23.58,-63.59,-38.36,32.25,19.18
CashflowNetCashflow_qq,,100.00,,-111.96,-247.30,63.24,-44.63,100.10,-18033.33,84.20,209.41,346.24,82.65,-216.89,54.40,478.96,-153.36,78.70,173.56,64.06,-353.81,102.06,-5100.00,611.27,-199.96,93.06,-209.74,18.38,219.07,-128.11,100.00,,-69.75,483.67,-10.14,-310.89,19.00,314.81,-16.22,-230.25,59.86,131.96,-238.64,48.63,795.74,45.72,-238.51,111.06,-187.67,-246.88
CashflowNetCashflow_sq,,96.20,,260.09,-56.99,17.55,32.46,212.63,-117.12,3.24,-48.72,134.33,-53.23,-149.39,67.35,216.64,-119.01,89.36,-43.42,116.21,-97.57,73.01,30.26,133.71,-104.62,36.06,37.37,142.36,-55.96,-99.56,85.83,,-63.30,-77.30,64.54,83.48,-42.88,78.42,13.61,129.54,-163.58,87.30,99.36,152.29,-47.10,-44.66,70.80,143.40,-78.74,64.40
