,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceNonshareCapital_sy,,,,,138.15,32.39,11.88,13.20,1.56,-3.61,-6.13,9.23,10.31,3.07,-5.98,3.92,6.11,12.30,10.29,16.02,21.66,-4.09,-0.86,-5.92,2.04,-12.20,-0.67,-53.40,-19.28,-21.70,-26.82,-19.29,-9.83,-8.70,-12.49,-12.89,-16.76,-19.44,-17.85,-23.72,-10.20,-16.03,-15.86,-11.97,-20.11,-23.36,-22.17,-19.52,-4.43,-9.60,-3.32,-2.02,-37.88,-39.08,-82.08
BalanceNonshareCapital_qq,,590.60,-0.16,0.57,3.02,5.38,2.46,-7.02,2.70,-3.64,2.03,-4.37,3.33,-5.43,0.61,4.83,6.37,1.06,-2.14,-6.66,-1.35,6.44,1.15,-7.87,4.45,-0.14,3.37,-19.58,-3.30,-2.59,-3.40,-11.30,-1.08,1.39,-1.64,-11.11,5.80,-12.03,6.23,1.89,2.41,14.39,6.24,3.03,-1.83,10.18,-0.85,13.55,2.50,9.44,5.90,0.60,-83.38,5.79,1.32
BalanceNonshareCapital_sq,,2.56,-100.00,0.57,7.58,5.14,-100.00,-7.02,2.22,-3.64,-100.00,-4.37,3.24,-5.43,-100.00,4.83,-1.92,1.06,-100.00,-6.66,-1.35,0.26,-100.00,-7.87,1.52,-19.72,2.20,-19.58,-0.45,0.06,-12.94,-4.18,0.32,1.47,-3.50,-11.29,-11.97,-3.56,0.64,-9.38,-0.42,1.02,0.46,-9.27,-1.28,,-0.96,-16.26,2.50,0.93,2.18,-9.74,,0.84,1.32
BalanceNoncurrentLiabilities,3026834000,5274805000,5331707000,5553853000,5506690000,5445872000,5277171000,8958143000,9665401000,8547047000,8301955000,11091402000,11546424000,10473575000,11813921000,4634178000,4897881000,14679401000,14011116000,13223343000,11264371000,10956864000,11201642000,10684821000,8314005000,10124408000,10975887000,12120002000,11536279000,11708498000,10196099000,9197000000,8168917000,8432092000,7463141000,7846000000,9102000000,11734000000,11912000000,12305000000,10380000000,9911000000,12081000000,10227000000,9854000000,10188000000,9862000000,9652000000,8814000000,8718000000,8806000000,9071000000,10201000000,10912000000,11016000000
BalanceNoncurrentLiabilities_yy,,,,,81.93,3.24,-1.02,61.30,75.52,56.95,57.32,23.81,19.46,22.54,42.30,-58.22,-57.58,40.16,18.60,185.34,129.98,-25.36,-20.05,-19.20,-26.19,-7.60,-2.02,13.43,38.76,15.65,-7.10,-24.12,-29.19,-27.98,-26.80,-14.69,11.42,39.16,59.61,56.83,14.04,-15.54,1.42,-16.89,-5.07,2.79,-18.37,-5.62,-10.55,-14.43,-10.71,-6.02,15.74,25.17,25.10
BalanceNoncurrentLiabilities_sy,,,,,53.62,51.83,-1.02,1.02,4.01,-3.21,57.32,68.93,73.35,22.54,42.30,21.83,19.30,40.16,18.60,10.98,0.16,-20.87,-20.05,-10.56,-13.05,-19.86,-2.02,14.46,39.36,15.65,-7.10,-7.39,-9.74,2.66,-4.07,-0.16,-4.59,-8.82,4.50,12.42,13.35,-1.73,-0.41,-1.73,-3.24,3.51,2.41,-3.44,-13.70,-13.64,-7.42,-4.09,9.42,17.06,25.10
BalanceNoncurrentLiabilities_qq,,74.27,1.08,4.17,-0.85,-1.10,-3.10,69.75,7.90,-11.57,-2.87,33.60,4.10,-9.29,12.80,-60.77,5.69,199.71,-4.55,-5.62,-14.81,-2.73,2.23,-4.61,-22.19,21.78,8.41,10.42,-4.82,1.49,-12.92,-9.80,-11.18,3.22,-11.49,5.13,16.01,28.92,1.52,3.30,-15.64,-4.52,21.89,-15.35,-3.65,3.39,-3.20,-2.13,-8.68,-1.09,1.01,3.01,12.46,6.97,0.95
BalanceNoncurrentLiabilities_sq,,-9.95,-100.00,4.17,0.26,-1.62,-100.00,69.75,3.32,-34.07,-100.00,33.60,11.89,-3.89,-100.00,-60.77,13.74,4.93,-100.00,-5.62,-3.33,0.09,-100.00,-4.61,-2.47,-0.78,5.63,2.90,-4.82,3.35,-3.86,-2.20,2.28,1.94,-4.92,-0.04,0.46,6.19,1.52,1.52,5.26,-2.60,0.67,3.58,-3.10,-2.99,-3.13,-1.44,-5.07,-3.71,1.24,3.01,-0.05,4.45,0.95
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,2209399000,3263449000,3293869000,3405978000,3432708000,3306153000,3141314000,6211193000,6977091000,5910344000,5773044000,8602721000,9082126000,8011120000,9389755000,2610651000,2794736000,12506970000,12151089000,11610532000,9654547000,9251933000,9570791000,9123987000,6712862000,8508728000,9218858000,10537792000,9904944000,10124989000,8522559000,7678000000,6666478000,6984665000,5901435000,6507000000,7734000000,10123000000,10054000000,9670000000,8733000000,8046000000,9656000000,8131000000,7893000000,8576000000,8167000000,7446000000,6536000000,6351000000,6449000000,6688000000,7831000000,8499000000,8549000000
BalanceNoncurrentBorrowings_yy,,,,,55.37,1.31,-4.63,82.36,103.25,78.77,83.78,38.50,30.17,35.54,62.65,-69.65,-69.23,56.12,29.41,344.74,245.45,-26.03,-21.24,-21.42,-30.47,-8.03,-3.68,15.50,47.55,19.00,-7.55,-27.14,-32.70,-31.02,-30.76,-15.25,16.01,44.93,70.37,48.61,12.92,-20.52,-3.96,-15.92,-9.62,6.59,-15.42,-8.42,-17.19,-25.94,-21.04,-10.18,19.81,33.82,32.56
BalanceNoncurrentBorrowings_sy,,,,,65.72,207.85,-4.63,5.37,-3.10,-3.93,83.78,121.91,88.71,35.54,62.65,52.69,32.35,154.47,29.41,9.45,-20.87,-28.99,-21.24,-13.12,-17.66,-24.33,-3.68,13.31,47.55,19.00,-7.55,-13.55,-22.49,-18.25,-2.20,-8.75,-5.35,-8.84,-4.78,-0.01,4.26,-10.13,-3.96,-0.91,-12.65,-7.55,-12.35,-9.53,-26.55,-21.60,-19.04,-19.76,-6.54,3.36,32.56
BalanceNoncurrentBorrowings_qq,,47.71,0.93,3.40,0.78,-3.69,-4.99,97.73,12.33,-15.29,-2.32,49.02,5.57,-11.79,17.21,-72.20,7.05,347.52,-2.85,-4.45,-16.85,-4.17,3.45,-4.67,-26.43,26.75,8.35,14.31,-6.01,2.22,-15.83,-9.91,-13.17,4.77,-15.51,10.26,18.86,30.89,-0.68,-3.82,-9.69,-7.87,20.01,-15.79,-2.93,8.65,-4.77,-8.83,-12.22,-2.83,1.54,3.71,17.09,8.53,0.59
BalanceNoncurrentBorrowings_sq,,-36.51,-100.00,3.40,1.37,-4.36,-100.00,97.73,1.68,-98.15,-100.00,49.02,22.78,-11.79,-100.00,-72.20,31.98,12.73,-100.00,-4.45,-4.59,17.14,-100.00,-4.67,-2.11,0.39,8.35,-2.79,-6.01,5.69,-6.36,-3.06,4.28,3.39,-8.33,-2.30,1.54,-0.32,0.58,-1.48,5.88,-4.18,-2.75,-0.75,-4.80,-18.48,-4.67,-1.88,-10.30,-6.88,4.26,3.71,-1.52,5.92,0.59
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,817435000,2011356000,2037838000,2147875000,2073982000,2139719000,2135857000,2746950000,2688310000,2636703000,2528911000,2488681000,2464298000,2462455000,2424166000,2023527000,2103145000,2172431000,1860027000,1612811000,1609824000,1704931000,1630851000,1560834000,1601143000,1615680000,1757029000,1582210000,1631335000,1583509000,1673540000,1519000000,1502439000,1447427000,1561706000,1339000000,1368000000,1611000000,1858000000,2635000000,1647000000,1865000000,2425000000,2096000000,1961000000,1612000000,1695000000,2206000000,2278000000,2367000000,2357000000,2383000000,2370000000,2413000000,2467000000
BalanceNoncurrentOtherLiabilities_yy,,,,,153.72,6.38,4.81,27.89,29.62,23.23,18.40,-9.40,-8.33,-6.61,-4.14,-18.69,-14.66,-11.78,-23.27,-20.30,-23.46,-21.52,-12.32,-3.22,-0.54,-5.23,7.74,1.37,1.89,-1.99,-4.75,-4.00,-7.90,-8.59,-6.68,-11.85,-8.95,11.30,18.97,96.79,20.39,15.77,30.52,-20.46,19.06,-13.57,-30.10,5.25,16.17,46.84,39.06,8.02,4.04,1.94,4.67
BalanceNoncurrentOtherLiabilities_sy,,,,,65.78,6.38,4.81,15.42,15.56,-1.09,18.40,-3.89,-8.33,-6.61,-4.14,-18.69,-14.66,4.73,-23.27,9.00,-2.07,10.07,-12.32,6.81,7.69,1.05,7.74,18.48,20.41,0.98,21.50,28.14,11.08,12.22,9.14,5.76,-6.00,0.55,2.02,9.58,17.69,12.35,7.90,0.53,5.30,5.16,4.52,3.31,0.56,-7.30,-3.68,1.61,4.04,6.39,4.67
BalanceNoncurrentOtherLiabilities_qq,,146.06,1.32,5.40,-3.44,3.17,-0.18,28.61,-2.13,-1.92,-4.09,-1.59,-0.98,-0.07,-1.55,-16.53,3.93,3.29,-14.38,-13.29,-0.19,5.91,-4.35,-4.29,2.58,0.91,8.75,-9.95,3.10,-2.93,5.69,-9.23,-1.09,-3.66,7.90,-14.26,2.17,17.76,15.33,41.82,-37.50,13.24,30.03,-13.57,-6.44,-17.80,5.15,30.15,3.26,3.91,-0.42,1.10,-0.55,1.81,2.24
BalanceNoncurrentOtherLiabilities_sq,,0.40,-100.00,5.40,-1.20,1.06,-100.00,28.61,0.33,-7.74,-100.00,-1.59,-2.60,-0.07,-100.00,-16.53,0.64,3.29,-100.00,-13.29,-0.99,-0.14,-100.00,-4.29,1.47,1.18,-30.52,4.83,3.10,0.07,1.52,-0.80,0.12,-1.08,-1.99,-7.88,-1.84,3.46,5.15,6.60,0.42,0.08,0.95,1.55,-2.55,3.92,-1.33,-2.13,-1.49,-0.22,0.42,1.10,-0.55,3.21,2.24
BalanceCurrentLiabilities,5431067000,10118581000,9097597000,8537469000,8392762000,9073627000,9251166000,14682422000,13664169000,14898277000,14343979000,12438663000,12290591000,14173509000,13880599000,21809925000,24660149000,14145360000,13159892000,14157516000,15816905000,18470507000,15336247000,16225018000,20058790000,17783425000,20549776000,19812793000,19481308000,17104088000,18526783000,15127000000,16981278000,18300823000,17790819000,15954000000,16288000000,16678000000,16329000000,14034000000,14801000000,16707000000,13684000000,13666000000,13868000000,16029000000,14661000000,16622000000,14332000000,15832000000,16447000000,16382000000,17163000000,20217000000,21067000000
BalanceCurrentLiabilities_yy,,,,,54.53,-10.33,1.69,71.98,62.81,64.19,55.05,-15.28,-10.05,-4.86,-3.23,75.34,100.64,-0.20,-5.19,-35.09,-35.86,30.58,16.54,14.60,26.82,-3.72,33.99,22.11,-2.88,-3.82,-9.84,-23.65,-12.83,7.00,-3.97,5.47,-4.08,-8.87,-8.22,-12.03,-9.13,0.17,-16.20,-2.62,-6.30,-4.06,7.14,21.63,3.35,-1.23,12.18,-1.44,19.75,27.70,28.09
BalanceCurrentLiabilities_sy,,,,,-18.92,-10.33,1.69,3.10,10.93,25.23,55.05,25.11,20.81,23.46,-3.23,42.00,44.46,28.71,-5.19,15.58,9.97,28.70,16.54,6.80,20.25,-0.04,33.99,28.22,10.12,12.60,15.74,-17.88,-6.17,2.60,-11.59,3.46,-5.40,-11.16,3.10,1.08,11.74,4.59,-0.66,1.28,-7.02,2.90,7.22,19.50,8.82,-6.56,-7.82,-20.21,-13.62,12.69,28.09
BalanceCurrentLiabilities_qq,,86.31,-10.09,-6.16,-1.69,8.11,1.96,58.71,-6.94,9.03,-3.72,-13.28,-1.19,15.32,-2.07,57.13,13.07,-42.64,-6.97,7.58,11.72,16.78,-16.97,5.80,23.63,-11.34,15.56,-3.59,-1.67,-12.20,8.32,-18.35,12.26,7.77,-2.79,-10.32,2.09,2.39,-2.09,-14.05,5.47,12.88,-18.09,-0.13,1.48,15.58,-8.53,13.38,-13.78,10.47,3.88,-0.40,4.77,17.79,4.20
BalanceCurrentLiabilities_sq,,-1.12,-100.00,-6.16,-2.97,7.80,-100.00,58.71,1.23,9.03,-100.00,-13.28,-1.19,24.46,-100.00,57.13,3.44,9.39,-100.00,7.58,7.98,15.58,-100.00,5.80,4.98,-1.07,-4.18,12.47,-1.67,-5.04,-1.64,-11.62,11.82,0.50,-3.84,6.12,-9.35,1.82,8.22,1.15,3.38,1.64,-4.15,1.35,-0.38,21.46,-4.58,9.23,-5.08,-6.91,3.42,-0.40,-1.08,11.88,4.20
BalanceCurrentTradePayablesv,4689396000,7742774000,7158377000,6684050000,5789309000,7186409000,7360720000,8221395000,7638392000,9068100000,8495699000,9181243000,9884732000,11677304000,10373316000,8377167000,8655889000,11456108000,10100714000,11494542000,10923621000,14258964000,12392372000,13435998000,13425521000,14927191000,16310400000,15092524000,15360610000,13563667000,15823912000,12656000000,12601272000,14561318000,15280395000,14013000000,12985000000,14392000000,14668000000,11257000000,11310000000,13732000000,11454000000,10658000000,11041000000,13552000000,12444000000,13591000000,11977000000,13877000000,14196000000,14469000000,13900000000,17047000000,17717000000
BalanceCurrentTradePayablesv_yy,,,,,23.46,-7.19,2.83,23.00,31.94,26.18,15.42,11.68,29.41,28.77,22.10,-8.76,-12.43,-1.89,-2.63,37.21,26.20,24.47,22.69,16.89,22.90,4.69,31.62,12.33,14.41,-9.13,-2.98,-16.14,-17.96,7.36,-3.43,10.72,3.05,-1.16,-4.01,-19.67,-12.90,-4.59,-21.91,-5.32,-2.38,-1.31,8.64,27.52,8.48,2.40,14.08,6.46,16.06,22.84,24.80
BalanceCurrentTradePayablesv_sy,,,,,23.46,14.98,2.83,6.62,11.88,14.47,15.42,10.79,11.89,15.71,22.10,16.84,19.13,26.30,-2.63,0.22,25.47,2.30,22.69,16.89,22.90,4.69,31.62,0.93,5.45,-5.84,-5.28,-6.86,-4.64,7.36,-3.43,10.72,-5.62,-5.34,2.63,-11.01,-2.69,4.78,-18.27,-22.96,-10.86,-1.31,8.64,19.06,1.61,-14.44,-7.50,4.33,15.81,36.13,24.80
BalanceCurrentTradePayablesv_qq,,65.11,-7.55,-6.63,-13.39,24.13,2.43,11.69,-7.09,18.72,-6.31,8.07,7.66,18.13,-11.17,-19.24,3.33,32.35,-11.83,13.80,-4.97,30.53,-13.09,8.42,-0.08,11.19,9.27,-7.47,1.78,-11.70,16.66,-20.02,-0.43,15.55,4.94,-8.29,-7.34,10.84,1.92,-23.25,0.47,21.41,-16.59,-6.95,3.59,22.74,-8.18,9.22,-11.88,15.86,2.30,1.92,-3.93,22.64,3.93
BalanceCurrentTradePayablesv_sq,,19.51,-53.77,-6.63,-4.65,16.90,-100.00,11.69,-0.63,18.72,-100.00,8.07,-2.11,18.13,-100.00,-19.24,3.33,32.35,-100.00,13.80,13.03,21.68,-100.00,8.42,7.66,-2.95,0.94,-7.47,11.66,-11.40,4.44,-16.09,6.95,10.56,1.28,6.12,-7.34,5.31,4.03,-7.37,0.47,8.07,-16.59,-6.95,3.59,15.96,-8.18,-3.66,-11.88,0.54,9.52,16.62,-5.31,16.62,3.93
BalanceCurrentBorrowings,353008000,1519914000,1104025000,1115170000,1904658000,1173144000,1033847000,5593679000,5107824000,4977779000,4956902000,2434196000,1617908000,1601366000,2695987000,12494723000,14965118000,2170808000,2607143000,1711169000,3163110000,2957357000,1797554000,1688263000,4543063000,1433720000,2885796000,2902107000,1773310000,2399042000,1607648000,1417000000,3304602000,2916529000,1702873000,960000000,2104000000,1604000000,919000000,2007000000,2488000000,2138000000,1239000000,1027000000,1789000000,1838000000,1559000000,989000000,933000000,657000000,652000000,317000000,1403000000,1035000000,1114000000
BalanceCurrentBorrowings_yy,,,,,439.55,-22.82,-6.36,401.60,168.18,324.31,379.46,-56.48,-68.32,-67.83,-45.61,413.30,824.97,35.56,-3.30,-86.30,-78.86,36.23,-31.05,-1.34,43.63,-51.52,60.54,71.90,-60.97,67.33,-44.29,-51.17,86.35,21.57,5.92,-32.25,-36.33,-45.00,-46.03,109.06,18.25,33.29,34.82,-48.83,-28.09,-14.03,25.83,-3.70,-47.85,-64.25,-58.18,-67.95,50.38,57.53,70.86
BalanceCurrentBorrowings_sy,,,,,-77.20,-64.17,-6.36,42.10,32.76,294.90,379.46,196.11,34.72,44.01,-45.61,85.31,179.92,70.75,-3.30,48.50,-22.16,60.21,-31.05,13.98,12.06,-20.78,60.54,48.48,23.99,25.38,83.61,-13.70,-15.66,-14.48,-17.96,-21.86,-18.92,-21.90,0.99,24.06,21.68,18.04,27.36,-9.58,-6.14,-5.50,-2.94,7.46,8.88,-10.80,-36.83,-58.95,-45.76,-10.84,70.86
BalanceCurrentBorrowings_qq,,330.56,-27.36,1.01,70.80,-38.41,-11.87,441.05,-8.69,-2.55,-0.42,-50.89,-33.53,-1.02,68.36,363.46,19.77,-85.49,20.10,-34.37,84.85,-6.50,-39.22,-6.08,169.10,-68.44,101.28,0.57,-38.90,35.29,-32.99,-11.86,133.21,-11.74,-41.61,-43.62,119.17,-23.76,-42.71,118.39,23.97,-14.07,-42.05,-17.11,74.20,2.74,-15.18,-36.56,-5.66,-29.58,-0.76,-51.38,342.59,-26.23,7.63
BalanceCurrentBorrowings_sq,,-17.62,-100.00,1.01,8.52,-37.07,-100.00,441.05,22.02,-11.23,-100.00,-50.89,-33.53,42.61,-100.00,363.46,11.82,-11.97,-100.00,-34.37,8.60,24.06,-100.00,-6.08,-0.98,5.53,-44.13,84.29,15.90,15.12,-17.22,-8.76,14.68,-13.44,-15.70,6.18,2.98,-9.70,0.59,6.30,6.30,1.54,-1.60,-1.09,-5.15,40.70,-6.54,5.30,-5.12,-22.21,-5.00,9.11,-9.84,2.61,7.63
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,357189000,803259000,771683000,718984000,678635000,691848000,824297000,1036244000,1060424000,988279000,844747000,762541000,727229000,816400000,748516000,788514000,893130000,376157000,314282000,871286000,1015326000,699617000,792213000,1025798000,1402980000,918254000,1036145000,1681783000,1809825000,717022000,783972000,886000000,819237000,599152000,626497000,858000000,924000000,443000000,552000000,770000000,721000000,593000000,800000000,1981000000,802000000,406000000,465000000,2042000000,1422000000,1298000000,1599000000,1596000000,1696000000,1908000000,1985000000
BalanceCurrentOtherLiabilities_yy,,,,,89.99,-13.87,6.82,44.13,56.26,42.85,2.48,-26.41,-31.42,-17.39,-11.39,3.41,22.81,-53.92,-58.01,10.50,13.68,85.99,152.07,17.73,38.18,31.25,30.79,63.95,29.00,-21.91,-24.34,-47.32,-54.73,-16.44,-20.09,-3.16,12.79,-26.06,-11.89,-10.26,-21.97,33.86,44.93,157.27,11.23,-31.53,-41.88,3.08,77.31,219.70,243.87,-21.84,19.27,47.00,24.14
BalanceCurrentOtherLiabilities_sy,,,,,-6.46,-13.87,6.82,-1.62,-16.88,-49.32,2.48,-7.83,21.18,49.60,-11.39,3.41,16.10,-14.80,-58.01,70.56,-0.72,77.10,152.07,12.94,30.36,-15.51,30.79,46.16,18.24,18.90,-24.34,-17.34,129.97,11.68,-3.69,14.54,-8.51,-25.90,-8.36,1.31,4.46,20.21,18.05,110.88,12.28,-3.65,-4.18,-4.17,33.08,48.94,19.50,4.61,20.67,12.60,24.14
BalanceCurrentOtherLiabilities_qq,,124.88,-3.93,-6.83,-5.61,1.95,19.14,25.71,2.33,-6.80,-14.52,-9.73,-4.63,12.26,-8.32,5.34,13.27,-57.88,-16.45,177.23,16.53,-31.09,13.24,29.49,36.77,-34.55,12.84,62.31,7.61,-60.38,9.34,13.01,-7.54,-26.86,4.56,36.95,7.69,-52.06,24.60,39.49,-6.36,-17.75,34.91,147.63,-59.52,-49.38,14.53,339.14,-30.36,-8.72,23.19,-0.19,6.27,12.50,4.04
BalanceCurrentOtherLiabilities_sq,,-8.20,-100.00,-6.83,20.16,-6.56,-100.00,25.71,2.33,-30.89,-100.00,-9.73,0.94,11.15,-100.00,5.34,5.42,5.80,-100.00,177.23,-17.21,46.23,-100.00,29.49,21.25,-22.06,12.84,62.31,4.15,0.10,-13.74,13.01,23.19,-5.08,-2.14,2.02,2.88,-4.36,14.76,14.87,-2.12,-0.58,8.40,105.83,-42.36,-7.18,5.66,31.30,-4.94,2.68,3.63,2.59,6.27,10.84,4.04
BalanceReckoning,31474000,52634000,63512000,19265000,20160000,22226000,32302000,27060000,36709000,47121000,46631000,60683000,60722000,78439000,78670000,149521000,146012000,142287000,137753000,80519000,714848000,554569000,354108000,74959000,687226000,518485000,332491000,136379000,537563000,424357000,311251000,168000000,256167000,224404000,181634000,124000000,279000000,239000000,190000000,,282000000,244000000,191000000,,271000000,233000000,193000000,,,,,,164000000,227000000,251000000
BalanceReckoning_yy,,,,,-35.95,-57.77,-49.14,40.46,82.09,112.01,44.36,124.25,65.41,66.46,68.71,146.40,140.46,81.40,75.10,-46.15,389.58,289.75,157.06,-6.91,-3.86,-6.51,-6.10,81.94,-21.78,-18.15,-6.39,23.19,-52.35,-47.12,-41.64,-26.19,8.91,6.50,4.61,-100.00,1.08,2.09,0.53,,-3.90,-4.51,1.05,,-100.00,-100.00,-100.00,,,,
BalanceReckoning_sy,,,,,-35.95,-57.77,-49.14,19.79,88.98,78.12,44.36,124.25,116.06,166.67,68.71,56.37,72.81,27.24,75.10,-14.30,-2.96,10.88,157.06,-35.57,-3.86,-6.51,-6.10,5.23,-21.78,-20.10,-48.49,6.32,-27.76,30.61,72.33,30.40,8.91,42.01,-16.43,2.75,20.00,5.59,-22.85,,-46.40,-22.96,-17.20,,-53.22,-58.04,-55.73,,,,
BalanceReckoning_qq,,67.23,20.67,-69.67,4.65,10.25,45.33,-16.23,35.66,28.36,-1.04,30.13,0.06,29.18,0.29,90.06,-2.35,-2.55,-3.19,-41.55,787.80,-22.42,-36.15,-78.83,816.80,-24.55,-35.87,-58.98,294.17,-21.06,-26.65,-46.02,52.48,-12.40,-19.06,-31.73,125.00,-14.34,-20.50,-100.00,,-13.48,-21.72,-100.00,,-14.02,-17.17,-100.00,,,,,,38.41,10.57
BalanceReckoning_sq,,67.23,-100.00,-69.67,-13.54,31.68,-27.34,-16.23,34.92,12.75,-50.52,30.13,-1.30,17.55,-100.00,90.06,-3.31,-8.00,-100.00,-41.55,-1.76,1.47,-100.00,-78.83,658.61,-15.03,-35.87,-75.00,22.47,-21.06,-23.53,1.49,11.63,1.57,-10.44,-31.73,-5.84,3.02,-4.70,7.57,,-20.90,-22.38,-62.60,,-3.43,-4.59,-46.56,,,,,,10.28,10.57
BalanceTotalEquityAndLiabilities,21144259000,32976560000,32959053000,33404311000,33808525000,35566553000,36558672000,45223128000,44991502000,45683853000,45320035000,46102825000,46785997000,48152549000,49591051000,46975750000,49795314000,50120297000,49094724000,49088070000,49211884000,52105155000,50363936000,51149792000,54312677000,54458013000,58220224000,58731478000,58898109000,56338785000,57648688000,52631000000,53713792000,54493996000,53619227000,51351000000,53002000000,50607000000,50984000000,46725000000,46535000000,49025000000,49866000000,48137000000,48182000000,51809000000,51604000000,55559000000,54595000000,56489000000,59076000000,60664000000,60092000000,64571000000,67456000000
BalanceTotalEquityAndLiabilities_yy,,,,,59.89,7.85,10.92,35.38,33.08,28.45,23.97,1.95,3.99,5.40,9.42,1.89,6.43,4.09,-1.00,4.50,-1.17,3.96,2.59,4.20,10.36,4.52,15.60,14.82,8.44,3.45,-0.98,-10.39,-8.80,-3.27,-6.99,-2.43,-1.33,-7.13,-4.91,-9.01,-12.20,-3.13,-2.19,3.02,3.54,5.68,3.49,15.42,13.31,9.03,14.48,9.19,10.07,14.31,14.19
