,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_yy,,,,,4703.70,183.08,,213.98,42.25,106.85,,143.46,404.17,393.15,,70.63,123.47,-1.39,,38.71,-2.46,3.93,,-43.35,-49.95,7.77,,86.51,97.22,33.30,1.69,-59.47,-65.45,-61.71,-49.28,-27.01,-43.56,-54.63,-20.71,66.46,50.83,45.43,-10.25,-40.58,8.20,38.67,45.10,13.75,12.59,-19.44
BalanceCurrentOtherLiabilities_sy,,,,,22.45,36.36,,38.95,1.27,-7.93,,94.80,9.64,62.90,,-13.02,12.94,40.86,,44.92,52.91,6.74,,1.85,28.92,10.12,,7.95,-8.11,15.47,-4.15,-1.56,1.00,11.38,19.13,8.20,21.12,11.48,1.60,18.59,19.82,10.04,0.76,10.14,5.13,22.54,17.59,13.40,18.50,23.94
BalanceCurrentOtherLiabilities_qq,,1848.15,-100.00,,14.78,14.80,-100.00,,-48.00,66.94,-100.00,,7.69,63.29,-100.00,,41.03,-27.95,-100.00,,-0.83,-23.23,-100.00,,-12.38,65.29,-8.82,41.25,-7.35,11.72,-30.44,-43.70,-21.03,23.82,-7.86,-18.98,-38.94,-0.46,61.00,70.10,-44.67,-4.03,-0.64,12.61,0.76,23.00,3.97,-11.72,-0.26,-11.99
BalanceCurrentOtherLiabilities_sq,,-94.17,-100.00,,14.78,-1.44,-100.00,,-4.42,-12.14,-100.00,,-0.40,-2.22,-100.00,,,2.02,-100.00,,4.36,-5.00,-100.00,,,4.70,-8.82,-1.08,-7.70,9.44,-3.18,8.47,4.86,7.72,-3.26,4.28,5.13,2.77,-1.48,6.16,0.30,2.63,-0.16,2.03,-1.75,9.23,-0.72,3.44,-0.82,7.86
BalanceReckoning,7000,103000,,130000,172000,114000,,202000,1223000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,2357.14,10.68,,55.38,611.05,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,61.37,23.73,,41.46,35.54,-23.41,,4.82,-34.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,1371.43,-100.00,,32.31,-33.72,-100.00,,505.45,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,13.73,-100.00,,14.77,-18.66,-100.00,,1.02,-19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,4105000,4885000,0,21848000,25706000,29894000,0,41937000,44212000,39311000,0,61464000,60023000,76566000,0,82244000,93632000,89680000,0,98582000,97859000,99260000,0,109415000,104172000,103808000,107502000,118966000,120410000,121831000,123290000,118467000,124316000,127938000,134580000,131602000,138512000,138776000,162305000,168515000,161503000,163855000,169306000,168632000,167450000,163279000,159640000,115136000,117202000,116134000
BalanceTotalEquityAndLiabilities_yy,,,,,526.21,511.95,,91.95,71.99,31.50,,46.56,35.76,94.77,,33.81,55.99,17.13,,19.87,4.51,10.68,,10.99,6.45,4.58,,8.73,15.59,17.36,14.69,-0.42,3.24,5.01,9.16,11.09,11.42,8.47,20.60,28.05,16.60,18.07,4.31,0.07,3.68,-0.35,-5.71,-31.72,-30.01,-28.87
BalanceTotalEquityAndLiabilities_sy,,,,,26.16,35.54,,31.77,21.96,30.59,,6.58,10.22,4.16,,10.47,16.80,15.41,,21.48,17.72,23.26,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.67,6.16,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,7.19,4.97,7.77,7.37,2.92,6.59,7.08,9.93,11.96
BalanceTotalEquityAndLiabilities_qq,,19.00,-100.00,,17.66,16.29,-100.00,,5.42,-11.09,-100.00,,-2.34,27.56,-100.00,,13.85,-4.22,-100.00,,-0.73,1.43,-100.00,,-4.79,-0.35,3.56,10.66,1.21,1.18,1.20,-3.91,4.94,2.91,5.19,-2.21,5.25,0.19,16.95,3.83,-4.16,1.46,3.33,-0.40,-0.70,-2.49,-2.23,-27.88,1.79,-0.91
BalanceTotalEquityAndLiabilities_sq,,1.07,-100.00,,9.11,9.85,-100.00,,1.42,0.34,-100.00,,-1.29,1.55,-100.00,,-1.49,1.77,-100.00,,-0.03,5.55,-100.00,,1.59,0.46,-1.40,0.44,0.08,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.41,0.40,1.04,0.55,3.07,0.48,2.01,0.82,-0.08,1.95,3.53,0.54,0.06
CashflowOperatingCashflow,-191000,690000,767000,1123000,-2666000,3517000,2039000,4074000,-86000,1205000,470000,14292000,3120000,-6443000,6221000,2928000,-63000,-3693000,4729000,6669000,2037000,1633000,1255000,7214000,2079000,2046000,-357000,5146000,584000,-441000,6894000,953000,2696000,3486000,937000,2861000,534000,3710000,4612000,2326000,7155000,673000,6318000,5709000,-430000,7236000,-98000,4323000,1886000,3781000
CashflowOperatingCashflow_yy,,,,,-1295.81,409.71,165.84,262.78,96.77,-65.74,-76.95,250.81,3727.91,-634.69,1223.62,-79.51,-102.02,42.68,-23.98,127.77,3333.33,144.22,-73.46,8.17,2.06,25.29,-128.45,-28.67,-71.91,-121.55,2031.09,-81.48,361.64,890.48,-86.41,200.21,-80.19,6.43,392.21,-18.70,1239.89,-81.86,36.99,145.44,-106.01,975.19,-101.55,-24.28,538.60,-47.75
CashflowOperatingCashflow_sy,,,,,-83.25,59.14,14.90,-94.09,96.77,-0.62,24.72,141.24,100.17,28.14,19.68,-6.46,-98.52,7.86,-61.46,-39.86,33.27,-62.72,8.71,56.01,14.70,25.29,7.01,-12.48,24.83,-3.20,-27.32,17.03,62.76,3.55,34.25,5.70,13.20,36.05,17.68,-25.83,-1.96,-17.95,9.45,41.33,32.71,21.22,-16.07,-40.52,-17.79,0.11
CashflowOperatingCashflow_qq,,461.26,11.16,46.41,-337.40,231.92,-42.02,99.80,-102.11,1501.16,-61.00,2940.85,-78.17,-306.51,196.55,-52.93,-102.15,-5761.90,228.05,41.02,-69.46,-19.83,-23.15,474.82,-71.18,-1.59,-117.45,1541.46,-88.65,-175.51,1663.27,-86.18,182.90,29.30,-73.12,205.34,-81.34,594.76,24.31,-49.57,207.61,-90.59,838.78,-9.64,-107.53,1782.79,-101.35,4511.22,-56.37,100.48
CashflowOperatingCashflow_sq,,24.38,23.96,71.36,-166.02,69.04,-6.06,-26.20,45.24,33.94,7.31,101.67,-42.82,-5.75,61.17,-17.73,-101.08,30.73,52.96,35.16,-46.20,-57.33,44.80,113.36,-71.84,-18.71,9.24,60.12,-70.85,-12.84,38.28,47.86,-34.73,-28.69,27.81,71.44,-55.78,3.34,-0.76,20.72,-4.27,21.40,23.64,86.27,-47.40,-5.55,-19.73,29.12,-15.36,-12.02
CashflowAmortization,65000,99000,159000,72000,,380000,,959000,,773000,5000,1176000,712000,780000,742000,1311000,939000,773000,860000,717000,746000,811000,618000,1084000,892000,873000,1481000,1461000,1603000,1583000,1566000,1580000,1030000,1046000,1043000,1164000,1228000,1291000,1390000,1476000,1485000,1480000,1511000,1525000,1616000,1503000,1459000,1462000,1705000,1674000
CashflowAmortization_yy,,,,,-100.00,283.84,-100.00,1231.94,,103.42,,22.63,,0.91,14740.00,11.48,31.88,-0.90,15.90,-45.31,-20.55,4.92,-28.14,51.19,19.57,7.64,139.64,34.78,79.71,81.33,5.74,8.15,-35.75,-33.92,-33.40,-26.33,19.22,23.42,33.27,26.80,20.93,14.64,8.71,3.32,8.82,1.55,-3.44,-4.13,5.51,11.38
CashflowAmortization_sy,,,,,11.34,22.77,6.60,34.96,,26.54,,6.96,,6.12,10.45,11.48,17.37,18.87,15.02,11.95,18.69,20.70,25.88,10.78,13.84,14.73,12.64,13.37,12.46,3.09,0.69,1.92,-1.46,1.75,6.69,9.38,12.75,12.88,10.43,0.41,11.04,8.15,10.24,3.32,1.41,2.87,0.77,5.65,10.77,11.26
CashflowAmortization_qq,,52.31,60.61,-54.72,-100.00,,-100.00,,-100.00,,-99.35,23420.00,-39.46,9.55,-4.87,76.68,-28.38,-17.68,11.25,-16.63,4.04,8.71,-23.80,75.40,-17.71,-2.13,69.64,-1.35,9.72,-1.25,-1.07,0.89,-34.81,1.55,-0.29,11.60,5.50,5.13,7.67,6.19,0.61,-0.34,2.09,0.93,5.97,-6.99,-2.93,0.21,16.62,-1.82
CashflowAmortization_sq,,5.29,38.08,-7.22,0.48,,1.98,,-5.24,,0.40,4.98,0.35,0.68,3.12,2.85,-1.97,1.66,-0.64,4.80,1.51,2.34,1.97,-0.65,2.08,0.99,2.11,0.34,2.44,-0.20,0.51,1.24,-1.15,0.38,0.80,4.61,0.74,1.55,3.62,3.60,0.34,2.04,1.42,,-0.02,1.12,0.83,1.46,,0.21
CashflowInvestingCashflow,-341000,-658000,-718000,-542000,-11399000,-2209000,-1582000,817000,-3613000,1144000,-4665000,-12213000,-7131000,-5235000,0,-12797000,-4348000,1211000,-3555000,-8402000,-990000,-1778000,-4402000,-6606000,-2773000,-1906000,-3455000,-581000,-809000,-556000,-4707000,-2893000,-2417000,-1168000,-2083000,1000,-959000,-465000,-11301000,-4888000,-5250000,-1395000,-3736000,-1785000,-1436000,-1253000,-894000,-1283000,-450000,-1752000
CashflowInvestingCashflow_yy,,,,,-3242.82,-235.71,-120.33,250.74,68.30,151.79,-194.88,-1594.86,-97.37,-557.60,100.00,-4.78,39.03,123.13,,34.34,77.23,-246.82,-23.83,21.38,-180.10,-7.20,21.51,91.20,70.83,70.83,-36.24,-397.93,-198.76,-110.07,55.75,100.03,60.32,60.19,-442.53,-488900.00,-447.45,-200.00,66.94,63.48,72.65,10.18,76.07,28.12,68.66,-39.82
CashflowInvestingCashflow_sy,,,,,-174.47,-173.46,-152.97,-65.36,43.58,-16.47,-47.04,-164.75,-4.80,34.63,66.24,56.09,7.27,29.87,,-73.91,-110.65,-49.50,-110.09,11.68,22.18,48.94,14.03,62.32,14.08,-17.86,66.34,17.26,-44.39,21.59,-21.06,-19.14,52.36,-83.13,-104.43,42.04,-80.88,-31.29,9.54,-17.85,14.86,34.08,-73.64,6.98,27.03,-27.92
CashflowInvestingCashflow_qq,,-92.96,-9.12,24.51,-2003.14,80.62,28.38,151.64,-542.23,131.66,-507.78,-161.80,41.61,26.59,100.00,,66.02,127.85,-393.56,-136.34,88.22,-79.60,-147.58,-50.07,58.02,31.27,-81.27,83.18,-39.24,31.27,-746.58,38.54,16.45,51.68,-78.34,100.05,-96000.00,51.51,-2330.32,56.75,-7.41,73.43,-167.81,52.22,19.55,12.74,28.65,-43.51,64.93,-289.33
CashflowInvestingCashflow_sq,,-51.74,61.65,84.75,-150.73,10.53,28.38,48.66,-54.85,-112.36,28.61,-117.62,49.56,26.59,75.38,,-12.16,-142.72,27.75,-94.05,46.00,-168.44,36.38,-36.67,41.98,-25.68,-55.41,38.28,-19.67,40.29,25.51,-9.50,23.70,54.39,13.27,-76.88,49.03,-27.09,-49.78,-16.99,-7.41,2.85,15.25,21.28,-17.72,-26.40,-16.05,-9.36,36.05,-6.84
CashflowCapex,489000,878000,393000,500000,,3155000,,13986000,,1587000,-875000,23233000,744000,4229000,7521000,12759000,609000,5225000,1053000,11281000,488000,4458000,1409000,10734000,1230000,2018000,741000,508000,536000,-254000,4860000,3418000,2346000,1469000,2059000,154000,2606000,-548000,1055000,15340000,5130000,-1436000,2375000,5657000,850000,1080000,805000,1384000,1128000,1407000
CashflowCapex_yy,,,,,-100.00,259.34,-100.00,2697.20,,-49.70,,66.12,,166.48,959.54,-45.08,-18.15,23.55,-86.00,-11.58,-19.87,-14.68,33.81,-4.85,152.05,-54.73,-47.41,-95.27,-56.42,-112.59,555.87,572.83,337.69,678.35,-57.63,-95.49,11.08,-137.30,-48.76,9861.04,96.85,-162.04,125.12,-63.12,-83.43,175.21,-66.11,-75.53,32.71,30.28
CashflowCapex_sy,,,,,55.89,259.34,192.01,183.19,,22.10,,65.36,,-27.95,-0.96,-6.93,-18.15,23.55,-22.98,6.03,-19.70,-19.03,99.31,77.95,-27.91,-46.64,-53.94,-28.86,-18.92,-4.74,-48.19,-26.79,43.89,40.42,78.34,-7.90,-1.83,18.52,28.68,-8.87,28.10,-6.18,17.64,26.49,-6.07,-52.08,14.47,-6.02,27.56,30.28
CashflowCapex_qq,,79.55,-55.24,27.23,-100.00,,-100.00,,-100.00,,-155.14,2755.20,-96.80,468.41,77.84,69.64,-95.23,757.96,-79.85,971.32,-95.67,813.52,-68.39,661.82,-88.54,64.07,-63.28,-31.44,5.51,-147.39,2013.39,-29.67,-31.36,-37.38,40.16,-92.52,1592.21,-121.03,292.52,1354.03,-66.56,-127.99,265.39,138.19,-84.97,27.06,-25.46,71.93,-18.50,24.73
CashflowCapex_sq,,43.62,0.68,4.79,9.57,,-70.71,,27.67,,-61.61,211.76,-67.23,39.92,-35.00,64.56,-55.58,142.61,-59.56,59.94,-54.55,100.00,-8.11,8.72,-52.90,20.97,14.31,50.67,-37.78,6.68,-37.40,52.88,-20.98,-20.04,-20.54,54.03,-37.33,16.52,37.67,29.06,-18.35,25.75,14.43,15.33,-19.40,-1.44,30.74,29.46,-24.88,-15.02
CashflowFinancingCashflow,443000,-33000,-57000,-383000,14376000,-142000,-17000,866000,527000,-2693000,375000,-436000,3116000,15625000,-8347000,9416000,4042000,1658000,-2003000,3310000,-1731000,-487000,3943000,612000,85000,747000,2870000,-2237000,-921000,679000,3575000,-3040000,-1210000,-3073000,1140000,-3111000,2373000,-1864000,12705000,-5574000,-1690000,-1642000,303000,-2821000,-1692000,-4998000,-9000,-3434000,-723000,-1407000
CashflowFinancingCashflow_yy,,,,,3145.15,-330.30,70.18,326.11,-96.33,-1796.48,2305.88,-150.35,491.27,680.21,-2325.87,2259.63,29.72,-89.39,76.00,-64.85,-142.83,-129.37,296.85,-81.51,104.91,253.39,-27.21,-465.52,-1183.53,-9.10,24.56,-35.90,-31.38,-552.58,-68.11,-2.34,296.12,39.34,1014.47,-79.17,-171.22,11.91,-97.62,49.39,-0.12,-204.38,-102.97,-21.73,57.27,71.85
CashflowFinancingCashflow_sy,,,,,255.66,-108.49,52.94,4.66,-92.65,68.49,-66.74,-102.92,-67.70,-44.27,1.68,36.06,9.82,-73.45,-36.38,-63.36,9.84,52.73,-1.82,-82.50,-4.47,-17.86,-2.46,-1.58,-20.72,-9.10,-10.18,-1.26,-8.04,6.38,13.35,-47.50,15.96,13.03,25.25,-51.57,51.02,15.74,-66.19,-5.02,-9.12,-90.01,78.09,-12.66,1.70,23.12
CashflowFinancingCashflow_qq,,-107.45,-72.73,-571.93,3853.52,-100.99,88.03,5194.12,-39.15,-611.01,113.92,-216.27,814.68,401.44,-153.42,212.81,-57.07,-58.98,-220.81,265.25,-152.30,71.87,909.65,-84.48,-86.11,778.82,284.20,-177.94,58.83,173.72,426.51,-185.03,60.20,-153.97,137.10,-372.89,176.28,-178.55,781.60,-143.87,69.68,2.84,118.45,-1031.02,40.02,-195.39,99.82,-38055.56,78.95,-94.61
CashflowFinancingCashflow_sq,,36.64,-70.63,47.46,116.31,-10.12,-6.84,-29.24,-42.60,9.20,-101.32,13.36,-2.28,111.32,-28.59,110.66,-66.02,-18.06,-88.68,135.34,-77.10,93.70,-71.86,18.26,-33.21,59.79,-50.47,9.10,27.18,41.40,-98.67,63.77,-5.70,-36.31,-71.43,14.22,26.19,-14.43,-21.68,-15.73,54.15,-1.18,-13.02,25.24,30.83,-55.53,58.58,-15.72,-8.55,8.37
CashflowShareCapitalCash,375000,-1000,601000,0,,14267000,,14267000,,0,0,0,0,8988000,-57000,271000,5061000,,,,,,,,,,,,,,,,,,,,,37000,0,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,-100.00,1426800.00,-100.00,,,-100.00,,-100.00,,,,,,-100.00,100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,
CashflowShareCapitalCash_sy,,,,,27750.56,-100.00,-100.00,,,-100.00,,-100.00,,,,,,-100.00,50.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,
CashflowShareCapitalCash_qq,,-100.27,60200.00,-100.00,,,-100.00,,-100.00,,,,,,-100.63,575.44,1767.53,-100.00,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,
CashflowShareCapitalCash_sq,,-150.14,9462.47,-100.00,,,-29.09,,-100.00,,,,,,-108.73,335.35,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,
CashflowDividend,,,,0,,,,334000,,,,,,,,,,,,,,0,,0,,13000,,996000,,,,1705000,,,,2493000,,,,,,,,,,,,982000,,
CashflowDividend_yy,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,,71.18,,,,46.22,,,,-100.00,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,,-11.61,,,,-50.12,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,-100.00,
CashflowDividend_sq,,,,,,,,,-73.21,,,,,,,,,,,,,,,,,,-100.00,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,-100.00,
CashflowNetCashflow,-89000,-1000,-8000,198000,410000,1067000,440000,5757000,-3172000,-344000,-918000,-1259000,-895000,3947000,-2126000,20000,-369000,-824000,-829000,1577000,-684000,-632000,796000,1220000,-1218000,1496000,-942000,2328000,-1146000,-1782000,11524000,-9278000,-1862000,176000,-6000,-249000,1948000,1381000,6016000,-8136000,215000,-2364000,2885000,1103000,-3558000,985000,-1001000,-394000,713000,622000
CashflowNetCashflow_yy,,,,,560.67,106800.00,5600.00,2807.58,-873.66,-132.24,-308.64,-121.87,71.78,1247.38,-131.59,101.59,58.77,-120.88,61.01,7785.00,-85.37,23.30,196.02,-22.64,-78.07,336.71,-218.34,90.82,5.91,-219.12,1323.35,-498.54,-62.48,109.88,-100.05,97.32,204.62,684.66,100366.67,-3167.47,-88.96,-271.18,-52.04,113.56,-1754.88,141.67,-134.70,-135.72,120.04,-36.85
CashflowNetCashflow_sy,,,,,2.09,-25.91,115.76,-113.07,-42.17,23.29,-71.58,64.59,55.43,-14.59,30.48,65.12,-100.00,54.76,-85.00,-44.86,-85.37,-61.67,-117.96,-3.37,8.59,24.31,59.08,-23.29,86.25,23.37,22.62,126.33,-22.23,-41.78,56.16,-25.21,86.72,-27.30,-16.13,16.21,-76.69,17.61,50.00,48.55,63.66,-29.88,-7.18,66.23,-31.94,-2.04
CashflowNetCashflow_qq,,98.88,-700.00,2575.00,107.07,160.24,-58.76,1208.41,-155.10,89.16,-166.86,-37.15,28.91,541.01,-153.86,100.94,-1945.00,-123.31,-0.61,290.23,-143.37,7.60,225.95,53.27,-199.84,222.82,-162.97,347.13,-149.23,-55.50,746.69,-180.51,79.93,109.45,-103.41,-4050.00,882.33,-29.11,335.63,-235.24,102.64,-1199.53,222.04,-61.77,-422.57,127.68,-201.62,60.64,280.96,-12.76
CashflowNetCashflow_sq,,83.01,80.74,174.32,-8.18,-98.33,82.12,1.96,68.54,34.88,72.34,-37.15,-9.51,-88.08,94.85,100.94,-113.33,48.55,124.85,100.00,-108.78,7.60,-8.78,127.13,-106.98,75.33,-36.49,43.61,-46.56,81.32,-37.38,143.37,-76.67,37.17,-55.58,100.00,4.18,-63.13,7.33,25.90,23.18,54.94,37.29,77.91,-80.20,25.54,50.67,110.95,-104.50,-0.61
