,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceNoncurrentOtherLiabilities_sq,,-3.10,-18.60,95.45,0.61,1.81,-5.27,-3.09,-2.33,1.18,-5.24,0.59,-3.18,,-100.00,,1.12,-3.66,-100.00,,-0.46,1.02,-100.00,,-1.64,-0.12,-100.00,,-3.26,-0.90,-8.32,1.39,-1.18,-0.61,-2.53,-2.90,-1.03,,-1.21,-0.72,-0.05,-1.21,0.05,2.06,-1.01,1.59,-1.08,0.58,-1.32,-2.85,-1.19,2.57,,-0.25,
BalanceCurrentLiabilities,39017000,33795000,45597000,57249000,46665000,44362000,58350000,60590000,44670000,31573000,44203000,48627000,32810000,33210000,,48821000,41308000,47402000,,51712000,47741000,53648000,,61529000,62932000,53739000,,100455000,71580000,51533000,91540000,106829000,72716000,59093000,98012000,116354000,78082000,49361000,90753000,108713000,84797000,61960000,97868000,123681000,91068000,68092000,85320000,104055000,85316000,66028000,96861000,92362000,87098000,99019000,89199000
BalanceCurrentLiabilities_yy,,,,,19.60,31.27,27.97,5.84,-4.28,-28.83,-24.25,-19.74,-26.55,5.18,-100.00,0.40,25.90,42.73,,5.92,15.57,13.18,,18.98,31.82,0.17,,63.26,13.74,-4.11,,6.35,1.59,14.67,7.07,8.92,7.38,-16.47,-7.41,-6.57,8.60,25.52,7.84,13.77,7.40,9.90,-12.82,-15.87,-6.32,-3.03,13.53,-11.24,2.09,49.97,-7.91
BalanceCurrentLiabilities_sy,,,,,2.00,0.84,18.96,16.33,7.69,15.70,27.21,32.21,22.85,12.97,-0.16,0.40,4.12,17.21,,-2.09,13.76,7.25,,7.48,11.06,3.54,,31.05,16.20,11.19,,6.35,9.28,5.90,7.07,-4.50,-8.52,-9.80,-12.35,-6.57,1.17,1.90,0.25,3.77,-4.90,5.00,6.02,8.12,20.99,10.92,13.53,3.84,2.09,17.29,10.30
BalanceCurrentLiabilities_qq,,-13.38,34.92,25.55,-18.49,-4.94,31.53,3.84,-26.27,-29.32,40.00,10.01,-32.53,1.22,-100.00,,-15.39,14.75,-100.00,,-7.68,12.37,-100.00,,2.28,-14.61,-100.00,,-28.74,-28.01,77.63,16.70,-31.93,-18.73,65.86,18.71,-32.89,-36.78,83.86,19.79,-22.00,-26.93,57.95,26.38,-26.37,-25.23,25.30,21.96,-18.01,-22.61,46.70,-4.64,-5.70,13.69,-9.92
BalanceCurrentLiabilities_sq,,2.02,-36.48,25.55,-12.51,1.60,-46.47,7.75,-1.10,-1.89,-37.44,17.70,-4.99,1.19,-100.00,,-2.37,-4.90,-100.00,,4.47,-1.61,-100.00,,2.28,7.90,-100.00,,-7.83,6.48,-18.02,11.52,-8.99,-0.96,6.80,-4.45,-8.49,-2.47,6.55,2.19,-2.87,-2.00,0.67,0.48,-2.98,12.90,4.52,11.76,-0.54,0.30,3.49,-2.09,0.42,11.48,0.85
BalanceCurrentTradePayablesv,31925000,27169000,37894000,53746000,38608000,36540000,50430000,55689000,34917000,24025000,36661000,43914000,23795000,27266000,,44432000,30302000,38607000,,46808000,36250000,45376000,,56686000,50900000,44641000,,92608000,68418000,41014000,76357000,101868000,59602000,42917000,75207000,101877000,59531000,37476000,66960000,89865000,60006000,46256000,76059000,110637000,66600000,51101000,65556000,90045000,60595000,50883000,70944000,71882000,59933000,81942000,66219000
BalanceCurrentTradePayablesv_yy,,,,,20.93,34.49,33.08,3.62,-9.56,-34.25,-27.30,-21.14,-31.85,13.49,-100.00,1.18,27.35,41.59,,5.35,19.63,17.53,,21.10,40.41,-1.62,,63.37,34.42,-8.12,,10.00,-12.89,4.64,-1.51,0.01,-0.12,-12.68,-10.97,-11.79,0.80,23.43,13.59,23.11,10.99,10.47,-13.81,-18.61,-9.02,-0.43,8.22,-20.17,-1.09,61.04,-6.66
BalanceCurrentTradePayablesv_sy,,,,,15.92,9.52,22.94,3.62,2.27,18.17,-4.98,-1.78,-11.28,9.45,15.48,11.12,-1.84,21.44,,0.68,20.53,6.70,,21.10,23.85,21.47,,34.24,18.03,20.51,,8.60,5.97,1.77,-5.03,-4.74,-2.50,-4.20,-8.83,-3.38,5.57,5.88,12.98,4.71,-2.04,8.08,9.27,18.61,19.42,18.93,15.77,11.00,-4.00,15.07,2.88
BalanceCurrentTradePayablesv_qq,,-14.90,39.48,41.83,-28.17,-5.36,38.01,10.43,-37.30,-31.19,52.60,19.78,-45.81,14.59,-100.00,,-31.80,27.41,-100.00,,-22.56,25.18,-100.00,,-10.21,-12.30,-100.00,,-26.12,-40.05,86.17,33.41,-41.49,-27.99,75.24,35.46,-41.57,-37.05,78.67,34.21,-33.23,-22.91,64.43,45.46,-39.80,-23.27,28.29,37.36,-32.71,-16.03,39.43,1.32,-16.62,36.72,-19.19
BalanceCurrentTradePayablesv_sq,,-2.66,-30.29,24.69,2.18,4.02,-49.22,18.81,1.02,-10.18,-49.35,14.11,-3.95,-2.97,-100.00,,-9.30,18.57,-100.00,,-9.03,17.88,-100.00,,-5.66,5.06,-100.00,,-8.20,25.45,-18.29,-7.98,-9.70,-1.40,9.92,-2.65,-11.69,4.64,8.26,-0.15,4.78,4.00,15.75,-15.20,2.89,13.64,8.60,7.38,-0.08,-2.32,6.58,-11.04,-1.78,13.48,-13.26
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,7092000,6626000,7703000,3503000,8057000,7822000,7920000,4883000,9742000,7533000,7515000,4537000,8994000,5927000,,4377000,11000000,8784000,,4891000,11485000,8266000,,3475000,10202000,7818000,,5719000,401000,7651000,6483000,3973000,11249000,3825000,6029000,7494000,4088000,2078000,5181000,8159000,5570000,2233000,2775000,2820000,5207000,732000,866000,1076000,3232000,919000,1307000,1477000,3804000,817000,817000
BalanceCurrentOtherLiabilities_yy,,,,,13.61,18.05,2.82,39.39,20.91,-3.69,-5.11,-7.09,-7.68,-21.32,-100.00,-3.53,22.30,48.20,,11.74,4.41,-5.90,,-28.95,-11.17,-5.42,,64.58,-96.07,-2.14,,-30.53,2705.24,-50.01,-7.00,88.62,-63.66,-45.67,-14.07,8.87,36.25,7.46,-46.44,-65.44,-6.52,-67.22,-68.79,-61.84,-37.93,25.55,50.92,37.27,17.70,-11.10,-37.49
BalanceCurrentOtherLiabilities_sy,,,,,-5.33,-15.32,-13.17,24.20,81.52,-2.58,-3.56,30.84,31.34,18.01,86.92,38.12,15.48,9.71,,-12.44,10.84,37.85,,8.78,37.03,13.92,,34.57,-17.08,15.11,,3.51,5.99,-7.80,-18.80,-5.14,5.05,-16.58,3.22,4.54,0.48,5.00,1.57,0.88,-9.32,-1.41,-4.13,17.62,19.86,22.74,22.42,18.85,16.18,8.36,-51.22
BalanceCurrentOtherLiabilities_qq,,-6.57,16.25,-54.52,130.00,-2.92,1.25,-38.35,99.51,-22.68,-0.24,-39.63,98.24,-34.10,-100.00,,151.31,-20.15,-100.00,,134.82,-28.03,-100.00,,193.58,-23.37,-100.00,,-92.99,1807.98,-15.27,-38.72,183.14,-66.00,57.62,24.30,-45.45,-49.17,149.33,57.48,-31.73,-59.91,24.27,1.62,84.65,-85.94,18.31,24.25,200.37,-71.57,42.22,13.01,157.55,-78.52,
BalanceCurrentOtherLiabilities_sq,,15.80,-47.01,-17.45,-22.96,1.32,-55.29,-38.35,5.69,-6.77,-77.68,-17.29,7.89,-1.54,-100.00,,-8.99,-14.96,-100.00,,6.59,-7.18,-100.00,,22.33,2.95,-100.00,,-3.14,14.16,-59.32,-15.22,8.23,0.60,-3.62,-5.74,-0.95,-8.97,11.32,9.98,-4.59,-3.54,4.03,-9.10,-11.32,5.24,11.22,-1.55,4.88,7.75,5.60,4.03,2.15,-0.04,
BalanceReckoning,,,,,,,,18000,11000,15000,27000,176000,21000,17000,,12000,6000,11000,,13000,6000,6000,,1368000,1830000,1280000,,2128000,2761000,2868000,8700000,988000,1865000,12351000,16776000,6983000,14463000,9807000,18612000,10689000,19221000,13471000,19034000,10224000,19261000,16259000,18898000,12934000,21489000,14226000,24610000,19003000,23361000,16260000,22163000
BalanceReckoning_yy,,,,,,,,,,,,877.78,90.91,13.33,-100.00,-93.18,-71.43,-35.29,,8.33,,-45.45,,10423.08,30400.00,21233.33,,55.56,50.87,124.06,,-53.57,-32.45,330.65,92.83,606.78,675.50,-20.60,10.94,53.07,32.90,37.36,2.27,-4.35,0.21,20.70,-0.71,26.51,11.57,-12.50,30.23,46.92,8.71,14.30,-9.94
BalanceReckoning_sy,,,,,,,,,,,,16.84,11.18,5.02,8.67,-1.18,-3.40,15.42,,0.60,,-24.60,,-5.15,-24.36,5.37,,-15.65,24.82,7.48,,-14.38,-11.80,-7.28,-5.92,0.36,-1.72,-9.06,-2.20,-6.60,-8.42,-3.40,-0.98,-2.32,-8.44,,-2.90,-4.31,,-0.02,-4.30,0.46,,5.50,-9.94
BalanceReckoning_qq,,,,,,,,,-38.89,36.36,80.00,551.85,-88.07,-19.05,-100.00,,-50.00,83.33,-100.00,,-53.85,,-100.00,,33.77,-30.05,-100.00,,29.75,3.88,203.35,-88.64,88.77,562.25,35.83,-58.38,107.12,-32.19,89.78,-42.57,79.82,-29.92,41.30,-46.29,88.39,-15.59,16.23,-31.56,66.14,-33.80,72.99,-22.78,22.93,-30.40,36.30
BalanceReckoning_sq,,,,,,,,,,0.32,-56.38,281.73,0.86,-2.06,-100.00,,-2.04,17.98,-100.00,,0.17,,-100.00,,,1.80,-100.00,,28.83,-2.78,-10.17,-15.83,0.30,0.19,,-1.24,-1.60,-3.16,-0.12,-6.34,3.00,-1.16,,-6.78,,,,-27.55,,-0.30,-0.92,-0.50,,-0.47,36.30
BalanceTotalEquityAndLiabilities,119680000,117111000,131573000,165862000,165094000,173789000,191460000,202640000,195813000,182388000,198159000,210019000,205496000,197770000,0,230643000,230576000,223841000,0,250913000,259959000,257164000,0,295917000,312329000,295607000,0,378200000,380915000,340730000,397938000,437625000,425523000,399153000,456514000,503369000,486623000,439574000,499766000,554904000,557446000,519368000,575347000,634521000,626311000,583984000,624421000,672814000,678476000,638355000,706284000,732315000,753288000,732429000,741703000
BalanceTotalEquityAndLiabilities_yy,,,,,37.95,48.40,45.52,22.17,18.61,4.95,3.50,3.64,4.95,8.43,-100.00,9.82,12.20,13.18,,8.79,12.74,14.89,,17.94,20.15,14.95,,27.81,21.96,15.26,,15.71,11.71,17.15,14.72,15.02,14.36,10.13,9.47,10.24,14.55,18.15,15.12,14.35,12.35,12.44,8.53,6.03,8.33,9.31,13.11,8.84,11.03,14.74,5.01
BalanceTotalEquityAndLiabilities_sy,,,,,2.14,4.61,19.92,15.80,18.61,20.61,11.55,5.63,6.39,11.73,11.13,5.92,2.13,0.12,,1.04,5.47,4.59,,9.00,14.28,11.96,,17.95,9.21,8.50,,-0.60,0.86,-2.11,0.82,-0.15,-3.30,-1.82,-4.65,-1.40,0.68,-1.46,1.98,5.68,6.87,6.90,7.12,5.82,9.80,3.61,6.02,5.69,7.38,14.30,1.73
BalanceTotalEquityAndLiabilities_qq,,-2.15,12.35,26.06,-0.46,5.27,10.17,5.84,-3.37,-6.86,8.65,5.99,-2.15,-3.76,-100.00,,-0.03,-2.92,-100.00,,3.61,-1.08,-100.00,,5.55,-5.35,-100.00,,0.72,-10.55,16.79,9.97,-2.77,-6.20,14.37,10.26,-3.33,-9.67,13.69,11.03,0.46,-6.83,10.78,10.28,-1.29,-6.76,6.92,7.75,0.84,-5.91,10.64,3.69,2.86,-2.77,1.27
BalanceTotalEquityAndLiabilities_sq,,1.49,-14.58,4.97,-0.46,5.16,-20.41,6.53,3.32,5.78,-21.57,3.44,-1.12,-0.64,-100.00,,0.10,-3.14,-100.00,,1.19,3.36,-100.00,,2.13,-0.07,-100.00,,-0.99,3.00,-7.80,2.44,-1.69,2.88,1.61,-0.07,-3.33,-1.89,0.33,0.24,-1.07,1.38,1.24,0.32,-1.63,6.28,1.12,1.52,0.02,1.55,1.53,1.17,2.03,2.65,-4.26
CashflowOperatingCashflow,15718000,2778000,907000,1023000,9804000,5872000,650000,3496000,14099000,8358000,7051000,2798000,11277000,8182000,7983000,3693000,13240000,10024000,5129000,3574000,24315000,8406000,7856000,-3515000,24952000,17945000,12735000,2423000,30009000,12122000,23827000,6020000,27212000,33243000,15429000,-725000,35941000,32337000,25401000,7215000,20152000,68724000,17043000,8735000,16641000,48465000,24081000,7329000,42702000,32708000,19684000,-11850000,40957000,70219000,-2809000
CashflowOperatingCashflow_yy,,,,,-37.63,111.38,-28.34,241.74,43.81,42.34,984.77,-19.97,-20.02,-2.11,13.22,31.99,17.41,22.51,-35.75,-3.22,83.65,-16.14,53.17,-198.35,2.62,113.48,62.11,168.93,20.27,-32.45,87.10,148.45,-9.32,174.24,-35.25,-112.04,32.08,-2.73,64.63,1095.17,-43.93,112.52,-32.90,21.07,-17.42,-29.48,41.30,-16.10,156.61,-32.51,-18.26,-261.69,-4.09,114.68,-114.27
CashflowOperatingCashflow_sy,,,,,-2.74,-60.50,-25.98,46.16,45.38,19.72,-6.42,7.58,-45.24,47.88,35.81,31.99,25.18,56.22,-13.53,-44.00,34.30,-48.20,7.47,-71.19,-57.70,-0.73,-10.26,39.22,64.72,17.55,87.42,51.27,-8.49,4.32,-21.80,-31.56,25.12,38.27,2.20,-10.67,42.04,-2.18,-9.32,8.41,-2.13,5.28,2.39,-4.90,100.46,6.59,-18.26,-3.87,-13.80,46.70,-51.18
CashflowOperatingCashflow_qq,,-82.33,-67.35,12.79,858.36,-40.11,-88.93,437.85,303.29,-40.72,-15.64,-60.32,303.04,-27.45,-2.43,-53.74,258.52,-24.29,-48.83,-30.32,580.33,-65.43,-6.54,-144.74,809.87,-28.08,-29.03,-80.97,1138.51,-59.61,96.56,-74.73,352.03,22.16,-53.59,-104.70,5057.38,-10.03,-21.45,-71.60,179.31,241.03,-75.20,-48.75,90.51,191.24,-50.31,-69.57,482.64,-23.40,-39.82,-160.20,445.63,71.45,-104.00
CashflowOperatingCashflow_sq,,-3.96,-23.16,-40.17,158.44,-26.92,-39.46,27.63,152.84,-84.77,47.60,-50.36,-63.82,55.74,0.06,-57.54,54.29,54.48,-86.30,-63.23,81.31,-49.15,-16.22,-58.50,42.75,2.84,-29.03,70.17,13.80,-9.04,18.79,-40.08,-45.39,-45.66,77.61,17.55,-40.54,91.25,-29.34,-40.67,20.85,3.18,52.17,-53.06,-5.24,160.83,-27.37,-2.34,-21.44,-26.56,40.72,-8.76,-60.47,83.40,-39.51
CashflowAmortization,1126000,1038000,975000,984000,897000,846000,886000,1723000,1996000,2038000,2087000,2203000,2389000,2553000,2573000,2649000,2692000,2642000,2648000,2664000,2639000,2642000,2808000,3010000,2874000,2919000,2993000,3323000,3437000,3590000,3655000,3651000,3549000,3539000,3544000,3684000,3679000,3814000,3868000,4097000,4358000,4848000,5061000,5376000,5374000,5639000,5907000,6039000,5774000,5868000,6950000,7027000,7089000,7107000,7274000
CashflowAmortization_yy,,,,,-20.34,-18.50,-9.13,75.10,122.52,140.90,135.55,27.86,19.69,25.27,23.29,20.25,12.68,3.49,2.91,0.57,-1.97,,6.04,12.99,8.90,10.48,6.59,10.40,19.59,22.99,22.12,9.87,3.26,-1.42,-3.04,0.90,3.66,7.77,9.14,11.21,18.46,27.11,30.84,31.22,23.31,16.32,16.72,12.33,7.44,4.06,17.66,16.36,22.77,21.11,4.66
CashflowAmortization_sy,,,,,6.73,-15.13,2.69,9.28,11.86,20.50,25.48,3.97,22.34,20.41,17.55,6.64,5.00,5.08,-0.07,1.02,3.32,,2.06,-5.14,8.90,9.29,6.59,-2.12,5.80,9.17,10.26,12.34,4.11,1.81,0.20,-2.60,0.10,-5.61,-3.36,-1.61,-2.18,-2.03,-2.49,-3.84,-1.72,2.57,4.87,1.27,7.76,8.80,8.18,8.86,10.02,4.15,0.19
CashflowAmortization_qq,,-7.82,-6.07,0.92,-8.84,-5.69,4.73,94.47,15.84,2.10,2.40,5.56,8.44,6.86,0.78,2.95,1.62,-1.86,0.23,0.60,-0.94,0.11,6.28,7.19,-4.52,1.57,2.54,11.03,3.43,4.45,1.81,-0.11,-2.79,-0.28,0.14,3.95,-0.14,3.67,1.42,5.92,6.37,11.24,4.39,6.22,-0.04,4.93,4.75,2.23,-4.39,1.63,18.44,1.11,0.88,0.25,2.35
CashflowAmortization_sq,,-4.57,1.17,1.23,-2.33,-3.69,6.94,4.60,4.80,-0.15,5.67,1.76,4.37,2.25,1.19,2.46,-1.98,0.72,-0.95,0.55,-0.94,0.14,0.30,-0.51,0.14,0.89,0.52,2.82,1.60,0.02,-0.39,3.17,-2.59,-0.56,-0.96,2.15,-1.14,-3.45,0.70,0.95,1.86,0.33,2.39,1.06,1.93,3.83,0.42,0.74,2.07,2.40,-0.83,1.34,2.82,0.56,1.05
CashflowInvestingCashflow,-6015000,-6965000,-12543000,-9581000,-8130000,-4256000,19093000,-7520000,-15744000,-4476000,-6235000,-4644000,-3044000,-1899000,-6403000,-4839000,-1792000,-29000,-1180000,-2858000,-176000,-2806000,-15003000,-8732000,-7241000,-11644000,-11821000,-12069000,-11284000,-7229000,-2133000,-4639000,-4156000,-3033000,-12588000,-3365000,-7625000,-5799000,-6887000,-10151000,-9296000,-19369000,-9200000,-24479000,-23130000,-36319000,-28944000,-22690000,-46145000,16732000,-28051000,-12478000,-7992000,-4568000,-4051000
CashflowInvestingCashflow_yy,,,,,-35.16,38.89,252.22,21.51,-93.65,-5.17,-132.66,38.24,80.67,57.57,-2.69,-4.20,41.13,98.47,81.57,40.94,90.18,-9575.86,-1171.44,-205.53,-4014.20,-314.97,21.21,-38.22,-55.83,37.92,81.96,61.56,63.17,58.04,-490.15,27.46,-83.47,-91.20,45.29,-201.66,-21.91,-234.01,-33.59,-141.15,-148.82,-87.51,-214.61,7.31,-99.50,146.07,3.09,45.01,82.68,-127.30,85.56
CashflowInvestingCashflow_sy,,,,,-22.03,6.30,-74.81,37.02,-98.48,1.64,-33.90,-38.03,56.17,10.85,8.04,-4.20,24.25,72.96,53.69,-42.38,31.89,-32.96,19.83,-87.95,-81.80,-125.59,-213.25,-12.28,40.40,-58.54,14.22,-7.87,53.52,50.04,-16.36,27.46,-47.12,25.17,-21.96,-94.45,-14.39,-13.57,-8.70,-6.98,-38.50,-208.44,-27.08,16.08,-9.08,2.20,28.25,-15.23,5.27,-29.18,30.62
CashflowInvestingCashflow_qq,,-15.79,-80.09,23.61,15.14,47.65,548.61,-139.39,-109.36,71.57,-39.30,25.52,34.45,37.61,-237.18,24.43,62.97,98.38,-3968.97,-142.20,93.84,-1494.32,-434.68,41.80,17.08,-60.81,-1.52,-2.10,6.50,35.94,70.49,-117.49,10.41,27.02,-315.03,73.27,-126.60,23.95,-18.76,-47.39,8.42,-108.36,52.50,-166.08,5.51,-57.02,20.31,21.61,-103.37,136.26,-267.65,55.52,35.95,42.84,11.32
CashflowInvestingCashflow_sq,,-14.67,41.18,-70.91,15.14,-69.42,5.36,-22.99,-56.36,19.88,-95.18,-13.09,36.44,24.44,34.58,-0.80,24.28,77.17,-118.75,-71.20,38.95,-47.85,-48.57,-62.50,17.08,-60.81,-45.62,18.57,11.58,-54.02,11.40,0.30,38.87,-53.83,-92.85,37.96,-15.15,-2.32,-97.75,-25.65,15.18,17.72,-83.18,-42.10,24.76,-83.77,4.62,21.86,19.46,5.56,32.50,-35.59,25.55,-18.42,-36.85
CashflowCapex,1230000,811000,1270000,16424000,8002000,12733000,42119000,11598000,15819000,4498000,7233000,3827000,3065000,1146000,2973000,9474000,1824000,62000,1254000,2905000,211000,2870000,15002000,5462000,1049000,11169000,6832000,25971000,11128000,6841000,4084000,444000,2031000,5189000,12593000,3414000,7041000,6434000,6955000,10166000,9438000,7888000,9200000,12650000,23152000,36824000,27840000,24124000,46284000,11424000,28094000,12530000,7999000,4587000,4065000
CashflowCapex_yy,,,,,550.57,1470.04,3216.46,-29.38,97.69,-64.67,-82.83,-67.00,-80.62,-74.52,-58.90,147.56,-40.49,-94.59,-57.82,-69.34,-88.43,4529.03,1096.33,88.02,397.16,289.16,-54.46,375.49,960.82,-38.75,-40.22,-98.29,-81.75,-24.15,208.35,668.92,246.68,23.99,-44.77,197.77,34.04,22.60,32.28,24.43,145.31,366.84,202.61,90.70,99.91,-68.98,0.91,-48.06,-82.72,-59.85,-85.53
CashflowCapex_sy,,,,,55.83,52.38,34.08,-29.38,100.50,-6.78,5.69,104.94,-52.56,-52.77,-0.40,-57.49,-55.56,-54.36,-58.71,26.62,9.70,-23.58,35.05,7.66,48.95,237.69,77.72,87.06,13.92,-37.45,-18.05,-3.92,-57.58,-44.78,45.60,-50.31,15.29,-19.47,-26.56,73.12,-6.60,17.04,19.19,-7.72,47.90,247.98,16.83,27.24,3.75,-15.85,-30.02,-21.92,-0.22,-14.36,-30.33
CashflowCapex_qq,,-34.07,56.60,1193.23,-51.28,59.12,230.79,-72.46,36.39,-71.57,60.80,-47.09,-19.91,-62.61,159.42,218.67,-80.75,-96.60,1922.58,131.66,-92.74,1260.19,422.72,-63.59,-80.79,964.73,-38.83,280.14,-57.15,-38.52,-40.30,-89.13,357.43,155.49,142.69,-72.89,106.24,-8.62,8.10,46.17,-7.16,-16.42,16.63,37.50,83.02,59.05,-24.40,-13.35,91.86,-75.32,145.92,-55.40,-36.16,-42.66,-11.38
CashflowCapex_sq,,30.15,-5.11,133.31,-51.28,66.29,27.38,-58.54,36.39,-25.33,60.80,-5.13,-38.20,47.83,14.80,-8.26,-78.50,-8.36,84.30,71.43,-57.52,47.85,55.30,14.79,-18.37,135.37,37.20,-2.80,-50.96,6.80,-6.13,23.49,-36.57,6.19,98.12,-44.55,-30.81,17.42,37.01,61.71,-40.91,21.67,63.07,17.42,2.68,59.05,-24.40,9.49,-49.40,1.59,-28.35,64.71,-25.06,-1.53,39.62
CashflowFinancingCashflow,325000,3226000,-83000,7422000,1388000,4404000,-24145000,676000,2721000,-3300000,-2263000,-680000,-6368000,-23000,-9748000,770000,-1634000,-24000,-15021000,-11000,,,-14998000,0,,0,-14998000,0,,-16362000,-135000,0,,-20851000,-146000,0,,-29660000,-335000,0,,-29995000,0,0,,-29995000,0,0,-3000,-30029000,-19000,-18000,-26000,-35000,-37531000
CashflowFinancingCashflow_yy,,,,,327.08,36.52,-28990.36,-90.89,96.04,-174.93,90.63,-200.59,-334.03,99.30,-330.76,213.24,74.34,-4.35,-54.09,-101.43,100.00,100.00,0.15,100.00,,,,,,,99.10,,,-27.44,-8.15,,,-42.25,-129.45,,,-1.13,100.00,,,,,,,-0.11,,,-766.67,99.88,-197431.58
CashflowFinancingCashflow_sy,,,,,-45.49,102.94,-1.23,-83.46,11.20,-86.41,-4.15,-110.49,32.85,-34.62,26.11,36.09,-52.35,-40.46,-55.43,-3.41,29.51,66.98,-1.14,3.48,,,,,,,-60.59,,,-29.40,25.50,,,-100.34,-90.93,,,13.28,7.19,,,,,,,-33.62,,,37.23,1.13,-98709.42
CashflowFinancingCashflow_qq,,892.62,-102.57,9042.17,-81.30,217.29,-648.25,102.80,302.51,-221.28,31.42,69.95,-836.47,99.64,-42282.61,107.90,-312.21,98.53,-62487.50,99.93,100.00,,,100.00,,,,100.00,,,99.17,100.00,,,99.30,100.00,,,98.87,100.00,,,100.00,,,,100.00,,,-1000866.70,99.94,5.26,-44.44,-34.62,-107131.43
CashflowFinancingCashflow_sq,,-25.40,-33.68,122.12,-81.30,53.54,-67.28,47.35,4.36,-44.33,31.42,69.95,47.04,-25.26,82.60,32.78,16.35,-65.42,80.01,80.26,-27.79,,,84.53,,,,-56.70,,,13.53,55.47,,,0.57,9.56,,,64.69,76.87,,,20.26,,,,-34.24,,,-156.73,-33.07,7.01,87.17,-68.76,-53610.18
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,10498000,0,,,14998000,0,,,14998000,0,,0,14998000,0,,16362000,135000,0,,20851000,146000,0,,29660000,335000,0,,29995000,0,0,,29995000,0,0,,29995000,0,0,,,37494000
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,42.87,,,,,,,,,,,,-99.10,,,27.44,8.15,,,42.25,129.45,,,1.13,-100.00,,,,,,,,,,,-100.00,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,-43.87,,,19.97,-88.77,,,-23.14,129.45,,,1.13,-9.08,,,,,,,,,,,-100.00,
