,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalEquityAndLiabilities,68545000,0,0,0,145673000,181138000,275096000,0,271110000,284434000,290111000,0,275661000,315394000,385723000,0,375838000,464651000,507937000,0,519840000,485801000,594253000,596595000,579813000,596066000,605997000,598939000,554094000,584636000,623250000,702154000,666644000,681160000,726738000,800877000,766723000,743495000,760939000,866880000,1044176000,1005343000,1052079000,1089433000,1002583000,952808000,993945000
BalanceTotalEquityAndLiabilities_yy,,,,,112.52,,,,86.11,57.03,5.46,,1.68,10.88,32.96,,36.34,47.32,31.68,,38.31,4.55,16.99,,11.54,22.70,1.98,0.39,-4.44,-1.92,2.85,17.23,20.31,16.51,16.60,14.06,15.01,9.15,4.71,8.24,36.19,35.22,38.26,25.67,-3.98,-5.23,-5.53
BalanceTotalEquityAndLiabilities_sy,,,,,36.52,,,,26.44,15.94,8.22,,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,-0.12,-0.07,0.90,-3.06,-0.67,-0.19,0.93,1.24,1.41,-1.10,1.39,0.84,-0.84,1.91,0.08,1.48,3.18
BalanceTotalEquityAndLiabilities_qq,,-100.00,,,,24.35,51.87,-100.00,,4.91,2.00,-100.00,,14.41,22.30,-100.00,,23.63,9.32,-100.00,,-6.55,22.32,0.39,-2.81,2.80,1.67,-1.16,-7.49,5.51,6.60,12.66,-5.06,2.18,6.69,10.20,-4.26,-3.03,2.35,13.92,20.45,-3.72,4.65,3.55,-7.97,-4.96,4.32
BalanceTotalEquityAndLiabilities_sq,,0.61,,,,3.78,8.50,-100.00,,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-1.85,-0.25,0.41,0.10,-2.54,1.14,2.56,-0.01,-3.09,1.37,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
CashflowOperatingCashflow,-637000,350000,9496000,2017000,9070000,8676000,-7238000,-5542000,1141000,-3255000,-14128000,1867000,-10919000,-14090000,20385000,27790000,-9041000,-23279000,21576000,-19295000,42838000,-4212000,18946000,-7613000,21963000,19502000,2626000,-49772000,73476000,-23228000,20991000,13195000,46178000,-65447000,19630000,33030000,52767000,-64617000,-13897000,-5907000,70555000,-23281000,54206000,-28329000,101673000,-135417000,50176000
CashflowOperatingCashflow_yy,,,,,1523.86,2378.86,-176.22,-374.76,-87.42,-137.52,-95.19,133.69,-1056.97,-332.87,244.29,1388.48,17.20,-65.22,5.84,-169.43,573.82,81.91,-12.19,60.54,-48.73,563.01,-86.14,-553.78,234.54,-219.11,699.32,126.51,-37.15,-181.75,-6.48,150.32,14.27,1.27,-170.80,-117.88,33.71,63.97,490.05,-379.57,44.11,-481.67,-7.44
CashflowOperatingCashflow_sy,,,,,23.49,7.92,-44.17,-36.52,-1.15,0.31,62.76,57.25,41.53,-73.93,-53.26,63.39,33.13,-120.95,-93.74,-29.91,13.53,23.69,20.92,57.19,-17.42,40.19,-42.15,26.72,-12.34,40.03,28.24,-18.30,-6.09,10.36,-5.42,59.12,26.71,-56.15,-18.46,-23.76,-51.97,20.91,42.95,3.96,-10.72,-8.14,-16.27
CashflowOperatingCashflow_qq,,154.95,2613.14,-78.76,349.68,-4.34,-183.43,23.43,120.59,-385.28,-334.04,113.21,-684.84,-29.04,244.68,36.33,-132.53,-157.48,192.68,-189.43,322.02,-109.83,549.81,-140.18,388.49,-11.21,-86.53,-1995.29,247.62,-131.61,190.37,-37.14,249.97,-241.73,129.99,68.26,59.76,-222.46,78.49,57.49,1294.39,-133.00,332.84,-152.26,458.90,-233.19,137.05
CashflowOperatingCashflow_sq,,-133.69,91.61,14.75,91.87,-125.27,-39.20,37.16,126.71,-75.51,27.73,25.20,114.63,-67.32,57.10,35.70,28.32,-167.25,64.93,53.67,161.35,-122.76,71.98,69.61,93.84,-98.77,31.72,132.20,54.30,-66.17,11.06,-6.98,84.95,-114.86,17.22,82.62,152.64,-137.87,36.21,32.81,95.18,-66.31,-16.34,71.64,82.91,-91.06,46.47
CashflowAmortization,306000,150000,259000,308000,258000,432000,389000,414000,431000,616000,896000,1602000,1623000,1324000,1394000,1443000,1784000,1672000,1692000,1724000,158000,1319000,1338000,1442000,1445000,1433000,1442000,1498000,1546000,1684000,1718000,1745000,1783000,1758000,1880000,2074000,2162000,2046000,2113000,2172000,2229000,2372000,2445000,2565000,2449000,2552000,2583000
CashflowAmortization_yy,,,,,-15.69,188.00,50.19,34.42,67.05,42.59,130.33,286.96,276.57,114.94,55.58,-9.93,9.92,26.28,21.38,19.47,-91.14,-21.11,-20.92,-16.36,814.56,8.64,7.79,3.89,6.99,17.50,19.11,16.50,15.35,4.42,9.42,18.83,21.21,16.38,12.41,4.75,3.12,15.94,15.72,18.08,9.89,7.57,5.65
CashflowAmortization_sy,,,,,24.84,45.86,37.25,42.98,26.21,27.20,15.10,6.10,9.90,6.25,1.79,-1.54,2.41,3.25,18.70,13.53,3.35,-1.42,-8.99,-7.76,-7.37,-8.60,-13.43,-9.20,-7.65,-5.77,-2.44,-10.90,-0.85,3.41,3.95,5.59,-1.72,3.04,0.04,-1.79,3.12,-1.05,1.32,-1.22,-1.10,4.55,7.15
CashflowAmortization_qq,,-50.98,72.67,18.92,-16.23,67.44,-9.95,6.43,4.11,42.92,45.45,78.79,1.31,-18.42,5.29,3.52,23.63,-6.28,1.20,1.89,-90.84,734.81,1.44,7.77,0.21,-0.83,0.65,3.87,3.20,8.91,2.03,1.59,2.19,-1.41,6.91,10.33,4.23,-5.34,3.26,2.81,2.61,6.44,3.07,4.91,-4.51,4.19,1.23
CashflowAmortization_sq,,-4.62,9.98,4.81,9.56,4.32,7.33,6.28,4.58,0.02,2.79,0.46,3.69,-2.70,-0.30,0.63,4.40,0.66,3.28,-0.51,4.28,-3.52,0.60,-2.99,-1.08,-4.42,0.88,-0.30,-1.78,-3.97,0.38,-0.27,-0.85,-1.60,1.66,-0.96,-0.57,-1.88,3.44,0.31,0.10,-2.76,2.99,1.51,,-0.63,3.99
CashflowInvestingCashflow,-193000,-54000,-743000,-1090000,-2297000,331000,-10318000,5011000,-6544000,-17490000,-13080000,-2301000,16207000,-3703000,2788000,-13480000,8054000,-2746000,-1575000,-587000,-34964000,-10956000,-18123000,-24047000,-4687000,97975000,-852000,-6139000,-10306000,808000,-3773000,-5441000,-551000,-448000,-2313000,-11210000,-15989000,-1611000,6490000,-5483000,-8406000,3499000,3294000,3560000,-3238000,-12961000,-6132000
CashflowInvestingCashflow_yy,,,,,-1090.16,712.96,-1288.69,559.72,-184.89,-5383.99,-26.77,-145.92,347.66,78.83,121.31,-485.83,-50.31,25.84,-156.49,95.65,-534.12,-298.98,-1050.67,-3996.59,86.59,994.26,95.30,74.47,-119.88,-99.18,-342.84,11.38,94.66,-155.47,38.70,-106.05,-2804.38,-259.43,380.60,51.09,47.42,317.19,-49.25,164.92,61.48,-470.46,-286.16
CashflowInvestingCashflow_sy,,,,,-127.15,17.12,-17.95,47.20,-13.20,-97.71,-31.00,29.19,16.38,45.29,-7.42,-100.00,56.42,23.84,50.69,80.86,-8.61,-1.10,-42.51,17.27,49.64,63.25,53.84,38.43,49.14,15.95,-48.29,-42.27,-39.24,-51.80,-53.62,-4.98,-81.38,1.96,-1.42,-14.07,47.42,-32.78,27.49,6.25,-29.79,-16.40,29.50
CashflowInvestingCashflow_qq,,72.02,-1275.93,-46.70,-110.73,114.41,-3217.22,148.57,-230.59,-167.27,25.21,82.41,804.35,-122.85,175.29,-583.50,159.75,-134.09,42.64,62.73,-5856.39,68.66,-65.42,-32.69,80.51,2190.36,-100.87,-620.48,-67.87,107.84,-566.97,-44.19,89.88,18.59,-416.08,-384.68,-42.63,89.93,502.89,-184.48,-53.32,141.62,-5.86,8.07,-190.97,-300.27,52.69
CashflowInvestingCashflow_sq,,34.00,-67.07,-48.44,34.00,43.38,8.48,5.40,-65.57,23.76,-23.16,21.00,-84.48,53.96,-17.40,-100.71,35.98,45.28,67.28,-27.06,-72.67,29.94,-47.67,-1.81,-7.65,-7.08,16.69,-43.30,72.45,-28.42,0.80,-38.12,18.75,-76.84,-57.21,-23.14,-17.90,61.48,-46.13,-28.61,11.20,-3.49,67.77,-70.95,-32.26,22.89,67.67
CashflowCapex,193000,64000,685000,1043000,2511000,377000,1059000,5834000,7482000,19695000,12234000,2395000,-17475000,5636000,7568000,3947000,634000,1047000,1118000,1406000,568000,1450000,3909000,-993000,59000,343000,2352000,4634000,4405000,717000,768000,1554000,332000,418000,879000,419000,1081000,402000,1576000,2148000,3845000,2302000,1968000,3540000,8399000,6859000,5675000
CashflowCapex_yy,,,,,1201.04,489.06,54.60,459.35,197.97,5124.14,1055.24,-58.95,-333.56,-71.38,-38.14,64.80,103.63,-81.42,-85.23,-64.38,-10.41,38.49,249.64,-170.63,-89.61,-76.34,-39.83,566.65,7366.34,109.17,-67.37,-66.46,-92.46,-41.73,14.47,-73.05,225.48,-3.91,79.35,412.66,255.76,473.09,24.88,64.85,118.46,197.93,188.41
CashflowCapex_sy,,,,,129.04,138.78,46.27,33.39,-15.50,-5.45,28.10,-46.27,-20.28,-38.17,-9.07,-25.77,-46.09,28.69,-17.26,-29.77,-3.82,-29.17,-39.30,-22.67,-64.37,-52.67,-44.73,-20.56,-12.82,-5.39,12.04,-23.02,-28.30,-32.75,-18.20,-26.72,36.62,-23.92,8.87,0.74,90.32,32.65,8.48,-4.87,38.00,11.25,42.26
CashflowCapex_qq,,-66.84,970.31,52.26,140.75,-84.99,180.90,450.90,28.25,163.23,-37.88,-80.42,-829.65,132.25,34.28,-47.85,-83.94,65.14,6.78,25.76,-59.60,155.28,169.59,-125.40,105.94,481.36,585.71,97.02,-4.94,-83.71,6.98,102.48,-78.63,25.91,110.16,-52.32,157.99,-62.83,292.25,36.28,79.03,-40.12,-14.53,79.91,137.24,-18.33,-17.26
CashflowCapex_sq,,-56.21,77.96,17.10,23.98,-40.31,4.78,62.01,2.69,-37.21,4.26,27.06,68.51,-50.00,49.24,17.23,32.45,-27.62,6.78,-26.40,22.66,-29.32,21.64,-32.73,29.04,-33.38,-7.96,9.98,9.08,-28.79,-2.81,-25.06,3.99,48.89,26.73,8.95,-16.96,-33.55,43.44,45.83,58.13,-44.11,-29.46,63.98,55.62,-45.16,8.40
CashflowFinancingCashflow,-3779000,3999000,-1547000,3158000,-871000,-1315000,54794000,-2297000,-1852000,-333000,9065000,-3158000,-3426000,3852000,-9670000,-8627000,5846000,21983000,-6641000,655000,16488000,-2702000,26649000,2381000,-3707000,-74812000,-1058000,-7434000,11053000,8218000,-1499000,11017000,-30489000,-8857000,12259000,-9806000,-3438000,-2743000,-6851000,24561000,27351000,-41031000,-31413000,-10875000,-7416000,-2906000,4763000
CashflowFinancingCashflow_yy,,,,,76.95,-132.88,3641.95,-172.74,-112.63,74.68,-83.46,-37.48,-84.99,1256.76,-206.67,-173.18,270.64,470.69,31.32,107.59,182.04,-112.29,501.28,263.51,-122.48,-2668.76,-103.97,-412.21,398.16,110.99,-41.71,248.20,-375.85,-207.78,917.92,-189.01,88.72,69.03,-155.89,350.46,895.47,-1395.75,-358.50,-144.28,-127.12,92.92,115.16
CashflowFinancingCashflow_sy,,,,,38.34,18.75,-10.06,-37.26,-5.48,5.40,-83.46,-37.48,-49.42,-38.04,-42.67,31.14,37.20,73.87,-12.41,36.50,-40.04,-4.70,37.14,-66.31,20.66,16.93,48.60,5.59,45.22,11.84,-29.89,60.82,28.99,-10.43,46.58,-41.94,56.25,32.78,-9.44,76.58,3.86,-28.04,44.75,-19.20,-13.94,53.93,-31.89
CashflowFinancingCashflow_qq,,205.82,-138.68,304.14,-127.58,-50.98,4266.84,-104.19,19.37,82.02,2822.22,-134.84,-8.49,212.43,-351.04,10.79,167.76,276.03,-130.21,109.86,2417.25,-116.39,1086.27,-91.07,-255.69,-1918.13,98.59,-602.85,248.69,-25.65,-118.24,835.05,-376.76,70.95,238.40,-180.00,64.94,20.22,-149.75,458.49,11.36,-250.02,23.44,65.38,31.81,60.82,263.91
CashflowFinancingCashflow_sq,,50.30,87.47,-9.43,-61.26,-16.05,11.66,-19.61,3.70,7.14,-13.68,-34.38,55.02,17.07,-4.40,37.38,11.39,118.19,-25.61,3.87,-101.40,63.71,-35.08,-79.17,-61.72,59.01,-23.74,-67.60,45.77,41.56,-39.19,36.92,-40.20,27.31,0.33,-20.23,27.55,20.22,-32.20,41.04,2.26,-48.63,44.50,-33.88,-53.08,52.14,13.04
CashflowShareCapitalCash,0,,0,3000,0,,58086000,0,0,,,,,,,,,,0,0,0,,22000000,417000,159000,0,13098000,0,-10266000,20000000,,20000000,,,,,,,,,3000,,,,10000000,,
CashflowShareCapitalCash_yy,,,,,,,,-100.00,,,-100.00,,,,,,,,,,,,,,,,-40.46,-100.00,-6556.39,,-100.00,,100.00,-100.00,,-100.00,,,,,,,,,312791.11,,
CashflowShareCapitalCash_sy,,,,,,,,-100.00,,,-100.00,,,,,,,,,,,,,,,,-70.23,-100.00,-100.00,,-100.00,,64.80,-100.00,,-100.00,,,,,,,,,312791.11,,
CashflowShareCapitalCash_qq,,,,,-100.00,,,-100.00,,,,,,,,,,,,,,,,-98.10,-61.87,-100.00,,-100.00,,294.82,-100.00,,-100.00,,,,,,,,,-100.00,,,,-100.00,
CashflowShareCapitalCash_sq,,,,,-100.00,,,-100.01,,,,,,,,,,,,,,,,-99.05,2.32,-100.00,,-100.00,,,-100.00,,-100.00,,,,,,,,,-100.00,,,,-100.00,
CashflowDividend,0,,400000,0,0,,,0,0,,,3393000,0,,0,3378000,0,,4064000,7000,0,,,4082000,0,,,4103000,0,,,4208000,0,,,5263000,0,,,5962000,0,,,6814000,0,,
CashflowDividend_yy,,,,,,,-100.00,,,,,,,,,-0.44,,,,-99.79,,,-100.00,58214.29,,,,0.51,,,,2.58,,,,25.05,,,,13.29,,,,14.29,,,
CashflowDividend_sy,,,,,,,50.14,,,,,,,,,-5.86,,,,-28.50,,,22.85,-96.40,,,,-80.63,,,,,,,,-100.00,,,,-49.48,,,,-100.00,,,
CashflowDividend_qq,,,,-100.00,,,,,,,,,-100.00,,,,-100.00,,,-99.83,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,
CashflowDividend_sq,,,,-100.00,,,,,,,,,-100.00,,,,-100.00,,,-98.31,-100.00,,,,-97.97,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,
CashflowNetCashflow,-4609000,4295000,7206000,4085000,5902000,7692000,37238000,-2828000,-7255000,-21078000,-18143000,-3587000,1857000,-13941000,13503000,16350000,-5808000,-4042000,13360000,-19227000,24362000,-17870000,27472000,-29279000,13569000,42665000,716000,-63345000,74223000,-14202000,15719000,18771000,15139000,-74752000,29576000,12013000,33340000,-68971000,-14258000,13171000,89499000,-60813000,26088000,-35645000,91018000,-151284000,48807000
CashflowNetCashflow_yy,,,,,228.05,79.09,416.76,-169.23,-222.92,-374.02,-148.72,-26.84,125.60,33.86,174.43,555.81,-412.76,71.01,-1.06,-217.60,519.46,-342.11,105.63,-52.28,-44.30,338.75,-97.39,-116.35,447.00,-133.29,2094.23,129.63,-79.60,-426.35,88.15,-36.00,120.23,7.73,-148.21,9.64,168.44,11.83,282.96,-370.63,1.70,-148.77,87.09
CashflowNetCashflow_sy,,,,,-59.42,-23.96,-84.13,-77.66,3.36,-28.78,64.68,-26.84,35.00,-65.41,-72.97,49.35,82.48,-17.20,-47.43,-60.92,-26.47,17.36,37.20,37.31,3.85,-6.13,51.22,16.06,-68.39,13.39,-69.66,-14.44,29.72,-12.26,71.66,7.28,68.96,-60.41,-91.50,9.64,-44.43,11.83,60.12,8.32,-25.90,13.57,35.93
CashflowNetCashflow_qq,,193.19,67.78,-43.31,44.48,30.33,384.11,-107.59,-156.54,-190.53,13.92,80.23,151.77,-850.73,196.86,21.08,-135.52,30.41,430.53,-243.91,226.71,-173.35,253.73,-206.58,146.34,214.43,-98.32,-8942.39,217.17,-119.13,210.68,19.42,-19.35,-593.78,139.57,-59.38,177.52,-306.87,79.33,192.37,579.51,-167.95,142.90,-236.63,355.35,-266.21,132.26
CashflowNetCashflow_sq,,-94.28,100.00,-57.69,63.06,-97.21,35.58,42.50,112.40,-69.56,28.61,3.31,89.50,-103.37,55.56,89.57,133.80,-153.23,64.98,94.08,160.93,-119.57,48.67,62.90,118.20,-172.11,33.56,121.16,102.64,-118.49,-14.98,67.40,125.30,-142.57,57.36,-37.67,117.48,-135.92,-10.67,63.27,88.92,-105.09,81.82,-27.88,157.23,-126.49,65.28
