,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalEquityAndLiabilities_qq,,-100.00,,,,0.60,13.31,-100.00,,-14.44,2.75,-100.00,,3.76,14.24,-100.00,,1.57,0.73,-100.00,,-0.85,-0.04,0.56,4.18,2.50,0.56,3.44,-2.54,0.30,2.46,3.19,-1.11,5.10,6.03,-16.31,-0.51,5.32,2.21,4.59,-2.28,1.75,0.55,-1.29,-6.18,2.11,-1.13
BalanceTotalEquityAndLiabilities_sq,,4.74,,,,3.66,1.06,-53.59,,0.70,-3.01,-100.00,,2.46,0.60,-100.00,,6.24,-0.40,-100.00,,2.42,0.94,0.01,-2.26,3.72,1.40,0.95,-0.31,1.38,3.50,2.08,-0.83,3.27,2.07,-0.54,-2.84,2.14,2.10,1.78,0.04,3.38,0.55,1.48,-1.50,3.45,1.26
CashflowOperatingCashflow,2187000,6335000,-5921000,-20685000,-2724000,11148000,11160000,43293000,10772000,1140000,-7005000,-17493000,-18390000,-4497000,16887000,11380000,11720000,-21196000,3428000,8268000,18804000,-3218000,25595000,133000,22920000,-18718000,16201000,7706000,12960000,-26783000,-3792000,-7525000,22486000,-27104000,-16271000,71274000,5976000,-27125000,-11235000,-8969000,32170000,-30273000,-2977000,15414000,78176000,-46402000,57047000
CashflowOperatingCashflow_yy,,,,,-224.55,75.97,288.48,309.30,495.45,-89.77,-162.77,-140.41,-270.72,-494.47,341.07,165.05,163.73,-371.34,-79.70,-27.35,60.44,84.82,646.65,-98.39,21.89,-481.67,-36.70,5693.98,-43.46,-43.09,-123.41,-197.65,73.50,-1.20,-329.09,1047.16,-73.42,-0.08,30.95,-112.58,438.32,-11.61,73.50,271.86,143.01,-53.28,2016.26
CashflowOperatingCashflow_sy,,,,,33.82,-53.80,82.26,-9.84,97.50,91.26,28.80,41.22,-44.28,-75.57,-47.53,-42.70,-48.16,-59.18,-2.35,63.13,169.81,83.35,-2.28,-0.76,-26.16,-35.58,127.17,36.04,-4.66,25.54,12.81,-91.83,19.55,-29.99,-31.39,215.68,8.68,122.35,79.96,-64.19,19.46,-38.22,-28.29,91.78,-8.21,-2.16,153.93
CashflowOperatingCashflow_qq,,189.67,-193.46,-249.35,86.83,509.25,0.11,287.93,-75.12,-89.42,-714.47,-149.72,-5.13,75.55,475.52,-32.61,2.99,-280.85,116.17,141.19,127.43,-117.11,895.37,-99.48,17133.08,-181.67,186.55,-52.44,68.18,-306.66,85.84,-98.44,398.82,-220.54,39.97,538.04,-91.62,-553.90,58.58,20.17,458.68,-194.10,90.17,617.77,407.18,-159.36,222.94
CashflowOperatingCashflow_sq,,-79.48,10.20,25.68,35.01,-74.96,98.04,-18.89,43.68,-45.78,-21.45,10.56,-16.90,-62.88,125.69,-32.61,49.89,-84.42,141.36,62.23,63.32,-92.34,83.97,110.47,24.11,-76.80,152.73,5.80,-34.04,-62.23,119.08,-85.26,91.64,-97.12,105.29,170.66,8.17,-35.15,193.28,-4.19,202.00,-73.42,48.63,166.12,14.38,-69.96,168.12
CashflowAmortization,2203000,1512000,1532000,1711000,2220000,1799000,1734000,1711000,1951000,1809000,1755000,1824000,1861000,1837000,1891000,1893000,3359000,2373000,2397000,2425000,2504000,2664000,2712000,2670000,2858000,2790000,868000,1591000,2508000,1672000,1985000,1835000,2417000,2171000,2281000,2221000,2204000,2167000,2290000,2377000,2389000,2369000,2428000,2527000,2489000,2367000,2247000
CashflowAmortization_yy,,,,,0.77,18.98,13.19,,-12.12,0.56,1.21,6.60,-4.61,1.55,7.75,3.78,80.49,29.18,26.76,28.10,-25.45,12.26,13.14,10.10,14.14,4.73,-67.99,-40.41,-12.25,-40.07,128.69,15.34,-3.63,29.84,14.91,21.04,-8.81,-0.18,0.39,7.02,8.39,9.32,6.03,6.31,4.19,-0.08,-7.45
CashflowAmortization_sy,,,,,9.11,10.98,15.57,,7.90,8.66,16.45,13.10,-0.93,4.91,-0.96,4.07,6.35,9.83,20.40,19.12,4.15,10.62,9.14,5.53,5.50,2.16,3.35,-1.63,2.24,2.54,1.98,3.50,5.25,5.53,7.14,5.30,3.17,6.04,2.26,8.48,7.32,5.23,6.11,7.14,1.93,2.72,7.02
CashflowAmortization_qq,,-31.37,1.32,11.68,29.75,-18.96,-3.61,-1.33,14.03,-7.28,-2.99,3.93,2.03,-1.29,2.94,0.11,77.44,-29.35,1.01,1.17,3.26,6.39,1.80,-1.55,7.04,-2.38,-68.89,83.29,57.64,-33.33,18.72,-7.56,31.72,-10.18,5.07,-2.63,-0.77,-1.68,5.68,3.80,0.50,-0.84,2.49,4.08,-1.50,-4.90,-5.07
CashflowAmortization_sq,,-0.22,2.23,5.03,3.90,-0.45,2.04,2.18,3.34,-6.78,1.95,1.97,0.26,3.31,-0.30,-0.14,-1.20,2.72,1.18,1.20,0.77,1.76,0.14,0.94,0.08,2.29,1.22,1.61,2.23,0.49,0.81,0.66,2.44,0.71,1.32,1.00,0.14,1.38,1.23,1.82,0.80,-0.68,-0.40,0.66,1.64,-0.26,2.17
CashflowInvestingCashflow,-2447000,-5124000,309000,344000,-4380000,-6609000,-6547000,-4590000,-4409000,383000,-15303000,9472000,-1910000,-173000,-742000,-845000,-2275000,-971000,-1881000,-6611000,-7974000,-5597000,-11820000,-2001000,-20891000,-1431000,-9904000,-6429000,-10515000,-4976000,-3579000,-1556000,-3414000,-1816000,-672000,-1850000,-4323000,-860000,-2494000,-1361000,-1782000,-1105000,-1476000,-1377000,-2399000,-1232000,-3133000
CashflowInvestingCashflow_yy,,,,,-78.99,-28.98,-2218.77,-1434.30,-0.66,105.80,-133.74,306.36,56.68,-145.17,95.15,-108.92,-19.11,-461.27,-153.50,-682.37,-250.51,-476.42,-528.39,69.73,-161.99,74.43,16.21,-221.29,49.67,-247.73,63.86,75.80,67.53,63.50,81.22,-18.89,-26.63,52.64,-271.13,26.43,58.78,-28.49,40.82,-1.18,-34.62,-11.49,-112.26
CashflowInvestingCashflow_sy,,,,,-82.46,-23.03,49.89,42.58,-6.80,47.67,25.96,85.06,95.12,24.23,94.70,-64.32,-30.17,-70.27,-37.53,-36.14,-51.75,1.15,-229.12,35.22,50.85,-90.64,6.77,-15.57,-42.92,7.42,-3.67,-55.90,10.48,-30.20,31.18,35.80,-1.00,10.90,-28.67,-5.70,3.86,-4.06,-4.90,0.32,-46.83,-46.44,-16.56
CashflowInvestingCashflow_qq,,-109.40,106.03,11.33,-1373.26,-50.89,0.94,29.89,3.94,108.69,-4095.56,161.90,-120.16,90.94,-328.90,-13.88,-169.23,57.32,-93.72,-251.46,-20.62,29.81,-111.18,83.07,-944.03,93.15,-592.10,35.09,-63.56,52.68,28.07,56.52,-119.41,46.81,63.00,-175.30,-133.68,80.11,-190.00,45.43,-30.93,37.99,-33.57,6.71,-74.22,48.65,-154.30
CashflowInvestingCashflow_sq,,-9.58,-34.52,-4.82,-6.04,14.10,-1.94,25.26,-32.40,74.02,-4.06,61.45,41.30,-16.15,-48.15,-93.01,-52.42,20.22,-24.38,-98.91,3.18,26.46,-117.78,5.57,-28.07,-8.62,10.62,-34.14,-36.98,31.74,12.10,-44.65,19.98,3.02,29.27,-57.01,-25.82,-0.99,-15.88,17.76,-9.54,-2.66,-20.12,13.04,-43.79,-47.28,5.77
CashflowCapex,4160000,3573000,1786000,1361000,3870000,6409000,6288000,8780000,3513000,1457000,2487000,2373000,3637000,583000,742000,832000,2227000,1139000,1987000,6247000,9140000,5826000,11465000,2061000,21449000,4396000,6978000,5988000,11603000,4904000,5018000,1429000,3039000,1881000,995000,2527000,4788000,933000,2699000,1375000,2087000,1107000,1526000,1497000,4449000,2283000,3176000
CashflowCapex_yy,,,,,-6.97,79.37,252.07,545.11,-9.22,-77.27,-60.45,-72.97,3.53,-59.99,-70.16,-64.94,-38.77,95.37,167.79,650.84,310.42,411.50,477.00,-67.01,134.67,-24.55,-39.14,190.54,-45.90,11.56,-28.09,-76.14,-73.81,-61.64,-80.17,76.84,57.55,-50.40,171.26,-45.59,-56.41,18.65,-43.46,8.87,113.18,106.23,108.13
CashflowCapex_sy,,,,,-36.30,57.28,5.00,-37.11,14.35,-53.83,-45.30,-47.04,-52.90,-50.52,-43.31,-33.88,35.28,64.29,60.08,13.28,8.26,11.66,103.70,-10.80,-39.51,20.10,20.44,54.99,5.92,-12.46,-26.55,-19.67,-0.97,50.05,-7.04,-24.10,36.22,-16.71,78.84,-12.29,-22.04,8.28,-12.14,-25.48,62.47,-5.17,62.20
CashflowCapex_qq,,-14.11,-50.01,-23.80,184.35,65.61,-1.89,39.63,-59.99,-58.53,70.69,-4.58,53.27,-83.97,27.27,12.13,167.67,-48.85,74.45,214.39,46.31,-36.26,96.79,-82.02,940.71,-79.50,58.74,-14.19,93.77,-57.74,2.32,-71.52,112.67,-38.10,-47.10,153.97,89.47,-80.51,189.28,-49.06,51.78,-46.96,37.85,-1.90,197.19,-48.69,39.12
CashflowCapex_sq,,-11.85,35.48,2.13,-22.18,1.26,9.48,-13.73,-40.87,-39.90,0.50,-11.68,-26.88,-45.40,14.60,22.60,40.80,-37.24,4.08,78.08,10.52,-29.98,23.42,4.28,45.61,15.34,-17.31,34.86,-4.48,-10.44,-11.60,32.75,35.72,-10.64,-18.12,6.89,36.48,-24.75,29.00,-28.26,-10.82,-9.06,-4.04,-1.90,98.40,-23.13,11.77
CashflowFinancingCashflow,681000,5799000,16066000,29524000,-7593000,-115000,-1662000,-3727000,2244000,-997000,-778000,39000,269000,498000,-4686000,189000,-1086000,-3124000,-4000,-10074000,3068000,4991000,-6495000,3459000,3367000,1910000,9274000,2318000,8374000,-5533000,13572000,7884000,-12467000,21813000,11318000,-55647000,-6762000,14928000,13561000,9189000,-17259000,17117000,6509000,-14699000,-51113000,26150000,-29648000
CashflowFinancingCashflow_yy,,,,,-1214.98,-101.98,-110.34,-112.62,129.55,-766.96,53.19,101.05,-88.01,149.95,-502.31,384.62,-503.72,-727.31,99.91,-5430.16,382.50,259.76,-162275.00,134.34,9.75,-61.73,242.79,-32.99,148.71,-389.69,46.34,240.12,-248.88,494.23,-16.61,-805.82,45.76,-31.56,19.82,116.51,-155.24,14.66,-52.00,-259.96,-196.15,52.77,-555.49
CashflowFinancingCashflow_sy,,,,,-35.62,46.61,-95.06,-94.00,-63.25,-157.11,32.90,-134.96,-28.93,72.19,33.71,64.78,81.01,69.29,99.91,14.13,4.95,60.42,-16.79,7.72,-13.74,-2.68,-24.98,22.71,32.07,-94.79,29.55,117.42,48.37,56.80,52.14,-123.04,-66.21,19.06,-62.77,103.52,-26.76,61.42,61.13,-22.32,-12.96,-57.76,22.32
CashflowFinancingCashflow_qq,,751.54,177.05,83.77,-125.72,98.49,-1345.22,-124.25,160.21,-144.43,21.97,105.01,589.74,85.13,-1040.96,104.03,-674.60,-187.66,99.87,-251750.00,130.45,62.68,-230.13,153.26,-2.66,-43.27,385.55,-75.01,261.26,-166.07,345.29,-41.91,-258.13,274.97,-48.11,-591.67,87.85,320.76,-9.16,-32.24,-287.82,199.18,-61.97,-325.83,-247.73,151.16,-213.38
CashflowFinancingCashflow_sq,,42.02,159.45,-49.12,-106.36,77.44,-64.92,-60.77,27.08,7.46,23.24,-84.15,71.34,85.13,-160.06,25.47,77.59,71.93,-39.89,-53.87,6.97,64.38,-95.00,-101.43,5.78,81.01,-68.54,-63.21,52.20,6.18,54.02,26.47,-31.42,32.06,-34.86,-230.14,54.46,49.72,-104.80,77.19,-59.08,104.24,-61.97,-76.00,-70.81,24.71,-83.12
CashflowShareCapitalCash,0,,,,50400000,,,0,504000,,0,1450000,-1202000,,-1128000,1128000,,,,45000,,,,,,,,,,,,,,,,350000,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,-99.00,,,,-338.49,,,-22.21,100.00,,100.00,-96.01,,,,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,-100.00,,,,-100.00,,,-22.21,,,-1.13,-96.01,,,,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,
CashflowShareCapitalCash_qq,,,,,,-100.00,,,,-100.00,,,-182.90,100.00,,200.00,-100.00,,,,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,-100.00,,,,-100.00,,,-182.90,,,50.00,-100.00,,,,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,12462000,1000,-1000,,,3656000,0,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,365500.00,100.00,,,-100.00,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-47.46,59.10,,,-20.24,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,-99.99,-200.00,100.00,,,-100.00,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,1653.21,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,421000,7010000,10454000,9183000,-14697000,4424000,2951000,34976000,8607000,526000,-23086000,-7982000,-20031000,-4172000,11459000,10724000,8359000,-25291000,1543000,-8417000,13898000,-3824000,7280000,1591000,5396000,-18239000,15571000,3595000,10819000,-37292000,6201000,-1197000,6605000,-7107000,-5625000,13777000,-5109000,-13057000,-168000,-1141000,13129000,-14261000,2056000,-662000,24664000,-21484000,24266000
CashflowNetCashflow_yy,,,,,-3590.97,-36.89,-71.77,280.88,158.56,-88.11,-882.31,-122.82,-332.73,-893.16,149.64,234.35,141.73,-506.21,-86.53,-178.49,66.26,84.88,371.81,118.90,-61.17,-376.96,113.89,125.96,100.50,-104.46,-60.18,-133.30,-38.95,80.94,-190.71,1250.96,-177.35,-83.72,97.01,-108.28,356.98,-9.22,1323.81,41.98,87.86,-50.65,1080.25
CashflowNetCashflow_sy,,,,,-142.65,-97.52,-56.87,-77.19,81.42,68.59,57.86,55.64,-9.56,-70.08,27.75,-28.38,-34.53,-51.90,83.88,24.68,103.34,66.89,-42.90,70.04,-63.29,-58.15,65.42,99.88,35.76,-8.58,-69.92,-102.04,-20.41,12.08,70.60,73.13,8.45,-43.68,-4.71,113.06,-27.57,-53.50,19.52,19.90,53.97,-59.17,87.89
CashflowNetCashflow_qq,,1565.08,49.13,-12.16,-260.05,130.10,-33.30,1085.23,-75.39,-93.89,-4488.97,65.42,-150.95,79.17,374.66,-6.41,-22.05,-402.56,106.10,-645.50,265.12,-127.51,290.38,-78.15,239.16,-438.01,185.37,-76.91,200.95,-444.69,116.63,-119.30,651.80,-207.60,20.85,344.92,-137.08,-155.57,98.71,-579.17,1250.66,-208.62,114.42,-132.20,3825.68,-187.11,212.95
CashflowNetCashflow_sq,,96.65,123.21,0.76,-95.91,12.59,38.63,-172.11,114.80,-61.31,21.26,-46.87,-17.68,-62.88,115.44,-60.02,-2.77,39.12,21.44,-130.34,255.80,-110.24,40.97,53.55,74.00,-127.76,89.12,81.74,109.54,-91.25,97.53,-80.40,101.16,-66.80,117.84,13.81,94.24,-106.69,87.18,64.83,-0.94,-103.66,-47.41,38.12,78.50,-165.86,151.65
