,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_qq,,-28.06,-100.00,,,-100.00,,,363.22,-34.61,-100.00,,-3.72,85.56,-100.00,,79.75,,17.04,-100.00,,-6.16,-71.13,-100.00,,0.34,114.76,9.52,123.10,-43.91,-19.32,35.87,58.43,-35.36,-11.77,23.05,-1.20,-40.04,-50.60,2.86,9.75,7.79,-5.03,-3.55,-8.70,-11.64,13.83,-1.40,-25.16,,-0.17
BalanceCurrentOtherLiabilities_sq,,-11.37,-94.19,,,-7.69,,,4.20,-8.30,-100.00,,-5.80,35.13,-100.00,,20.44,,1.60,-100.00,,-6.71,-15.54,-100.00,,-17.43,-9.04,-4.42,32.92,3.01,5.15,-0.85,16.98,7.64,3.58,-8.52,-0.46,-3.44,1.12,-1.14,7.26,-1.33,4.04,0.76,7.91,2.56,0.67,-1.40,15.47,,-5.73
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,351062000,326518000,0,320676000,386010000,0,0,405639000,500882000,614911000,0,572898000,676427000,509667000,0,457895000,566904000,498058000,528124000,0,585027000,610566000,609686000,0,777092000,688144000,795229000,826872000,901038000,919653000,888404000,1071085000,1154240000,1184763000,1063843000,1254889000,1461814000,1228119000,1244570000,1333396000,1361187000,1298127000,1005237000,918560000,835534000,742135000,707985000,676117000,630805000,624167000,618602000
BalanceTotalEquityAndLiabilities_yy,,,,,9.95,-100.00,,26.49,29.76,,,41.23,35.05,-17.12,,-20.07,-16.19,-12.14,,,,22.59,15.44,,32.83,12.71,30.43,,15.95,33.64,11.72,29.53,28.10,28.83,19.75,17.16,26.65,3.66,16.99,6.26,-6.88,5.70,-19.23,-31.11,-38.62,-42.83,-29.57,-26.39,-24.50,-15.90,-12.62
BalanceTotalEquityAndLiabilities_sy,,,,,12.24,21.31,,37.38,47.76,,,37.81,28.58,23.53,,17.56,5.57,2.11,,,,22.59,15.10,,7.41,2.54,1.16,,-2.39,-0.88,1.55,-1.76,2.24,4.62,1.81,5.44,3.38,4.51,2.10,1.83,0.83,0.34,0.37,1.28,7.30,7.78,8.20,4.73,8.16,10.77,10.52
BalanceTotalEquityAndLiabilities_qq,,-6.99,-100.00,,20.37,-100.00,,,23.48,22.77,-100.00,,18.07,-24.65,-100.00,,23.81,,6.04,-100.00,,4.37,-0.14,-100.00,,-11.45,15.56,3.98,8.97,2.07,-3.40,20.56,7.76,2.64,-10.21,17.96,16.49,-15.99,1.34,7.14,2.08,-4.63,-22.56,-8.62,-9.04,-11.18,-4.60,-4.50,-6.70,-1.05,-0.89
BalanceTotalEquityAndLiabilities_sq,,1.12,-49.50,,1.77,4.09,,,15.96,4.64,-100.00,,1.41,6.78,-100.00,,-0.88,,7.11,-100.00,,4.44,-1.36,-100.00,,-2.27,-0.50,-1.34,-3.06,-1.21,1.60,-1.08,-2.42,5.66,2.76,0.28,-2.80,3.23,0.79,0.66,-4.10,1.42,2.91,1.26,-0.75,3.34,2.38,1.46,3.56,1.52,1.25
CashflowOperatingCashflow,3417000,13555000,-12286000,-238000,-17512000,21766000,-9419000,-24087000,-1820000,-53107000,33305000,-25371000,30119000,62821000,27516000,16493000,,-31586000,14691000,-12750000,21281000,-41144000,14854000,21743000,9606000,-21974000,-11797000,66574000,-18062000,30101000,55737000,-39820000,55323000,-89744000,32627000,29493000,-54186000,41703000,-68612000,49747000,28284000,-8579000,52159000,-35529000,96443000,77468000,3549000,-38351000,18604000,-9006000,-255000
CashflowOperatingCashflow_yy,,,,,-612.50,60.58,23.34,-10020.59,89.61,-343.99,453.59,-5.33,1754.89,218.29,-17.38,165.01,-100.00,,,,,-30.26,1.11,270.53,-54.86,46.59,-179.42,206.19,-288.03,236.98,572.47,-159.81,406.29,-398.14,-41.46,174.07,-197.94,146.47,-310.29,68.67,152.20,-120.57,176.02,-171.42,240.98,1003.00,-93.20,-7.94,-80.71,-111.63,-107.19
CashflowOperatingCashflow_sy,,,,,-114.99,-34.16,-19.17,32.32,89.61,-145.09,16.64,-5.33,-6.29,64.09,49.59,104.56,-1.60,,,,,-30.26,8.70,29.89,20.69,80.45,-10.10,-0.04,-11.74,9.80,6.23,10.84,9.00,-27.30,-47.96,48.67,68.98,-11.46,-20.91,0.72,25.76,35.91,-18.98,-39.77,-49.98,-15.92,18.63,-8.02,-51.37,18.04,21.78
CashflowOperatingCashflow_qq,,296.69,-190.64,98.06,-7257.98,224.29,-143.27,-155.73,92.44,-2817.97,162.71,-176.18,218.71,108.58,-56.20,-40.06,-100.00,,146.51,-186.79,266.91,-293.34,136.10,46.38,-55.82,-328.75,46.31,664.33,-127.13,266.65,85.17,-171.44,238.93,-262.22,136.36,-9.61,-283.72,176.96,-264.53,172.50,-43.14,-130.33,707.98,-168.12,371.45,-19.67,-95.42,-1180.61,148.51,-148.41,97.17
CashflowOperatingCashflow_sq,,84.19,34.44,-70.75,62.14,11.22,-7.33,-13.59,-35.19,-182.70,87.12,-124.29,86.46,66.74,127.67,-55.98,-88.42,,-8.67,83.66,-76.94,-100.00,77.60,58.76,-11.92,-50.54,47.40,40.45,74.28,-48.96,77.86,-4.50,-81.04,-45.82,82.40,45.16,78.88,-40.20,-10.12,159.00,18.70,-63.89,-2.22,-9.54,78.53,-52.19,1.33,-7.99,-27.22,-64.33,81.48
CashflowAmortization,1627000,,4845000,,1537000,1647000,2035000,,2869000,3058000,2308000,4252000,2076000,2306000,2022000,2466000,,2887000,2978000,2886000,2895000,2887000,2866000,2764000,2951000,2954000,2830000,2768000,2809000,2285000,2291000,2356000,2369000,2328000,2433000,2455000,2330000,2522000,3341000,3643000,3692000,3645000,2339000,2944000,3004000,2691000,2507000,2424000,2452000,2382000,2223000
CashflowAmortization_yy,,,,,-5.53,,-58.00,,86.66,85.67,13.42,,-27.64,-24.59,-12.39,-42.00,-100.00,,,,,,-3.76,-4.23,1.93,2.32,-1.26,0.14,-4.81,-22.65,-19.05,-14.88,-15.66,1.88,6.20,4.20,-1.65,8.33,37.32,48.39,58.45,44.53,-29.99,-19.19,-18.63,-26.17,7.18,-17.66,-18.38,-11.48,-11.33
CashflowAmortization_sy,,,,,2.46,,-0.28,,17.69,56.28,40.46,,16.33,36.90,14.26,33.22,14.74,,,,,,0.55,2.16,3.60,1.96,0.95,-1.15,-3.24,-4.31,-4.34,-4.04,-3.74,1.92,-1.57,-1.92,-2.48,0.82,7.43,2.91,7.83,1.94,1.16,4.78,11.82,11.60,12.06,7.28,7.34,8.15,6.89
CashflowAmortization_qq,,-100.00,,-100.00,,7.16,23.56,-100.00,,6.59,-24.53,84.23,-51.18,11.08,-12.32,21.96,-100.00,,3.15,-3.09,0.31,-0.28,-0.73,-3.56,6.77,0.10,-4.20,-2.19,1.48,-18.65,0.26,2.84,0.55,-1.73,4.51,0.90,-5.09,8.24,32.47,9.04,1.35,-1.27,-35.83,25.87,2.04,-10.42,-6.84,-3.31,1.16,-2.85,-6.68
CashflowAmortization_sq,,2.13,,0.94,,-0.33,10.40,4.21,,3.01,14.56,1.18,3.14,9.10,0.87,17.57,-8.10,,1.39,-2.92,1.38,0.09,1.16,1.07,3.99,1.50,1.12,0.46,-1.88,-7.96,-0.58,0.87,0.38,-2.03,-0.24,0.02,-0.97,0.94,1.64,1.29,1.35,-0.16,2.94,2.64,2.84,2.33,1.82,1.11,1.58,1.17,2.44
CashflowInvestingCashflow,258000,-1562000,-2493000,-919000,-3815000,-5482000,-17472000,2733000,-11185000,-5163000,-3994000,-7596000,-12597000,-6073000,-4908000,588000,,475000,-2359000,-1256000,1806000,-1822000,-495000,-1469000,-2140000,-531000,-692000,-2862000,-1862000,-1023000,-6179000,-4871000,-5008000,-13208000,-16306000,-19437000,-13222000,-4019000,-10097000,-1138000,-2301000,-1800000,-672000,-970000,-455000,-1015000,1566000,380000,253000,231000,-483000
CashflowInvestingCashflow_yy,,,,,-1578.68,-250.96,-600.84,397.39,-193.18,5.82,77.14,-377.94,-12.62,-17.63,-22.88,107.74,100.00,,,,,-483.58,79.02,-16.96,-218.49,70.86,-39.80,-94.83,12.99,-92.66,-792.92,-70.20,-168.96,-1191.10,-163.89,-299.04,-164.02,69.57,38.08,94.15,82.60,55.21,93.34,14.76,80.23,43.61,333.04,139.18,155.60,122.76,-130.84
CashflowInvestingCashflow_sy,,,,,21.22,-58.58,-407.07,-44.52,-184.76,-118.68,-16.20,-161.97,14.36,12.71,-9.93,60.65,90.56,,,,,-18.75,-37.89,-105.36,-25.42,-3.78,79.92,22.94,53.44,11.76,-22.29,-70.20,18.52,-8.62,-132.45,-48.88,-122.48,11.68,-59.95,-106.14,-30.78,-78.06,26.82,26.55,44.78,43.61,19.74,18.73,-15.85,-64.53,2.81
CashflowInvestingCashflow_qq,,-705.43,-59.60,63.14,-315.13,-43.70,-218.72,115.64,-509.26,53.84,22.64,-90.19,-65.84,51.79,19.18,111.98,-100.00,,-596.63,46.76,243.79,-200.89,72.83,-196.77,-45.68,75.19,-30.32,-313.58,34.94,45.06,-504.01,21.17,-2.81,-163.74,-23.46,-19.20,31.98,69.60,-151.23,88.73,-102.20,21.77,62.67,-44.35,53.09,-123.08,254.29,-75.73,-33.42,-8.70,-309.09
CashflowInvestingCashflow_sq,,-28.08,-13.39,0.49,42.60,-43.70,-76.62,74.55,-169.71,-127.38,-6.10,-11.80,41.56,-33.62,2.19,60.14,56.26,,-17.65,33.84,-12.95,40.31,-93.24,-35.71,-45.03,61.74,-0.81,2.14,9.20,32.28,22.00,-32.04,-48.65,13.38,-35.70,16.14,39.10,-68.82,-133.14,40.38,-58.35,24.98,14.80,24.80,-34.74,-9.29,-64.29,20.84,-61.28,18.77,12.84
CashflowCapex,542000,97000,2378000,727000,3828000,5576000,18375000,2489000,11061000,5226000,3868000,7692000,12644000,6321000,4747000,-988000,,550000,1256000,1286000,1379000,1591000,-280000,870000,2001000,631000,381000,351000,1468000,1041000,4999000,5517000,7090000,9362000,17434000,19437000,13498000,4019000,10148000,1233000,1920000,1181000,417000,965000,-196000,1063000,-683000,98000,137000,,920000
CashflowCapex_yy,,,,,606.27,5648.45,672.71,242.37,188.95,-6.28,-78.95,209.04,14.31,20.95,22.72,-112.84,-100.00,,,,,189.27,-122.29,-32.35,45.11,-60.34,236.07,-59.66,-26.64,64.98,1212.07,1471.79,382.97,799.33,248.75,252.31,90.38,-57.07,-41.79,-93.66,-85.78,-70.61,-95.89,-21.74,-110.21,-9.99,-263.79,-89.84,169.90,-100.00,234.70
CashflowCapex_sy,,,,,-1.94,261.98,89.79,29.16,188.95,105.06,12.90,152.02,-21.62,21.17,19.89,-62.74,-40.28,,,,,20.79,1.54,85.47,45.11,2.04,-35.10,-15.68,-38.26,-36.34,-13.40,-6.94,0.25,61.56,142.56,171.45,101.35,7.41,-8.64,3.46,33.98,29.12,-14.10,-21.74,-44.62,-24.66,-33.36,-1.22,-28.02,24.23,12.68
CashflowCapex_qq,,-82.10,2351.55,-69.43,426.55,45.66,229.54,-86.45,344.40,-52.75,-25.99,98.86,64.38,-50.01,-24.90,-120.81,100.00,,128.36,2.39,7.23,15.37,-117.60,410.71,130.00,-68.47,-39.62,-7.87,318.23,-29.09,380.21,10.36,28.51,32.05,86.22,11.49,-30.56,-70.23,152.50,-87.85,55.72,-38.49,-64.69,131.41,-120.31,642.35,-164.25,114.35,39.80,-100.00,
CashflowCapex_sq,,19.83,171.92,-31.26,-38.34,45.66,33.17,-44.19,95.45,27.99,15.84,73.18,-24.58,50.24,-18.93,-65.90,-38.65,,54.94,-8.21,18.83,-67.46,102.41,-9.74,53.04,-48.24,24.88,-15.68,-14.69,-24.58,56.12,-12.02,9.24,13.31,86.22,-18.50,-34.70,-16.64,78.40,-35.34,63.29,-31.69,-5.75,-21.58,32.14,-40.09,-5.29,58.16,-14.10,-25.63,
CashflowFinancingCashflow,-4947000,3164000,1219000,4253000,27031000,16348000,-9302000,19486000,22395000,48195000,-30531000,35975000,-19308000,-50158000,-32333000,-1434000,,34147000,-16272000,15113000,-22436000,46218000,-14067000,-22298000,-8545000,31167000,323000,-45007000,4204000,-3461000,-69335000,58268000,-39672000,73201000,-7373000,63820000,90923000,-83296000,54863000,-61317000,-20077000,38400000,-45773000,26601000,-5505000,-54852000,-40359000,-16168000,-18134000,496000,-4690000
CashflowFinancingCashflow_yy,,,,,646.41,416.69,-863.08,358.17,-17.15,194.81,-228.22,84.62,-186.22,-204.07,-5.90,-103.99,100.00,,,,,35.35,13.55,-247.54,61.91,-32.57,102.30,-101.84,149.20,-111.10,-21565.94,229.46,-1043.67,2215.02,89.37,9.53,329.19,-213.79,844.11,-196.08,-122.08,146.10,-183.43,143.38,72.58,-242.84,11.83,-160.78,-229.41,100.90,88.38
CashflowFinancingCashflow_sy,,,,,98.64,62.72,46.60,165.86,-17.15,31.96,-50.94,50.21,96.66,-44.05,-5.90,-107.22,-30.90,,,,,23.52,-31.48,-1.47,-35.81,-42.68,-6.55,-7.53,-84.22,-65.49,26.85,-77.42,22.65,52.24,19.24,1.32,-26.46,38.84,32.00,-4.34,-26.08,-76.67,1.28,45.58,54.96,26.13,13.32,-46.35,-38.47,52.57,-48.20
CashflowFinancingCashflow_qq,,163.96,-61.47,248.89,535.57,-39.52,-156.90,309.48,14.93,115.20,-163.35,217.83,-153.67,-159.78,35.54,95.56,100.00,,-147.65,192.88,-248.45,306.00,-130.44,-58.51,61.68,464.74,-98.96,-14034.06,109.34,-182.33,-1903.32,184.04,-168.09,284.52,-110.07,965.59,42.47,-191.61,165.87,-211.76,67.26,291.26,-219.20,158.12,-120.69,-896.40,26.42,59.94,-12.16,102.74,-1045.56
CashflowFinancingCashflow_sq,,121.89,-16.53,89.24,29.90,81.39,-25.05,94.08,-14.27,115.20,-14.94,201.87,-76.02,-67.72,-44.52,-103.88,-36.84,,-41.91,-8.40,58.71,18.72,-72.34,-58.51,23.73,86.26,-88.70,14.14,-47.57,40.08,-9.37,-34.54,51.20,83.74,27.32,-102.24,21.44,59.14,-6.04,-39.14,28.43,46.26,-13.06,-1.26,-57.57,12.92,23.18,-77.08,70.15,29.52,-87.88
CashflowShareCapitalCash,,,,51523000,0,0,0,0,1398000,4344000,1172000,-987000,280000,-30000,-4000,495000,,0,,,,550000,,,,,,0,0,,,3389000,-1001000,,,,,,,,4164000,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,-100.00,,,,,-79.97,-100.69,-100.34,150.15,-100.00,,,,,,,,,-100.00,,,,,,,,,,-100.00,100.00,,,,,,,,-100.00,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,-119.39,,,,,-100.00,-100.00,95.83,-100.00,-100.00,,,,,,,,,31.10,,,,,,,,,,-100.00,1450.00,,,,,,,,-100.00,,,,,,
CashflowShareCapitalCash_qq,,,,,-100.00,,,,,210.73,-73.02,-184.22,128.37,-110.71,86.67,12475.00,-100.00,,,,,,-100.00,,,,,,,,,,-129.54,100.00,,,,,,,,-100.00,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,-100.00,,,,,-100.00,-100.00,100.00,-100.00,-105.36,86.67,12475.00,-100.00,,,,,,273.78,,,,,,,,,,-114.77,100.00,,,,,,,,-100.00,,,,,,,,,
CashflowDividend,,,,0,,,2461000,0,,,4431000,0,,,23680000,0,,,13948000,0,0,,7057000,0,0,,13784000,0,0,,24615000,0,0,,,16610000,0,,,16610000,0,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,80.05,,,,434.42,,,,,,,,-49.40,,,,95.32,,,,78.58,,,,-100.00,,,,,,,,,-100.00,,,,,,,
CashflowDividend_sy,,,,,,,,,,,-39.26,,,,135.13,,,,,,,,16.32,,,,,,,,23.58,,,,-100.00,,,,,,,,,-50.43,,,,,,,
CashflowDividend_qq,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,-100.00,,,,-100.00,,,,,,,,,,
CashflowDividend_sq,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-58.98,,,,-100.00,,,,-100.00,,,,-100.00,,,,,-100.00,,,,-100.00,,,,,,,,,,
CashflowNetCashflow,-1272000,11766000,-10169000,3096000,5704000,32632000,-36193000,-1868000,9390000,-10075000,-1220000,3008000,-1786000,6590000,-9725000,15647000,,3036000,-3940000,1107000,651000,3252000,292000,-2024000,-1079000,8662000,-12166000,18705000,-15720000,25617000,-19777000,13577000,10643000,-29751000,8948000,73876000,23515000,-45612000,-23846000,-12708000,5906000,28021000,5714000,-9898000,90483000,21601000,-35244000,-54139000,723000,-8279000,-5428000
CashflowNetCashflow_yy,,,,,548.43,177.34,-255.92,-160.34,64.62,-130.87,96.63,261.03,-119.02,165.41,-697.13,420.18,100.00,,,,,7.11,107.41,-282.84,-265.75,166.36,-4266.44,1024.16,-1356.90,195.74,-62.56,-27.42,167.70,-216.14,145.24,444.13,120.94,-53.31,-366.50,-117.20,-74.88,161.43,123.96,22.11,1432.05,-22.91,-716.80,-446.97,-99.20,-138.33,84.60
CashflowNetCashflow_sy,,,,,-19.46,13.30,16.28,98.80,12.11,226.49,-69.96,-83.36,69.98,-73.15,116.85,-19.06,-117.18,,,,,28.57,-101.12,88.48,-58.14,46.51,69.32,-26.09,15.91,-5.56,77.12,62.24,11.33,27.28,-0.16,52.11,100.93,103.57,-73.95,-17.80,80.62,-58.28,58.58,56.72,-25.84,-19.21,24.33,-19.54,-78.73,-40.65,9.05
CashflowNetCashflow_qq,,1025.00,-186.43,130.45,84.24,472.09,-210.91,94.84,602.68,-207.29,87.89,346.56,-159.38,468.98,-247.57,260.89,-100.00,,-229.78,128.10,-41.19,399.54,-91.02,-793.15,46.69,902.78,-240.45,253.75,-184.04,262.96,-177.20,168.65,-21.61,-379.54,130.08,725.61,-68.17,-293.97,47.72,46.71,146.47,374.45,-79.61,-273.22,1014.15,-76.13,-263.16,-53.61,101.34,-1245.09,34.44
CashflowNetCashflow_sq,,209.55,-79.84,-167.02,27.54,124.87,28.88,52.66,-179.27,95.71,-26.41,80.21,107.01,-93.19,182.22,-91.46,61.02,,82.57,-94.34,36.08,34.02,27.07,85.38,-125.32,63.69,60.28,-39.37,-35.65,26.35,120.80,19.20,-64.85,57.00,134.37,-48.63,2.81,36.44,5.50,94.58,122.32,-66.06,5.00,18.53,96.69,-74.48,85.45,-42.80,40.54,-27.61,63.23
