,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceCurrentTradePayablesv_qq,,-100.00,,,-100.00,,-100.00,,-71.92,-57.42,-100.00,,-99.05,21.21,-43.75,193.33,27.27,-48.81,-98.84,2900.00,-83.33,540.00,3.12,-75.76,50.00,9733.33,-42.29,-61.97,137.45,-65.04,66.05,-73.95,2632.08,-97.78,135.64,-76.94,769.87,-60.74,-51.38,110.22,-29.03,-48.13,237.22,-35.35,83.58,34.44,-47.11,93.72,-9.53,53.92,-33.25,-1.25,-17.87,-11.56,-24.83
BalanceCurrentTradePayablesv_sq,,18.52,,,15.04,,-100.00,,9.42,4.45,-100.00,,8.77,-4.00,-100.00,-8.96,0.70,-22.51,-99.42,-58.68,9.34,-17.86,-98.04,2.20,14.67,-2.52,-100.00,-11.77,-19.55,-0.76,-8.83,2.93,-31.46,-6.13,15.77,-10.11,1.75,-21.70,0.69,8.42,-0.14,,1.46,-16.04,0.13,-0.76,0.10,1.04,1.68,4.57,-0.35,17.56,-4.34,1.44,21.25
BalanceCurrentBorrowings,,,,3000000,,6625000,,6940000,11504000,15509000,,5969000,0,0,0,15000,11000,10000,10000,12000,12000,8756000,8720000,9772000,9773000,1614000,1608000,1761000,1608000,1620000,1608000,850000,585000,4904000,4726000,6075000,6075000,7279000,6579000,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_yy,,,,,,,,131.33,,134.10,,-13.99,-100.00,-100.00,,-99.75,,,,-20.00,9.09,87460.00,87100.00,81333.33,81341.67,-81.57,-81.56,-81.98,-83.55,0.37,,-51.73,-63.63,202.74,193.88,614.68,938.65,48.42,39.22,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,
BalanceCurrentBorrowings_sy,,,,,,,,131.33,,61.76,,186.70,511.51,127.27,,-72.33,,,,-26.32,69.68,14.75,43506.82,97.18,3.23,-17.98,-43.93,17.75,-26.77,109.42,,78.57,30.86,-4.64,42.16,-0.05,-6.38,,7.23,-21.26,-12.23,-31.16,-60.15,,,,,,,,,,,,
BalanceCurrentBorrowings_qq,,,,,-100.00,,-100.00,,65.76,34.81,-100.00,,-100.00,,,,-26.67,-9.09,,20.00,,72866.67,-0.41,12.06,0.01,-83.49,-0.37,9.51,-8.69,0.75,-0.74,-47.14,-31.19,738.55,-3.65,28.55,,19.83,-9.63,-100.00,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_sq,,,,,-46.61,,-100.00,,-27.26,26.06,-100.00,,-35.58,,,,-3.80,-7.74,,-2.05,,-5.90,-100.00,26.47,1.52,-3.69,-100.00,25.66,-14.84,29.68,-11.73,0.90,-25.41,1.05,-3.23,0.44,,,0.05,-4.52,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,3764000,4564000,4564000,4001000,4001000,1019000,162000,162000,162000,6102000,162000,1172000,35000,18000,23000,18000,33000,18000,28000,18000,1049000,53000,49000,44000,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,6.30,-77.67,-96.45,-95.95,-95.95,498.82,,623.46,-78.40,-99.71,-85.80,-98.46,-5.71,,21.74,,3080.03,195.11,74.14,146.28,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,6.30,-77.67,-96.45,-95.95,-95.95,498.82,,623.46,-78.40,-99.71,-85.80,-98.46,-5.71,,21.74,,3080.03,195.11,74.14,146.28,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,21.25,,-12.34,,-74.53,-84.10,,,3666.67,-97.35,623.46,-97.01,-48.57,27.78,-21.74,83.33,-45.45,55.56,-35.71,5730.06,-94.94,-8.21,-9.09,-100.00,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,21.25,,-12.34,,-74.53,-84.10,,,3666.67,-97.35,623.46,-97.01,-48.57,27.78,-21.74,83.33,-45.45,55.56,-35.71,5730.06,-94.94,-8.21,-9.09,-100.00,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,65000,,22000,,6633000,1827000,2279000,,1375000,1466000,2552000,2546000,1693000,1315000,1655000,287000,132000,81000,6668000,254000,717000,31000,453000,972000,501000,167000,226000,220000,110000,26000,3247000,2772000,184000,119000,4447000,76000,1721000,127000,192000,210000,4487000,297000,4447000,887000,450000,489000,2347000,1729000,373000,14933000,339000,192000
BalanceCurrentOtherLiabilities_yy,,,,,,,,10104.62,,10259.09,,-79.27,-19.76,11.98,,23.13,-10.30,-35.15,-88.73,-92.20,-93.84,302.90,-11.50,443.18,-61.73,-93.21,282.68,-30.13,438.71,-50.11,-77.37,-78.04,-84.22,1336.68,1160.19,67.49,350.49,36.95,-97.26,834.21,6.67,-95.67,176.08,160.70,134.18,2212.43,322.80,-89.96,64.94,-47.23,94.91,-17.17,2952.14,-85.57,-88.88
BalanceCurrentOtherLiabilities_sy,,,,,,,,313.78,,522.26,,0.92,-0.62,13.21,,-9.23,-7.54,37.08,-57.44,26.84,41.75,5.33,-11.98,16.69,-3.30,19.57,-26.98,10.64,13.47,1.28,-12.14,11.11,-3.72,16.46,-24.84,5.58,7.78,2.04,-2.57,-6.67,4.36,-8.43,25.64,54.29,11.90,15.56,-2.82,-20.08,7.49,4.80,4.80,12.12,1.57,1.07,-21.06
BalanceCurrentOtherLiabilities_qq,,,,,-100.00,,-100.00,,-72.46,24.74,-100.00,,6.62,74.08,-0.24,-33.50,-22.33,25.86,-82.66,-54.01,-38.64,8132.10,-96.19,182.28,-95.68,1361.29,114.57,-48.46,-66.67,35.33,-2.65,-50.00,-76.04,12217.49,-14.61,-93.35,-35.55,3644.48,-98.29,2164.71,-92.64,51.83,9.10,2038.53,-93.39,1399.21,-80.05,-49.22,8.61,379.65,-26.32,-78.42,3902.15,-97.73,-43.24
BalanceCurrentOtherLiabilities_sq,,,,,-38.74,,-100.00,,-44.11,18.52,-100.00,,4.17,19.39,-100.00,-33.50,-17.99,9.83,-100.00,82.32,-19.84,-8.15,-99.94,35.53,-33.95,-1.61,-100.00,57.52,-1.02,-0.99,-12.68,1.58,-2.34,10.74,-1.17,8.02,-1.77,6.85,-2.53,5.88,2.31,-1.36,8.07,24.49,-10.50,3.75,-3.68,2.22,-1.99,2.58,-5.71,2.96,6.01,-0.37,-4.92
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,1959000,0,0,11507000,0,46730000,0,61703000,96771000,107077000,0,157566000,117168000,92340000,82383000,78957000,73614000,81881000,74661000,64675000,69084000,75571000,65178000,65190000,68010000,69268000,58884000,57657000,61276000,55046000,52879000,50676000,61269000,70122000,78934000,88771000,93495000,106190000,107472000,93774000,102747000,112163000,106954000,121014000,121137000,114936000,116937000,110212000,115981000,121865000,121593000,117875000,119829000,56085000,54121000
BalanceTotalEquityAndLiabilities_yy,,,,,-100.00,,,436.22,,129.14,,155.36,21.08,-13.76,,-49.89,-37.17,-11.33,-9.37,-18.09,-6.15,-7.71,-12.70,0.80,-1.55,-8.34,-9.66,-11.56,-9.90,-20.53,-10.20,-12.11,-0.01,27.39,49.27,75.17,52.60,51.44,36.15,5.64,9.90,5.62,-0.48,29.05,17.90,2.47,9.33,-8.93,-4.26,6.03,3.98,6.95,3.32,-53.98,-55.49
BalanceTotalEquityAndLiabilities_sy,,,,,-17.71,,,230.72,,129.14,,7.80,17.82,6.21,,1.49,0.05,-2.00,-13.87,-5.41,3.85,-3.46,-8.32,17.84,23.18,27.33,1.03,17.60,36.20,26.40,25.54,5.74,6.76,5.37,5.21,12.30,10.72,7.64,7.80,1.43,-2.52,-2.68,-1.90,3.60,7.38,-2.82,-0.32,-1.61,-1.81,2.75,1.64,0.54,3.92,-0.73,-15.59
BalanceTotalEquityAndLiabilities_qq,,-100.00,,,-100.00,,-100.00,,56.83,10.65,-100.00,,-25.64,-21.19,-10.78,-4.16,-6.77,11.23,-8.82,-13.38,6.82,9.39,-13.75,0.02,4.33,1.85,-14.99,-2.08,6.28,-10.17,-3.94,-4.17,20.90,14.45,12.57,12.46,5.32,13.58,1.21,-12.75,9.57,9.16,-4.64,13.15,0.10,-5.12,1.74,-5.75,5.23,5.07,-0.22,-3.06,1.66,-53.20,-3.50
BalanceTotalEquityAndLiabilities_sq,,-1.16,,,-0.24,,-100.00,,1.86,5.28,-100.00,,2.09,-2.16,-100.00,-6.88,-0.43,-0.31,-73.29,-9.08,3.76,-4.18,-56.88,3.85,4.02,3.19,-100.00,-0.16,2.71,2.56,-2.03,-0.86,-0.03,1.40,2.47,2.80,0.24,-1.52,0.91,-0.51,0.71,1.63,-0.34,0.86,0.18,-1.29,1.22,-0.66,-0.45,-0.86,-0.15,-0.94,0.92,-1.21,4.42
CashflowOperatingCashflow,425000,-170000,50000,-807000,9595000,-11305000,877000,13665000,-11843000,576000,-16147000,10802000,-2150000,2822000,-7070000,279000,-932000,-2082000,2913000,2364000,-1666000,-40000,1244000,-1914000,1309000,-11430000,6983000,-275000,-682000,-775000,-637000,525000,1743000,-1410000,-505000,-2293000,-357000,3240000,-4969000,657000,-2205000,-360000,-487000,3542000,-3764000,835000,-589000,-458000,-220000,-77000,-122000,-1304000,-52671000,46790000,-534000
CashflowOperatingCashflow_yy,,,,,2157.65,-6550.00,1654.00,1793.31,-223.43,105.10,-1941.16,-20.95,81.85,389.93,56.21,-97.42,56.65,-173.78,141.20,747.31,-78.76,98.08,-57.29,-180.96,178.57,-28475.00,461.33,85.63,-152.10,93.22,-109.12,290.91,355.63,-81.95,20.78,-536.82,-120.48,329.75,-884.60,128.64,-517.42,-111.10,90.20,439.39,-70.70,332.14,-20.91,-112.92,94.14,-109.25,79.21,-184.83,-23795.74,60676.90,-335.80
CashflowOperatingCashflow_sy,,,,,-38.60,24.42,291.20,-58.04,-49.22,60.13,-687.60,54.98,45.43,-5.45,56.21,-0.48,28.37,-46.73,29.28,-78.69,-57.00,-5.42,-150.19,-56.01,-87.87,67.44,19.10,82.67,126.14,-52.44,56.14,19.60,-29.22,-11.66,17.06,-49.86,73.07,85.14,-58.31,91.05,-34.30,-13.48,-55.12,26.42,-70.70,96.58,-19.93,-59.74,13.78,-89.49,33.12,-36.44,-64.97,85.04,-418.73
CashflowOperatingCashflow_qq,,-140.00,129.41,-1714.00,1288.97,-217.82,107.76,1458.15,-186.67,104.86,-2903.30,166.90,-119.90,231.26,-350.53,103.95,-434.05,-123.39,239.91,-18.85,-170.47,97.60,3210.00,-253.86,168.39,-973.19,161.09,-103.94,-148.00,-13.64,17.81,182.42,232.08,-180.88,64.21,-354.44,84.43,1007.25,-253.37,113.22,-435.72,83.69,-35.43,827.16,-206.25,122.19,-170.54,22.28,51.85,64.96,-58.52,-965.00,-3939.22,188.83,-101.14
CashflowOperatingCashflow_sq,,-47.16,-14.68,-14.46,-97.03,-19.57,107.76,-95.38,-50.93,87.72,-43.22,70.70,-64.30,30.29,-1.35,103.95,-12.08,-32.24,-6.94,-33.43,-87.74,-7.46,18.32,4.92,42.40,21.50,11.32,0.24,100.00,-13.64,22.59,-30.76,19.85,-69.04,97.12,-68.93,90.54,-21.81,-38.44,11.21,-75.01,-2.76,15.05,47.74,-109.80,99.06,-76.72,-33.35,59.71,-46.64,-21.89,12.04,9.89,26.68,-795.54
CashflowAmortization,10000,8000,8000,3000,2000,5000,14000,6000,6000,7000,7000,7000,7000,7000,6000,6000,6000,6000,5000,5000,5000,5000,5000,5000,5000,20000,4000,-3000,3000,4000,3000,4000,3000,3000,3000,4000,4000,4000,4000,4000,11000,8000,10000,17000,19000,19000,17000,23000,17000,17000,17000,20000,16000,14000,10000
CashflowAmortization_yy,,,,,-80.00,-37.50,75.00,100.00,200.00,40.00,-50.00,16.67,16.67,,-14.29,-14.29,-14.29,-14.29,-16.67,-16.67,-16.67,-16.67,,,,300.00,-20.00,-160.00,-40.00,-80.00,-25.00,233.33,13.00,-16.25,10.67,-11.75,4.13,5.37,13.25,14.73,198.30,125.78,175.00,323.70,81.29,139.90,61.70,32.11,-12.89,-13.02,-0.48,-12.44,-2.53,-18.82,-39.66
CashflowAmortization_sy,,,,,-11.25,18.37,-34.04,124.80,111.48,18.17,73.55,96.30,18.60,,6.00,4.88,14.89,5.68,9.49,-7.34,-0.44,-12.71,,,,16.25,3.52,2.94,3.56,5.78,1.87,-3.14,-2.96,-14.58,-0.42,0.44,9.55,0.66,-2.82,-3.31,-4.24,0.26,6.90,,2.56,4.20,8.73,-1.20,-14.04,-6.65,-0.76,-8.48,-2.53,1.34,-11.84
CashflowAmortization_qq,,-20.00,,-62.50,-33.33,150.00,180.00,-57.14,,16.67,,,,,-14.29,,,,-16.67,,,,,,,300.00,-80.00,-175.00,200.00,33.33,-25.00,33.33,-15.25,-1.18,-0.90,6.33,,,6.52,7.71,160.00,-24.31,29.74,65.96,11.25,0.16,-12.55,35.59,-26.64,,0.06,19.29,-18.34,-16.72,-25.63
CashflowAmortization_sq,,-20.00,,-62.50,39.82,-11.11,56.04,28.34,,1.13,,,,,-10.19,,,,0.42,,,,,,,,5.34,1.58,-3.56,4.66,-1.95,1.49,-3.68,1.63,0.86,4.65,,,1.51,-1.14,-1.48,3.53,-0.44,-0.90,-1.36,,1.14,0.65,-10.89,,,-4.77,-1.04,2.16,-12.39
CashflowInvestingCashflow,-174000,-579000,-2073000,-4170000,-935000,36000,-5728000,58525000,2738000,-3293000,17923000,45659000,-2673000,-5766000,4141000,976000,1063000,10953000,-5541000,-2373000,-776000,1682000,-436000,-2857000,5479000,10551000,-7107000,-1088000,2479000,1912000,147000,549000,38000,3404000,150000,-579000,-508000,-1012000,275000,8462000,64000,869000,-346000,213000,11508000,76000,80000,-10000,60000,82000,10204000,140000,53362000,1494000,-8000
CashflowInvestingCashflow_yy,,,,,-437.36,106.22,-176.31,1503.48,392.83,-9247.22,412.90,-21.98,-197.63,-75.10,-76.90,-97.86,139.77,289.96,-233.81,-343.14,-173.00,-84.64,92.13,-20.40,806.06,527.29,-1530.05,61.92,-54.75,-81.88,102.07,150.46,-98.47,78.05,2.11,-205.49,-1440.79,-129.74,82.95,1561.20,112.58,185.83,-226.13,-97.48,17907.09,-91.20,123.14,-104.90,-99.48,6.69,12631.49,1435.12,88703.96,1732.55,-100.08
CashflowInvestingCashflow_sy,,,,,-304.49,106.22,-100.00,-24.52,148.20,-139.26,-115.09,-77.22,-56.31,15.02,64.93,78.09,85.65,86.65,72.72,-89.51,-56.09,4.80,94.34,25.00,-265.45,69.59,-119.72,-113.57,27.65,-93.49,25.47,65.14,21.76,6.30,43.18,12.34,-33.42,-18.40,81.54,-54.30,95.40,-44.51,-37.16,11.26,-51.68,45.93,-80.15,-37.29,69.86,-17.57,-40.98,17.18,58.36,-99.76,-34.53
CashflowInvestingCashflow_qq,,-232.76,-258.03,-101.16,77.58,103.85,-16011.11,1121.74,-95.32,-220.27,644.28,154.75,-105.85,-115.71,171.82,-76.43,8.91,930.39,-150.59,57.17,67.30,316.75,-125.92,-555.28,291.77,92.57,-167.36,84.69,327.85,-22.87,-92.31,273.47,-93.10,8887.20,-95.59,-485.83,12.30,-99.31,127.13,2981.54,-99.24,1259.47,-139.87,161.57,5296.64,-99.34,4.87,-113.04,675.02,35.70,12414.46,-98.63,38147.06,-97.20,-100.51
CashflowInvestingCashflow_sq,,-183.28,12.66,-90.20,-47.99,103.85,-64.25,82.20,41.45,-143.32,6.95,54.92,2.32,-40.30,-14.74,63.43,52.65,42.62,81.29,42.19,-97.45,31.78,76.47,-103.65,-106.06,56.67,-7.37,-68.05,24.75,-22.87,16.02,46.21,-50.60,32.19,29.91,14.45,-38.20,57.02,-45.14,-13.46,70.62,-48.87,11.08,-13.01,-46.69,55.56,-84.71,37.68,96.60,-9.18,-100.00,76.47,79.91,-65.97,-14.83
CashflowCapex,7000,4000,0,4000,5000,66000,6000,23000,11000,4000,0,0,4000,0,0,0,,,,6000,,0,0,3000,,51000,1000,6000,,0,0,3000,,5000,0,4000,,4000,6000,1000,6000,4000,125000,57000,28000,0,1000,11000,4000,0,0,3000,,18000,8000
CashflowCapex_yy,,,,,-28.57,1550.00,,475.00,120.00,-93.94,-100.00,-100.00,-63.64,-100.00,,,-100.00,,,,,,,-50.00,,,,100.00,,-100.00,-100.00,-50.00,,,,31.67,,-27.11,,-67.59,,-1.65,2111.68,4342.19,387.10,-100.00,-98.90,-81.30,-85.02,,-100.00,-69.80,-100.00,,
CashflowCapex_sy,,,,,-28.57,-92.57,,284.58,163.97,397.18,1024.85,688.86,16.27,-98.72,,,-79.53,,,,,,,-52.42,,,,61.70,,-27.95,-25.75,-67.74,,,,31.67,,6.52,,-4.00,,-1.65,-22.14,16.27,-4.52,-52.84,104.28,-73.28,-37.50,,-60.00,23.55,-80.54,,
CashflowCapex_qq,,-42.86,-100.00,,25.00,1220.00,-90.91,283.33,-52.17,-63.64,-100.00,,,-100.00,,,,,,,-100.00,,,,-100.00,,-98.04,500.00,-100.00,,,,-100.00,,-100.00,,-100.00,,55.65,-77.35,342.19,-36.93,3400.28,-54.50,-51.51,-100.00,,670.29,-61.15,-100.00,,,-100.00,,-56.71
CashflowCapex_sq,,100.68,-35.05,,62.52,75.00,334.18,183.23,-58.53,136.36,-21.93,,,-77.57,,,,,,,-34.41,,,,-38.85,,-11.14,88.47,-73.16,,,,-20.62,,-34.06,,-40.00,,63.14,-26.87,-30.29,-36.15,-7.76,0.32,-13.96,-27.14,,-49.12,-16.77,-29.29,,,-34.34,,-59.66
CashflowFinancingCashflow,6000,6000,3305000,4900000,103000,16617000,-8291000,-61870000,3764000,165000,3480000,-56810000,-2395000,1637000,3268000,845000,-161000,-3134000,257000,593000,-148000,4932000,-6183000,1884000,-1352000,-1198000,-11843000,8199000,-1774000,-488000,-462000,-628000,677000,1548000,109000,1275000,-109000,1140000,-866000,-6638000,,1000,,,,-10754000,-1000,-4000,,,-9982000,0,401000,-47424000,9000
CashflowFinancingCashflow_yy,,,,,1616.67,276850.00,-350.86,-1362.65,3554.37,-99.01,141.97,8.18,-163.63,892.12,-6.09,101.49,93.28,-291.45,-92.14,-29.82,8.07,257.37,-2505.84,217.71,-813.51,-124.29,-91.54,335.19,-31.21,59.27,96.10,-107.66,138.17,417.14,123.51,303.06,-116.15,-26.33,-897.04,-620.54,100.00,-99.95,100.00,100.00,,-1955350.98,,,,100.00,-1330822.66,99.73,,,100.09
CashflowFinancingCashflow_sy,,,,,100.00,100.11,193.23,463.21,600.00,112.74,-5.88,-12.98,82.96,20.80,-6.09,-93.81,-89.93,-102.90,24.56,91.85,70.06,83.00,55.06,40.38,62.76,-65.74,-43.20,438.69,-35.69,-3.16,-9.02,-102.43,-9.18,57.85,9.80,84.26,25.44,-81.97,31.41,-100.00,28.85,-23.70,98.87,51.76,,49.80,,,,-65.89,-45.41,61.32,,,352.05
CashflowFinancingCashflow_qq,,,54983.33,48.26,-97.90,16033.01,-149.89,-646.23,106.08,-95.62,2009.09,-1732.47,95.78,168.35,99.63,-74.14,-119.05,-1846.58,108.20,130.74,-124.96,3432.43,-225.36,130.47,-171.76,11.39,-888.56,169.23,-121.64,72.49,5.33,-35.93,207.82,128.56,-92.98,1074.15,-108.58,1142.53,-175.92,-666.83,100.00,,-100.00,,,,99.99,-394.67,100.00,,,100.00,4005700.00,-11939.37,100.02
CashflowFinancingCashflow_sq,,,25.72,-139.20,100.00,158.07,-149.89,107.84,-100.00,65.52,-100.06,65.18,42.44,-60.27,40.71,-70.24,-45.73,3.42,96.36,24.83,-34.32,18.31,34.72,56.70,-47.22,15.42,-99.99,136.61,-99.00,49.14,-84.45,73.58,-59.19,22.54,-92.98,108.01,-100.00,17.43,1.51,-107.60,76.54,,59.85,,,,61.00,-2.24,-2.66,,,52.02,-16.15,-33.92,2517.55
CashflowShareCapitalCash,,0,0,0,,16740000,0,5000000,,,,,,,0,0,,,400000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401000,,
CashflowShareCapitalCash_yy,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,1766.67,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,-100.00,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,
CashflowShareCapitalCash_sq,,,,,,,-100.00,,-100.00,,,,,,,,,,,-92.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,195000,-681000,1282000,-77000,8763000,5348000,-13142000,10320000,-5341000,-2552000,5256000,-349000,-7218000,-1307000,339000,2100000,-30000,5737000,-2371000,584000,-2590000,6574000,-5375000,-2887000,5436000,-2077000,-2406000,-2725000,23000,649000,-951000,445000,2458000,3542000,-246000,-1597000,-974000,3368000,-5560000,2481000,-2141000,510000,-834000,3756000,7745000,-9842000,-510000,-472000,-160000,4000,100000,-1164000,1092000,860000,-532000
CashflowNetCashflow_yy,,,,,4393.85,885.32,-1125.12,13502.60,-160.95,-147.72,139.99,-103.38,-35.14,48.79,-93.55,701.72,99.58,538.94,-799.41,-72.19,-8533.33,14.59,-126.70,-594.35,309.88,-131.59,55.24,5.61,-99.58,131.25,60.47,116.33,10588.91,445.74,74.14,-458.92,-139.63,-4.92,-2160.64,255.32,-119.72,-84.87,85.00,51.39,461.75,-2031.07,38.90,-112.57,-102.07,100.04,119.61,-146.72,781.01,19902.09,-632.46
CashflowNetCashflow_sy,,,,,-65.79,404.79,-27.25,136.90,7.72,-135.11,-105.30,-103.38,-97.00,-91.09,59.65,101.45,-69.90,86.66,68.41,25.54,-14.99,54.92,-55.36,153.46,-81.31,56.92,-94.63,108.50,52.99,33.46,60.47,-73.41,7.95,13.38,24.98,12.82,-88.46,52.55,-80.62,89.50,19.93,-26.96,-25.36,70.77,-121.38,117.87,-4.14,-51.94,66.73,22.04,-12.26,-23.20,89.93,-5.51,-423.90
CashflowNetCashflow_qq,,-449.23,288.25,-106.01,11480.52,-38.97,-345.74,178.53,-151.75,52.22,305.96,-106.64,-1968.19,81.89,125.94,519.47,-101.43,19223.33,-141.33,124.63,-543.49,353.82,-181.76,46.29,288.29,-138.21,-15.84,-13.26,100.84,2721.74,-246.53,146.79,452.46,44.07,-106.94,-549.43,39.00,445.63,-265.09,144.62,-186.30,123.81,-263.64,550.28,106.22,-227.09,94.82,7.39,66.03,102.68,2223.95,-1265.30,193.76,-21.23,-161.86
CashflowNetCashflow_sq,,-31.01,96.96,13.09,-109.82,149.35,-99.01,150.93,-151.75,68.42,-32.71,-93.86,42.32,-79.01,37.56,166.14,-21.86,100.88,62.42,102.72,52.98,94.65,2.36,46.29,-100.00,66.23,-123.04,138.90,-45.05,1.59,33.26,100.06,37.90,20.24,23.04,92.43,36.00,64.39,44.17,3.61,-20.38,-64.14,85.06,82.94,-162.91,129.72,-85.10,87.14,66.03,91.16,-135.74,92.20,23.53,41.30,-43.68
