,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CashflowFinancingCashflow_sy,,,,,1.68,36.06,9.82,-73.45,-36.38,-63.36,9.84,52.73,-1.82,-82.50,-4.47,-17.86,-2.46,-1.58,-20.72,-9.10,-10.18,-1.26,-8.04,6.38,13.35,-47.50,15.96,13.03,25.25,-51.57,51.02,15.74,-66.19,-5.02,-9.12,-90.01,78.09,-12.66,1.70,23.12
CashflowFinancingCashflow_qq,,-13.65,-109.31,-32.33,-228.84,118.56,3891.76,-131.28,92.08,-313.06,36.55,-81.72,-59.01,18.26,34.17,-42.43,73.97,9.17,263.25,77.71,-183.13,-33.71,-62.46,77.21,-633.77,122.49,-222.83,167.98,-257.83,-74.53,115.34,-519.69,364.37,-280.98,83.54,-110.62,402.90,-115.16,147.90,-462.44
CashflowFinancingCashflow_sq,,13.36,-2.28,111.32,-28.59,110.66,-66.02,-18.06,-88.68,135.34,-77.10,93.70,-71.86,18.26,-33.21,59.79,-50.47,9.10,27.18,41.40,-98.67,63.77,-5.70,-36.31,-71.43,14.22,26.19,-14.43,-21.68,-15.73,54.15,-1.18,-13.02,25.24,30.83,-55.53,58.58,-15.72,-8.55,8.37
CashflowShareCapitalCash,,0,0,,,116985000,57570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,-50.79,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,4000,0,,,0,0,,,49309000,0,,,0,0,,,9973000,0,,,,,,,,,,,,,,,,,,,,,,13857000
CashflowDividend_yy,,,,,-100.00,,,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,-100.00,,,,,,,,-41.59,,,,,,,,-55.61,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,-100.00,,,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,-100.00,,,,,,,,-100.00,,,,,,,,-99.94,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,8787000,29436000,26637000,3175000,25439000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow_yy,,,,,189.51,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow_sy,,,,,30.48,65.12,-100.00,54.76,-85.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow_qq,,234.99,-9.51,-88.08,701.23,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow_sq,,-37.15,-9.51,-88.08,94.85,100.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
