,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_sq,,,23.20,-21.38,21.00,,-10.34,-29.56,-46.71,,17.48,-20.80,20.52,64.52,14.82,-1.82,16.20,-0.33,0.76,-39.38,3.84,104.77,-18.45,15.51,-14.48,21.86,11.61,-21.05,10.72,25.62,20.26,0.58,2.45,-3.30,14.60,1.84,-4.74,18.88,-5.32,-0.87,-21.18,18.88,2.59,0.20
BalanceReckoning,,372000,377000,369000,,354000,352000,916000,,264000,1145000,1179000,4793000,795000,792000,684000,1631000,1244000,1983000,1757000,1975000,17676000,1675000,33685000,47525000,28857000,32054000,57500000,36794000,5304000,12749000,77533000,49530000,5091000,85872000,56983000,37662000,9832000,87602000,47172000,37762000,6087000,138469000,71642000
BalanceReckoning_yy,,,,,,-4.84,-6.63,148.24,,-25.42,225.28,28.71,,201.14,-30.83,-41.98,-65.97,56.48,150.38,156.87,21.09,1320.90,-15.53,1817.19,2306.33,63.26,1813.67,70.70,-22.58,-81.62,-60.23,34.84,34.61,-4.02,573.56,-26.50,-23.96,93.13,2.01,-17.22,0.27,-38.09,58.07,51.87
BalanceReckoning_sy,,,,,,-43.09,-53.32,24.12,,14.72,225.28,28.71,,82.28,-2.54,-16.28,-24.26,56.48,49.74,101.43,28.54,105.38,-15.53,550.06,479.65,63.26,219.26,23.32,-21.03,-42.26,-2.81,31.11,36.80,-21.63,284.76,-20.54,-16.21,7.32,2.01,-6.65,3.08,-3.48,65.34,33.40
BalanceReckoning_qq,,,1.34,-2.12,-100.00,,-0.56,160.23,-100.00,,333.71,2.97,306.53,-83.41,-0.38,-13.64,138.45,-23.73,59.41,-11.40,12.41,794.99,-90.52,1911.04,41.09,-39.28,11.08,79.38,-36.01,-85.58,140.37,508.15,-36.12,-89.72,1586.74,-33.64,-33.91,-73.89,790.99,-46.15,-19.95,-83.88,2174.83,-48.26
BalanceReckoning_sq,,,169.90,-37.70,1.11,,-50.28,160.23,-100.00,,143.84,10.18,153.27,-41.67,-0.38,-13.64,72.90,6.13,0.39,-11.40,,281.60,-67.44,247.14,0.12,-16.12,5.48,-2.72,-18.44,-37.94,9.32,256.96,-18.08,-83.29,1055.98,-31.32,-29.92,-59.86,489.69,-27.25,-20.50,-77.68,1450.36,-29.95
BalanceTotalEquityAndLiabilities,0,1256519000,1264807000,1568996000,0,1604246000,1624119000,1614381000,0,1581318000,1621244000,1659901000,1682730000,3246701000,3316856000,3853872000,5114000000,4946229000,5119187000,5087546000,5340472000,5357041000,8725210000,9064802000,9330023000,9950773000,9892101000,9667118000,9757446000,9948332000,10187708000,10199880000,10453562000,10495074000,11147688000,10951807000,11084140000,10993595000,11341997000,11158668000,11209758000,11738044000,11939030000,11953447000
BalanceTotalEquityAndLiabilities_yy,,,,,,27.67,28.41,2.89,,-1.43,-0.18,2.82,,105.32,104.59,132.17,203.91,52.35,54.34,32.01,4.43,8.31,70.44,78.18,74.70,85.75,13.37,6.64,4.58,-0.02,2.99,5.51,7.13,5.50,9.42,7.37,6.03,4.75,1.74,1.89,1.13,6.77,5.26,7.12
BalanceTotalEquityAndLiabilities_sy,,,,,,19.55,10.07,-5.90,,-6.93,-12.25,-6.67,,12.86,17.81,17.90,22.90,23.20,23.11,20.32,5.86,1.98,4.76,1.93,12.63,12.67,13.37,6.64,5.16,4.03,4.80,7.15,7.13,5.50,8.84,6.28,9.10,5.66,3.80,4.50,8.14,6.83,8.48,8.22
BalanceTotalEquityAndLiabilities_qq,,,0.66,24.05,-100.00,,1.24,-0.60,-100.00,,2.52,2.38,1.38,92.94,2.16,16.19,32.70,-3.28,3.50,-0.62,4.97,0.31,62.87,3.89,2.93,6.65,-0.59,-2.27,0.93,1.96,2.41,0.12,2.49,0.40,6.22,-1.76,1.21,-0.82,3.17,-1.62,0.46,4.71,1.71,0.12
BalanceTotalEquityAndLiabilities_sq,,,1.76,9.72,3.39,,-3.60,-3.73,-6.26,,0.58,2.47,-0.37,6.96,2.79,3.74,8.36,1.26,2.93,-1.22,-3.10,2.15,1.65,0.94,0.82,6.65,-0.59,0.12,2.15,3.74,0.14,0.76,2.14,0.45,2.78,0.62,2.74,0.62,1.92,-0.62,2.32,3.69,1.50,0.98
CashflowOperatingCashflow,11886000,62166000,22968000,-4484000,15239000,28451000,31228000,-68298000,-11700000,5482000,13020000,47055000,49159000,5927000,95633000,62393000,43128000,330317000,185854000,265725000,122292000,-30091000,664567000,90539000,92239000,143152000,245187000,168376000,287092000,119126000,606924000,95352000,518329000,409621000,367394000,64017000,321836000,362133000,55405000,90208000,369963000,598649000,-56228000,311703000
CashflowOperatingCashflow_yy,,,,,28.21,-54.23,35.96,-1423.15,-176.78,-80.73,-58.31,168.90,520.16,8.12,634.51,32.60,-12.27,5473.09,94.34,325.89,183.56,-109.11,257.57,-65.93,-24.57,575.73,-63.11,85.97,211.25,-16.78,147.54,-43.37,80.54,243.86,-39.47,-32.86,-37.91,-11.59,-84.92,40.91,14.95,65.31,-201.49,245.54
CashflowOperatingCashflow_sy,,,,,-6.35,-109.23,2.29,-541.98,-64.76,22.90,-61.77,116.77,263.87,57.54,109.27,263.55,-7.35,558.16,24.31,291.75,183.56,-109.11,257.57,-43.20,-79.92,181.52,-35.88,86.42,248.60,176.97,69.01,24.04,78.59,35.42,-46.94,-4.70,2.30,31.16,-53.08,0.36,6.04,58.57,-189.61,24.16
CashflowOperatingCashflow_qq,,423.02,-63.05,-119.52,439.85,86.70,9.76,-318.71,82.87,146.85,137.50,261.41,4.47,-87.94,1513.51,-34.76,-30.88,665.90,-43.73,42.98,-53.98,-124.61,2308.52,-86.38,1.88,55.20,71.28,-31.33,70.51,-58.51,409.48,-84.29,443.60,-20.97,-10.31,-82.58,402.74,12.52,-84.70,62.82,310.12,61.81,-109.39,654.36
CashflowOperatingCashflow_sq,,265.15,-42.29,-113.32,55.04,-112.72,104.65,-182.23,68.62,41.16,46.97,95.49,78.79,-20.58,362.29,38.96,-24.25,267.12,-51.14,42.98,-47.88,-138.64,360.95,-35.35,-51.55,433.42,71.28,-31.33,-24.63,164.65,13.97,-39.42,127.81,99.66,-56.82,221.97,11.41,43.40,-101.52,220.83,-14.20,140.29,-117.45,292.72
CashflowAmortization,16480000,21630000,17988000,17939000,17873000,19087000,19323000,19195000,20842000,21484000,23354000,19439000,20466000,29069000,38029000,37882000,48165000,64788000,60106000,59833000,57566000,62087000,110837000,185829000,119798000,131659000,138879000,135326000,126323000,119647000,121693000,120753000,119516000,122848000,127437000,129230000,130393000,133304000,134163000,137941000,154787000,162781000,164813000,167672000
CashflowAmortization_yy,,,,,8.45,-11.76,7.42,7.00,16.61,12.56,20.86,1.27,-1.80,35.31,62.84,94.88,135.34,122.88,58.05,57.95,19.52,-4.17,84.40,210.58,108.11,112.06,25.30,-27.18,5.45,-9.12,-12.37,-10.77,-5.39,2.68,4.72,7.02,9.10,8.51,5.28,6.74,18.71,22.11,22.85,21.55
CashflowAmortization_sy,,,,,11.94,2.86,12.96,13.70,20.17,15.79,4.68,8.98,2.66,16.36,20.96,23.40,10.38,25.82,10.82,9.00,9.60,4.12,18.47,18.77,10.66,1.40,8.38,-9.40,5.14,42.69,11.61,7.75,5.54,2.68,10.40,10.06,9.39,7.61,5.61,6.37,12.48,12.92,10.82,9.45
CashflowAmortization_qq,,31.25,-16.84,-0.27,-0.37,6.79,1.24,-0.66,8.58,3.08,8.70,-16.76,5.28,42.04,30.82,-0.39,27.14,34.51,-7.23,-0.45,-3.79,7.85,78.52,67.66,-35.53,9.90,5.48,-2.56,-6.65,-5.28,1.71,-0.77,-1.02,2.79,3.74,1.41,0.90,2.23,0.64,2.82,12.21,5.16,1.25,1.73
CashflowAmortization_sq,,2.40,6.78,-6.12,8.73,6.34,12.94,-3.87,8.99,2.73,3.09,-1.56,2.86,-1.99,19.57,-0.20,2.39,11.64,9.44,-0.45,0.83,2.71,15.26,0.09,2.30,-3.36,18.21,0.88,1.55,2.48,2.98,0.62,0.20,2.67,3.05,1.54,0.84,2.47,0.58,2.30,2.90,5.33,0.46,1.54
CashflowInvestingCashflow,-28121000,-29900000,-34738000,-18858000,-309277000,-18117000,44821000,-3472000,-7758000,189057000,-97606000,36092000,-21484000,19002000,-48221000,-83973000,-569873000,-335049000,-63718000,-59158000,-337212000,-136060000,-134566000,129002000,-247507000,-435467000,-56700000,-111318000,-276777000,-203271000,-219055000,-196293000,-627412000,-460613000,-321703000,-230373000,-409303000,-341594000,-76506000,-140228000,-261470000,-231018000,-19161000,-220463000
CashflowInvestingCashflow_yy,,,,,-999.81,39.41,229.03,81.59,97.49,1143.53,-317.77,1139.52,-176.93,-89.95,50.60,-332.66,-2552.55,-1863.23,-32.14,29.55,40.83,59.39,-111.19,318.06,26.60,-220.06,57.86,-186.29,-11.83,53.32,-286.34,-76.34,-126.69,-126.60,-46.86,-17.36,34.76,25.84,76.22,39.13,36.12,32.37,74.95,-57.22
CashflowInvestingCashflow_sy,,,,,-62.37,20.15,-350.65,82.06,37.78,71.74,68.82,45.58,-53.17,-20.36,-5.16,3.80,-367.69,-232.62,-52.74,-76.02,13.83,22.55,-19.66,11.41,78.25,0.12,-60.73,-93.94,-86.77,-42.70,-106.27,-42.05,-92.68,-63.30,36.96,10.43,33.16,13.89,-23.59,-50.61,-31.10,5.42,-15.96,-27.84
CashflowInvestingCashflow_qq,,-6.33,-16.18,45.71,-1540.03,94.14,347.40,-107.75,-123.44,2536.93,-151.63,136.98,-159.53,188.45,-353.77,-74.14,-578.64,41.21,80.98,7.16,-470.02,59.65,1.10,195.87,-291.86,-75.94,86.98,-96.33,-148.64,26.56,-7.77,10.39,-219.63,26.59,30.16,28.39,-77.67,16.54,77.60,-83.29,-86.46,11.65,91.71,-1050.58
CashflowInvestingCashflow_sq,,-0.13,0.86,-758.03,12.78,-15.67,19.55,67.76,-104.86,35.58,-14.31,52.76,-93.99,91.01,-77.49,-1.50,-357.81,10.91,12.33,11.16,-38.93,-3.50,1.10,2.64,-16.00,5.93,-6.42,-23.97,-33.31,-72.08,-8.33,26.58,-125.61,29.84,27.70,24.58,-45.56,-3.65,25.17,-81.97,-47.26,-33.78,34.15,-27.95
CashflowCapex,29619000,31772000,35107000,18930000,41166000,50609000,14021000,24584000,26391000,10817000,16424000,13600000,21136000,43819000,51244000,84845000,576528000,-368583000,60862000,79530000,119729000,137173000,150962000,126994000,226216000,407662000,145181000,114844000,178150000,261666000,197691000,185780000,280161000,398130000,289752000,276821000,330726000,344368000,251987000,270985000,238601000,307567000,192117000,256493000
CashflowCapex_yy,,,,,38.99,59.29,-60.06,29.87,-35.89,-78.63,17.14,-44.68,-19.91,305.09,212.01,523.86,2627.71,-941.15,18.77,-6.26,-79.23,137.22,148.04,59.68,88.94,197.19,-3.83,-9.57,-21.25,-35.81,36.17,61.77,57.26,52.15,46.57,49.00,18.05,-13.50,-13.03,-2.11,-27.86,-10.69,-23.76,-5.35
CashflowCapex_sy,,,,,24.66,66.25,1.00,-16.66,-26.41,-72.31,-65.16,-32.44,-45.86,185.73,-3.04,84.62,191.20,-1.72,53.84,18.64,12.44,89.21,34.13,45.90,88.94,-4.58,19.73,26.22,32.13,36.70,44.17,34.66,37.86,5.09,-28.44,-6.14,7.47,13.06,62.52,34.24,-34.11,24.58,40.58,7.46
CashflowCapex_qq,,7.27,10.50,-46.08,117.46,22.94,-72.30,75.34,7.35,-59.01,51.84,-17.19,55.41,107.32,16.94,65.57,579.51,-163.93,116.51,30.67,50.55,14.57,10.05,-15.88,78.13,80.21,-64.39,-20.90,55.12,46.88,-24.45,-6.03,50.80,42.11,-27.22,-4.46,19.47,4.12,-26.83,7.54,-11.95,28.90,-37.54,33.51
CashflowCapex_sq,,1.50,3.25,24.34,-21.47,40.78,-29.56,-47.46,3.94,-41.29,26.42,3.04,4.92,94.89,-36.94,72.86,33.74,-35.94,3.55,30.67,10.76,14.57,-37.10,19.84,-2.45,-2.80,-10.00,24.26,54.29,46.88,-24.45,-2.12,28.66,0.30,-32.40,7.59,22.29,17.24,-20.14,12.70,1.32,35.04,-34.78,-0.58
CashflowFinancingCashflow,1201000,153000,12457000,400000,299279000,-2400000,-1142000,29000000,8765000,-14831000,-14913000,-15459000,-30986000,44965000,-10123000,472592000,83583000,-83863000,-818000,-161587000,122851000,85524000,-62477000,-210843000,89012000,353761000,-188263000,-163386000,-40844000,64452000,6664000,-73190000,97770000,37274000,59745000,-49786000,116238000,-52554000,131371000,-35452000,-116826000,75397000,35342000,-57702000
CashflowFinancingCashflow_yy,,,,,24819.15,-1668.63,-109.17,7150.00,-97.07,-517.96,-1205.87,-153.31,-453.52,403.18,32.12,3157.07,369.74,-286.51,91.92,-134.19,46.98,201.98,-7537.78,-30.48,-27.54,313.64,-201.33,22.51,-145.89,-81.78,103.54,55.20,339.37,-42.17,796.53,31.98,18.89,-240.99,119.89,28.79,-200.51,243.47,-73.10,-62.76
CashflowFinancingCashflow_sy,,,,,252.54,11.18,-92.06,3624.86,-128.84,-151.60,-104.18,-41.81,-34.48,-164.22,12.09,-145.60,180.42,-120.24,21.88,-46.78,38.47,201.98,-106.32,-30.48,-15.97,-115.14,66.20,-24.24,-66.79,-52.91,39.01,4.89,70.06,-42.17,174.10,-2.50,-53.20,-150.46,60.88,19.70,-44.25,-1.24,100.04,-37.34
CashflowFinancingCashflow_qq,,-87.26,8041.83,-96.79,74719.75,-100.80,52.42,2639.40,-69.78,-269.21,-0.55,-3.66,-100.44,245.11,-122.51,4768.50,-82.31,-200.33,99.02,-19653.91,176.03,-30.38,-173.05,-237.47,142.22,297.43,-153.22,13.21,75.00,257.80,-89.66,-1198.29,233.58,-61.88,60.29,-183.33,333.48,-145.21,349.97,-126.99,-229.53,164.54,-53.13,-263.27
CashflowFinancingCashflow_sq,,-52.80,61.73,-101.42,1929.28,1.44,-105.46,99.30,-187.69,-117.60,68.74,25.72,-103.12,-129.59,-11.96,-43.25,-40.12,-169.93,99.02,-130.89,-1.51,98.36,-107.58,-46.54,96.15,24.52,-150.78,13.21,78.57,-47.57,-89.66,-338.30,115.06,-114.99,16.74,-123.73,129.78,-142.32,81.41,-104.52,13.12,-162.63,139.00,-238.47
CashflowShareCapitalCash,0,0,,-2330000,287901000,0,,,,,,,0,0,,,594291000,-13000,0,0,0,0,-10762000,-396000,-1000,0,,,936000,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,100.00,-100.00,,,,,,,,,,,,-100.00,100.00,,,,,100.00,100.00,93700.00,,,,-100.00,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,100.00,-100.00,,,,,,,,,,,,,100.00,,,,,100.00,100.00,93700.00,,,,-100.00,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,12456.27,-100.00,,,,,,,,,,,,-100.00,100.00,,,,,96.32,99.75,100.00,,,,-100.00,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,12456.27,-100.00,,,,,,,,,,,,,100.00,,,,,96.32,99.75,100.00,,,,-100.00,,,,,,,,,,,,,,
CashflowDividend,10547000,452000,9000,70000,919000,2000,0,2118000,13776000,26565000,34000,300000,2597000,-2443000,,265000,0,0,0,8830000,-4000,58000,13000,170615000,188000,-3000,7986000,13911000,19871000,0,,23933000,1610000,1000,19000,11707000,83729000,1067000,,6321000,94102000,-110000,,3431000
CashflowDividend_yy,,,,,-91.29,-99.56,-100.00,2925.71,1399.02,1328150.00,,-85.84,-81.15,-109.20,-100.00,-11.67,-100.00,100.00,,3232.08,,,,1832.22,4800.00,-105.17,61330.77,-91.85,10469.68,100.00,-100.00,72.04,-91.90,,,-51.08,5100.56,106600.00,-100.00,-46.01,12.39,-110.31,,-45.72
CashflowDividend_sy,,,,,-46.31,-95.97,-100.00,1412.86,655.03,661468.75,,500.12,-87.73,-79.86,738.46,-67.82,-100.00,-17.86,,1566.04,,,,8867.70,10.43,-100.00,30645.90,-10.11,36.87,,-100.00,72.04,-100.00,,,7.98,100.00,24979.41,-100.00,-46.01,-43.81,-100.00,,-45.72
CashflowDividend_qq,,-95.71,-98.01,677.78,1212.86,-99.78,-100.00,,550.42,92.84,-99.87,782.35,765.67,-194.07,100.00,,-100.00,,,,-100.05,1550.00,-77.59,1312323.05,-99.89,-101.60,266300.00,74.19,42.84,-100.00,,,-93.27,-99.94,1800.00,61515.79,615.20,-98.73,-100.00,,1388.72,-100.12,100.00,
CashflowDividend_sq,,-97.77,-99.00,677.78,556.43,-99.89,-100.00,,2288.82,-99.91,-90.65,345.02,765.67,-99.85,100.00,,-100.00,,,,-100.02,-84.62,-77.59,-99.99,-99.94,-100.00,139599.87,12.12,-100.00,-100.00,,,-100.00,-99.94,,558884.23,-100.00,-99.37,-100.00,,-100.00,-100.00,100.00,
CashflowNetCashflow,-15034000,32419000,687000,-22942000,5241000,7934000,74907000,-42770000,-10693000,179708000,-99499000,67688000,-3311000,69894000,37289000,451012000,-443162000,-88595000,121318000,44980000,-92069000,-80627000,467524000,8698000,-66256000,61446000,224000,-106328000,-30529000,-19693000,394533000,-174131000,-11313000,-13718000,105436000,-216142000,28771000,-32015000,110270000,-85472000,-8333000,443028000,-40047000,33538000
CashflowNetCashflow_yy,,,,,134.86,-75.53,10803.49,-86.43,-304.03,2165.04,-232.83,258.26,69.04,-61.11,137.48,566.31,-13284.54,-226.76,225.35,-90.03,79.22,8.99,285.37,-80.66,28.04,176.21,-99.95,-1322.44,53.92,-132.05,176030.80,-63.77,62.94,30.34,-73.28,-24.13,354.32,-133.38,4.58,60.46,-128.96,1483.81,-136.32,139.24
CashflowNetCashflow_sy,,,,,139.97,-22.91,-143.46,29.46,-75.61,78.66,-23.90,74.50,156.08,-72.60,362.67,295.12,-106.88,-50.16,-66.47,-93.85,-67.45,-47.61,48.42,-131.59,41.76,-101.99,-22.26,-709.25,65.04,-37.38,31.00,15.46,-38.45,213.35,-51.34,-13.44,276.46,20.42,-58.45,28.85,-124.79,175.47,-83.26,-29.93
CashflowNetCashflow_qq,,315.64,-97.88,-3439.45,122.84,51.38,844.13,-157.10,75.00,1780.61,-155.37,168.03,-104.89,2210.96,-46.65,1109.50,-198.26,80.01,236.94,-62.92,-304.69,12.43,679.86,-98.14,-861.74,192.74,-99.64,-47567.86,71.29,35.49,2103.42,-144.14,93.50,-21.26,868.60,-305.00,113.31,-211.28,444.43,-177.51,90.25,5416.55,-109.04,183.75
CashflowNetCashflow_sq,,46.98,148.32,-413.70,120.54,-22.87,122.51,21.41,-6.74,59.30,-17.40,225.46,64.22,13.28,133.27,45.96,-170.61,118.89,-100.39,-7.55,-191.66,38.79,95.92,-47.44,-223.01,146.04,-48.97,-142.67,77.55,35.49,15.58,-42.32,54.50,319.74,-141.64,-52.90,109.49,83.08,27.36,-78.48,-7.60,487.12,-115.42,90.65
