,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CashflowInvestingCashflow_sq,,-43.69,3.02,20.95,-32.23,20.62,40.81,-30.47,36.31,-29.62,12.06,-40.27,61.62,-16.85,-87.05,-15.67,17.02,-13.76,15.17,-4.13,-1.28,-68.00,13.32,-62.65,31.43,-26.45,15.26,-82.65,46.20,-43.82,-33.14,15.79,44.52,-8.76,-35.83,-35.53,55.91,-1.08,42.20,-32.15,21.10,3.69
CashflowCapex,257000,566000,131000,273000,1151000,6146000,817000,677000,63000,6909000,1294000,4327000,1159000,2612000,1349000,-442000,83000,933000,654000,391000,646000,978000,229000,38427000,1011000,1631000,752000,-1340000,2119000,2344000,2038000,2910000,122000,1400000,2814000,9363000,3123000,2885000,-2599000,3361000,2397000,-865000
CashflowCapex_yy,,,,,347.86,985.87,523.66,147.99,-94.53,12.41,58.38,539.14,1739.68,-62.19,4.25,-110.21,-92.84,-64.28,-51.52,188.46,678.31,4.82,-64.98,9727.88,56.50,66.77,228.38,-103.49,109.59,43.72,171.01,317.16,-94.24,-40.27,38.08,221.75,2459.84,106.07,-192.36,-64.10,-23.25,-129.98
CashflowCapex_sy,,,,,-52.51,-58.54,-51.92,16.62,-25.13,3.31,65.74,87.00,54.08,1.73,16.32,-3.24,48.46,29.21,14.47,25.47,-11.85,4.32,-25.02,11.64,2.50,-10.74,10.72,27.15,24.57,6.09,77.54,4.11,-19.84,-9.64,-23.30,-14.84,3.92,19.81,-11.69,-12.24,38.63,-29.08
CashflowCapex_qq,,120.23,-76.86,108.40,321.61,433.97,-86.71,-17.14,-90.69,10866.67,-81.27,234.39,-73.21,125.37,-48.35,-132.77,118.78,1024.10,-29.90,-40.21,65.22,51.39,-76.58,16680.35,-97.37,61.33,-53.89,-278.19,258.13,10.62,-13.05,42.79,-95.81,1047.54,101.00,232.73,-66.65,-7.62,-190.09,229.32,-28.68,-136.09
CashflowCapex_sq,,24.42,-9.67,-33.83,17.10,-12.09,-14.62,3.86,-35.33,31.00,4.28,30.66,-59.06,-2.56,17.25,26.98,-25.21,22.52,-27.51,61.44,-28.59,56.24,-27.50,72.32,-42.92,19.58,-29.16,49.64,-20.88,24.56,-8.81,-7.61,-42.56,60.00,2.10,40.45,-29.67,56.74,-16.98,19.67,-21.30,10.27
CashflowFinancingCashflow,-28000,-939000,603000,4245000,-327000,711000,-1792000,2599000,8508000,7403000,5303000,-3194000,2477000,-6822000,4207000,-992000,-4699000,-7556000,1391000,-12985000,-5130000,-4237000,-8848000,39681000,-2309000,1977000,-5789000,-1475000,-9079000,-3850000,-8588000,-12654000,3972000,1280000,-7494000,-14374000,-2079000,203000,-13533000,-2488000,-940000,1614000
CashflowFinancingCashflow_yy,,,,,-1067.86,175.72,-397.18,-38.78,2701.83,941.21,395.93,-222.89,-70.89,-192.15,-20.67,68.94,-289.71,-10.76,-66.94,-1208.97,-9.17,43.93,-736.09,405.59,54.99,146.66,34.57,-103.72,-293.20,-294.74,-48.35,-757.90,143.75,133.25,12.74,-13.59,-152.34,-84.14,-80.58,82.69,54.79,695.07
CashflowFinancingCashflow_sy,,,,,-86.34,-75.44,27.17,-34.58,88.18,7.81,-14.32,34.68,26.25,1.06,-8.01,67.42,-82.12,21.06,-51.33,-87.02,72.38,-52.77,46.95,14.97,60.56,-28.26,-0.05,-9.16,-3.76,69.70,0.66,2.55,10.65,-83.06,-41.55,2.92,-18.00,24.22,-12.91,-15.70,-15.57,-10.86
CashflowFinancingCashflow_qq,,-3253.57,164.22,603.98,-107.70,317.43,-352.04,245.03,227.36,-12.99,-28.37,-160.23,177.55,-375.41,161.67,-123.58,-373.69,-60.80,118.41,-1033.50,60.49,17.41,-108.83,548.47,-105.82,185.62,-392.82,74.52,-515.53,57.59,-123.06,-47.35,131.39,-67.77,-685.47,-91.81,85.54,109.76,-6766.50,81.62,62.22,271.70
CashflowFinancingCashflow_sq,,-0.39,-126.88,85.82,-28.94,-43.36,-0.89,-25.34,76.99,-60.83,-79.33,89.46,-46.67,2.05,-74.69,99.88,-103.54,103.52,-115.50,19.97,76.38,-73.59,-8.25,68.47,83.64,-115.17,26.48,-109.22,75.74,-33.14,-33.63,29.72,71.60,-85.84,-116.25,11.29,12.33,,-34.66,-0.92,62.22,-8.46
CashflowShareCapitalCash,,,,5508000,,,,,3852000,-238000,6262000,-31000,,,0,0,0,0,6294000,-38000,11121000,0,0,,,,,,,,,,,,,,,2675000,150000,-146000,4000,
CashflowShareCapitalCash_yy,,,,,,,,-100.00,,,,,-100.00,100.00,-100.00,100.00,,,,,,,-100.00,100.00,-100.00,,,,,,,,,,,,,,,,,-100.00
CashflowShareCapitalCash_sy,,,,,,,,-100.00,,,,,-100.00,-96.76,-99.93,-94.07,,,,,,,-100.00,-86.30,-100.00,,,,,,,,,,,,,,,,,-100.00
CashflowShareCapitalCash_qq,,,,,-100.00,,,,,-106.18,2731.09,-100.50,100.00,,,,,,,-100.60,29365.79,-100.00,,,,,,,,,,,,,,,,,-94.39,-197.33,102.74,-100.00
CashflowShareCapitalCash_sq,,,,,-100.00,,,,,-106.18,-100.00,102.10,-100.00,,,,,,,-100.60,177.99,-100.00,,,,,,,,,,,,,,,,,-100.00,-48.58,-100.00,-100.00
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,2400000,6000000,-2000000,650000,1350000,1500000,,2267000,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.75,-75.00,100.00,248.77,-100.00,-100.00,,-100.00,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.88,-87.50,-54.15,11.19,-100.00,8.28,,-50.00,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,150.00,-133.33,132.50,107.69,11.11,-100.00,,-100.00,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,13.34,-100.00,-99.95,-100.00,504.36,,-100.00,,,,,,,,,,
CashflowNetCashflow,3971000,-5916000,-1051000,6320000,-5958000,546000,-164000,8120000,-120000,-8497000,6565000,-5864000,-845000,558000,404000,-383000,312000,-544000,454000,-591000,1048000,176000,460000,915000,-2603000,2363000,-1652000,4417000,-2102000,-1797000,2305000,-3343000,-156000,-36000,37000,3821000,-331000,190000,-3459000,53000,1518000,-248000
CashflowNetCashflow_yy,,,,,-250.04,109.23,84.40,28.48,97.99,-1656.23,4103.05,-172.22,-604.17,106.57,-93.85,93.47,136.92,-197.49,12.38,-54.31,235.90,132.35,1.32,254.82,-348.38,1242.61,-459.13,382.73,19.25,-176.05,239.53,-175.68,92.58,98.00,-98.39,214.30,-112.18,627.78,-9448.65,-98.61,558.61,-230.53
CashflowNetCashflow_sy,,,,,20.86,41.40,99.20,-49.94,-14.74,-69.55,-126.34,74.77,-33.61,-15.09,132.96,67.40,47.00,18.33,-58.90,81.12,-75.67,8.19,95.76,-87.51,-15.60,-5.64,-105.51,15.57,50.59,38.00,57.18,111.96,-5.14,-36.19,40.51,-56.11,-6.34,63.05,-0.17,-59.53,-10.70,11.95
CashflowNetCashflow_qq,,-248.98,82.23,701.33,-194.27,109.16,-130.04,5051.22,-101.48,-6980.83,177.26,-189.32,85.59,166.04,-27.60,-194.80,181.46,-274.36,183.46,-230.18,277.33,-83.21,161.36,98.91,-384.48,190.78,-169.91,367.37,-147.59,14.51,228.27,-245.03,95.33,76.92,202.78,10227.03,-108.66,157.40,-1920.53,101.53,2764.15,-116.34
CashflowNetCashflow_sq,,92.90,-106.96,132.14,-17.48,43.22,32.20,-50.52,1.93,51.74,-61.11,117.19,-111.16,27.06,75.61,71.43,7.98,11.37,-89.00,133.43,-141.51,40.49,93.13,72.75,-21.91,23.41,65.46,80.18,-13.64,73.66,-22.75,142.00,-100.95,42.62,62.26,169.93,-108.66,107.50,-65.27,101.53,-76.14,28.90
