,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceReckoning_yy,,,,,,104.15,,720.81,,-89.57,-52.49,874.26,,-99.19,-99.90,-99.75,,10033.33,-100.00,249.28,,392.11,,-21.99,,-93.72,-94.01,-13.83,,-25.53,1.16,48.15,247.67,428.57,150.57,-99.17,-87.69,29208.65,26.61,23850.00,204.46,-25.50,28867.75,30036.74,31367.48,112.60,105.74,-8.18
BalanceReckoning_sy,,,,,,61.23,,53.78,,-7.14,-9.20,22.46,,4.65,-7.73,-21.61,,-11.24,13.62,-5.16,,-9.21,,-21.99,,-8.58,-13.63,-13.83,,-13.36,-0.10,8.43,13.21,39.54,4.75,-8.82,8.24,-14.62,27.96,29.49,-10.00,9.90,2.19,3.31,39.32,20.66,-10.18,-14.36
BalanceReckoning_qq,,,-100.00,,-100.00,,80.96,-55.74,-100.00,,724.05,807.48,-100.00,,,2200.00,-100.00,,-100.00,,-100.00,,-4.08,-86.90,-100.00,,-8.51,88.37,191.36,-85.17,24.29,175.86,583.75,-77.45,-41.08,-99.08,10000.00,53584.16,-99.75,73.55,28.39,13037.07,-1.04,80.55,34.06,-11.25,-4.23,-19.42
BalanceReckoning_sq,,,-8.29,,-100.00,,12.80,-3.70,-100.00,,-18.57,13.36,-100.00,,,32.22,-100.00,,0.43,,-100.00,,-2.08,-6.06,-3.14,,-1.58,-3.50,6.87,-16.26,-1.40,,22.59,9.97,-28.29,-9.04,18.41,4.02,,-16.24,-0.04,53.17,-3.88,0.98,1.14,-3.07,-15.81,-8.32
BalanceTotalEquityAndLiabilities,0,377275000,0,410761000,0,496447000,431029000,648168000,0,754185000,644757000,674704000,0,602144000,529782000,565763000,0,754365000,662501000,2031142000,0,1919956000,1621262000,1381141000,0,1327202000,1250858000,1516345000,1644827000,1497917000,1359025000,1626175000,1684664000,1445816000,1241620000,1326438000,1390432000,1306357000,1201839000,1334929000,1423474000,1396733000,1238323000,1420554000,1450655000,1442280000,1358786000,1525868000
BalanceTotalEquityAndLiabilities_yy,,,,,,31.59,,57.80,,51.92,49.59,4.09,,-20.16,-17.83,-16.15,,25.28,25.05,259.01,,154.51,144.72,-32.00,,-30.87,-22.85,9.79,,12.86,8.65,7.24,2.42,-3.48,-8.64,-18.43,-17.47,-9.65,-3.20,0.64,2.38,6.92,3.04,6.41,1.91,3.26,9.73,7.41
BalanceTotalEquityAndLiabilities_sy,,,,,,36.52,,39.13,,26.44,15.94,8.22,,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,,-3.60,2.62,-0.12,-0.07,0.90,-3.06,-0.67,-0.19,0.93,1.24,1.41,-1.10,1.39,0.84,-0.84,1.91,0.08,1.48,3.18
BalanceTotalEquityAndLiabilities_qq,,,-100.00,,-100.00,,-13.18,50.38,-100.00,,-14.51,4.64,-100.00,,-12.02,6.79,-100.00,,-12.18,206.59,-100.00,,-15.56,-14.81,-100.00,,-5.75,21.22,8.47,-8.93,-9.27,19.66,3.60,-14.18,-14.12,6.83,4.82,-6.05,-8.00,11.07,6.63,-1.88,-11.34,14.72,2.12,-0.58,-5.79,12.30
BalanceTotalEquityAndLiabilities_sq,,,0.61,,-100.00,,3.78,8.50,-100.00,,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,,-5.56,0.44,2.86,-0.54,-1.85,-0.25,0.41,0.10,-2.54,1.14,2.56,-0.01,-3.09,1.37,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
CashflowOperatingCashflow,56357000,59095000,-61436000,-2597000,-40529000,148585000,-73110000,4568000,46316000,163854000,-132985000,-10287000,30893000,73488000,-30488000,-26022000,47550000,60613000,-101132000,-191196000,66336000,261467000,-27552000,-25358000,-8005000,141284000,-129898000,-53298000,17162000,140330000,-3654000,-48126000,49042000,98199000,51309000,-35064000,115120000,188411000,-154789000,-41536000,10412000,146495000,7823000,-55603000,37330000,67331000,-146239000,-37575000
CashflowOperatingCashflow_yy,,,,,-171.91,151.43,-19.00,275.90,214.28,10.28,-81.90,-325.20,-33.30,-55.15,77.07,-152.96,53.92,-17.52,-231.71,-634.75,39.51,331.37,72.76,86.74,-112.07,-45.96,-371.46,-110.18,314.39,-0.68,97.19,9.70,185.76,-30.02,1504.19,27.14,134.74,91.87,-401.68,-18.46,-90.96,-22.25,105.05,-33.87,258.53,-54.04,-1969.35,32.42
CashflowOperatingCashflow_sy,,,,,6.09,23.49,7.92,-44.17,-36.52,-1.15,0.31,62.76,57.25,41.53,-73.93,-53.26,63.39,33.13,-120.95,-93.74,-29.91,13.53,23.69,20.92,57.19,-17.42,40.19,-42.15,26.72,-12.34,40.03,28.24,-18.30,-6.09,10.36,-5.42,59.12,26.71,-56.15,-18.46,-23.76,-51.97,20.91,42.95,3.96,-10.72,-8.14,-16.27
CashflowOperatingCashflow_qq,,4.86,-203.96,95.77,-1460.61,466.61,-149.20,106.25,913.92,253.77,-181.16,92.26,400.31,137.88,-141.49,14.65,282.73,27.47,-266.85,-89.06,134.70,294.16,-110.54,7.96,68.43,1864.95,-191.94,58.97,132.20,717.68,-102.60,-1217.08,201.90,100.23,-47.75,-168.34,428.31,63.66,-182.15,73.17,125.07,1306.98,-94.66,-810.76,167.14,80.37,-317.19,74.31
CashflowOperatingCashflow_sq,,79.07,-133.69,91.61,14.75,91.87,-125.27,-39.20,37.16,126.71,-75.51,27.73,25.20,114.63,-67.32,57.10,35.70,28.32,-167.25,64.93,53.67,161.35,-122.76,71.98,69.61,93.84,-98.77,31.72,132.20,54.30,-66.17,11.06,-6.98,84.95,-114.86,17.22,82.62,152.64,-137.87,36.21,32.81,95.18,-66.31,-16.34,71.64,82.91,-91.06,46.47
CashflowAmortization,1217000,1356000,1371000,1366000,1547000,1769000,2006000,1817000,1981000,2094000,2247000,2542000,2611000,2721000,2543000,2699000,2662000,2779000,2874000,14029000,14499000,16586000,6089000,7432000,6988000,6668000,5624000,5690000,5510000,5862000,5895000,5901000,6036000,5842000,6096000,6134000,6494000,3542000,5532000,5889000,5936000,6061000,7599000,6747000,7663000,6942000,7395000,7739000
CashflowAmortization_yy,,,,,27.12,30.46,46.32,33.02,28.05,18.37,12.01,39.90,31.80,29.94,13.17,6.18,1.95,2.13,13.02,419.79,444.67,496.83,111.86,-47.02,-51.80,-59.80,-7.64,-23.44,-21.15,-12.09,4.82,3.71,9.55,-0.34,3.41,3.95,7.59,-39.37,-9.25,-3.99,-8.59,71.12,37.36,14.57,29.09,14.54,-2.68,14.70
CashflowAmortization_sy,,,,,14.88,24.84,45.86,37.25,42.98,26.21,27.20,15.10,6.10,9.90,6.25,1.79,-1.54,2.41,3.25,18.70,13.53,3.35,-1.42,-8.99,-7.76,-7.37,-8.60,-13.43,-9.20,-7.65,-5.77,-2.44,-10.90,-0.85,3.41,3.95,5.59,-1.72,3.04,0.04,-1.79,3.12,-1.05,1.32,-1.22,-1.10,4.55,7.15
CashflowAmortization_qq,,11.42,1.11,-0.36,13.25,14.35,13.40,-9.42,9.03,5.70,7.31,13.13,2.71,4.21,-6.54,6.13,-1.37,4.40,3.42,388.14,3.35,14.39,-63.29,22.06,-5.97,-4.58,-15.66,1.17,-3.16,6.39,0.56,0.10,2.29,-3.21,4.35,0.62,5.87,-45.46,56.18,6.45,0.80,2.11,25.38,-11.21,13.58,-9.41,6.53,4.65
CashflowAmortization_sq,,10.98,-4.62,9.98,4.81,9.56,4.32,7.33,6.28,4.58,0.02,2.79,0.46,3.69,-2.70,-0.30,0.63,4.40,0.66,3.28,-0.51,4.28,-3.52,0.60,-2.99,-1.08,-4.42,0.88,-0.30,-1.78,-3.97,0.38,-0.27,-0.85,-1.60,1.66,-0.96,-0.57,-1.88,3.44,0.31,0.10,-2.76,2.99,1.51,,-0.63,3.99
CashflowInvestingCashflow,-2294000,2056000,-3791000,-77132000,-10137000,2061000,-3142000,-4692000,8400000,-51860000,-40959000,-29819000,3433000,-18728000,-7383000,-12144000,-27744000,21728000,49882000,-103056000,-6432000,978000,-15097000,-36610000,-11181000,-2746000,-2792000,5152000,-16494000,4319000,13972000,-11801000,-9601000,-3678000,-3908000,-3568000,529000,-527000,3037000,-3745000,-14785000,-15474000,-15753000,-3732000,-4312000,-14598000,-10855000,-11021000
CashflowInvestingCashflow_yy,,,,,-341.89,0.24,17.12,93.92,182.86,-2616.25,-1203.60,-535.53,-59.13,63.89,81.97,59.27,-908.16,216.02,775.63,-748.62,76.82,-95.50,-130.27,64.48,-73.83,-380.78,81.51,114.07,-47.52,257.28,600.43,-329.06,41.79,-185.16,-127.97,69.77,105.51,85.67,177.71,-4.96,-2894.90,-2836.24,-618.70,0.35,70.84,5.66,31.09,-195.31
CashflowInvestingCashflow_sy,,,,,-145.46,-127.15,17.12,-17.95,47.20,-13.20,-97.71,-31.00,29.19,16.38,45.29,-7.42,-100.00,56.42,23.84,50.69,80.86,-8.61,-1.10,-42.51,17.27,49.64,63.25,53.84,38.43,49.14,15.95,-48.29,-42.27,-39.24,-51.80,-53.62,-4.98,-81.38,1.96,-1.42,-14.07,47.42,-32.78,27.49,6.25,-29.79,-16.40,29.50
CashflowInvestingCashflow_qq,,189.63,-284.39,-1934.61,86.86,120.33,-252.45,-49.33,279.03,-717.38,21.02,27.20,111.51,-645.53,60.58,-64.49,-128.46,178.32,129.57,-306.60,93.76,115.21,-1643.66,-142.50,69.46,75.44,-1.68,284.53,-420.15,126.19,223.50,-184.46,18.64,61.69,-6.25,8.70,114.83,-199.62,676.28,-223.31,-294.79,-4.66,-1.80,76.31,-15.54,-238.54,25.64,-1.53
CashflowInvestingCashflow_sq,,-59.57,34.00,-67.07,-48.44,34.00,43.38,8.48,5.40,-65.57,23.76,-23.16,21.00,-84.48,53.96,-17.40,-100.71,35.98,45.28,67.28,-27.06,-72.67,29.94,-47.67,-1.81,-7.65,-7.08,16.69,-43.30,72.45,-28.42,0.80,-38.12,18.75,-76.84,-57.21,-23.14,-17.90,61.48,-46.13,-28.61,11.20,-3.49,67.77,-70.95,-32.26,22.89,67.67
CashflowCapex,1827000,3137000,805000,75666000,-55547000,2307000,3295000,2308000,4738000,4937000,43962000,3581000,5644000,41771000,2281000,1875000,1770000,3274000,1358000,8626000,5844000,129763000,2263000,2018000,16253000,1394000,2575000,2370000,1652000,3231000,810000,8291000,-428000,3390000,7600000,4642000,2031000,11793000,5518000,6501000,17901000,28307000,16033000,6964000,12373000,8766000,12756000,13958000
CashflowCapex_yy,,,,,-3140.34,-26.46,309.32,-96.95,108.53,114.00,1234.20,55.16,19.12,746.08,-94.81,-47.64,-68.64,-92.16,-40.46,360.05,230.17,3863.44,66.64,-76.61,178.11,-98.93,13.79,17.44,-89.84,131.78,-68.54,249.83,-125.91,4.92,838.27,-44.01,574.53,247.88,-27.39,40.05,781.39,140.03,190.56,7.12,-30.88,-69.03,-20.44,100.43
CashflowCapex_sy,,,,,76.06,129.04,138.78,46.27,33.39,-15.50,-5.45,28.10,-46.27,-20.28,-38.17,-9.07,-25.77,-46.09,28.69,-17.26,-29.77,-3.82,-29.17,-39.30,-22.67,-64.37,-52.67,-44.73,-20.56,-12.82,-5.39,12.04,-23.02,-28.30,-32.75,-18.20,-26.72,36.62,-23.92,8.87,0.74,90.32,32.65,8.48,-4.87,38.00,11.25,42.26
CashflowCapex_qq,,71.70,-74.34,9299.50,-173.41,104.15,42.83,-29.95,105.29,4.20,790.46,-91.85,57.61,640.10,-94.54,-17.80,-5.60,84.97,-58.52,535.20,-32.25,2120.45,-98.26,-10.83,705.40,-91.42,84.72,-7.96,-30.30,95.58,-74.93,923.58,-105.16,892.06,124.19,-38.92,-56.25,480.65,-53.21,17.81,175.36,58.13,-43.36,-56.56,77.67,-29.15,45.52,9.42
CashflowCapex_sq,,52.67,-56.21,77.96,17.10,23.98,-40.31,4.78,62.01,2.69,-37.21,4.26,27.06,68.51,-50.00,49.24,17.23,32.45,-27.62,6.78,-26.40,22.66,-29.32,21.64,-32.73,29.04,-33.38,-7.96,9.98,9.08,-28.79,-2.81,-25.06,3.99,48.89,26.73,8.95,-16.96,-33.55,43.44,45.83,58.13,-44.11,-29.46,63.98,55.62,-45.16,8.40
CashflowFinancingCashflow,188000,1372000,193000,55116000,7484000,-14920000,-9702000,108547000,-9476000,-7737000,21435000,-3173000,-18030000,-2743000,-4191000,-4527000,3683000,-345000,1953000,176317000,49000,-138955000,-45138000,148000,-3749000,-67365000,60858000,50604000,-3836000,-111842000,-37449000,78810000,-60435000,-89049000,-64726000,22093000,-37030000,-38960000,-6430000,-5480000,25602000,-48264000,-3244000,-7532000,-27018000,-14880000,70395000,39245000
CashflowFinancingCashflow_yy,,,,,3880.85,-1187.46,-5126.94,96.94,-226.62,48.14,320.93,-102.92,-90.27,64.55,-119.55,-42.67,120.43,87.42,146.60,3994.79,-98.67,-40176.81,-2411.21,-99.92,-7751.02,51.52,234.83,34091.89,-2.32,-66.02,-161.54,55.74,-1475.47,20.38,-72.84,-71.97,38.73,56.25,90.07,-124.80,169.14,-23.88,49.55,-37.45,-205.53,69.17,2270.01,621.04
CashflowFinancingCashflow_sy,,,,,-20.83,38.34,18.75,-10.06,-37.26,-5.48,5.40,-83.46,-37.48,-49.42,-38.04,-42.67,31.14,37.20,73.87,-12.41,36.50,-40.04,-4.70,37.14,-66.31,20.66,16.93,48.60,5.59,45.22,11.84,-29.89,60.82,28.99,-10.43,46.58,-41.94,56.25,32.78,-9.44,76.58,3.86,-28.04,44.75,-19.20,-13.94,53.93,-31.89
CashflowFinancingCashflow_qq,,629.79,-85.93,28457.51,-86.42,-299.36,34.97,1218.81,-108.73,18.35,377.05,-114.80,-468.23,84.79,-52.79,-8.02,181.36,-109.37,666.09,8928.01,-99.97,-283681.64,67.52,100.33,-2633.11,-1696.88,190.34,-16.85,-107.58,-2815.59,66.52,310.45,-176.68,-47.35,27.31,134.13,-267.61,-5.21,83.50,14.77,567.19,-288.52,93.28,-132.18,-258.71,44.93,573.08,-44.25
CashflowFinancingCashflow_sq,,-34.66,50.30,87.47,-9.43,-61.26,-16.05,11.66,-19.61,3.70,7.14,-13.68,-34.38,55.02,17.07,-4.40,37.38,11.39,118.19,-25.61,3.87,-101.40,63.71,-35.08,-79.17,-61.72,59.01,-23.74,-67.60,45.77,41.56,-39.19,36.92,-40.20,27.31,0.33,-20.23,27.55,20.22,-32.20,41.04,2.26,-48.63,44.50,-33.88,-53.08,52.14,13.04
CashflowShareCapitalCash,188000,1372000,,0,0,0,,112854000,-1355000,0,,,,1700000,,,,0,,,,1012000,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,-100.00,-100.00,,,,,,-100.00,100.00,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,-100.00,-91.65,,,,,,-100.00,31.23,,,,,-95.75,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,629.79,-100.00,,,,,,-101.20,100.00,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,-100.01,-56.88,,,,,,-100.01,-100.00,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,0,,,,3310000,0,,,0,0,,,16011000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,17476000,0,,382000,25318000,0,,185000
CashflowDividend_yy,,,,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87,,,-51.57
CashflowDividend_sy,,,,,,,,,-23.87,,,,,,,,-5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,-40.20
CashflowDividend_qq,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,6527.75,-100.00,,
CashflowDividend_sq,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,-100.00,-100.00,,
CashflowNetCashflow,54251000,62523000,-65034000,-24613000,-43182000,135726000,-85954000,108423000,45240000,104257000,-152509000,-43279000,16296000,52017000,-42062000,-42693000,23489000,81996000,-49297000,-117935000,59953000,123490000,-87787000,-61820000,-22935000,71173000,-71832000,2458000,-3168000,32807000,-27131000,18883000,-20994000,5472000,-17325000,-16539000,78619000,148924000,-158182000,-50761000,21229000,82757000,-11174000,-66867000,6000000,37853000,-86699000,-9351000
CashflowNetCashflow_yy,,,,,-179.60,117.08,-32.17,540.51,204.77,-23.19,-77.43,-139.92,-63.98,-50.11,72.42,1.35,44.14,57.63,-17.20,-176.24,155.24,50.60,-78.08,47.58,-138.25,-42.37,18.17,103.98,86.19,-53.91,62.23,668.23,-562.69,-83.32,36.14,-187.59,474.48,2621.56,-813.03,-206.92,-73.00,-44.43,92.94,-31.73,-71.74,-54.26,-675.90,86.02
CashflowNetCashflow_sy,,,,,-62.56,-59.42,-23.96,-84.13,-77.66,3.36,-28.78,64.68,-26.84,35.00,-65.41,-72.97,49.35,82.48,-17.20,-47.43,-60.92,-26.47,17.36,37.20,37.31,3.85,-6.13,51.22,16.06,-68.39,13.39,-69.66,-14.44,29.72,-12.26,71.66,7.28,68.96,-60.41,-91.50,9.64,-44.43,11.83,60.12,8.32,-25.90,13.57,35.93
CashflowNetCashflow_qq,,15.25,-204.02,62.15,-75.44,414.31,-163.33,226.14,-58.27,130.45,-246.28,71.62,137.65,219.20,-180.86,-1.50,155.02,249.08,-160.12,-139.23,150.84,105.98,-171.09,29.58,62.90,410.32,-200.93,103.42,-228.89,1135.57,-182.70,169.60,-211.18,126.06,-416.61,4.54,575.36,89.42,-206.22,67.91,141.82,289.83,-113.50,-498.42,108.97,530.88,-329.04,89.21
CashflowNetCashflow_sq,,138.91,-94.28,100.00,-57.69,63.06,-97.21,35.58,42.50,112.40,-69.56,28.61,3.31,89.50,-103.37,55.56,89.57,133.80,-153.23,64.98,94.08,160.93,-119.57,48.67,62.90,118.20,-172.11,33.56,121.16,102.64,-118.49,-14.98,67.40,125.30,-142.57,57.36,-37.67,117.48,-135.92,-10.67,63.27,88.92,-105.09,81.82,-27.88,157.23,-126.49,65.28
