,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_yy,,,,,70.87,51.67,,58.53,4.29,24.45,,-6.85,3.32,7.24,,6.60,3.40,-0.06,,-47.14,-0.11,-57.64,,-33.63,-70.72,-31.19,,-20.14,-23.92,-1.12,-41.81,25.41,34.48,-5.97,47.30,-11.25,-25.31,-48.05,-22.96,139.95,198.29,386.58,394.35,-41.82,-62.15,-76.49,-73.63,1374.47,2886.55,4080.66
BalanceCurrentOtherLiabilities_sy,,,,,70.87,44.19,,16.67,32.30,11.50,,63.64,43.49,-14.79,,-13.13,3.40,-0.89,,8.61,1.13,-1.17,,21.30,68.10,4.47,,-3.80,1.27,-5.16,-8.15,-0.10,4.93,11.09,19.97,24.98,19.42,-0.26,3.17,1.30,18.90,6.52,21.48,9.08,-4.81,8.45,3.28,24.66,17.72,6.99
BalanceCurrentOtherLiabilities_qq,,-8.68,-100.00,,41.35,-18.94,-100.00,,-7.00,-3.28,-100.00,,3.15,0.39,-100.00,,0.05,-2.96,-100.00,,89.07,-58.84,-100.00,,-16.59,-3.28,-27.66,36.85,-20.54,25.70,-57.43,194.96,-14.79,-12.11,-33.32,77.72,-28.29,-38.87,-1.12,453.55,-10.86,-0.28,0.46,-34.85,-42.01,-38.06,12.71,3542.32,17.46,-13.30
BalanceCurrentOtherLiabilities_sq,,-1.97,-100.00,,,-1.03,-100.00,,-11.31,-0.75,-100.00,,,,-100.00,,-8.86,-19.42,-100.00,,-25.68,5.83,-100.00,,-19.36,5.20,-12.11,23.54,-8.40,2.52,-7.28,13.72,-7.77,10.29,-3.10,35.20,-18.45,16.01,-5.05,30.26,-1.34,-0.25,-7.62,16.37,-11.32,14.60,-9.82,39.60,-8.99,4.22
BalanceReckoning,0,,,0,6000,0,,9000,9000,1000,,11000,9000,9000,,109000,10000,9000,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,50.00,,,22.22,,800.00,,890.91,11.11,,,-100.00,-10.00,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,4.55,,,58.67,,19.95,,-0.01,-24.10,,,-29.76,51.00,-6.10,,,19.56,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,-100.00,,,,-88.89,-100.00,,-18.18,,-100.00,,-90.83,-10.00,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,-50.00,,,,7.76,-100.00,,-9.09,,-100.00,,-15.68,-4.55,-100.00,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,63162000,62332000,0,130988000,152788000,152121000,0,168596000,184869000,175918000,0,170103000,176379000,155889000,0,139481000,136509000,134799000,0,136626000,134042000,139717000,0,142201000,147510000,156176000,166684000,160848000,166176000,167217000,172244000,185670000,193653000,200555000,211502000,213788000,231321000,223888000,223914000,221290000,231746000,243543000,250116000,251674000,254540000,253345000,271552000,198428000,196608000,152191000
BalanceTotalEquityAndLiabilities_yy,,,,,141.90,144.05,,28.71,21.00,15.64,,0.89,-4.59,-11.39,,-18.00,-22.60,-13.53,,-2.05,-1.81,3.65,,4.08,10.05,11.78,,13.11,12.65,7.07,3.34,15.43,16.53,19.94,22.79,15.14,19.45,11.63,5.87,3.51,0.18,8.78,11.70,13.73,9.84,4.02,8.57,-21.16,-22.76,-39.93
BalanceTotalEquityAndLiabilities_sy,,,,,87.48,39.37,,30.51,34.32,47.01,,23.93,26.46,-5.05,,-4.53,-2.55,-2.84,,3.28,7.92,3.31,,17.27,13.10,9.25,,-0.08,-1.21,2.32,1.82,2.82,1.80,4.32,12.45,11.20,16.44,11.88,8.28,10.28,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85
BalanceTotalEquityAndLiabilities_qq,,-1.31,-100.00,,16.64,-0.44,-100.00,,9.65,-4.84,-100.00,,3.69,-11.62,-100.00,,-2.13,-1.25,-100.00,,-1.89,4.23,-100.00,,3.73,5.87,6.73,-3.50,3.31,0.63,3.01,7.79,4.30,3.56,5.46,1.08,8.20,-3.21,0.01,-1.17,4.73,5.09,2.70,0.62,1.14,-0.47,7.19,-26.93,-0.92,-22.59
BalanceTotalEquityAndLiabilities_sq,,0.91,-100.00,,3.96,2.40,-100.00,,5.69,8.12,-100.00,,-0.86,-7.89,-100.00,,-2.89,-0.18,-100.00,,0.27,1.56,-100.00,,-1.81,-0.43,3.51,-1.46,3.31,-0.58,3.30,3.98,1.05,3.12,2.43,1.58,0.83,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.71,0.36
CashflowOperatingCashflow,-1178000,2060000,-12038000,5257000,-3682000,3905000,-2901000,-6031000,-1143000,3940000,-103000,7169000,664000,3980000,-4125000,5072000,457000,3007000,2463000,5711000,2316000,-1247000,-1051000,8051000,-2976000,1511000,-4513000,2670000,-40000,872000,-3458000,7074000,-11630000,6916000,-8777000,10227000,-9502000,838000,-5231000,25830000,-22615000,8316000,-5545000,22711000,-11964000,3547000,3171000,13172000,-5686000,3478000
CashflowOperatingCashflow_yy,,,,,-212.56,89.56,75.90,-214.72,68.96,0.90,96.45,218.87,158.09,1.02,-3904.85,-29.25,-31.17,-24.45,159.71,12.60,406.78,-141.47,-142.67,40.97,-228.50,221.17,-329.40,-66.84,98.66,-42.29,23.38,164.94,-28975.00,693.12,-153.82,44.57,18.30,-87.88,40.40,152.57,-138.00,892.36,-6.00,-12.08,47.10,-57.35,157.19,-42.00,52.47,-1.95
CashflowOperatingCashflow_sy,,,,,-183.75,79.98,75.90,-1.57,32.89,-41.63,105.77,45.76,-41.86,121.52,15.90,-12.15,70.36,-30.94,-43.74,14.94,-76.44,8.04,2.03,-9.53,61.93,-6.94,-17.36,-5.30,-65.15,45.82,52.88,12.65,-46.53,7.40,13.67,22.18,-3.46,38.14,-29.01,26.40,0.39,50.00,18.46,-4.64,-15.71,-19.11,1.57,21.75,18.23,10.68
CashflowOperatingCashflow_qq,,274.87,-684.37,143.67,-170.04,206.06,-174.29,-107.89,81.05,444.71,-102.61,7060.19,-90.74,499.40,-203.64,222.96,-90.99,557.99,-18.09,131.87,-59.45,-153.84,15.72,866.03,-136.96,150.77,-398.68,159.16,-101.50,2280.00,-496.56,304.57,-264.40,159.47,-226.91,216.52,-192.91,108.82,-724.22,593.79,-187.55,136.77,-166.68,509.58,-152.68,129.65,-10.60,315.39,-143.17,161.17
CashflowOperatingCashflow_sq,,-63.38,-78.89,135.69,-94.82,141.74,-57.51,223.42,-87.23,87.48,171.48,187.90,-155.27,184.71,-17.67,121.66,-111.02,133.37,-32.46,299.39,-101.02,68.28,6.76,222.59,-103.96,73.32,-36.88,119.75,-120.64,176.25,-58.48,105.57,-142.45,149.18,-33.20,164.97,-158.74,186.60,-112.92,329.36,-137.76,182.27,-63.73,192.97,-152.68,134.90,-53.62,315.39,-138.22,196.10
CashflowAmortization,487000,492000,530000,686000,894000,590000,849000,1815000,1056000,1244000,1242000,1499000,1383000,1788000,1563000,1544000,1601000,1308000,1239000,1599000,1452000,1456000,1362000,1581000,1520000,1521000,1274000,1737000,1394000,1524000,1402000,1378000,1447000,1617000,1585000,1189000,1428000,1546000,1587000,1935000,2124000,2199000,2221000,2687000,2466000,2523000,2581000,2817000,2757000,2704000
CashflowAmortization_yy,,,,,83.57,19.92,60.19,164.58,18.12,110.85,46.29,-17.41,30.97,43.73,25.85,3.00,15.76,-26.85,-20.73,3.56,-9.31,11.31,9.93,-1.13,4.68,4.46,-6.46,9.87,-8.29,0.20,10.05,-20.67,3.80,6.10,13.05,-13.72,-1.31,-4.39,0.13,62.74,48.74,42.24,39.95,38.86,16.10,14.73,16.21,4.84,11.80,7.17
CashflowAmortization_sy,,,,,39.25,25.00,60.19,29.90,31.90,37.13,27.08,31.02,30.97,18.51,-0.36,-4.96,2.19,3.49,-5.94,0.60,2.24,-1.63,-1.42,4.52,4.68,2.23,-4.15,-6.56,0.31,2.17,-1.26,7.24,6.98,10.68,11.49,-1.70,5.15,7.73,10.14,20.80,16.24,6.72,12.73,11.62,15.26,13.84,7.81,6.82,4.66,8.74
CashflowAmortization_qq,,1.03,7.72,29.43,30.32,-34.00,43.90,113.78,-41.82,17.80,-0.16,20.69,-7.74,29.28,-12.58,-1.22,3.69,-18.30,-5.28,29.06,-9.19,0.28,-6.46,16.08,-3.86,0.07,-16.24,36.34,-19.75,9.33,-8.01,-1.71,5.01,11.75,-1.98,-24.98,20.10,8.26,2.65,21.93,9.77,3.53,1.00,20.98,-8.22,2.31,2.30,9.14,-2.13,-1.92
CashflowAmortization_sq,,6.81,7.72,13.78,11.36,9.59,11.52,5.36,2.84,10.00,8.07,8.71,-5.46,1.87,0.58,2.88,-0.91,0.75,-1.98,-0.29,0.89,0.19,0.08,4.31,-3.28,-0.71,-0.97,-0.08,-3.88,0.46,-0.41,3.63,1.14,3.99,-0.07,0.12,1.20,6.00,1.03,10.52,-0.68,1.54,2.68,5.52,-1.24,-0.44,-0.20,3.91,-0.38,5.14
CashflowInvestingCashflow,-1292000,-1983000,-1170000,-28332000,-3638000,-4625000,-3534000,-3313000,-1366000,-1681000,-715000,-5143000,-961000,-580000,-1098000,-6892000,-577000,1010000,-438000,1393000,-668000,-47000,-2099000,-2015000,-585000,-237000,-356000,-33000,-404000,-749000,-1346000,-3965000,-1797000,-383000,-1465000,-1696000,-1122000,-1452000,-1274000,-2228000,-2193000,-3767000,-1512000,1312000,-2377000,-3084000,-2755000,-2031000,-3336000,-1948000
CashflowInvestingCashflow_yy,,,,,-181.58,-133.23,-202.05,88.31,62.45,63.65,79.77,-55.24,29.65,65.50,-53.57,-34.01,39.96,274.14,60.11,120.21,-15.77,-104.65,-379.22,-244.65,12.43,-404.26,83.04,98.36,30.94,-216.03,-278.09,-11915.15,-344.80,48.87,-8.84,57.23,37.56,-279.11,13.04,-31.37,-95.45,-159.44,-18.68,158.89,-8.39,18.13,-82.21,-254.80,-40.34,36.84
CashflowInvestingCashflow_sy,,,,,-13.84,-133.23,-40.10,-104.51,-63.18,-31.86,-140.98,-93.89,23.99,65.50,74.56,63.49,79.17,45.22,25.64,45.31,-11.32,4.66,-45.38,-143.45,39.55,5.83,-0.16,62.44,2.82,-49.91,-9.92,-92.91,-30.01,-66.45,-3.50,-9.52,2.42,41.62,-21.95,-89.57,-57.72,6.82,-18.68,-19.66,-18.40,-26.15,-43.31,-34.42,-21.72,-52.34
CashflowInvestingCashflow_qq,,-53.48,41.00,-2321.54,87.16,-27.13,23.59,6.25,58.77,-23.06,57.47,-619.30,81.31,39.65,-89.31,-527.69,91.63,275.04,-143.37,418.04,-147.95,92.96,-4365.96,4.00,70.97,59.49,-50.21,90.73,-1124.24,-85.40,-79.71,-194.58,54.68,78.69,-282.51,-15.77,33.84,-29.41,12.26,-74.88,1.57,-71.77,59.86,186.77,-281.17,-29.74,10.67,26.28,-64.25,41.61
CashflowInvestingCashflow_sq,,-31.59,-57.18,-15.69,-4.53,-85.12,31.52,-17.26,-24.77,3.79,-49.52,-3.30,40.38,17.24,49.66,3.77,15.65,14.68,-28.43,34.76,3.53,-0.17,-89.20,-19.14,59.04,50.54,-100.00,32.41,-86.84,-16.79,-79.71,-34.65,20.88,-32.63,0.49,5.92,20.31,5.04,-41.48,-47.13,39.78,7.75,-33.26,-25.25,44.76,-5.52,-24.91,-10.81,28.08,-35.39
CashflowCapex,1255000,1995000,1274000,3568000,3325000,4621000,3646000,3365000,1975000,1716000,999000,3895000,846000,634000,1568000,1937000,466000,2088000,578000,1584000,668000,340000,2122000,2430000,648000,445000,449000,269000,462000,492000,1346000,4182000,1825000,1255000,1534000,3298000,577000,1622000,1464000,4252000,2328000,3876000,1562000,-1135000,2378000,4295000,2257000,1890000,3376000,1733000
CashflowCapex_yy,,,,,164.94,131.63,186.19,-5.69,-40.60,-62.87,-72.60,15.75,-57.16,-63.05,56.96,-50.27,-44.92,229.34,-63.14,-18.22,43.35,-83.72,267.13,53.41,-2.99,30.88,-78.84,-88.93,-28.70,10.56,199.78,1454.65,295.02,155.08,13.97,-21.14,-68.38,29.24,-4.56,28.93,303.47,138.96,6.69,-126.69,2.15,10.81,44.49,266.52,41.97,-59.65
CashflowCapex_sy,,,,,133.01,87.17,29.04,74.96,60.05,50.44,49.24,18.95,-51.93,-54.17,-62.76,-50.43,-44.92,-48.72,-51.69,-28.03,-3.46,47.24,87.37,60.69,-16.47,-24.14,-25.52,-54.34,-29.37,2.88,-2.86,225.01,49.32,65.09,13.56,-23.48,9.77,-20.60,1.10,105.50,19.68,5.89,23.11,-18.34,0.64,5.40,-1.40,22.32,-5.59,79.69
CashflowCapex_qq,,58.96,-36.14,180.06,-6.81,38.98,-21.10,-7.71,-41.31,-13.11,-41.78,289.89,-78.28,-25.06,147.32,23.53,-75.94,348.07,-72.32,174.05,-57.83,-49.10,524.12,14.51,-73.33,-31.33,0.90,-40.09,71.75,6.49,173.58,210.70,-56.36,-31.23,22.23,114.99,-82.50,181.11,-9.74,190.44,-45.25,66.49,-59.70,-172.66,309.52,80.61,-47.45,-16.26,78.62,-48.67
CashflowCapex_sq,,46.16,18.09,-1.46,1.37,38.98,9.12,13.80,9.93,-9.78,67.82,6.95,-60.08,13.90,-27.79,42.30,-43.04,-9.72,8.62,54.16,-55.12,20.84,27.22,20.02,-51.96,-8.38,2.48,-50.17,0.26,-2.27,45.60,54.67,-36.20,40.49,-3.48,20.82,-13.76,24.54,-4.43,53.79,-24.71,-6.90,5.38,17.31,-40.84,-7.40,20.30,9.67,-21.70,34.17
CashflowFinancingCashflow,1312000,-4000,25798000,15826000,5486000,99000,6649000,10140000,933000,-2349000,264000,-1029000,-1337000,-2058000,5918000,4452000,-3834000,-2710000,-1039000,-5213000,-4230000,3898000,-1134000,-3227000,58000,-1590000,5095000,-2047000,-705000,3291000,2662000,5685000,4652000,-5879000,9450000,-5719000,7079000,519000,5410000,-21375000,22603000,115000,2629000,-18576000,10532000,-373000,-160000,-9373000,6402000,-577000
CashflowFinancingCashflow_yy,,,,,318.14,2575.00,-74.23,-35.93,-82.99,-2472.73,-96.03,-110.15,-243.30,12.39,2141.67,532.65,-186.76,-31.68,-117.56,-217.09,-10.33,243.84,-9.14,38.10,101.37,-140.79,549.29,36.57,-1315.52,306.98,-47.75,377.72,759.86,-278.64,255.00,-200.60,52.17,108.83,-42.75,-273.75,219.30,-77.84,-51.40,13.09,-53.40,-424.35,-106.09,49.54,-39.21,-54.69
CashflowFinancingCashflow_sy,,,,,83.74,40.38,-47.24,43.98,26.48,59.72,-77.02,-48.35,6.08,-101.78,42.36,-95.93,-74.17,40.93,-2.89,-88.12,17.03,56.92,-9.14,-6.78,54.68,-19.80,25.00,-43.82,61.71,24.36,22.14,3.33,63.36,-5.62,19.74,7.15,-28.60,-4.55,69.38,33.20,49.17,-67.62,-31.31,-4.05,-11.59,-31.49,21.92,0.48,-32.65,27.59
CashflowFinancingCashflow_qq,,-100.30,645050.00,-38.65,-65.34,-98.20,6616.16,52.50,-90.80,-351.77,111.24,-489.77,-29.93,-53.93,387.56,-24.77,-186.12,29.32,61.66,-401.73,18.86,192.15,-129.09,-184.57,101.80,-2841.38,420.44,-140.18,65.56,566.81,-19.11,113.56,-18.17,-226.38,260.74,-160.52,223.78,-92.67,942.39,-495.10,205.75,-99.49,2186.09,-806.58,156.70,-103.54,57.10,-5758.12,168.30,-109.01
CashflowFinancingCashflow_sq,,-87.24,91.77,38.54,33.86,40.24,90.90,-99.48,13.64,66.60,-87.71,62.06,-28.08,-104.45,79.01,-95.16,,45.25,30.55,-97.43,88.93,-17.44,-28.50,0.44,92.72,-52.14,51.82,-82.70,124.42,-134.15,61.55,-41.31,100.00,-125.77,55.92,18.57,82.06,-95.64,49.78,-130.42,129.87,-151.07,71.29,-38.70,88.58,-106.09,65.87,-68.88,110.78,-142.80
CashflowShareCapitalCash,,,36000000,-1004000,,,,,,,,0,,,,26239000,,,,,,,0,0,,,15311000,-10000,,,,,,6127000,-13000,0,,,,,,,,22000,,,,,,
CashflowShareCapitalCash_yy,,,,,,,-100.00,100.00,,,,,,,,,,,,-100.00,,,,,,,,,,,-100.00,100.00,,,,,,-100.00,100.00,,,,,,,,,-100.00,,
CashflowShareCapitalCash_sy,,,,,,,,-26.75,,,,,,,,,,,,-93.63,,,,,,,,,,,-97.02,69.66,,,,,,-32.36,-0.76,,,,,,,,,-100.00,,
CashflowShareCapitalCash_qq,,,,-102.79,100.00,,,,,,,,,,,,-100.00,,,,,,,,,,,-100.07,100.00,,,,,,-100.21,100.00,,,,,,,,,-100.00,,,,,
CashflowShareCapitalCash_sq,,,,-100.00,-100.00,,,,,,,,,,,,-70.78,,,,,,,,,,,-100.02,5.72,,,,,,0.78,50.00,,,,,,,,,-100.00,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,-1158000,73000,12590000,-7249000,-1834000,-621000,214000,796000,-1576000,-90000,-554000,997000,-1634000,1342000,695000,2632000,-3954000,1307000,986000,1891000,-2582000,2604000,-4284000,2809000,-3503000,-316000,226000,590000,-1149000,3414000,-2142000,8794000,-8775000,654000,-792000,2812000,-3545000,-95000,-1095000,2227000,-2205000,4664000,-4428000,5447000,-3809000,90000,256000,1768000,-2620000,953000
CashflowNetCashflow_yy,,,,,-58.38,-950.68,-98.30,110.98,14.07,85.51,-358.88,25.25,-3.68,1591.11,225.45,163.99,-141.98,-2.61,41.87,-28.15,34.70,99.23,-534.48,48.55,-35.67,-112.14,105.28,-79.00,67.20,1180.38,-1047.79,1390.51,-663.71,-80.84,63.03,-68.02,59.60,-114.53,-38.26,-20.80,37.80,5009.47,-304.38,144.59,-72.74,-98.07,105.78,-67.54,31.22,958.89
CashflowNetCashflow_sy,,,,,-232.51,-53.38,-1.03,10.61,-99.05,81.03,-138.42,-9.80,1.66,-55.56,141.31,50.85,15.83,27.04,-60.85,15.18,4.22,54.39,-88.18,57.41,37.10,-22.57,-30.39,-26.46,-19.18,175.08,-3.00,-42.16,-59.40,-72.77,-6.06,14.96,5.21,41.77,-2.70,23.25,45.57,-26.62,7.02,41.39,-52.58,-35.22,30.19,56.84,-11.26,6.54
CashflowNetCashflow_qq,,106.30,17146.58,-157.58,74.70,66.14,134.46,271.96,-297.99,94.29,-515.56,279.96,-263.89,182.13,-48.21,278.71,-250.23,133.06,-24.56,91.78,-236.54,200.85,-264.52,165.57,-224.71,90.98,171.52,161.06,-294.75,397.13,-162.74,510.55,-199.78,107.45,-221.10,455.05,-226.07,97.32,-1052.63,303.38,-199.01,311.52,-194.94,223.01,-169.93,102.36,184.44,590.62,-248.19,136.37
CashflowNetCashflow_sq,,106.30,-31.57,319.78,-114.08,85.74,56.96,197.12,-184.12,136.51,-146.09,170.63,-197.73,107.71,97.52,130.57,-129.95,107.68,-2.87,181.83,-100.00,105.61,-75.67,165.57,-144.07,90.42,42.34,126.45,-141.25,150.94,-100.00,105.75,-213.26,99.75,-3.86,181.03,-189.31,132.66,-126.03,285.50,-143.65,117.92,-74.16,210.25,-169.75,107.20,-43.89,301.02,-195.24,124.03
