,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalEquityAndLiabilities_qq,,53.23,280.99,-16.93,38.53,159.89,12.15,-10.95,21.36,0.25,18.90,-100.00,,,53.14,,-100.00,,28.08,6.47,-100.00,,37.17,-19.04,3.75,-15.10,17.31,-13.09,27.49,-21.38,42.38,-26.04,47.22,-28.53,45.76,-21.82,27.37,-20.13,31.38,-12.97,39.86,1.43,16.60,-4.42,32.44,-17.77,26.95,-8.83
BalanceTotalEquityAndLiabilities_sq,,26.46,3.96,2.40,-100.00,19.94,5.69,8.12,-100.00,9.68,-0.86,-7.89,,,-2.89,,-100.00,,0.27,1.56,-100.00,,-1.81,-0.43,3.51,-1.46,3.31,-0.58,3.30,3.98,1.05,3.12,2.43,1.58,0.83,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.71,0.36
CashflowOperatingCashflow,-71000,1114000,731000,-721000,565000,2025000,-3172000,-1804000,2197000,3797000,-3981000,-2321000,2274000,4935000,-1180000,78000,4953000,9474000,-97000,-4949000,9246000,8118000,4632000,-7008000,389000,71000,1077000,11887000,2239000,3915000,-5481000,2200000,6251000,4964000,7350000,-9380000,-5163000,28725000,-21699000,2394000,-17921000,68348000,-31620000,-18112000,-9039000,83215000,-54160000,20734000
CashflowOperatingCashflow_yy,,,,,895.77,81.78,-533.93,-150.21,288.85,87.51,-25.50,-28.66,3.50,29.97,70.36,103.36,117.81,91.98,91.78,-6444.87,86.67,-14.31,4875.26,-41.60,-95.79,-99.13,-76.75,269.62,475.58,5414.08,-608.91,-81.49,179.19,26.79,234.10,-526.36,-182.59,478.67,-395.22,125.52,-247.10,137.94,-45.72,-856.56,49.56,21.75,-71.28,214.48
CashflowOperatingCashflow_sy,,,,,75.90,-1.57,32.89,-41.63,105.77,45.76,-41.86,121.52,15.90,-12.15,70.36,-30.94,-43.74,14.94,-76.44,8.04,2.03,-9.53,61.93,-6.94,-17.36,-5.30,-65.15,45.82,52.88,12.65,-46.53,7.40,13.67,22.18,-3.46,38.14,-29.01,26.40,0.39,50.00,18.46,-4.64,-15.71,-19.11,1.57,21.75,18.23,10.68
CashflowOperatingCashflow_qq,,1669.01,-34.38,-198.63,178.36,258.41,-256.64,43.13,221.78,72.83,-204.85,41.70,197.98,117.02,-123.91,106.61,6250.00,91.28,-101.02,-5002.06,286.83,-12.20,-42.94,-251.30,105.55,-81.75,1416.90,1003.71,-81.16,74.85,-240.00,140.14,184.14,-20.59,48.07,-227.62,44.96,656.36,-175.54,111.03,-848.58,481.38,-146.26,42.72,50.09,1020.62,-165.08,138.28
CashflowOperatingCashflow_sq,,135.69,-94.82,141.74,-57.51,223.42,-87.23,87.48,171.48,187.90,-155.27,184.71,-17.67,121.66,-111.02,133.37,-32.46,299.39,-101.02,68.28,6.76,222.59,-103.96,73.32,-36.88,119.75,-120.64,176.25,-58.48,105.57,-142.45,149.18,-33.20,164.97,-158.74,186.60,-112.92,329.36,-137.76,182.27,-63.73,192.97,-152.68,134.90,-53.62,315.39,-138.22,196.10
CashflowAmortization,-79000,154000,58000,167000,140000,131000,171000,229000,157000,449000,517000,474000,490000,627000,630000,679000,1068000,1165000,1252000,1472000,1603000,1712000,2025000,2351000,2048000,1447000,1864000,1860000,1864000,1658000,1696000,1669000,1664000,1469000,1322000,1156000,932000,983000,962000,959000,1047000,1084000,1146000,1115000,1134000,1158000,1228000,1350000
CashflowAmortization_yy,,,,,277.22,-14.94,194.83,37.13,12.14,242.75,202.34,106.99,212.10,39.64,21.86,43.25,117.96,85.81,98.73,116.79,50.09,46.95,61.74,59.71,27.76,-15.48,-7.95,-20.88,-8.98,14.58,-9.01,-10.27,-10.73,-11.40,-22.05,-30.74,-43.99,-33.08,-27.23,-17.04,12.34,10.27,19.13,16.27,8.31,6.83,7.16,21.08
CashflowAmortization_sy,,,,,60.19,29.90,31.90,37.13,27.08,31.02,30.97,18.51,-0.36,-4.96,2.19,3.49,-5.94,0.60,2.24,-1.63,-1.42,4.52,4.68,2.23,-4.15,-6.56,0.31,2.17,-1.26,7.24,6.98,10.68,11.49,-1.70,5.15,7.73,10.14,20.80,16.24,6.72,12.73,11.62,15.26,13.84,7.81,6.82,4.66,8.74
CashflowAmortization_qq,,294.94,-62.34,187.93,-16.17,-6.43,30.53,33.92,-31.44,185.99,15.14,-8.32,3.38,27.96,0.48,7.78,57.29,9.08,7.47,17.57,8.90,6.80,18.28,16.10,-12.89,-29.35,28.82,-0.21,0.22,-11.05,2.29,-1.59,-0.30,-11.72,-10.01,-12.56,-19.38,5.47,-2.14,-0.31,9.18,3.53,5.72,-2.71,1.70,2.12,6.04,9.93
CashflowAmortization_sq,,13.78,11.36,9.59,11.52,5.36,2.84,10.00,8.07,8.71,-5.46,1.87,0.58,2.88,-0.91,0.75,-1.98,-0.29,0.89,0.19,0.08,4.31,-3.28,-0.71,-0.97,-0.08,-3.88,0.46,-0.41,3.63,1.14,3.99,-0.07,0.12,1.20,6.00,1.03,10.52,-0.68,1.54,2.68,5.52,-1.24,-0.44,-0.20,3.91,-0.38,5.14
CashflowInvestingCashflow,-133000,-248000,-60000,-715000,-1794000,-12417000,-3480000,-1735000,-9359000,88000,-325000,-1217000,590000,571000,-7524000,-5212000,-1558000,-3200000,-2906000,-2911000,6037000,-2609000,-935000,1883000,2342000,2548000,-458000,-1171000,-1127000,-14000,-778000,-612000,-533000,406000,-1403000,-502000,-650000,-2480000,12424000,-10233000,-2428000,-7442000,-11351000,-3690000,-7977000,-14805000,-2943000,-6401000
CashflowInvestingCashflow_yy,,,,,-1248.87,-4906.85,-5700.00,-142.66,-421.68,100.71,90.66,29.86,106.30,548.86,-2215.08,-328.27,-364.07,-660.42,61.38,44.15,487.48,18.47,67.83,164.69,-61.21,197.66,51.02,-162.19,-148.12,-100.55,-69.87,47.74,52.71,3000.00,-80.33,17.97,-21.95,-710.84,985.53,-1938.45,-273.54,-200.08,-191.36,63.94,-228.54,-98.94,74.07,-73.47
CashflowInvestingCashflow_sy,,,,,-40.10,-104.51,-63.18,-31.86,-140.98,-93.89,23.99,65.50,74.56,63.49,79.17,45.22,25.64,45.31,-11.32,4.66,-45.38,-143.45,39.55,5.83,-0.16,62.44,2.82,-49.91,-9.92,-92.91,-30.01,-66.45,-3.50,-9.52,2.42,41.62,-21.95,-89.57,-57.72,6.82,-18.68,-19.66,-18.40,-26.15,-43.31,-34.42,-21.72,-52.34
CashflowInvestingCashflow_qq,,-86.47,75.81,-1091.67,-150.91,-592.14,71.97,50.14,-439.42,100.94,-469.32,-274.46,148.48,-3.22,-1417.69,30.73,70.11,-105.39,9.19,-0.17,307.39,-143.22,64.16,301.39,24.38,8.80,-117.97,-155.68,3.76,98.76,-5457.14,21.34,12.91,176.17,-445.57,64.22,-29.48,-281.54,600.97,-182.36,76.27,-206.51,-52.53,67.49,-116.18,-85.60,80.12,-117.50
CashflowInvestingCashflow_sq,,-15.69,-4.53,-85.12,31.52,-17.26,-24.77,3.79,-49.52,-3.30,40.38,17.24,49.66,3.77,15.65,14.68,-28.43,34.76,3.53,-0.17,-89.20,-19.14,59.04,50.54,-100.00,32.41,-86.84,-16.79,-79.71,-34.65,20.88,-32.63,0.49,5.92,20.31,5.04,-41.48,-47.13,39.78,7.75,-33.26,-25.25,44.76,-5.52,-24.91,-10.81,28.08,-35.39
CashflowCapex,133000,-479000,43000,757000,1794000,6844000,1074000,259000,4942000,861000,325000,1294000,-577000,971000,1667000,1505000,1687000,4258000,2906000,1877000,1198000,3356000,935000,668000,365000,1304000,439000,1093000,1166000,408000,778000,1093000,1055000,707000,2122000,525000,880000,2520000,627000,4196000,4266000,1308000,5168000,994000,2088000,3551000,1584000,2490000
CashflowCapex_yy,,,,,1248.87,1528.81,2397.67,-65.79,175.47,-87.42,-69.74,399.61,-111.68,12.78,412.92,16.31,392.37,338.52,74.33,24.72,-28.99,-21.18,-67.83,-64.41,-69.53,-61.14,-53.05,63.62,219.45,-68.71,77.22,,-9.52,73.28,172.75,-51.97,-16.59,256.44,-70.45,699.24,384.77,-48.10,724.24,-76.31,-51.05,171.48,-69.35,150.50
CashflowCapex_sy,,,,,29.04,74.96,60.05,50.44,49.24,18.95,-51.93,-54.17,-62.76,-50.43,-44.92,-48.72,-51.69,-28.03,-3.46,47.24,87.37,60.69,-16.47,-24.14,-25.52,-54.34,-29.37,2.88,-2.86,225.01,49.32,,13.56,-23.48,9.77,-20.60,1.10,105.50,19.68,5.89,23.11,-18.34,0.64,5.40,-1.40,22.32,-5.59,79.69
CashflowCapex_qq,,-460.15,108.98,1660.47,136.99,281.49,-84.31,-75.88,1808.11,-82.58,-62.25,298.15,-144.59,268.28,71.68,-9.72,12.09,152.40,-31.75,-35.41,-36.17,180.13,-72.14,-28.56,-45.36,257.26,-66.33,148.97,6.68,-65.01,90.69,40.49,-3.48,-32.99,200.14,-75.26,67.62,186.36,-75.12,569.22,1.67,-69.34,295.11,-80.77,110.06,70.07,-55.39,57.20
CashflowCapex_sq,,-1.46,1.37,38.98,9.12,13.80,9.93,-9.78,67.82,6.95,-60.08,13.90,-27.79,42.30,-43.04,-9.72,8.62,54.16,-55.12,20.84,27.22,20.02,-51.96,-8.38,2.48,-50.17,0.26,-2.27,45.60,54.67,-36.20,40.49,-3.48,20.82,-13.76,24.54,-4.43,53.79,-24.71,-6.90,5.38,17.31,-40.84,-7.40,20.30,9.67,-21.70,34.17
CashflowFinancingCashflow,-26000,-2000,-7000,1007000,584000,37106000,,,-1547000,-173000,-115000,-232000,124000,6000,2000,1824000,-2213000,-101000,-3441000,6961000,-947000,-7897000,-85000,-29000,-2787000,-239000,-115000,-2462000,-3516000,-3913000,,-1825000,-762000,0,110000,5391000,-1074000,-4997000,,661000,29158000,1593000,,-592000,13859000,-12383000,9294000,-9405000
CashflowFinancingCashflow_yy,,,,,2346.15,1855400.00,100.00,-100.00,-364.90,-100.47,,,108.02,103.47,101.74,886.21,-1884.68,-1783.33,-172150.00,281.63,57.21,-7718.81,97.53,-100.42,-194.30,96.97,-35.29,-8389.66,-26.16,-1537.24,100.00,25.87,78.33,100.00,,395.40,-40.94,,-100.00,-87.74,2814.90,131.88,,-189.56,-52.47,-877.34,,-1488.68
CashflowFinancingCashflow_sy,,,,,-47.24,43.98,26.48,59.72,-77.02,-48.35,,,42.36,-95.93,-74.17,40.93,-2.89,-88.12,17.03,56.92,-9.14,-6.78,54.68,-19.80,25.00,-43.82,61.71,24.36,22.14,3.33,63.36,-5.62,19.74,7.15,,-4.55,69.38,,49.17,-67.62,-31.31,-4.05,,-31.49,21.92,0.48,,27.59
CashflowFinancingCashflow_qq,,92.31,-250.00,14485.71,-42.01,6253.77,-100.00,,,88.82,33.53,-101.74,153.45,-95.16,-66.67,91100.00,-221.33,95.44,-3306.93,302.30,-113.60,-733.90,98.92,65.88,-9510.34,91.42,51.88,-2040.87,-42.81,-11.29,100.00,,58.25,100.00,,4800.91,-119.92,-365.27,100.00,,4311.20,-94.54,-100.00,,2441.05,-189.35,175.05,-201.19
CashflowFinancingCashflow_sq,,38.54,33.86,40.24,90.90,-99.48,13.64,,,62.06,-28.08,-104.45,79.01,-95.16,,45.25,30.55,-97.43,88.93,-17.44,-28.50,0.44,92.72,-52.14,51.82,-82.70,124.42,-134.15,61.55,-41.31,100.00,,55.92,18.57,,-95.64,49.78,-130.42,129.87,,71.29,-38.70,88.58,,65.87,-68.88,110.78,-142.80
CashflowShareCapitalCash,,,,,,38771000,,,,,,,,,,,0,0,,,9525000,-9520000,,,,,,,,,,,,,110000,0,100000,0,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,-100.00,,,,,,,,,,,,,,,-100.00,100.00,,,,,,,,,,,,,-100.00,,-100.00,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,-100.00,,,,,,,,,,,,,,,-100.00,100.00,,,,,,,,,,,,,-100.00,,-14.26,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,-100.00,,,,,,,,,,,,,,,-199.95,100.00,,,,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,-100.00,,,,,,,,,,,,,,,-100.00,100.00,,,,,,,,,,,,,-100.00,,100.00,,,,,,,,,,
CashflowDividend,,,,,,,,,1268000,-1000,,,0,0,,,127000,0,,,0,0,,,2787000,0,,,408000,1000,,,384000,0,,,637000,0,,,2205000,0,,,2788000,0,,
CashflowDividend_yy,,,,,,,,,,,,,-100.00,100.00,,,,,,,-100.00,,,,,,,,-85.36,,,,-5.88,-100.00,,,65.89,,,,246.15,,,,26.44,,,
CashflowDividend_sy,,,,,,,,,,,,,-100.00,,,,,,,,50.00,,,,,,,,-28.24,,,,-43.42,-24.10,,,-65.88,,,,30.88,,,,-45.33,,,
CashflowDividend_qq,,,,,,,,,,-100.08,100.00,,,,,,,-100.00,,,,,,,,-100.00,,,,-99.75,-100.00,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,
CashflowDividend_sq,,,,,,,,,,-100.00,92.96,,,,,,,-100.00,,,,,,,,-99.62,,,,-99.82,-91.25,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,
CashflowNetCashflow,-130000,764000,664000,-429000,-645000,26714000,-6652000,-3539000,-8709000,3712000,-4421000,-3770000,2988000,5512000,-8702000,-3310000,1182000,6195000,-6444000,-899000,14336000,-2388000,3612000,-5154000,-56000,2380000,504000,8254000,-2404000,-12000,-6259000,-237000,4956000,5370000,6057000,-4491000,-6887000,21248000,-9275000,-7178000,8809000,62499000,-42971000,-22394000,-3157000,56027000,-47809000,4928000
CashflowNetCashflow_yy,,,,,-396.15,3396.60,-1101.81,-724.94,-1250.23,-86.10,33.54,-6.53,134.31,48.49,-96.83,12.20,-60.44,12.39,25.95,72.84,1112.86,-138.55,156.05,-473.30,-100.39,199.66,-86.05,260.15,-4192.86,-100.50,-1341.87,-102.87,306.16,44850.00,196.77,-1794.94,-238.96,295.68,-253.13,-59.83,227.91,194.14,-363.30,-211.98,-135.84,-10.36,-11.26,122.01
CashflowNetCashflow_sy,,,,,-1.03,10.61,-99.05,81.03,-138.42,-9.80,1.66,-55.56,141.31,50.85,15.83,27.04,-60.85,15.18,4.22,54.39,-88.18,57.41,37.10,-22.57,-30.39,-26.46,-19.18,175.08,-3.00,-42.16,-59.40,-72.77,-6.06,14.96,5.21,41.77,-2.70,23.25,45.57,-26.62,7.02,41.39,-52.58,-35.22,30.19,56.84,-11.26,6.54
CashflowNetCashflow_qq,,687.69,-13.09,-164.61,-50.35,4241.71,-124.90,46.80,-146.09,142.62,-219.10,14.73,179.26,84.47,-257.87,61.96,135.71,424.11,-204.02,86.05,1694.66,-116.66,251.26,-242.69,98.91,4350.00,-78.82,1537.70,-129.13,99.50,-52058.33,96.21,2191.14,8.35,12.79,-174.15,-53.35,408.52,-143.65,22.61,222.72,609.49,-168.75,47.89,85.90,1874.69,-185.33,110.31
CashflowNetCashflow_sq,,319.78,-114.08,85.74,56.96,197.12,-184.12,136.51,-146.09,170.63,-197.73,107.71,97.52,130.57,-129.95,107.68,-2.87,181.83,-100.00,105.61,-75.67,165.57,-144.07,90.42,42.34,126.45,-141.25,150.94,-100.00,105.75,-213.26,99.75,-3.86,181.03,-189.31,132.66,-126.03,285.50,-143.65,117.92,-74.16,210.25,-169.75,107.20,-43.89,301.02,-195.24,124.03
