,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CashflowAmortization_sq,,1.68,1.98,13.08,-5.24,0.23,0.40,4.98,0.35,0.68,3.12,2.85,-1.97,1.66,-0.64,4.80,1.51,2.34,1.97,-0.65,2.08,0.99,2.11,0.34,2.44,-0.20,0.51,,,0.38,0.80,4.61,,1.55,3.62,3.60,0.34,2.04,1.42,,-0.02,1.12,0.83,1.46,,0.21
CashflowInvestingCashflow,-335000,-140000,-434000,15000,-189000,-427000,-1432000,-2962000,-6015000,105000,-1375000,-316000,-2728000,-457000,-344000,-789000,-168000,-2575000,-3371000,-2128000,-585000,-388000,-226000,-604000,-253000,-354000,-104000,-5000,-100000,82000,-12000,-195000,213000,-45000,-156000,-170000,80000,-63000,-22000,101000,22000,0,2837000,1144000,,
CashflowInvestingCashflow_yy,,,,,43.58,-205.00,-229.95,-19846.67,-3082.54,124.59,3.98,89.33,54.65,-535.24,74.98,-149.68,93.84,-463.46,-879.94,-169.71,-248.21,84.93,93.30,71.62,56.75,8.76,53.98,99.17,60.47,123.16,88.46,-3800.00,313.00,-154.88,-1200.00,12.82,-62.44,-40.00,85.90,159.41,-72.50,100.00,12995.45,1032.67,-100.00,
CashflowInvestingCashflow_sy,,,,,43.58,-16.47,-47.04,-164.75,-4.80,34.63,66.24,56.09,7.27,29.87,-9.42,-73.91,-110.65,-49.50,-110.09,11.68,22.18,48.94,14.03,62.32,14.08,-17.86,66.34,17.26,-44.39,21.59,-21.06,-19.14,52.36,-83.13,-104.43,42.04,-80.88,-31.29,9.54,-17.85,14.86,34.08,-73.64,6.98,27.03,
CashflowInvestingCashflow_qq,,58.21,-210.00,103.46,-1360.00,-125.93,-235.36,-106.84,-103.07,101.75,-1409.52,77.02,-763.29,83.25,24.73,-129.36,78.71,-1432.74,-30.91,36.87,72.51,33.68,41.75,-167.26,58.11,-39.92,70.62,95.19,-1900.00,182.00,-114.63,-1525.00,209.23,-121.13,-246.67,-8.97,147.06,-178.75,65.08,559.09,-78.22,-100.00,,-59.68,-100.00,
CashflowInvestingCashflow_sq,,10.53,28.38,48.66,-54.85,-112.36,28.61,-117.62,49.56,26.59,75.38,-56.14,-12.16,-142.72,27.75,-94.05,46.00,-168.44,36.38,-36.67,41.98,-25.68,-55.41,38.28,-19.67,40.29,25.51,-9.50,23.70,54.39,13.27,-76.88,49.03,-27.09,-49.78,-16.99,-7.41,2.85,15.25,21.28,-17.72,-26.40,,-9.36,36.05,
CashflowCapex,335000,140000,434000,10000,189000,432000,712000,3727000,6015000,68000,1375000,-5592000,2728000,,3779000,577000,168000,,6229000,2307000,135000,178000,76000,587000,178000,289000,111000,106000,100000,110000,110000,195000,45000,45000,156000,170000,33000,113000,22000,14000,,,,,,
CashflowCapex_yy,,,,,-43.58,208.57,64.06,37170.00,3082.54,-84.26,93.12,-250.04,-54.65,-100.00,174.84,110.32,-93.84,,64.83,299.83,-19.64,,-98.78,-74.56,31.85,62.36,46.05,-81.94,-43.82,-61.94,-0.90,83.96,-55.00,-59.09,41.82,-12.82,-26.67,151.11,-85.90,-91.76,-100.00,-100.00,-100.00,-100.00,,
CashflowCapex_sy,,,,,41.92,22.10,-23.94,65.36,-1.01,-27.95,-0.96,-6.93,-18.15,23.55,-22.98,6.03,-19.70,,99.31,77.95,-27.91,,-53.94,-28.86,-18.92,-4.74,-48.19,-26.79,43.89,40.42,78.34,-7.90,-1.83,18.52,28.68,-8.87,28.10,-6.18,17.64,26.49,-6.07,-52.08,14.47,-6.02,,
CashflowCapex_qq,,-58.21,210.00,-97.70,1790.00,128.57,64.81,423.46,61.39,-98.87,1922.06,-506.69,148.78,-100.00,,-84.73,-70.88,-100.00,,-62.96,-94.15,31.85,-57.30,672.37,-69.68,62.36,-61.59,-4.50,-5.66,10.00,,77.27,-76.92,,246.67,8.97,-80.59,242.42,-80.53,-36.36,-100.00,,,,,
CashflowCapex_sq,,119.44,-70.71,30.28,27.67,25.94,-61.61,211.76,-67.23,39.92,-35.00,64.56,-55.58,142.61,,59.94,-54.55,100.00,,8.72,-52.90,20.97,14.31,50.67,-37.78,6.68,-37.40,52.88,-20.98,-20.04,,54.03,-37.33,,37.67,29.06,-18.35,25.75,14.43,15.33,-19.40,,,,,
CashflowFinancingCashflow,904000,986000,-894000,-1109000,-2117000,4573000,-3354000,-2906000,954000,288000,-731000,7631000,-1286000,0,-1779000,1276000,0,0,-3521000,780000,-16000,0,-2042000,1000,-274000,1366000,-6911000,2884000,-408000,1790000,-419000,-579000,-326000,-160000,-215000,-221000,2727000,-190000,-23000,-25612000,-2343000,-268000,-2695000,0,,-7000
CashflowFinancingCashflow_yy,,,,,-334.18,363.79,-275.17,-162.04,145.06,-93.70,78.21,362.59,-234.80,-100.00,-143.37,-83.28,100.00,,-97.92,-38.87,,,42.01,-99.87,-1612.50,,-238.44,288300.00,-48.91,31.04,93.94,-120.08,20.10,-108.94,48.69,61.83,936.50,-18.75,89.30,-11489.14,-185.92,-41.05,-11617.39,100.00,100.00,97.39
CashflowFinancingCashflow_sy,,,,,-92.65,68.49,-66.74,-102.92,-67.70,-44.27,1.68,36.06,9.82,-73.45,-36.38,-63.36,9.84,,-1.82,-82.50,,,-2.46,-1.58,-20.72,,-10.18,-1.26,-8.04,6.38,13.35,-47.50,15.96,13.03,25.25,-51.57,51.02,15.74,-66.19,-5.02,-9.12,-90.01,78.09,-12.66,1.70,23.12
CashflowFinancingCashflow_qq,,9.07,-190.67,-24.05,-90.89,316.01,-173.34,13.36,132.83,-69.81,-353.82,1143.91,-116.85,100.00,,171.73,-100.00,,,122.15,-102.05,100.00,,100.05,-27500.00,598.54,-605.93,141.73,-114.15,538.73,-123.41,-38.19,43.70,50.92,-34.38,-2.79,1333.94,-106.97,87.89,-111256.52,90.85,88.56,-905.60,100.00,,
CashflowFinancingCashflow_sq,,-10.12,-6.84,-29.24,-42.60,9.20,-101.32,13.36,-2.28,111.32,-28.59,110.66,-66.02,-18.06,,135.34,-77.10,,,18.26,-33.21,59.79,,9.10,27.18,41.40,-98.67,63.77,-5.70,-36.31,-71.43,14.22,26.19,-14.43,-21.68,-15.73,54.15,-1.18,-13.02,25.24,30.83,-55.53,58.58,-15.72,,
CashflowShareCapitalCash,632000,,200000,0,,,,,,,,9026000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,-100.00,,-100.00,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,-100.00,,100.00,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,-100.00,,-100.00,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,-100.00,,-72.82,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,360000,0,0,,,,1974000,,,800000,0,,,1761000,0,,,3521000,0,,,7041000,0,,,11735000,0,,,,,,,,,,,,15863000,,,,,,
CashflowDividend_yy,,,,,,-100.00,,,,,,-100.00,,,120.12,,,,99.94,,,,99.97,,,,66.67,,,,-100.00,,,,,,,,,,,,,-100.00,,
CashflowDividend_sy,,,,,,-100.00,,,,,,-169.69,,,50.00,,,,-41.59,,,,39.67,,,,-55.61,,,,-97.67,,,,,,,,,,,,,-38.62,,
CashflowDividend_qq,,,-100.00,,,,,,-100.00,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,-100.00,,,,,
CashflowDividend_sq,,,-100.00,,,,,,-54.54,,,-100.00,,,,-100.00,,,,-100.00,,,,-99.94,,,,-100.00,,,,,,,,,,,,,-100.00,,,,,
CashflowNetCashflow,1536000,-1474000,860000,3950000,78000,-4520000,-73000,11779000,-11459000,227000,-443000,-579000,3915000,7202000,-6700000,11578000,-2073000,-7481000,-996000,2381000,-2960000,-1267000,1434000,800000,-1611000,-1050000,-679000,2606000,-495000,-996000,-892000,1916000,776000,1536000,-5143000,3476000,-1792000,509000,93000,-3069000,73000,-304000,-26000,662000,227000,-67000
CashflowNetCashflow_yy,,,,,-94.92,-206.65,-108.49,198.20,-14791.03,105.02,-506.85,-104.92,134.17,3072.69,-1412.42,2099.65,-152.95,-203.87,85.13,-79.44,-42.79,83.06,243.98,-66.40,45.57,17.13,-147.35,225.75,69.27,5.14,-31.37,-26.48,256.77,254.22,-476.57,81.42,-330.93,-66.86,101.81,-188.29,104.07,-159.72,-127.96,121.57,210.96,77.96
CashflowNetCashflow_sy,,,,,-42.17,23.29,-71.58,64.59,55.43,-14.59,30.48,65.12,-100.00,54.76,-85.00,-44.86,-85.37,-61.67,-117.96,-3.37,8.59,24.31,59.08,-23.29,86.25,23.37,22.62,126.33,-22.23,-41.78,56.16,-25.21,86.72,-27.30,-16.13,16.21,-76.69,17.61,50.00,48.55,63.66,-29.88,-7.18,66.23,-31.94,-2.04
CashflowNetCashflow_qq,,-195.96,158.34,359.30,-98.03,-5894.87,98.38,16235.62,-197.28,101.98,-295.15,-30.70,776.17,83.96,-193.03,272.81,-117.90,-260.88,86.69,339.06,-224.32,57.20,213.18,-44.21,-301.38,34.82,35.33,483.80,-118.99,-101.21,10.44,314.80,-59.50,97.94,-434.83,167.59,-151.55,128.40,-81.73,-3400.00,102.38,-516.44,91.45,2646.15,-65.71,-129.52
CashflowNetCashflow_sq,,-98.33,82.12,1.96,68.54,34.88,72.34,-37.15,-9.51,-88.08,94.85,100.94,-113.33,48.55,124.85,100.00,-108.78,7.60,-8.78,127.13,-106.98,75.33,-36.49,43.61,-46.56,81.32,-37.38,143.37,-76.67,37.17,-55.58,100.00,4.18,-63.13,7.33,25.90,23.18,54.94,37.29,77.91,-80.20,25.54,50.67,110.95,-104.50,-0.61
