,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentBorrowings_yy,,,,,105.71,36.49,,53.96,35.96,102.65,,107.71,66.85,-100.00,,-60.59,-38.76,,,68.17,76.96,112.70,,100.69,51.39,26.71,,-11.82,10.69,13.29,31.22,63.18,30.20,-1.91,-1.13,-4.93,1.03,23.76,13.43,31.79,-18.76,-7.50,0.64,-40.16,-31.57,-13.02,-29.41,-13.57,15.74,9.48
BalanceCurrentBorrowings_sy,,,,,105.71,36.49,,102.78,102.37,102.65,,18.92,-11.66,-4.24,,-7.56,-2.22,,,-2.23,-4.44,-24.55,,31.99,46.32,20.89,,13.16,13.42,16.93,31.22,-2.67,-12.52,-7.42,-5.38,-5.50,-8.37,4.24,1.00,7.26,9.25,15.52,1.21,6.88,11.76,9.93,-1.66,3.15,3.02,9.48
BalanceCurrentBorrowings_qq,,37.88,-100.00,,-1.83,-8.51,-100.00,,-13.31,36.37,-100.00,,-30.36,-100.00,,,8.22,-7.65,-100.00,,13.88,11.00,-100.00,,-14.09,-7.09,6.34,3.89,7.83,-4.91,23.17,29.20,-13.96,-28.35,24.14,24.23,-8.56,-12.24,13.78,44.35,-43.63,-0.08,23.79,-14.17,-35.54,27.00,0.46,5.10,-13.69,20.13
BalanceCurrentBorrowings_sq,,-1.64,-100.00,,-19.90,10.18,-100.00,,-3.97,-25.17,-100.00,,-3.42,-23.52,,,0.73,-14.49,-100.00,,0.89,-1.26,-100.00,,-7.10,-1.08,-48.07,9.80,-2.95,3.93,-2.28,-0.36,-5.28,-7.80,1.19,5.30,-4.96,2.47,0.19,3.18,-5.90,12.72,-3.68,-0.08,0.10,0.09,-0.88,2.96,0.31,11.22
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69512000,54843000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.10
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34
BalanceCurrentOtherLiabilities,10134000,24976000,,13831000,19711000,24907000,,23752000,27487000,32455000,,32808000,38048000,,,49837000,40310000,49517000,,51452000,55236000,56865000,,105553000,90894000,114092000,121246000,91702000,88080000,125698000,85380000,86992000,57439000,76278000,65125000,53560000,45147000,64921000,68627000,106542000,57922000,79168000,101414000,135211000,146537000,115738000,98640000,77466000,56369000,86953000
BalanceCurrentOtherLiabilities_yy,,,,,94.50,-0.28,,71.74,39.45,30.31,,38.12,38.42,-100.00,,51.91,5.95,,,3.24,37.03,14.84,,105.15,64.56,100.64,,-13.12,-3.09,10.17,-29.58,-5.14,-34.79,-39.32,-23.72,-38.43,-21.40,-14.89,5.38,98.92,28.30,21.94,47.78,26.91,152.99,46.19,-2.74,-42.71,-61.53,-24.87
BalanceCurrentOtherLiabilities_sy,,,,,81.52,-2.58,,30.84,31.34,18.01,,38.12,15.48,9.71,,-12.44,10.84,,,8.78,37.03,13.92,,34.57,-17.08,15.11,,3.51,5.99,-7.80,-18.80,-5.14,5.05,-16.58,3.22,4.54,0.48,5.00,1.57,0.88,-9.32,-1.41,-4.13,17.62,19.86,22.74,22.42,18.85,16.18,8.36
BalanceCurrentOtherLiabilities_qq,,146.45,-100.00,,42.52,26.36,-100.00,,15.72,18.07,-100.00,,15.97,-100.00,,,-19.12,22.84,-100.00,,7.35,2.95,-100.00,,-13.89,25.52,6.27,-24.37,-3.95,42.71,-32.08,1.89,-33.97,32.80,-14.62,-17.76,-15.71,43.80,5.71,55.25,-45.63,36.68,28.10,33.33,8.38,-21.02,-14.77,-21.47,-27.23,54.26
BalanceCurrentOtherLiabilities_sq,,1.32,-55.29,,5.69,-6.77,-77.68,,7.89,-1.54,-100.00,,-8.99,-14.96,,,6.59,-7.18,-100.00,,22.33,2.95,-100.00,,-3.14,14.16,-59.32,-15.22,8.23,0.60,-3.62,-5.74,-0.95,-8.97,11.32,9.98,-4.59,-3.54,4.03,-9.10,-11.32,5.24,11.22,-1.55,4.88,7.75,5.60,4.03,2.15,-0.04
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,289384000,315866000,0,456361000,472087000,489471000,0,618593000,596720000,729096000,0,724713000,808374000,0,0,950695000,1023657000,1312971000,0,1396556000,1547073000,1707616000,0,2518570000,2367534000,2719856000,2749508000,2662403000,2813809000,3007803000,2991823000,2873981000,2202993000,2161446000,2153857000,2159025000,1749855000,1899262000,1912452000,2095120000,1907253000,2258519000,2282070000,2541898000,2415705000,2552109000,2521069000,2224328000,2593888000,3074527000
BalanceTotalEquityAndLiabilities_yy,,,,,63.13,54.96,,35.55,26.40,48.96,,17.15,35.47,-100.00,,31.18,26.63,,,46.90,51.13,30.06,,80.34,53.03,59.28,,5.71,18.85,10.59,8.81,7.95,-21.71,-28.14,-28.01,-24.88,-20.57,-12.13,-11.21,-2.96,8.99,18.92,19.33,21.32,26.66,13.00,10.47,-12.49,7.38,20.47
BalanceTotalEquityAndLiabilities_sy,,,,,18.61,20.61,,5.63,6.39,11.73,,5.92,2.13,0.12,,1.04,5.47,,,9.00,14.28,11.96,,17.95,9.21,8.50,,-0.60,0.86,-2.11,0.82,-0.15,-3.30,-1.82,-4.65,-1.40,0.68,-1.46,1.98,5.68,6.87,6.90,7.12,5.82,9.80,3.61,6.02,5.69,7.38,14.30
BalanceTotalEquityAndLiabilities_qq,,9.15,-100.00,,3.45,3.68,-100.00,,-3.54,22.18,-100.00,,11.54,-100.00,,,7.67,28.26,-100.00,,10.78,10.38,-100.00,,-6.00,14.88,1.09,-3.17,5.69,6.89,-0.53,-3.94,-23.35,-1.89,-0.35,0.24,-18.95,8.54,0.69,9.55,-8.97,18.42,1.04,11.39,-4.96,5.65,-1.22,-11.77,16.61,18.53
BalanceTotalEquityAndLiabilities_sq,,5.16,-20.41,,3.32,5.78,-21.57,,-1.12,-0.64,-100.00,,0.10,-3.14,,,1.19,3.36,-100.00,,2.13,-0.07,-100.00,,-0.99,3.00,-7.80,2.44,-1.69,2.88,1.61,-0.07,-3.33,-1.89,0.33,0.24,-1.07,1.38,1.24,0.32,-1.63,6.28,1.12,1.52,0.02,1.55,1.53,1.17,2.03,2.65
CashflowOperatingCashflow,23106000,-14447000,-64198000,-20271000,2244000,10958000,12745000,-17441000,1689000,-18200000,-43187000,64038000,20201000,120831000,-95912000,21987000,60710000,64724000,-24377000,-503000,33483000,45104000,-34782000,32852000,31141000,126603000,5858000,-87708000,28757000,159973000,18640000,-39896000,103970000,221189000,8543000,58138000,93045000,76904000,41865000,158732000,162374000,70666000,3851000,121474000,355877000,-76424000,21140000,-10319000,104720000,34810000
CashflowOperatingCashflow_yy,,,,,-90.29,175.85,119.85,13.96,-24.75,-266.08,-438.84,467.17,1096.16,763.91,-122.09,-65.67,200.52,-46.43,74.58,-102.29,-44.85,-30.31,-42.69,6631.79,-6.99,180.69,116.84,-366.98,-7.66,26.36,218.20,54.51,261.54,38.27,-54.17,245.72,-10.51,-65.23,390.04,173.03,74.51,-8.11,-90.80,-23.47,119.17,-208.15,449.01,-108.49,-70.57,145.55
CashflowOperatingCashflow_sy,,,,,45.38,19.72,-6.42,7.58,-45.24,47.88,35.81,31.99,25.18,56.22,-13.53,-44.00,34.30,-48.20,7.47,-71.19,-57.70,-0.73,-10.26,39.22,64.72,17.55,87.42,51.27,-8.49,4.32,-21.80,-31.56,25.12,38.27,2.20,-10.67,42.04,-2.18,-9.32,8.41,-2.13,5.28,2.39,-4.90,100.46,6.59,-18.26,-3.87,-13.80,46.70
CashflowOperatingCashflow_qq,,-162.52,-344.37,68.42,111.07,388.28,16.31,-236.84,109.68,-1177.64,-137.29,248.28,-68.45,498.13,-179.38,122.92,176.12,6.61,-137.66,97.94,6757.28,34.71,-177.12,194.45,-5.21,306.55,-95.37,-1597.23,132.79,456.29,-88.35,-314.03,360.60,112.74,-96.14,580.53,60.04,-17.35,-45.56,279.16,2.29,-56.48,-94.55,3054.67,192.96,-121.47,127.66,-148.81,1114.85,-66.76
CashflowOperatingCashflow_sq,,-26.92,-39.46,27.63,152.84,-84.77,47.60,-50.36,-63.82,55.74,0.06,-57.54,54.29,54.48,-86.30,-63.23,81.31,-49.15,-16.22,-58.50,42.75,2.84,-29.03,70.17,13.80,-9.04,18.79,-40.08,-45.39,-45.66,77.61,17.55,-40.54,91.25,-29.34,-40.67,20.85,3.18,52.17,-53.06,-5.24,160.83,-27.37,-2.34,-21.44,-26.56,40.72,-8.76,-60.47,83.40
CashflowAmortization,5565000,2224000,2856000,4574000,5259000,4655000,5126000,3908000,6572000,6799000,7849000,13585000,9967000,25638000,-7005000,8138000,13788000,17769000,17734000,3541000,14655000,15109000,20142000,24138000,24866000,25470000,27205000,27117000,26857000,27910000,27642000,31938000,31468000,23110000,24126000,27667000,22988000,22839000,23397000,23498000,29904000,30142000,30887000,35056000,38210000,39129000,39721000,38147000,38941000,43529000
CashflowAmortization_yy,,,,,-5.51,109.30,79.47,-14.57,24.98,46.07,53.13,247.63,51.65,277.08,-189.25,-40.09,38.34,-30.69,353.15,-56.50,6.29,-14.97,13.57,581.76,69.67,68.57,35.07,12.34,8.01,9.58,1.61,17.78,17.17,-17.20,-12.72,-13.37,-26.95,-1.17,-3.02,-15.07,30.09,31.98,32.01,49.19,27.77,29.81,28.60,8.82,1.91,11.24
CashflowAmortization_sy,,,,,11.86,20.50,25.48,3.97,22.34,20.41,17.55,6.64,5.00,5.08,-0.07,1.02,3.32,-5.70,2.06,-5.14,8.90,9.29,6.59,-2.12,5.80,9.17,10.26,12.34,4.11,1.81,0.20,-2.60,0.10,-5.61,-3.36,-1.61,-2.18,-2.03,-2.49,-3.84,-1.72,2.57,4.87,1.27,7.76,8.80,8.18,8.86,10.02,4.15
CashflowAmortization_qq,,-60.04,28.43,60.16,14.96,-11.49,10.13,-23.76,68.17,3.45,15.45,73.08,-26.64,157.23,-127.32,216.17,69.42,28.87,-0.20,-80.04,313.94,3.10,33.31,19.84,3.01,2.43,6.81,-0.32,-0.96,3.92,-0.96,15.54,-1.47,-26.56,4.40,14.68,-16.91,-0.65,2.45,0.43,27.26,0.79,2.47,13.50,9.00,2.40,1.51,-3.96,2.08,11.78
CashflowAmortization_sq,,-3.69,6.94,4.60,4.80,-0.15,5.67,1.76,4.37,2.25,1.19,2.46,-1.98,0.72,-0.95,0.55,-0.94,0.14,0.30,-0.51,0.14,0.89,0.52,2.82,1.60,0.02,-0.39,3.17,-2.59,-0.56,-0.96,2.15,-1.14,-3.45,0.70,0.95,1.86,0.33,2.39,1.06,1.93,3.83,0.42,0.74,2.07,2.40,-0.83,1.34,2.82,0.56
CashflowInvestingCashflow,-52699000,33872000,-15261000,-8080000,-12634000,-10122000,-30148000,-34093000,-17065000,-42320000,-46854000,-50152000,-1730000,-74388000,48594000,-17176000,-28009000,-40459000,-55352000,-36070000,-118989000,-82056000,-95595000,-82753000,-26231000,-3158000,-65335000,-65141000,-8175000,-58587000,-82323000,-32800000,-8564000,-10257000,-38214000,-149602000,25986000,-6686000,3908000,-33696000,26229000,-53677000,-27058000,-460000,-59719000,-40490000,-74185000,-84215000,-40195000,-47598000
CashflowInvestingCashflow_yy,,,,,76.03,-129.88,-97.55,-321.95,-35.07,-318.08,-55.41,-47.10,89.86,-75.77,203.71,65.75,-1518.93,45.61,-213.91,-110.00,-324.83,-102.81,-72.71,-129.42,77.96,96.15,31.65,21.28,68.83,-1755.42,-26.00,49.65,-4.75,82.49,53.58,-356.10,403.44,34.81,110.23,77.48,0.94,-702.84,-792.37,98.63,-327.68,24.57,-174.17,-18203.71,32.69,-17.56
CashflowInvestingCashflow_sy,,,,,-98.48,1.64,-33.90,-38.03,56.17,10.85,8.04,-4.20,24.25,72.96,53.69,-42.38,31.89,-32.96,19.83,-87.95,-81.80,-125.59,-213.25,-12.28,40.40,-58.54,14.22,-7.87,53.52,50.04,-16.36,27.46,-47.12,25.17,-21.96,-94.45,-14.39,-13.57,-8.70,-6.98,-38.50,-208.44,-27.08,16.08,-9.08,2.20,28.25,-15.23,5.27,-29.18
CashflowInvestingCashflow_qq,,164.27,-145.05,47.05,-56.36,19.88,-197.83,-13.09,49.95,-147.99,-10.71,-7.04,96.55,-4199.66,165.33,-135.35,-63.07,-44.45,-36.81,34.83,-229.88,31.04,-16.50,13.43,68.30,87.96,-1969.13,0.30,87.45,-616.65,-40.51,60.16,73.89,-19.77,-272.58,-291.48,117.37,-125.73,158.45,-962.23,177.84,-304.64,49.59,98.30,-12879.60,32.20,-83.22,-13.52,52.27,-18.42
CashflowInvestingCashflow_sq,,-69.42,5.36,-22.99,-56.36,19.88,-95.18,-13.09,36.44,24.44,34.58,-0.80,24.28,77.17,-118.75,-71.20,38.95,-47.85,-48.57,-62.50,17.08,-60.81,-45.62,18.57,11.58,-54.02,11.40,0.30,38.87,-53.83,-92.85,37.96,-15.15,-2.32,-97.75,-25.65,15.18,17.72,-83.18,-42.10,24.76,-83.77,4.62,21.86,19.46,5.56,32.50,-35.59,25.55,-18.42
CashflowCapex,58418000,-40159000,18870000,6463000,14398000,10751000,35610000,31027000,24751000,40593000,47706000,30496000,1185000,67124000,-49658000,28688000,25077000,36388000,55403000,29686000,33732000,83352000,72851000,78367000,38428000,49636000,53401000,78232000,65610000,59964000,86961000,31021000,12485000,16685000,39692000,44554000,8824000,12965000,44298000,-24380000,13509000,52597000,32042000,13268000,49629000,48026000,77624000,80565000,39455000,50542000
CashflowCapex_yy,,,,,-75.35,126.77,88.72,380.06,71.90,277.56,33.97,-1.71,-95.21,65.36,-204.09,-5.93,2016.71,-45.79,211.57,3.48,34.51,129.07,31.49,163.98,13.92,-40.45,-26.70,-0.17,70.73,20.81,62.84,-60.35,-80.97,-72.17,-54.36,43.62,-29.32,-22.30,11.60,-154.72,53.10,305.69,-27.67,154.42,267.36,-8.69,142.25,507.23,-20.50,5.24
CashflowCapex_sy,,,,,100.50,-6.78,5.69,104.94,-52.56,-52.77,-0.40,-57.49,-55.56,-54.36,-58.71,26.62,9.70,-23.58,35.05,7.66,48.95,237.69,77.72,87.06,13.92,-37.45,-18.05,-3.92,-57.58,-44.78,45.60,-50.31,15.29,-19.47,-26.56,73.12,-6.60,17.04,19.19,-7.72,47.90,247.98,16.83,27.24,3.75,-15.85,-30.02,-21.92,-0.22,-14.36
CashflowCapex_qq,,-168.74,146.99,-65.75,122.77,-25.33,231.22,-12.87,-20.23,64.00,17.52,-36.07,-96.12,5565.81,-173.98,157.77,-12.58,45.10,52.26,-46.42,13.63,147.10,-12.60,7.57,-50.96,29.16,7.59,46.50,-16.13,-8.61,45.02,-64.33,-59.75,33.65,137.89,12.25,-80.19,46.93,241.67,-155.04,155.41,289.33,-39.08,-58.59,274.06,-3.23,61.63,3.79,-51.03,28.10
CashflowCapex_sq,,66.29,27.38,-58.54,36.39,-25.33,60.80,-5.13,-38.20,47.83,14.80,-8.26,-78.50,-8.36,84.30,71.43,-57.52,47.85,55.30,14.79,-18.37,135.37,37.20,-2.80,-50.96,6.80,-6.13,23.49,-36.57,6.19,98.12,-44.55,-30.81,17.42,37.01,61.71,-40.91,21.67,63.07,17.42,2.68,59.05,-24.40,9.49,-49.40,1.59,-28.35,64.71,-25.06,-1.53
CashflowFinancingCashflow,39971000,-16974000,104822000,16980000,2705000,-2105000,16296000,54228000,6036000,45262000,51994000,92331000,-16365000,-52428000,33692000,-2535000,-28441000,-32532000,85828000,35255000,97244000,38136000,118441000,51283000,-9776000,-95926000,46704000,154477000,-37250000,-95381000,52573000,79784000,-78608000,-227622000,80821000,67613000,-47571000,-173648000,-35719000,-85230000,-124799000,-101078000,75171000,-170855000,-176666000,74915000,37183000,39790000,-70370000,51676000
CashflowFinancingCashflow_yy,,,,,-93.23,87.60,-84.45,219.37,123.17,2250.11,219.05,70.26,-371.12,-215.83,-35.20,-102.75,-73.79,37.95,154.74,1490.85,441.91,217.23,38.00,45.47,-110.05,-351.54,-60.57,201.22,-281.05,0.57,12.57,-48.35,-111.03,-138.65,53.73,-15.25,39.48,23.71,-144.19,-226.06,-162.34,41.79,310.45,-100.46,-41.56,174.12,-50.54,123.29,60.17,-31.02
CashflowFinancingCashflow_sy,,,,,11.20,-86.41,-4.15,-110.49,32.85,-34.62,26.11,36.09,-52.35,-40.46,-55.43,-3.41,29.51,66.98,-1.14,3.48,34.14,35.38,83.64,-1.84,2.01,-60.36,-60.59,31.30,-45.79,-29.40,25.50,0.78,-2.92,-100.34,-90.93,33.47,18.05,13.28,7.19,20.20,11.70,12.14,25.32,-100.46,7.84,-33.62,-38.80,43.14,37.23,1.13
CashflowFinancingCashflow_qq,,-142.47,717.54,-83.80,-84.07,-177.83,874.13,232.77,-88.87,649.84,14.87,77.58,-117.72,-220.36,164.26,-107.52,-1022.05,-14.38,363.83,-58.92,175.83,-60.78,210.58,-56.70,-119.06,-881.28,148.69,230.76,-124.11,-156.06,155.12,51.76,-198.53,-189.57,135.51,-16.34,-170.36,-265.03,79.43,-138.61,-46.43,19.01,174.37,-327.29,-3.40,142.40,-50.37,7.01,-276.85,173.43
CashflowFinancingCashflow_sq,,53.54,-67.28,47.35,4.36,-44.33,31.42,69.95,47.04,-25.26,82.60,32.78,16.35,-65.42,80.01,80.26,-27.79,10.74,70.80,84.53,24.36,25.86,121.93,-56.70,-50.63,-5.44,13.53,55.47,18.87,13.72,0.57,9.56,52.10,-91.41,64.69,76.87,47.11,24.35,20.26,56.34,,12.50,-34.24,-148.04,84.58,-156.73,-33.07,7.01,87.17,-68.76
CashflowShareCapitalCash,,,88569000,1605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,-98.19,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,-98.19,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,10378000,-7856000,35517000,-11371000,-8258000,-132000,548000,573000,310000,6326000,-3582000,25756000,3380000,-7196000,4886000,3381000,4140000,-8138000,6100000,-1283000,6439000,6450000,-10675000,6409000,-4865000,27519000,-12773000,1627000,-16668000,6005000,-11110000,7088000,16798000,-16689000,51150000,-23852000,71459000,-103430000,10054000,39807000,63804000,-84089000,51964000,-49841000,119492000,-41999000,-15862000,-54743000,-5846000,38888000
CashflowNetCashflow_yy,,,,,-179.56,98.32,-98.46,105.04,103.76,4899.60,-753.99,4394.04,989.45,-213.75,236.39,-86.87,22.48,-13.09,24.86,-137.95,55.52,179.26,-275.00,599.46,-175.55,326.64,-19.66,-74.61,-242.61,-78.18,13.02,335.59,200.78,-377.94,560.40,-436.53,325.41,-519.73,-80.34,266.89,-10.71,18.70,416.85,-225.21,87.28,50.05,-130.52,-9.84,-104.89,192.59
CashflowNetCashflow_sy,,,,,-14.86,-20.06,-15.66,62.52,-35.92,34.21,59.74,109.19,142.61,54.50,-19.77,0.36,-71.36,-13.09,-100.01,-78.23,-47.03,4.56,-11.60,26.57,-155.66,74.25,-6.54,38.95,30.22,-82.99,1.92,7.00,22.81,9.01,-66.91,-5.96,84.13,77.02,-43.77,66.83,-39.43,-35.98,-12.85,-41.86,53.32,-62.77,-21.73,-9.84,-40.21,147.86
CashflowNetCashflow_qq,,-175.70,552.08,-132.02,27.38,98.40,515.57,4.63,-45.86,1938.87,-156.63,819.02,-86.88,-312.89,167.89,-30.79,22.46,-296.56,174.96,-121.03,601.82,0.17,-265.50,160.03,-175.91,665.67,-146.42,112.74,-1124.39,136.03,-285.02,163.79,137.00,-199.35,406.48,-146.63,399.60,-244.74,109.72,295.93,60.28,-231.79,161.80,-195.91,339.75,-135.15,62.23,-245.13,89.32,765.25
CashflowNetCashflow_sq,,94.32,-60.63,-11.76,48.96,44.44,-25.98,18.52,-43.36,95.32,-136.88,95.40,91.34,-58.25,95.51,-22.96,31.01,-28.69,58.22,70.04,99.27,14.04,-78.97,51.25,24.22,65.69,56.50,-66.19,70.65,33.55,211.01,-43.73,-62.93,60.89,53.62,-95.48,108.32,-14.86,12.12,133.96,-103.30,50.32,13.81,129.99,-62.88,77.07,49.02,80.95,41.73,22.42
