,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceReckoning,,,,,,,,,,,,,0,916000,,1428000,1263000,1872000,,1210000,1608000,1564000,,1153000,1220000,1340000,1335000,1235000,1306000,1435000,1340000,10789000,9264000,9398000,9532000,3418000,3572000,3642000,3626000,4866000,4619000,3869000,3464000,2939000,2742000,3270000,3767000,4059000,2715000,2283000
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,104.37,,-15.27,27.32,-16.45,,-4.71,-24.13,-14.32,,7.11,7.05,7.09,0.37,773.60,609.34,554.91,611.34,-68.32,-61.44,-61.25,-61.96,42.36,29.31,6.23,-4.47,-39.60,-40.64,-15.48,8.75,38.11,-0.98,-30.18
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,-21.61,,-11.24,13.62,-5.16,,-9.21,-8.97,-21.99,,-8.58,-13.63,-13.83,-13.70,-13.36,-0.10,8.43,13.21,39.54,4.75,-8.82,8.24,-14.62,27.96,29.49,-10.00,9.90,2.19,3.31,39.32,20.66,-10.18,-14.36
BalanceReckoning_qq,,,,,,,,,,,,,,,-100.00,,-11.55,48.22,-100.00,,32.89,-2.74,-100.00,,5.81,9.84,-0.37,-7.49,5.75,9.88,-6.62,705.15,-14.13,1.45,1.43,-64.14,4.51,1.96,-0.44,34.20,-5.08,-16.24,-10.47,-15.16,-6.70,19.26,15.20,7.75,-33.11,-15.91
BalanceReckoning_sq,,,,,,,,,,,,,,,-100.00,,-9.02,32.22,-100.00,,0.43,0.58,-100.00,,-2.08,-6.06,-3.14,-7.49,-1.58,-3.50,6.87,-16.26,-1.40,,22.59,9.97,-28.29,-9.04,18.41,4.02,,-16.24,-0.04,53.17,-3.88,0.98,1.14,-3.07,-15.81,-8.32
BalanceTotalEquityAndLiabilities,10355000,12070000,13838000,41103000,43432000,45465000,96184000,95460000,99674000,103407000,108723000,114778000,188058000,208119000,0,202469000,322878000,324237000,0,315262000,342390000,342122000,0,339956000,332811000,337869000,336602000,325930000,324403000,307245000,316185000,320603000,323052000,349029000,355091000,380245000,381701000,387578000,392362000,423198000,420035000,423309000,411346000,407570000,397319000,412238000,408239000,394583000,386786000,414585000
BalanceTotalEquityAndLiabilities_yy,,,,,319.43,276.68,595.07,132.25,129.49,127.44,13.04,20.24,88.67,101.26,-100.00,76.40,71.69,55.79,,55.71,6.04,5.52,,7.83,-2.80,-1.24,,-4.13,-2.53,-9.06,-6.07,-1.63,-0.42,13.60,12.30,18.60,18.15,11.04,10.50,11.30,10.04,9.22,4.84,-3.69,-5.41,-2.62,-0.76,-3.19,-2.65,0.57
BalanceTotalEquityAndLiabilities_sy,,,,,53.67,51.51,52.03,36.52,37.22,39.13,15.07,26.44,15.94,8.22,-0.02,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,-0.12,-0.07,0.90,-3.06,-0.67,-0.19,0.93,1.24,1.41,-1.10,1.39,0.84,-0.84,1.91,0.08,1.48,3.18
BalanceTotalEquityAndLiabilities_qq,,16.56,14.65,197.03,5.67,4.68,111.56,-0.75,4.41,3.75,5.14,5.57,63.84,10.67,-100.00,,59.47,0.42,-100.00,,8.60,-0.08,-100.00,,-2.10,1.52,-0.37,-3.17,-0.47,-5.29,2.91,1.40,0.76,8.04,1.74,7.08,0.38,1.54,1.23,7.86,-0.75,0.78,-2.83,-0.92,-2.52,3.75,-0.97,-3.35,-1.98,7.19
BalanceTotalEquityAndLiabilities_sq,,13.87,-100.00,22.18,0.61,8.24,-100.00,-0.54,3.78,8.50,-100.00,5.99,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-1.85,-0.25,0.41,0.10,-2.54,1.14,2.56,-0.01,-3.09,1.37,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
CashflowOperatingCashflow,112000,208000,180000,1100000,1990000,519000,4826000,179000,2166000,5903000,-1234000,3734000,5124000,15579000,5298000,-7878000,6221000,6667000,3868000,9569000,-7173000,749000,11943000,9268000,9222000,2034000,4824000,7317000,2349000,2640000,3210000,8720000,2377000,4839000,3866000,10715000,5492000,5103000,12886000,13577000,12196000,-1407000,5107000,6521000,8253000,7216000,9007000,4419000,14795000,24091000
CashflowOperatingCashflow_yy,,,,,1676.79,149.52,2581.11,-83.73,8.84,1037.38,-125.57,1986.03,136.57,163.92,529.34,-310.98,21.41,-57.21,-26.99,221.46,-215.30,-88.77,208.76,-3.15,228.57,171.56,-59.61,-21.05,-74.53,29.79,-33.46,19.17,1.19,83.30,20.44,22.88,131.05,5.46,233.32,26.71,122.07,-127.57,-60.37,-51.97,-32.33,612.86,76.37,-32.23,79.27,233.86
CashflowOperatingCashflow_sy,,,,,-66.09,83.44,6.09,23.49,7.92,-44.17,-36.52,-1.15,0.31,62.76,57.25,41.53,-73.93,-53.26,63.39,33.13,-120.95,-93.74,-29.91,13.53,23.69,20.92,57.19,-17.42,40.19,-42.15,26.72,-12.34,40.03,28.24,-18.30,-6.09,10.36,-5.42,59.12,26.71,-56.15,-18.46,-23.76,-51.97,20.91,42.95,3.96,-10.72,-8.14,-16.27
CashflowOperatingCashflow_qq,,85.71,-13.46,511.11,80.91,-73.92,829.87,-96.29,1110.06,172.53,-120.90,402.59,37.23,204.04,-65.99,-248.70,178.97,7.17,-41.98,147.39,-174.96,110.44,1494.53,-22.40,-0.50,-77.94,137.17,51.68,-67.90,12.39,21.59,171.65,-72.74,103.58,-20.11,177.16,-48.74,-7.08,152.52,5.36,-10.17,-111.54,462.97,27.69,26.56,-12.57,24.82,-50.94,234.80,62.83
CashflowOperatingCashflow_sq,,11.07,62.52,79.07,-133.69,91.61,14.75,91.87,-125.27,-39.20,37.16,126.71,-75.51,27.73,25.20,114.63,-67.32,57.10,35.70,28.32,-167.25,64.93,53.67,161.35,-122.76,71.98,69.61,93.84,-98.77,31.72,132.20,54.30,-66.17,11.06,-6.98,84.95,-114.86,17.22,82.62,152.64,-137.87,36.21,32.81,95.18,-66.31,-16.34,71.64,82.91,-91.06,46.47
CashflowAmortization,152000,169000,192000,231000,288000,418000,665000,873000,707000,1561000,1460000,1673000,2004000,2277000,2369000,1916000,2541000,3175000,2869000,3089000,3148000,3202000,3296000,3388000,3471000,3505000,3484000,3483000,3501000,3483000,3564000,3595000,3688000,3902000,4143000,4609000,4647000,4770000,4805000,4756000,5407000,5429000,5605000,5457000,4636000,5115000,5468000,5126000,5230000,5100000
CashflowAmortization_yy,,,,,89.47,147.34,246.35,277.92,145.49,273.44,119.55,91.64,183.45,45.87,62.26,14.52,26.80,39.44,21.11,61.22,23.89,0.85,14.88,9.68,10.26,9.46,5.70,2.80,0.86,-0.63,2.30,3.22,5.34,12.03,16.25,28.21,26.00,22.25,15.98,3.19,16.35,13.82,16.65,14.74,-14.26,-5.78,-2.44,-6.07,12.81,-0.29
CashflowAmortization_sy,,,,,11.89,19.09,14.88,24.84,45.86,37.25,42.98,26.21,27.20,15.10,6.10,9.90,6.25,1.79,-1.54,2.41,3.25,18.70,13.53,3.35,-1.42,-8.99,-7.76,-7.37,-8.60,-13.43,-9.20,-7.65,-5.77,-2.44,-10.90,-0.85,3.41,3.95,5.59,-1.72,3.04,0.04,-1.79,3.12,-1.05,1.32,-1.22,-1.10,4.55,7.15
CashflowAmortization_qq,,11.18,13.61,20.31,24.68,45.14,59.09,31.28,-19.01,120.79,-6.47,14.59,19.78,13.62,4.04,-19.12,32.62,24.95,-9.64,7.67,1.91,1.72,2.94,2.79,2.45,0.98,-0.60,-0.03,0.52,-0.51,2.33,0.87,2.59,5.80,6.18,11.25,0.82,2.65,0.73,-1.02,13.69,0.41,3.24,-2.64,-15.04,10.33,6.90,-6.25,2.03,-2.49
CashflowAmortization_sq,,2.66,6.96,10.98,-4.62,9.98,4.81,9.56,4.32,7.33,6.28,4.58,0.02,2.79,0.46,3.69,-2.70,-0.30,0.63,4.40,0.66,3.28,-0.51,4.28,-3.52,0.60,-2.99,-1.08,-4.42,0.88,-0.30,-1.78,-3.97,0.38,-0.27,-0.85,-1.60,1.66,-0.96,-0.57,-1.88,3.44,0.31,0.10,-2.76,2.99,1.51,,-0.63,3.99
CashflowInvestingCashflow,-750000,-1609000,-1442000,-3844000,-5965000,-11928000,-17706000,-10405000,-15233000,-15061000,-6328000,-13090000,-438000,-20369000,-449000,-1216000,-225000,-218000,297000,-228000,-1104000,-8094000,-1694000,-592000,-1105000,-5052000,-368000,1409000,1233000,3060000,-87000,-556000,-6386000,-14142000,-1794000,-1705000,-1825000,437000,-61000,107000,-2170000,189000,2808000,3245000,5968000,7792000,-759000,13944000,5874000,9849000
CashflowInvestingCashflow_yy,,,,,-695.33,-641.33,-1127.88,-170.68,-155.37,-26.27,64.26,-25.80,97.12,-35.24,92.90,90.71,48.63,98.93,166.15,81.25,-390.67,-3612.84,-670.37,-159.65,-0.09,37.58,78.28,338.01,211.58,160.57,76.36,-139.46,-617.92,-562.16,-1962.07,-206.65,71.42,103.09,96.60,106.28,-18.90,-56.75,4703.28,2932.71,375.02,4022.75,-127.03,329.71,-1.58,26.40
CashflowInvestingCashflow_sy,,,,,-25.16,-59.52,-145.46,-127.15,17.12,-17.95,47.20,-13.20,-97.71,-31.00,29.19,16.38,45.29,-7.42,-100.00,56.42,23.84,50.69,80.86,-8.61,-1.10,-42.51,17.27,49.64,63.25,53.84,38.43,49.14,15.95,-48.29,-42.27,-39.24,-51.80,-53.62,-4.98,-81.38,1.96,-1.42,-14.07,47.42,-32.78,27.49,6.25,-29.79,-16.40,29.50
CashflowInvestingCashflow_qq,,-114.53,10.38,-166.57,-55.18,-99.97,-48.44,41.23,-46.40,1.13,57.98,-106.86,96.65,-4550.46,97.80,-170.82,81.50,3.11,236.24,-176.77,-384.21,-633.15,79.07,65.05,-86.66,-357.19,92.72,482.88,-12.49,148.18,-102.84,-539.08,-1048.56,-121.45,87.31,4.96,-7.04,123.95,-113.96,275.41,-2128.04,108.71,1385.71,15.56,83.91,30.56,-109.74,1937.15,-57.87,67.67
CashflowInvestingCashflow_sq,,20.13,-39.66,-59.57,34.00,-67.07,-48.44,34.00,43.38,8.48,5.40,-65.57,23.76,-23.16,21.00,-84.48,53.96,-17.40,-100.71,35.98,45.28,67.28,-27.06,-72.67,29.94,-47.67,-1.81,-7.65,-7.08,16.69,-43.30,72.45,-28.42,0.80,-38.12,18.75,-76.84,-57.21,-23.14,-17.90,61.48,-46.13,-28.61,11.20,-3.49,67.77,-70.95,-32.26,22.89,67.67
CashflowCapex,750000,1609000,1467000,3891000,6176000,12079000,18170000,10803000,15534000,15521000,6550000,12801000,438000,20472000,467000,1560000,254000,364000,600000,488000,1159000,8163000,1728000,836000,1062000,5997000,380000,802000,110000,837000,403000,1891000,7788000,20984000,677000,704000,666000,1360000,-4000,1430000,899000,22000,290000,1217000,1022000,607000,802000,1002000,485000,1415000
CashflowCapex_yy,,,,,723.47,650.71,1138.58,177.64,151.52,28.50,-63.95,18.49,-97.18,31.90,-92.87,-87.81,-42.01,-98.22,28.48,-68.72,356.30,2142.58,188.00,71.31,-8.37,-26.53,-78.01,-4.07,-89.64,-86.04,6.05,135.79,6980.00,2407.05,67.99,-62.77,-91.45,-93.52,-100.59,103.12,34.98,-98.38,7350.00,-14.90,13.68,2659.09,176.55,-17.67,-52.54,133.11
CashflowCapex_sy,,,,,18.10,55.38,76.06,129.04,138.78,46.27,33.39,-15.50,-5.45,28.10,-46.27,-20.28,-38.17,-9.07,-25.77,-46.09,28.69,-17.26,-29.77,-3.82,-29.17,-39.30,-22.67,-64.37,-52.67,-44.73,-20.56,-12.82,-5.39,12.04,-23.02,-28.30,-32.75,-18.20,-26.72,36.62,-23.92,8.87,0.74,90.32,32.65,8.48,-4.87,38.00,11.25,42.26
CashflowCapex_qq,,114.53,-8.83,165.24,58.73,95.58,50.43,-40.54,43.79,-0.08,-57.80,95.44,-96.58,4573.97,-97.72,234.05,-83.72,43.31,64.84,-18.67,137.50,604.31,-78.83,-51.62,27.03,464.69,-93.66,111.05,-86.28,660.91,-51.85,369.23,311.85,169.44,-96.77,3.99,-5.40,104.20,-100.29,35850.00,-37.13,-97.55,1218.18,319.66,-16.02,-40.61,32.13,24.94,-51.60,191.75
CashflowCapex_sq,,22.86,1.84,52.67,-56.21,77.96,17.10,23.98,-40.31,4.78,62.01,2.69,-37.21,4.26,27.06,68.51,-50.00,49.24,17.23,32.45,-27.62,6.78,-26.40,22.66,-29.32,21.64,-32.73,29.04,-33.38,-7.96,9.98,9.08,-28.79,-2.81,-25.06,3.99,48.89,26.73,8.95,-16.96,-33.55,43.44,45.83,58.13,-44.11,-29.46,63.98,55.62,-45.16,8.40
CashflowFinancingCashflow,336000,1366000,1220000,26130000,331000,201000,44695000,-950000,-534000,-586000,5826000,5249000,-4431000,6081000,-6511000,9027000,-6052000,-6100000,-3236000,-10607000,23017000,-7295000,-10014000,-7862000,-9168000,2924000,-3974000,-7464000,-4788000,-5405000,-3850000,4502000,-4484000,6751000,-2904000,-5209000,-3868000,-5585000,-8835000,-7262000,-5191000,-5727000,-15281000,-6982000,-20967000,-6941000,-7013000,-19445000,-11125000,-13252000
CashflowFinancingCashflow_yy,,,,,-1.49,-85.29,3563.52,-103.64,-261.33,-391.54,-86.96,652.53,-729.78,1137.71,-211.76,71.98,-36.58,-200.31,50.30,-217.50,480.32,-19.59,-209.46,25.88,-139.83,140.08,60.32,5.06,47.77,-284.85,3.12,160.32,6.35,224.90,24.57,-215.70,13.74,-182.73,-204.24,-39.41,-34.20,-2.54,-72.96,3.86,-303.91,-21.20,54.11,-178.50,46.94,-90.92
CashflowFinancingCashflow_sy,,,,,-6.67,6.84,-20.83,38.34,18.75,-10.06,-37.26,-5.48,5.40,-83.46,-37.48,-49.42,-38.04,-42.67,31.14,37.20,73.87,-12.41,36.50,-40.04,-4.70,37.14,-66.31,20.66,16.93,48.60,5.59,45.22,11.84,-29.89,60.82,28.99,-10.43,46.58,-41.94,56.25,32.78,-9.44,76.58,3.86,-28.04,44.75,-19.20,-13.94,53.93,-31.89
CashflowFinancingCashflow_qq,,306.55,-10.69,2041.80,-98.73,-39.27,22136.32,-102.13,43.79,-9.74,1094.20,-9.90,-184.42,237.24,-207.07,238.64,-167.04,-0.79,46.95,-227.78,317.00,-131.69,-37.27,21.49,-16.61,131.89,-235.91,-87.82,35.85,-12.89,28.77,216.94,-199.60,250.56,-143.02,-79.37,25.74,-44.39,-58.19,17.80,28.52,-10.33,-166.82,54.31,-200.30,66.90,-1.04,-177.27,42.79,-19.12
CashflowFinancingCashflow_sq,,25.93,-12.63,-34.66,50.30,87.47,-9.43,-61.26,-16.05,11.66,-19.61,3.70,7.14,-13.68,-34.38,55.02,17.07,-4.40,37.38,11.39,118.19,-25.61,3.87,-101.40,63.71,-35.08,-79.17,-61.72,59.01,-23.74,-67.60,45.77,41.56,-39.19,36.92,-40.20,27.31,0.33,-20.23,27.55,20.22,-32.20,41.04,2.26,-48.63,44.50,-33.88,-53.08,52.14,13.04
CashflowShareCapitalCash,141000,57000,0,25776000,,,40231000,49000,31000,0,0,60000,,,,,0,0,0,0,43412000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,-100.00,-100.00,,-99.81,,,-100.00,22.45,-100.00,,,-100.00,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,-100.00,-100.00,,-91.65,,,-100.00,-35.34,-100.00,,,-100.00,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,-59.57,-100.00,,-100.00,,,-99.88,-36.73,-100.00,,,-100.00,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,-83.48,-67.50,,-56.88,,,-100.00,-68.36,-100.00,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605000,0,,,7319000,0,,,,6715000,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.96,,,,-100.00,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.48,,,,-100.00,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,-100.00,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,-100.00,
CashflowNetCashflow,-302000,-35000,-42000,23386000,-3644000,-11208000,31815000,-11176000,-13601000,-9744000,-1736000,-4107000,255000,1291000,-1662000,-67000,-56000,349000,929000,-1266000,14740000,-14640000,235000,814000,-1051000,-94000,482000,1262000,-1206000,295000,-727000,12666000,-8493000,-2552000,-832000,3801000,-201000,-45000,3990000,6422000,4835000,-6945000,-7366000,2784000,-6746000,8067000,1235000,-1082000,9544000,20688000
CashflowNetCashflow_yy,,,,,-1106.62,-31922.86,75850.00,-147.79,-273.24,13.06,-105.46,63.25,101.87,113.25,4.26,98.37,-121.96,-72.97,155.90,-1789.55,26421.43,-4294.84,-74.70,164.30,-107.13,99.36,105.11,55.04,-14.75,413.83,-250.83,903.65,-604.23,-965.08,-14.44,-69.99,97.63,98.24,579.57,68.96,2505.47,-15333.33,-284.61,-56.65,-239.52,216.16,116.77,-138.86,241.48,156.45
CashflowNetCashflow_sy,,,,,2.63,100.00,-62.56,-59.42,-23.96,-84.13,-77.66,3.36,-28.78,64.68,-26.84,35.00,-65.41,-72.97,49.35,82.48,-17.20,-47.43,-60.92,-26.47,17.36,37.20,37.31,3.85,-6.13,51.22,16.06,-68.39,13.39,-69.66,-14.44,29.72,-12.26,71.66,7.28,68.96,-60.41,-91.50,9.64,-44.43,11.83,60.12,8.32,-25.90,13.57,35.93
CashflowNetCashflow_qq,,88.41,-20.00,55780.95,-115.58,-207.57,383.86,-135.13,-21.70,28.36,82.18,-136.58,106.21,406.27,-228.74,95.97,16.42,723.21,166.19,-236.28,1264.30,-199.32,101.61,246.38,-229.12,91.06,612.77,161.83,-195.56,124.46,-346.44,1842.23,-167.05,69.95,67.40,556.85,-105.29,77.61,8966.67,60.95,-24.71,-243.64,-6.06,137.80,-342.31,219.58,-84.69,-187.61,982.07,116.76
CashflowNetCashflow_sq,,85.36,91.08,138.91,-94.28,100.00,-57.69,63.06,-97.21,35.58,42.50,112.40,-69.56,28.61,3.31,89.50,-103.37,55.56,89.57,133.80,-153.23,64.98,94.08,160.93,-119.57,48.67,62.90,118.20,-172.11,33.56,121.16,102.64,-118.49,-14.98,67.40,125.30,-142.57,57.36,-37.67,117.48,-135.92,-10.67,63.27,88.92,-105.09,81.82,-27.88,157.23,-126.49,65.28
