,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceNoncurrentOtherLiabilities,3830000,4871000,,3478000,3304000,3424000,,3707000,3509000,4624000,,4561000,5179000,7664000,,34530000,33803000,33815000,,36665000,36660000,36389000,,43149000,44000000,33245000,,34925000,34742000,34259000,34001000,33140000,33222000,33504000,32180000,31432000,31781000,49445000,50652000,52497000,53148000,53124000,53555000,51621000,52037000,50874000,50035000,57887000,48237000,38751000,47244000,54764000,54561000,37399000,38093000
BalanceNoncurrentOtherLiabilities_yy,,,,,-13.73,-29.71,,6.58,6.20,35.05,,23.04,47.59,65.74,,657.07,552.69,341.22,,6.18,8.45,7.61,,17.68,20.02,-8.64,,-19.06,-21.04,3.05,,-5.11,-4.38,-2.20,-5.36,-5.15,-4.34,47.58,57.40,67.02,67.23,7.44,5.73,-1.67,-2.09,-4.24,-6.57,12.14,-7.30,-23.83,-5.58,-5.39,13.11,-3.49,-19.37
BalanceNoncurrentOtherLiabilities_sy,,,,,16.12,17.77,,36.88,44.04,13.67,,24.64,14.35,13.62,,11.41,20.60,6.66,,5.71,2.72,2.66,,4.87,13.90,5.34,,-12.34,0.30,2.45,,-3.78,-1.82,1.79,-7.89,-5.16,-6.52,-1.96,4.28,15.12,6.84,0.68,-9.12,-1.67,-0.17,-1.77,-5.22,9.59,-4.17,-5.33,0.64,-3.65,-4.72,-0.38,-19.37
BalanceNoncurrentOtherLiabilities_qq,,27.18,-100.00,,-5.00,3.63,-100.00,,-5.34,31.78,-100.00,,13.55,47.98,-100.00,,-2.11,0.04,-100.00,,-0.01,-0.74,-100.00,,1.97,-24.44,-100.00,,-0.52,-1.39,-0.75,-2.53,0.25,0.85,-3.95,-2.32,1.11,55.58,2.44,3.64,1.24,-0.05,0.81,-3.61,0.81,-2.23,-1.65,15.69,-16.67,-19.67,21.92,15.92,-0.37,-31.45,1.86
BalanceNoncurrentOtherLiabilities_sq,,14.44,-100.00,,2.23,4.66,-100.00,,0.35,-4.07,-52.83,,-1.64,6.37,-92.72,,1.69,-1.81,-54.42,,,-0.82,-100.00,,1.97,-1.07,-100.00,,-0.46,-1.77,-1.44,-0.91,-1.13,-0.12,-1.64,-1.05,-1.82,2.26,0.62,0.72,-3.04,-0.12,-0.63,1.77,0.57,-0.60,-2.55,6.36,-5.21,-2.22,-0.58,-0.34,-4.83,0.41,1.86
BalanceCurrentLiabilities,81391000,69483000,,73106000,74198000,62402000,,88075000,103854000,104335000,,126085000,135087000,148264000,,218167000,199815000,184734000,,146127000,142677000,144215000,,116481000,119942000,83366000,,110170000,98801000,100732000,89315000,74901000,87072000,84856000,75112000,79973000,92388000,81631000,78236000,84277000,88977000,75512000,63510000,82084000,76033000,63462000,71070000,59106000,64223000,58250000,75139000,89946000,111464000,116314000,112787000
BalanceCurrentLiabilities_yy,,,,,-8.84,-10.19,,20.48,39.97,67.20,,43.16,30.07,42.10,,73.03,47.92,24.60,,-33.02,-28.60,-21.93,,-20.29,-15.93,-42.19,,-5.42,-17.63,20.83,,-32.01,-11.87,-15.76,-15.90,6.77,6.11,-3.80,4.16,5.38,-3.69,-7.50,-18.82,-2.60,-14.55,-15.96,11.90,-27.99,-15.53,-8.21,5.73,52.18,73.56,99.68,50.10
BalanceCurrentLiabilities_sy,,,,,17.52,3.21,,-12.92,40.09,-16.93,,26.14,30.07,25.16,,19.12,15.10,35.25,,5.29,-5.62,0.86,,8.38,16.88,3.07,,30.41,14.04,12.38,,-5.98,-9.15,6.16,-15.35,-5.94,-0.90,-18.50,-5.30,-7.58,-4.22,4.58,23.59,6.86,0.15,6.54,-1.90,14.51,10.25,1.73,11.26,23.48,21.06,29.63,50.10
BalanceCurrentLiabilities_qq,,-14.63,-100.00,,1.49,-15.90,-100.00,,17.92,0.46,-100.00,,7.14,9.75,-100.00,,-8.41,-7.55,-100.00,,-2.36,1.08,-100.00,,2.97,-30.49,-100.00,,-10.32,1.95,-11.33,-16.14,16.25,-2.55,-11.48,6.47,15.52,-11.64,-4.16,7.72,5.58,-15.13,-15.89,29.25,-7.37,-16.53,11.99,-16.83,8.66,-9.30,28.99,19.71,23.92,4.35,-3.03
BalanceCurrentLiabilities_sq,,33.20,-100.00,,1.55,12.19,-100.00,,11.87,14.66,-69.28,,14.83,8.82,-50.62,,1.88,3.55,-57.67,,-2.36,12.93,-100.00,,2.97,25.28,-100.00,,-0.10,17.96,-10.46,-18.80,4.59,15.54,-12.00,-9.04,7.74,9.16,-6.93,-4.22,5.58,26.30,-8.32,-14.44,10.88,13.82,-6.82,-7.29,8.66,15.85,-7.73,5.39,5.12,14.96,-3.03
BalanceCurrentTradePayablesv,40510000,38424000,,37559000,42009000,36634000,,44144000,54374000,51875000,,61108000,57181000,50063000,,77052000,56662000,52458000,,46073000,58276000,58467000,,47336000,51392000,37755000,,40319000,35321000,33894000,33668000,22638000,35441000,30676000,28921000,28042000,35361000,29582000,27392000,27517000,33327000,25851000,23581000,33303000,34508000,32018000,25414000,31815000,39888000,36026000,41395000,43706000,51532000,45410000,48565000
BalanceCurrentTradePayablesv_yy,,,,,3.70,-4.66,,17.53,29.43,41.60,,38.43,5.16,-3.49,,26.09,-0.91,4.78,,-40.21,2.85,11.45,,2.74,-11.81,-35.43,,-14.82,-31.27,-10.23,,-43.85,0.34,-9.49,-14.10,23.87,-0.23,-3.57,-5.29,-1.87,-5.75,-12.61,-13.91,21.03,3.54,23.86,7.77,-4.47,15.59,12.52,62.88,37.38,29.19,26.05,17.32
BalanceCurrentTradePayablesv_sy,,,,,3.70,24.96,,10.83,27.16,-22.20,,9.18,1.72,-2.04,,17.76,-3.41,13.51,,-6.91,-4.72,-1.05,,6.06,20.32,4.16,,7.20,7.43,7.06,,-24.36,-3.35,6.12,-7.00,14.67,5.59,-6.06,-2.26,-4.48,-5.75,-3.78,16.01,21.40,12.48,16.95,-1.18,2.00,11.58,8.96,15.56,5.42,15.36,-5.58,17.32
BalanceCurrentTradePayablesv_qq,,-5.15,-100.00,,11.85,-12.79,-100.00,,23.17,-4.60,-100.00,,-6.43,-12.45,-100.00,,-26.46,-7.42,-100.00,,26.49,0.33,-100.00,,8.57,-26.54,-100.00,,-12.40,-4.04,-0.67,-32.76,56.56,-13.44,-5.72,-3.04,26.10,-16.34,-7.40,0.46,21.11,-22.43,-8.78,41.23,3.62,-7.22,-20.63,25.19,25.37,-9.68,14.90,5.58,17.91,-11.88,6.95
BalanceCurrentTradePayablesv_sq,,-5.15,-100.00,,6.61,7.96,-100.00,,22.90,0.89,-53.24,,21.89,7.57,-50.65,,3.00,13.76,-57.65,,-2.90,24.82,-100.00,,-8.74,29.50,-100.00,,-2.06,22.12,-13.71,-28.14,20.12,40.85,-5.72,-16.36,7.17,18.40,-13.18,-8.21,15.40,22.76,-2.48,-9.10,8.58,20.31,-10.46,-2.56,16.48,19.28,-2.64,-5.98,17.58,2.65,6.95
BalanceCurrentBorrowings,37291000,25718000,,32052000,29638000,23443000,,40119000,45481000,47656000,,59779000,72656000,93899000,,93962000,93258000,85980000,,70054000,67708000,64439000,,58289000,60542000,36594000,,63389000,56179000,60560000,46648000,46283000,44603000,46082000,38619000,42875000,48608000,43325000,41054000,46471000,42948000,39550000,30664000,34753000,29725000,19417000,34826000,15691000,11950000,11582000,20724000,32117000,44087000,54991000,35481000
BalanceCurrentBorrowings_yy,,,,,-20.52,-8.85,,25.17,53.46,103.28,,49.00,59.75,97.04,,57.18,28.36,-8.43,,-25.44,-27.40,-25.05,,-16.79,-10.58,-43.21,,8.75,-7.21,65.49,,-26.99,-20.61,-23.91,-17.21,-7.36,8.98,-5.98,6.31,8.39,-11.64,-8.71,-25.31,-25.22,-30.79,-50.91,13.57,-54.85,-59.80,-40.35,-40.49,104.68,268.93,374.80,71.21
BalanceCurrentBorrowings_sy,,,,,-20.52,-23.40,,25.17,39.82,-10.90,,62.57,59.75,67.46,,30.72,35.70,21.78,,-14.98,-10.62,-15.14,,9.60,0.53,0.74,,47.99,38.53,35.40,,-13.25,-3.65,-10.39,-11.32,-25.24,-6.97,-7.43,-13.18,3.09,7.39,7.00,6.20,-15.69,-11.98,-2.65,5.34,19.59,-1.18,2.42,5.90,66.97,24.57,71.23,71.21
BalanceCurrentBorrowings_qq,,-31.03,-100.00,,-7.53,-20.90,-100.00,,13.37,4.78,-100.00,,21.54,29.24,-100.00,,-0.75,-7.80,-100.00,,-3.35,-4.83,-100.00,,3.87,-39.56,-100.00,,-11.37,7.80,-22.97,-0.78,-3.63,3.32,-16.20,11.02,13.37,-10.87,-5.24,13.19,-7.58,-7.91,-22.47,13.33,-14.47,-34.68,79.36,-54.94,-23.84,-3.08,78.93,54.97,37.27,24.73,-35.48
BalanceCurrentBorrowings_sq,,17.18,-100.00,,4.93,-8.74,-100.00,,5.04,4.78,-100.00,,8.44,14.13,-100.00,,4.88,-11.26,-100.00,,-2.00,2.46,-100.00,,2.63,10.88,-100.00,,-2.13,7.80,-12.62,-6.70,1.46,6.18,-16.20,-2.60,-3.69,1.84,-6.06,5.16,-5.98,2.17,-8.98,-12.41,12.53,6.06,10.18,-20.24,6.03,5.52,13.40,23.55,3.64,17.21,-35.48
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17086000
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,,22000,,15000,15000,15000,15000,332000,16000,16000,16000,550000,542000,569000,674000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.82,,-31.82,,2113.33,6.67,6.67,6.67,65.66,3287.50,3456.25,4112.50
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.62,,20.16,,1070.77,15.77,19.72,8.09,11.58,8.65,1733.06,4112.50
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-100.00,,,,,2113.33,-95.18,,,3337.50,-1.45,4.98,18.45
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.19,,-30.91,,,,,1059.91,-9.69,,,1672.99,-0.33,3.79,18.45
BalanceCurrentOtherLiabilities,3590000,4683000,,3348000,2465000,1698000,,3470000,3640000,4496000,,5013000,5215000,3922000,,47144000,49872000,46284000,,29980000,15282000,18971000,,8505000,5259000,55487000,,4871000,5767000,5629000,5491000,5980000,7028000,8098000,7572000,9056000,8419000,8673000,9425000,9370000,10738000,7996000,9194000,11061000,11785000,9100000,8891000,8644000,9954000,8422000,9830000,11006000,12639000,12852000,9210000
BalanceCurrentOtherLiabilities_yy,,,,,-31.34,-63.74,,3.64,47.67,164.78,,44.47,43.27,-12.77,,840.43,856.32,1080.11,,-36.41,-69.36,-59.01,,-71.63,-65.59,192.48,,-42.73,9.66,-89.86,,22.77,21.87,43.86,37.90,51.44,19.79,7.10,24.47,3.47,27.54,-7.81,-2.45,18.05,9.75,13.81,-3.30,-21.85,-15.54,-7.45,10.56,27.33,26.97,52.60,-6.31
BalanceCurrentOtherLiabilities_sy,,,,,71.43,2.55,,0.65,-4.18,47.87,,53.86,37.41,43.78,,22.01,11.18,8.54,,-18.62,-13.63,-5.20,,-0.89,8.38,41.46,,25.26,26.96,-4.00,,22.52,16.54,26.88,18.23,29.82,23.20,-2.16,0.58,-30.03,-20.76,,1.50,-8.04,7.11,27.50,2.63,38.88,6.15,-1.23,38.36,37.09,53.93,31.66,-6.31
BalanceCurrentOtherLiabilities_qq,,30.45,-100.00,,-26.37,-31.12,-100.00,,4.90,23.52,-100.00,,4.03,-24.79,-100.00,,5.79,-7.19,-100.00,,-49.03,24.14,-100.00,,-38.17,955.09,-100.00,,18.39,-2.39,-2.45,8.91,17.53,15.22,-6.50,19.60,-7.03,3.02,8.67,-0.58,14.60,-25.54,14.98,20.31,6.55,-22.78,-2.30,-2.78,15.16,-15.39,16.72,11.96,14.84,1.69,-28.34
BalanceCurrentOtherLiabilities_sq,,56.07,-100.00,,-22.64,-6.18,-100.00,,25.67,15.02,-77.24,,8.59,6.28,-100.00,,2.56,3.50,-70.00,,20.45,6.38,-100.00,,24.99,24.04,-100.00,,13.06,17.50,-3.20,-6.05,4.06,34.92,-6.84,11.66,-3.30,1.78,3.47,-3.07,5.45,3.32,4.17,-21.97,31.55,11.00,-2.30,0.93,13.59,23.70,21.46,-5.63,13.53,16.21,-28.34
BalanceReckoning,0,658000,,147000,86000,627000,,342000,359000,308000,,185000,35000,380000,,9000,23000,12000,,20000,1411000,2338000,,2351000,2749000,2705000,,1591000,1534000,649000,3508000,,,0,0,,,51000,365000,897000,1964000,2093000,71000,2952000,,2912000,1924000,2624000,2415000,2204000,3174000,2567000,2664000,2492000,1771000
BalanceReckoning_yy,,,,,,-4.71,,132.65,317.44,-50.88,,-45.91,-90.25,23.38,,-95.14,-34.29,-96.84,,122.22,6034.78,19383.33,,11655.00,94.83,15.70,,-32.33,-44.20,-76.01,,-100.00,-100.00,-100.00,-100.00,,,,,,,4003.92,-80.55,229.10,-100.00,39.13,2609.86,-11.11,,-24.31,64.97,-2.17,10.31,13.07,-44.20
BalanceReckoning_sy,,,,,,22.26,,132.65,161.13,-12.04,,-34.30,-95.13,32.25,,-67.98,-16.08,-44.04,,72.98,1.18,85.19,,25.22,60.02,15.70,,10.20,14.97,-22.78,,-4.03,-11.56,-18.32,-13.42,,,,,,,-0.10,-0.10,25.00,2.50,6.04,0.34,0.34,,-0.34,2.19,-2.17,,18.20,-44.20
BalanceReckoning_qq,,,-100.00,,-41.50,629.07,-100.00,,4.97,-14.21,-100.00,,-81.08,985.71,-100.00,,155.56,-47.83,-100.00,,6955.00,65.70,-100.00,,16.93,-1.60,-100.00,,-3.58,-57.69,440.52,-100.00,,,,,,,615.69,145.75,118.95,6.57,-96.61,4057.75,-100.00,,-33.93,36.38,-7.96,-8.74,44.01,-19.12,3.78,-6.46,-28.93
BalanceReckoning_sq,,,-100.00,,1411.07,284.78,-100.00,,4.97,-2.36,-46.00,,-81.08,483.57,-100.00,,99.16,-27.88,-100.00,,1600.33,23.04,-100.00,,8.59,-1.60,-100.00,,-0.13,-22.05,24.52,-13.53,,,,,,,,,,0.84,,-0.53,,,-1.18,2.44,-0.95,-0.34,27.07,-1.18,,9.34,-28.93
BalanceTotalEquityAndLiabilities,216797000,207909000,0,221182000,222213000,212565000,0,233301000,261813000,268477000,0,291614000,308151000,332593000,0,503476000,471197000,451465000,0,442917000,442332000,432431000,0,397347000,399898000,334886000,0,343139000,334669000,337739000,342546000,337520000,352917000,353600000,357489000,368583000,383666000,387213000,385727000,395172000,404655000,390727000,379986000,397852000,394627000,384779000,382801000,443870000,450306000,437123000,456011000,469610000,446769000,447296000,447655000
BalanceTotalEquityAndLiabilities_yy,,,,,2.50,2.24,,5.48,17.82,26.30,,24.99,17.70,23.88,,72.65,52.91,35.74,,-12.03,-6.13,-4.22,,-10.29,-9.59,-22.56,,-13.64,-16.31,0.85,,-1.64,5.45,4.70,4.36,9.20,8.71,9.51,7.90,7.21,5.47,0.91,-1.49,0.68,-2.48,-1.52,0.74,11.57,14.11,13.60,19.12,5.80,-0.79,2.33,-1.83
BalanceTotalEquityAndLiabilities_sy,,,,,4.69,3.32,,5.48,18.24,8.91,,41.82,23.16,37.28,,12.78,16.44,5.40,,-4.43,-6.13,-1.06,,4.86,13.76,14.23,,4.08,5.23,3.82,,-1.44,-1.72,1.59,-1.69,-3.62,-2.02,-5.12,-1.50,-0.60,0.03,-0.81,3.99,1.32,1.33,4.11,2.45,6.36,8.77,1.92,3.85,2.38,3.15,2.70,-1.83
BalanceTotalEquityAndLiabilities_qq,,-4.10,-100.00,,0.47,-4.34,-100.00,,12.22,2.55,-100.00,,5.67,7.93,-100.00,,-6.41,-4.19,-100.00,,-0.13,-2.24,-100.00,,0.64,-16.26,-100.00,,-2.47,0.92,1.42,-1.47,4.56,0.19,1.10,3.10,4.09,0.92,-0.38,2.45,2.40,-3.44,-2.75,4.70,-0.81,-2.50,-0.51,15.95,1.45,-2.93,4.32,2.98,-4.86,0.12,0.08
BalanceTotalEquityAndLiabilities_sq,,8.98,-100.00,,0.16,3.54,-100.00,,9.39,9.98,-49.88,,6.66,4.80,-50.19,,1.82,0.28,-51.12,,0.75,6.96,-100.00,,0.14,3.98,-100.00,,0.39,3.14,-1.26,-6.78,1.26,3.91,-0.28,-4.10,1.50,2.23,-0.38,-1.66,2.40,4.43,0.13,-4.01,5.63,2.59,-0.51,-4.37,1.45,3.47,0.07,-2.76,4.83,1.36,0.08
CashflowOperatingCashflow,-8885000,15286000,-3759000,7129000,5038000,4215000,-9743000,-2599000,575000,-7302000,1326000,4809000,-10601000,-12201000,1048000,3240000,6976000,14741000,2578000,2876000,-2431000,9596000,8436000,6572000,-500000,2186000,819000,39421000,-1410000,167000,9294000,-2253000,15798000,-4790000,11107000,-4605000,19788000,-12645000,6579000,2227000,-4178000,13593000,14297000,-10117000,7066000,5691000,314000,1234000,10832000,8859000,-2048000,-9122000,-6900000,8015000,23254000
CashflowOperatingCashflow_yy,,,,,156.70,-72.43,-159.19,-136.46,-88.59,-273.24,113.61,285.03,-1943.65,-67.09,-20.97,-32.63,165.81,220.82,145.99,-11.23,-134.85,-34.90,227.23,128.51,79.43,-77.22,-90.29,499.83,-182.00,-92.36,1034.80,-105.72,1220.43,-2968.26,19.51,-104.39,25.26,-163.99,-40.77,148.36,-121.11,207.50,117.31,-554.29,269.12,-58.13,-97.80,112.20,53.30,55.67,-752.23,-839.22,-163.70,-9.53,1235.45
CashflowOperatingCashflow_sy,,,,,9.01,54.37,-26.02,-35.77,11.25,17.38,110.70,-17.54,65.65,-15.03,27.12,90.28,-84.88,112.51,-53.24,-27.76,6.97,-51.54,-22.09,35.18,-102.20,-14.66,10.64,217.07,18.87,31.21,13.67,-9.45,-21.49,-17.05,13.83,20.32,-14.95,-30.88,11.15,-44.04,-64.36,72.49,-4.55,68.52,-68.06,-35.55,-37.19,-14.60,6.39,19.11,-19.20,-46.54,3.79,48.98,1235.45
CashflowOperatingCashflow_qq,,272.04,-124.59,289.65,-29.33,-16.34,-331.15,73.32,122.12,-1369.91,118.16,262.67,-320.44,-15.09,108.59,209.16,115.31,111.31,-82.51,11.56,-184.53,494.73,-12.09,-22.10,-107.61,537.20,-62.53,4713.31,-103.58,111.84,5465.27,-124.24,801.20,-130.32,331.88,-141.46,529.71,-163.90,152.03,-66.15,-287.61,425.35,5.18,-170.76,169.84,-19.46,-94.48,292.99,777.80,-18.21,-123.12,-345.41,24.36,216.16,190.13
CashflowOperatingCashflow_sq,,-55.46,241.12,1.24,-79.39,-16.34,67.12,47.26,-23.69,-27.15,200.00,-59.86,-2.04,-6.86,123.89,33.47,-104.26,212.54,-67.64,25.73,-115.03,347.59,25.10,-51.05,-133.69,156.83,60.44,65.04,-109.17,130.80,82.62,-9.80,-87.44,169.41,78.67,0.19,-90.26,96.02,119.35,-57.68,-112.00,235.63,5.18,5.24,-106.74,162.58,-49.93,71.22,-180.25,134.72,-84.24,73.60,-153.82,239.89,190.13
CashflowAmortization,1859000,2378000,2299000,2222000,1971000,1969000,2010000,2395000,2052000,2118000,2077000,1812000,2171000,1609000,1956000,2370000,2312000,2186000,2198000,2294000,2339000,2345000,2295000,2304000,2350000,2347000,2331000,1891000,1834000,1823000,2062000,2060000,2075000,2096000,2193000,2227000,2394000,2498000,2641000,2713000,2820000,2959000,3252000,3228000,3209000,3166000,3193000,3188000,3264000,3334000,3348000,3371000,3388000,3386000,3450000
CashflowAmortization_yy,,,,,6.02,-17.20,-12.57,7.79,4.11,7.57,3.33,-24.34,5.80,-24.03,-5.83,30.79,6.49,35.86,12.37,-3.21,1.17,7.27,4.41,0.44,0.47,0.09,1.57,-17.93,-21.96,-22.33,-11.54,8.94,13.14,14.98,6.35,8.11,15.37,19.18,20.43,21.82,17.79,18.45,23.14,18.98,13.79,7.00,-1.81,-1.24,1.71,5.31,4.85,5.74,3.80,1.56,3.05
CashflowAmortization_sy,,,,,2.20,14.20,-7.78,7.79,4.11,5.40,7.68,35.52,9.42,8.03,14.68,13.93,21.11,23.60,7.89,0.91,8.64,8.64,4.41,0.69,9.21,-3.35,5.58,7.16,7.56,3.18,-7.82,2.11,0.63,4.26,3.00,-6.40,1.04,-0.98,0.52,1.98,1.08,0.43,5.66,8.12,7.62,5.51,1.74,-0.51,1.24,-1.17,-2.77,0.66,6.19,4.60,3.05
CashflowAmortization_qq,,27.92,-3.32,-3.35,-11.30,-0.10,2.08,19.15,-14.32,3.22,-1.94,-12.76,19.81,-25.89,21.57,21.17,-2.45,-5.45,0.55,4.37,1.96,0.26,-2.13,0.39,2.00,-0.13,-0.68,-18.88,-3.01,-0.60,13.11,-0.10,0.73,1.01,4.63,1.55,7.50,4.34,5.72,2.73,3.94,4.93,9.90,-0.74,-0.59,-1.34,0.85,-0.16,2.38,2.14,0.42,0.69,0.50,-0.06,1.89
CashflowAmortization_sq,,-4.74,3.69,5.53,-0.64,-1.30,2.08,-4.23,2.85,3.53,7.74,22.30,-5.84,3.56,2.98,10.07,-2.45,,2.79,1.31,-2.08,,0.82,0.21,3.28,0.68,7.61,-1.12,-2.68,2.44,0.90,3.86,-5.12,2.10,-0.64,-1.04,-1.15,2.22,-0.38,1.04,-0.46,4.10,3.04,4.70,-2.26,1.32,1.12,-0.08,-4.48,1.89,0.42,1.48,2.38,2.24,1.89
CashflowInvestingCashflow,-5172000,-3347000,-1414000,-2782000,-1742000,982000,-6884000,-5206000,-3966000,-2232000,-2678000,-12005000,-4629000,-3739000,-1040000,-4853000,966000,-6786000,-12567000,4990000,-152000,-3548000,-2704000,182000,3864000,-1080000,-1139000,9149000,-923000,-4392000,-1331000,-1841000,-2246000,-5075000,-2542000,-17833000,-18863000,9270000,-9270000,1589000,-1414000,-5744000,-5414000,3699000,-168000,-477000,-120000,-805000,-3858000,1621000,-1091000,-1383000,-1590000,-1696000,-1705000
CashflowInvestingCashflow_yy,,,,,66.32,129.34,-386.85,-87.13,-127.67,-327.29,61.10,-130.60,-16.72,-67.52,61.17,59.58,120.87,-81.49,-1108.37,202.82,-115.73,47.72,78.48,-96.35,2642.11,69.56,57.88,4926.92,-123.89,-306.67,-16.86,-120.12,-143.34,-15.55,-90.98,-868.66,-739.85,282.66,-264.67,108.91,92.50,-161.96,41.60,132.79,88.12,91.70,97.78,-121.76,-2196.43,439.83,-809.17,-71.80,58.79,-204.63,-56.28
CashflowInvestingCashflow_sy,,,,,68.21,52.40,-32.80,-18.59,-100.12,-185.91,-115.45,-140.20,-39.41,-10.94,-5.21,-5.16,4.10,36.76,72.28,82.14,53.36,15.92,13.64,-96.35,20.27,-90.24,-30.48,11.40,-17.88,52.26,-9.37,41.81,25.64,20.97,-101.32,-3.46,16.70,-18.97,-3.20,8.64,-8.09,-54.14,31.19,7.75,46.11,47.10,-40.81,16.79,-16.18,27.84,-49.03,38.88,-80.65,-76.95,-56.28
CashflowInvestingCashflow_qq,,35.29,57.75,-96.75,37.38,156.37,-801.02,24.38,23.82,43.72,-19.98,-348.28,61.44,19.23,72.19,-366.63,119.91,-802.48,-85.19,139.71,-103.05,-2234.21,23.79,106.73,2023.08,-127.95,-5.46,903.25,-110.09,-375.84,69.69,-38.32,-22.00,-125.96,49.91,-601.53,-5.78,149.14,-200.00,117.14,-188.99,-306.22,5.75,168.32,-104.54,-183.93,74.84,-570.83,-379.25,142.02,-167.30,-26.76,-14.97,-6.67,-0.53
CashflowInvestingCashflow_sq,,37.64,38.89,-64.37,31.56,10.85,-5.97,-44.78,10.80,-2.30,-19.98,1.12,16.14,-6.41,8.70,7.26,-11.32,-20.44,18.39,67.54,-60.83,18.44,20.91,-11.22,41.69,-136.88,54.20,18.12,1.42,-3.26,11.59,34.06,-86.94,-7.94,7.91,-0.44,6.66,-24.98,-88.90,40.80,1.30,-56.26,39.52,-20.77,-9.90,-87.71,48.22,-18.25,10.78,-8.68,-46.50,36.34,-95.44,21.04,-0.53
CashflowCapex,2521000,3882000,2709000,831000,427000,828000,1795000,7093000,3533000,2952000,1589000,12006000,4658000,6643000,2378000,4256000,4457000,8664000,-144000,5469000,1044000,3365000,2508000,3922000,1039000,1159000,1187000,8977000,1367000,15232000,1401000,-1189000,14759000,2701000,2042000,3352000,3276000,2530000,9734000,-1935000,1633000,5959000,5685000,-3254000,411000,668000,322000,1070000,3988000,-1581000,1617000,1249000,1608000,1696000,1732000
CashflowCapex_yy,,,,,-83.06,-78.67,-33.74,753.55,727.40,256.52,-11.48,69.27,31.84,125.03,49.65,-64.55,-4.32,30.42,-106.06,28.50,-76.58,-61.16,1841.67,-28.29,-0.48,-65.56,-52.67,128.89,31.57,1214.24,18.03,-113.24,979.66,-82.27,45.75,381.92,-77.80,-6.33,376.69,-157.73,-50.15,135.53,-41.60,-68.17,-74.83,-88.79,-94.34,132.88,870.32,-336.68,402.17,16.73,-59.68,207.27,7.11
CashflowCapex_sy,,,,,-83.06,-45.91,-42.98,173.53,63.23,256.52,35.30,71.90,42.66,-5.19,45.66,-24.32,-21.98,18.10,-78.72,-71.00,-59.17,-68.25,,18.70,-27.65,187.04,-22.68,36.56,10.55,-49.03,6.48,-67.61,-40.55,-30.25,25.48,37.20,-23.53,33.07,45.57,-45.72,14.06,-4.35,-31.19,-4.61,-30.24,-1.52,47.21,9.20,54.83,-8.65,65.50,-15.90,16.42,76.89,7.11
CashflowCapex_qq,,53.99,-30.22,-69.32,-48.62,93.91,116.79,295.15,-50.19,-16.44,-46.17,655.57,-61.20,42.61,-64.20,78.97,4.72,94.39,-101.66,3897.92,-80.91,222.32,-25.47,56.38,-73.51,11.55,2.42,656.28,-84.77,1014.26,-90.80,-184.87,1341.30,-81.70,-24.40,64.15,-2.27,-22.77,284.74,-119.88,184.39,264.91,-4.60,-157.24,112.63,62.53,-51.80,232.30,272.71,-139.64,202.28,-22.76,28.74,5.47,2.12
