,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalEquityAndLiabilities,352187000,392918000,432794000,501170000,595203000,602100000,630440000,650498000,757131000,785004000,0,735722000,774846000,856760000,945675000,984872000,1015195000,1226854000,5248075000,5363869000,5348548000,5502754000,5597801000,5514874000,5561345000,5629474000,5592707000,5597981000,5676300000,5851194000,27827100000,27481200000,27338700000,27088200000,27141800000,26143500000,26490100000,28355500000,27581100000,27493100000,27729300000,27553200000,27317500000,26892600000,27756000000,27894400000,29751600000
BalanceTotalEquityAndLiabilities_yy,,,,,69.00,53.24,45.67,29.80,27.21,30.38,-100.00,13.10,2.34,9.14,,33.86,31.02,43.20,454.96,444.63,426.85,348.53,6.66,2.82,3.98,2.30,-0.09,1.51,2.07,3.94,397.56,390.91,381.63,362.95,-2.46,-4.87,-3.10,4.68,1.62,5.16,4.68,-2.83,-0.96,-2.18,0.10,1.24,8.91
BalanceTotalEquityAndLiabilities_sy,,,,,90.30,64.28,122.48,9.01,21.49,17.13,8.76,-5.14,2.34,-1.36,,-45.69,14.50,16.43,16.79,184.13,12.65,17.22,6.30,19.74,4.15,-1.48,-3.31,-3.37,3.48,7.68,15.54,13.84,4.66,2.55,1.86,1.08,5.53,6.54,1.94,-0.24,2.70,4.62,-0.96,-0.41,-7.67,-4.28,2.62
BalanceTotalEquityAndLiabilities_qq,,11.57,10.15,15.80,18.76,1.16,4.71,3.18,16.39,3.68,-100.00,,5.32,10.57,10.38,4.14,3.08,20.85,327.77,2.21,-0.29,2.88,1.73,-1.48,0.84,1.23,-0.65,0.09,1.40,3.08,375.58,-1.24,-0.52,-0.92,0.20,-3.68,1.33,7.04,-2.73,-0.32,0.86,-0.64,-0.86,-1.56,3.21,0.50,6.66
BalanceTotalEquityAndLiabilities_sq,,5.45,10.15,-100.00,6.34,1.44,3.18,-100.00,15.54,-1.70,-1.93,,3.20,-4.94,-0.74,-100.00,9.22,4.43,0.70,-100.00,16.45,-0.92,0.71,0.02,0.84,-0.50,-0.68,0.20,2.12,-0.70,2.69,-1.40,0.56,-1.71,1.35,0.58,4.48,0.29,-0.52,0.21,3.59,-0.82,-3.17,-1.62,-0.08,-0.35,2.78
CashflowOperatingCashflow,-1709000,52614000,19638000,43186000,-4228000,-12924000,96686000,140327000,92087000,-36077000,52693000,105593000,61233000,15635000,16405000,60858000,104636000,-5146000,93684000,156407000,102101000,224709000,151858000,205397000,199403000,155443000,176257000,187700000,283300000,169200000,480400000,672200000,652100000,417700000,886600000,805500000,777900000,446800000,929200000,764900000,743800000,751700000,767700000,568300000,853700000,570000000,650200000
CashflowOperatingCashflow_yy,,,,,-147.40,-124.56,392.34,224.94,2278.03,-179.15,-45.50,-24.75,-33.51,143.34,-68.87,-42.37,70.88,-132.91,471.07,157.00,-2.42,4466.67,62.10,31.32,95.30,-30.82,16.07,-8.62,42.07,8.85,172.56,258.12,130.18,146.87,84.55,19.83,19.29,6.97,4.80,-5.04,-4.38,68.24,-17.38,-25.70,14.78,-24.17,-15.31
CashflowOperatingCashflow_sy,,,,,-147.40,57.46,69.68,-119.52,135.60,-185.70,-26.70,93.87,-33.51,59.57,20.62,-41.41,54.57,-15.52,-47.19,41.38,9.46,-40.00,22.14,-18.76,3.19,89.04,-22.80,-8.62,46.94,-56.92,146.74,27.50,-53.34,71.92,-22.65,107.19,19.29,6.97,-3.94,0.19,42.54,66.18,-32.52,25.07,-19.34,-24.17,72.96
CashflowOperatingCashflow_qq,,3178.64,-62.68,119.91,-109.79,-205.68,848.11,45.14,-34.38,-139.18,246.06,100.39,-42.01,-74.47,4.92,270.97,71.93,-104.92,1920.52,66.95,-34.72,120.09,-32.42,35.26,-2.92,-22.05,13.39,6.49,50.93,-40.28,183.92,39.93,-2.99,-35.95,112.26,-9.15,-3.43,-42.56,107.97,-17.68,-2.76,1.06,2.13,-25.97,50.22,-33.23,14.07
CashflowOperatingCashflow_sq,,-51.43,-20.72,135.12,-77.70,-30.23,24.24,52.71,154.21,-137.05,101.75,70.58,77.18,-44.76,4.92,-77.78,82.95,-41.12,47.38,63.25,58.55,-91.15,129.08,-28.32,53.14,-35.14,-6.92,-19.42,278.30,-65.66,110.61,19.72,-5.48,-35.95,-0.62,-23.37,12.67,-13.01,-31.31,28.85,43.40,-39.11,-44.60,76.35,-1.80,-23.24,17.48
CashflowAmortization,3407000,4560000,4808000,3043000,8366000,5138000,4158000,7134000,7117000,8255000,9661000,10992000,13040000,15996000,18966000,22054000,24174000,28340000,90869000,106593000,118533000,101342000,109607000,105812000,120826000,106747000,118653000,125000000,126400000,102500000,356400000,555400000,506000000,511600000,440300000,460600000,499400000,472800000,603700000,556100000,569600000,520800000,500900000,492600000,497300000,500200000,528900000
CashflowAmortization_yy,,,,,145.55,12.68,-13.52,134.44,-14.93,60.67,132.35,54.08,83.22,93.77,96.32,100.64,85.38,77.17,379.12,383.33,390.33,257.59,20.62,-0.73,1.93,5.33,8.25,18.13,4.61,-3.98,200.37,344.32,300.32,399.12,23.54,-17.07,-1.30,-7.58,37.11,20.73,14.06,10.15,-17.03,-11.42,-12.69,-3.96,5.59
CashflowAmortization_sy,,,,,58.15,42.85,31.30,38.42,32.12,38.69,25.92,21.34,-5.73,7.74,-2.12,26.56,-23.70,14.51,12.15,24.06,76.72,32.69,45.27,38.76,37.97,19.84,4.94,18.13,1.82,6.39,0.77,2.53,6.26,0.17,23.22,23.42,14.87,11.48,26.93,8.56,0.53,5.14,-4.23,,0.95,-1.56,4.26
CashflowAmortization_qq,,33.84,5.44,-36.71,174.93,-38.58,-19.07,71.57,-0.24,15.99,17.03,13.78,18.63,22.67,18.57,16.28,9.61,17.23,220.64,17.30,11.20,-14.50,8.16,-3.46,14.19,-11.65,11.15,5.35,1.12,-18.91,247.71,55.84,-8.89,1.11,-13.94,4.61,8.42,-5.33,27.69,-7.88,2.43,-8.57,-3.82,-1.66,0.95,0.58,5.74
CashflowAmortization_sq,,-5.03,4.50,7.80,37.26,-12.20,7.68,9.40,20.74,-11.59,8.56,-1.26,10.22,-0.48,11.76,-1.84,3.91,-1.56,5.50,9.18,8.40,1.61,12.91,-1.13,11.83,-3.65,0.62,-0.35,2.82,2.00,1.13,-1.44,1.96,-2.58,5.40,1.42,8.42,0.63,-1.22,0.88,2.73,1.48,-2.73,-0.11,6.93,0.01,-1.60
CashflowInvestingCashflow,28280000,-9264000,-7905000,-14612000,-22577000,-15237000,-13617000,-19535000,-7106000,-60244000,44222000,-10028000,-35433000,-11649000,-44005000,-18461000,-3304000,-11597000,-2345498000,-19707000,-49949000,-24143000,-59087000,-23854000,-26347000,-34883000,-23517000,-51800000,-23600000,-36600000,1430700000,-351800000,-69500000,-208200000,-139400000,-228700000,-150300000,-24900000,-839800000,-274100000,135400000,-159200000,-208300000,-289700000,-916100000,-255400000,-382300000
CashflowInvestingCashflow_yy,,,,,-179.83,-64.48,-72.26,-33.69,68.53,-295.38,424.76,48.67,-398.63,80.66,-199.51,-84.09,90.68,0.45,-5230.07,-6.75,-1411.77,-108.18,97.48,-21.04,47.25,-44.48,60.20,-117.15,10.43,-4.92,6183.68,-579.15,-194.49,-468.85,-109.74,34.99,-116.26,88.04,-502.44,-19.85,190.09,-539.36,75.20,-5.69,-776.59,-60.43,-83.53
CashflowInvestingCashflow_sy,,,,,-179.83,-85.02,-62.44,-7.51,44.90,7.20,55.34,1.67,28.74,85.43,-132.32,-2.14,-27.28,-118.68,15.64,-25.25,-227.40,27.60,64.17,-17.08,20.96,50.97,-0.97,11.61,-81.48,-176.39,-33.54,8.32,57.26,45.14,48.44,-110.31,6.76,56.77,-23.98,0.27,26.67,12.69,65.44,-5.69,-23.04,-96.11,-108.58
CashflowInvestingCashflow_qq,,-132.76,14.67,-84.85,-54.51,32.51,10.63,-43.46,63.62,-747.79,173.40,-122.68,-253.34,67.12,-277.76,58.05,82.10,-251.00,-20125.04,99.16,-153.46,51.66,-144.74,59.63,-10.45,-32.40,32.58,-120.27,54.44,-55.08,4009.02,-124.59,80.24,-199.57,33.05,-64.06,34.28,83.43,-3272.69,67.36,149.40,-217.58,-30.84,-39.08,-216.22,72.12,-49.69
CashflowInvestingCashflow_sq,,7.63,17.54,-70.19,-271.08,46.15,6.32,-18.22,-42.64,42.67,51.01,-69.26,15.36,50.34,-277.76,4.70,-58.49,45.01,-54.72,32.04,-120.25,64.35,0.32,4.46,-10.45,70.84,-47.95,-29.07,-139.43,-38.06,17.71,-19.86,-87.46,-67.76,22.96,-4.37,14.90,-7.41,-99.05,36.98,30.23,-20.16,-10.02,-92.48,27.84,-51.80,-74.84
CashflowCapex,1430000,9264000,7945000,15179000,22570000,15237000,13702000,19535000,7119000,60244000,-43890000,10037000,35464000,11699000,44659000,15503000,7003000,11617000,2345687000,21331000,23737000,23133000,61476000,24423000,27856000,35233000,26067000,101400000,24400000,39400000,-1700200000,97800000,98000000,160900000,146300000,156600000,148800000,-143500000,529600000,154100000,194600000,172100000,210900000,171600000,913800000,202400000,440700000
CashflowCapex_yy,,,,,1478.32,64.48,72.46,28.70,-68.46,295.38,-420.32,-48.62,398.16,-80.58,201.75,54.46,-80.25,-0.70,5152.44,37.59,238.95,99.13,-97.38,14.50,17.35,52.31,-57.60,315.18,-12.41,11.83,-6622.42,-3.55,301.64,308.38,108.60,60.12,51.84,-189.19,262.00,-1.60,30.78,219.93,-60.18,11.36,369.58,17.61,108.96
CashflowCapex_sy,,,,,238.28,93.04,29.88,12.62,27.68,-27.38,-61.31,-67.38,-0.21,-37.30,19.34,130.52,29.79,9.24,219.46,100.70,162.40,8.43,-29.71,-2.96,-38.90,0.27,-46.83,-23.16,-12.41,33.22,49.31,-17.67,-26.11,-44.89,-56.47,65.17,42.61,-25.83,12.57,-18.92,30.78,6.17,-60.18,-23.07,15.35,42.47,108.96
CashflowCapex_qq,,547.83,-14.24,91.05,48.69,-32.49,-10.07,42.57,-63.56,746.24,-172.85,122.87,253.33,-67.01,281.73,-65.29,-54.83,65.89,20091.85,-99.09,11.28,-2.54,165.75,-60.27,14.06,26.48,-26.02,289.00,-75.94,61.48,-4415.23,105.75,0.20,64.18,-9.07,7.04,-4.98,-196.44,469.06,-70.90,26.28,-11.56,22.55,-18.63,432.52,-77.85,117.74
CashflowCapex_sq,,3.57,-22.83,61.23,20.28,20.35,-27.82,20.86,38.55,-40.00,-28.49,-15.68,99.84,-31.09,15.10,-4.38,105.78,-49.48,36.74,-9.55,54.22,-85.40,-6.29,-15.14,17.68,-38.66,19.92,14.84,8.33,9.37,-13.52,1.72,7.56,-12.37,0.54,5.59,-4.98,-25.00,39.28,-36.98,59.53,-26.28,-36.73,0.19,66.67,-23.44,113.72
CashflowFinancingCashflow,-20302000,-2488000,-5743000,-4399000,-3037000,-6061000,-62197000,-70952000,-26180000,-17464000,-147993000,-19733000,-83636000,-16296000,-11994000,-55831000,-107648000,146191000,2392747000,-73216000,-138293000,-52972000,-207109000,-265883000,-127383000,-66737000,-211663000,-186000000,-132100000,-46600000,-431700000,-585700000,-478900000,-467400000,-842600000,-900800000,-175900000,-371900000,-708100000,-333500000,-657300000,-348200000,-774100000,-553700000,148300000,-689600000,-178600000
CashflowFinancingCashflow_yy,,,,,85.04,-143.61,-983.01,-1512.91,-762.03,-188.14,-137.94,72.19,-219.47,6.69,91.90,-182.93,-28.71,997.10,20049.53,-31.14,-28.47,-136.23,-108.66,-263.15,7.89,-25.99,-2.20,30.04,-3.70,30.17,-103.96,-214.89,-262.53,-903.00,-95.18,-53.80,63.27,20.43,15.96,62.98,-273.68,6.37,-9.32,-66.03,122.56,-98.05,76.93
CashflowFinancingCashflow_sy,,,,,85.04,-60.73,-67.24,-26.59,-254.86,16.76,-97.53,-47.05,51.04,17.34,-27.29,-161.19,49.47,80.14,51.56,40.89,-28.47,-30.94,-63.42,-32.17,6.32,-83.32,40.62,24.84,-15.35,85.94,-174.53,-100.00,60.46,-106.03,67.15,-32.98,-7.62,-3.28,33.84,27.56,-42.83,23.36,-3.31,-66.03,23.90,100.00,71.89
CashflowFinancingCashflow_qq,,87.75,-130.83,23.40,30.96,-99.57,-926.18,-14.08,63.10,33.29,-747.42,86.67,-323.84,80.52,26.40,-365.49,-92.81,235.80,1536.73,-103.06,-88.88,61.70,-290.98,-28.38,52.09,47.61,-217.16,12.12,28.98,64.72,-826.39,-35.67,18.23,2.40,-80.27,-6.91,80.47,-111.43,-90.40,52.90,-97.09,47.03,-122.31,28.47,126.78,-565.00,74.10
CashflowFinancingCashflow_sq,,10.19,-74.92,-12.16,64.04,-43.04,8.30,-42.37,-8.68,33.29,110.72,-83.09,110.68,5.92,-0.39,-161.08,137.59,-75.71,-6.58,-92.98,-7.47,7.44,-120.42,22.61,48.70,-48.40,-44.96,-17.67,-72.57,64.72,-164.05,-35.67,21.96,-29.27,-1.38,35.66,2.19,42.26,52.58,-15.18,-76.96,5.87,-120.10,46.26,-16.59,94.31,-36.04
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,0,0,,0,37565000,0,,131125000,3038000,67081000,,,101963000,50982000,,,,,,,,,,,,,,102900000,0,0,,,,,,,,,,,204700000,0,,
CashflowDividend_yy,,,,,,,,,,,,-91.91,,,-100.00,3256.25,-24.00,,,-100.00,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,-95.96,,,-100.00,1603.12,83138.00,,,12.50,-100.00,,,,,,,,,,,,,,-50.04,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,-100.00,,,-97.68,2108.06,-100.00,,,-50.00,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,-100.00,,
CashflowDividend_sq,,,,,,,,,-100.00,,,1.16,1004.03,-100.00,,,-75.00,-100.00,,,,,,,,,,,,,,-99.70,,,,,,,,,,,,,-100.00,,
CashflowNetCashflow,6269000,40862000,5990000,24175000,-29842000,-34222000,20872000,49840000,58801000,-113785000,-51078000,75832000,-57836000,-12310000,-39594000,-13434000,-6316000,129448000,140933000,63484000,-86141000,147594000,-114338000,-84340000,45673000,53823000,-58923000,-50100000,127600000,86000000,1479400000,-265300000,103700000,-257900000,-95400000,-324000000,451700000,50000000,-618700000,157300000,221900000,244300000,-214700000,-275100000,85900000,-375000000,89300000
CashflowNetCashflow_yy,,,,,-576.02,-183.75,248.45,106.16,297.04,-232.49,-344.72,52.15,-198.36,89.18,22.48,-117.72,89.08,1151.57,455.95,572.56,-1263.85,14.02,-181.13,-232.85,153.02,-63.53,48.47,40.60,179.38,59.78,2610.73,-429.54,-18.73,-399.88,-106.45,-22.13,335.58,119.39,-548.53,148.55,-50.87,388.60,65.30,-274.89,-61.29,-253.50,141.59
CashflowNetCashflow_sy,,,,,-209.03,-137.12,103.27,-49.38,52.59,-164.93,15.10,35.24,8.37,28.62,64.38,-86.41,134.18,47.54,-85.22,65.68,-58.91,13.13,-127.41,55.32,-76.07,83.58,0.35,-17.72,43.90,-187.41,0.28,43.62,-9.85,-89.35,106.27,-109.76,34.42,13.65,-101.04,-19.84,77.51,83.33,63.20,52.41,-58.90,-21.63,35.22
CashflowNetCashflow_qq,,551.81,-85.34,303.59,-223.44,-14.68,160.99,138.79,17.98,-293.51,55.11,248.46,-176.27,78.72,-221.64,66.07,52.98,2149.53,8.87,-54.95,-235.69,271.34,-177.47,26.24,154.15,17.84,-209.48,14.97,354.69,-32.60,1620.23,-117.93,139.09,-348.70,63.01,-239.62,239.41,-88.93,-1337.40,125.42,41.07,10.09,-187.88,-28.13,131.23,-536.55,123.81
CashflowNetCashflow_sq,,60.23,-21.87,96.28,-65.16,7.18,96.21,-31.88,81.78,-293.51,46.94,63.94,27.35,44.11,79.42,-183.66,166.81,-112.15,13.29,-15.58,97.38,-100.00,-11.44,37.82,154.15,50.37,-57.73,-12.31,154.45,-164.10,30.95,138.24,51.83,-109.12,129.05,-100.57,77.57,-39.64,46.15,91.84,124.82,-71.56,-63.92,30.28,104.00,-23.22,-80.85
