,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_sy,,,,,,62.73,,34.00,,66.90,50.70,-11.02,,-21.48,-6.57,-12.54,,2.13,10.55,8.37,,15.19,12.87,22.45,,9.76,5.60,4.94,7.76,-0.64,2.92,3.42,7.91,24.00,0.74,8.38,11.37,2.56,-3.36,2.58,-11.71,-1.70,0.77,-10.82,7.13,1.93,,
BalanceCurrentOtherLiabilities_qq,,,-100.00,,-100.00,,50.19,-25.65,-100.00,,0.56,-49.78,-100.00,,55.74,10.38,-100.00,,6.30,64.11,-100.00,,-45.31,143.93,1.90,89.05,4.98,-4.93,-11.13,-14.24,0.31,-0.84,1.97,-22.26,-3.82,-8.81,-4.27,-1.56,-0.44,4.10,1.98,0.67,2.99,-18.33,8.02,11.51,-14.20,-1.03
BalanceCurrentOtherLiabilities_sq,,,,,-100.00,,7.67,23.13,-100.00,,-10.90,-10.27,-100.00,,-3.76,-0.73,-100.00,,-10.67,3.62,-100.00,,-6.17,2.64,-3.72,1.90,-9.70,-0.87,0.13,-1.82,-5.15,5.22,-0.21,5.34,-1.92,2.35,-0.64,-1.56,-6.10,1.85,-3.85,11.84,,-4.77,-1.37,2.97,0.15,2.15
BalanceReckoning,,4016000,,1917000,,3929000,5611000,4573000,,6257000,5095000,4708000,,4106000,3334000,4240000,,2269000,3788000,1364000,,2735000,3546000,2937000,3258000,2780000,1806000,1265000,1620000,1840000,1807000,1815000,1726000,1898000,1361000,1542000,1488000,1614000,1472000,1389000,1314000,1585000,1203000,1123000,1074000,1041000,1035000,775000
BalanceReckoning_yy,,,,,,-2.17,,138.55,,59.25,-9.20,2.95,,-34.38,-34.56,-9.94,,-44.74,13.62,-67.83,,20.54,-6.39,115.32,,1.65,-49.07,-56.93,-50.28,-33.81,0.06,43.48,6.54,3.15,-24.68,-15.04,-13.79,-14.96,8.16,-9.92,-11.69,-1.80,-18.27,-19.15,-18.26,-34.32,-13.97,-30.99
BalanceReckoning_sy,,,,,,61.23,,53.78,,-7.14,-9.20,22.46,,4.65,-7.73,-21.61,,-11.24,13.62,-5.16,,-9.21,-8.97,-21.99,,-8.58,-13.63,-13.83,-13.70,-13.36,-0.10,8.43,13.21,39.54,4.75,-8.82,8.24,-14.62,27.96,29.49,-10.00,9.90,2.19,3.31,39.32,20.66,-10.18,-14.36
BalanceReckoning_qq,,,-100.00,,-100.00,,42.81,-18.50,-100.00,,-18.57,-7.60,-100.00,,-18.80,27.17,-100.00,,66.95,-63.99,-100.00,,29.65,-17.17,10.93,-14.67,-35.04,-29.96,28.06,13.58,-1.79,0.44,-4.90,9.97,-28.29,13.30,-3.50,8.47,-8.80,-5.64,-5.40,20.62,-24.10,-6.65,-4.36,-3.07,-0.58,-25.12
BalanceReckoning_sq,,,-8.29,,-100.00,,12.80,-3.70,-100.00,,-18.57,13.36,-100.00,,-9.02,32.22,-100.00,,0.43,0.58,-100.00,,-2.08,-6.06,-3.14,-7.49,-1.58,-3.50,6.87,-16.26,-1.40,,22.59,9.97,-28.29,-9.04,18.41,4.02,,-16.24,-0.04,53.17,-3.88,0.98,1.14,-3.07,-15.81,-8.32
BalanceTotalEquityAndLiabilities,0,101772000,0,104097000,0,170964000,177425000,204900000,0,286751000,273932000,291920000,0,253919000,251051000,266385000,0,367711000,348580000,343351000,0,321990000,286720000,241280000,242563000,200101000,182552000,160225000,161443000,142907000,146125000,142007000,147260000,131852000,126583000,126689000,116661000,113453000,109943000,108382000,104900000,98869000,97655000,95348000,93259000,92659000,77251000,75607000
BalanceTotalEquityAndLiabilities_yy,,,,,,67.99,,96.84,,67.73,54.39,42.47,,-11.45,-8.35,-8.75,,44.81,38.85,28.89,,-12.43,-17.75,-29.73,,-37.85,-36.33,-33.59,-33.44,-28.58,-19.95,-11.37,-8.79,-7.74,-13.37,-10.79,-20.78,-13.95,-13.15,-14.45,-10.08,-12.85,-11.18,-12.03,-11.10,-6.28,-20.89,-20.70
BalanceTotalEquityAndLiabilities_sy,,,,,,36.52,,39.13,,26.44,15.94,8.22,,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,-0.12,-0.07,0.90,-3.06,-0.67,-0.19,0.93,1.24,1.41,-1.10,1.39,0.84,-0.84,1.91,0.08,1.48,3.18
BalanceTotalEquityAndLiabilities_qq,,,-100.00,,-100.00,,3.78,15.49,-100.00,,-4.47,6.57,-100.00,,-1.13,6.11,-100.00,,-5.20,-1.50,-100.00,,-10.95,-15.85,0.53,-17.51,-8.77,-12.23,0.76,-11.48,2.25,-2.82,3.70,-10.46,-4.00,0.08,-7.92,-2.75,-3.09,-1.42,-3.21,-5.75,-1.23,-2.36,-2.19,-0.64,-16.63,-2.13
BalanceTotalEquityAndLiabilities_sq,,,0.61,,-100.00,,3.78,8.50,-100.00,,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-1.85,-0.25,0.41,0.10,-2.54,1.14,2.56,-0.01,-3.09,1.37,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
CashflowOperatingCashflow,718000,4653000,-10685000,1295000,-14279000,10036000,-9416000,-16064000,-7042000,18047000,842000,-5796000,-4032000,26104000,-10326000,-9305000,-39221000,42752000,-31810000,-4345000,10131000,18263000,-10336000,-4555000,11279000,13717000,-2669000,2437000,1502000,-2628000,5271000,-972000,-8725000,7856000,-4090000,2375000,134000,3591000,3827000,-5905000,-603000,796000,-7161000,979000,-3433000,1721000,3476000,-4108000
CashflowOperatingCashflow_yy,,,,,-2088.72,115.69,11.88,-1340.46,50.68,79.82,108.94,63.92,42.74,44.64,-1326.37,-60.54,-872.74,63.78,-208.06,53.30,125.83,-57.28,67.51,-4.83,11.33,-24.89,74.18,153.50,-86.68,-119.16,297.49,-139.89,-680.89,398.93,-177.59,344.34,101.54,-54.29,193.57,-348.63,-550.00,-77.83,-287.12,116.58,-469.32,116.21,148.54,-519.61
CashflowOperatingCashflow_sy,,,,,6.09,23.49,7.92,-44.17,-36.52,-1.15,0.31,62.76,57.25,41.53,-73.93,-53.26,63.39,33.13,-120.95,-93.74,-29.91,13.53,23.69,20.92,57.19,-17.42,40.19,-42.15,26.72,-12.34,40.03,28.24,-18.30,-6.09,10.36,-5.42,59.12,26.71,-56.15,-18.46,-23.76,-51.97,20.91,42.95,3.96,-10.72,-8.14,-16.27
CashflowOperatingCashflow_qq,,548.05,-329.64,112.12,-1202.63,170.29,-193.82,-70.60,56.16,356.28,-95.33,-788.36,30.43,747.42,-139.56,9.89,-321.50,209.00,-174.41,86.34,333.16,80.27,-156.60,55.93,347.62,21.62,-119.46,191.31,-38.37,-274.97,300.57,-118.44,-797.63,190.04,-152.06,158.07,-94.36,2579.85,6.57,-254.30,89.79,232.01,-999.62,113.67,-450.66,150.13,101.98,-218.18
CashflowOperatingCashflow_sq,,79.07,-133.69,91.61,14.75,91.87,-125.27,-39.20,37.16,126.71,-75.51,27.73,25.20,114.63,-67.32,57.10,35.70,28.32,-167.25,64.93,53.67,161.35,-122.76,71.98,69.61,93.84,-98.77,31.72,132.20,54.30,-66.17,11.06,-6.98,84.95,-114.86,17.22,82.62,152.64,-137.87,36.21,32.81,95.18,-66.31,-16.34,71.64,82.91,-91.06,46.47
CashflowAmortization,728000,696000,875000,918000,1081000,1419000,1542000,1676000,2167000,1874000,2150000,2099000,2191000,2145000,1879000,2068000,1965000,3436000,3622000,3401000,2376000,3082000,2872000,2734000,1733000,2467000,1866000,1541000,1607000,1247000,1108000,1110000,1107000,1060000,928000,830000,903000,821000,832000,878000,861000,883000,897000,981000,796000,742000,702000,974000
CashflowAmortization_yy,,,,,48.49,103.88,76.23,82.57,100.46,32.06,39.43,25.24,1.11,14.46,-12.60,-1.48,-10.31,60.19,92.76,64.46,20.92,-10.30,-20.71,-19.61,-27.06,-19.95,-35.03,-43.64,-7.27,-49.45,-40.62,-27.97,-31.11,-15.00,-16.25,-25.23,-18.43,-22.55,-10.34,5.78,-4.65,7.55,7.81,11.73,-7.55,-15.97,-21.74,-0.71
CashflowAmortization_sy,,,,,14.88,24.84,45.86,37.25,42.98,26.21,27.20,15.10,6.10,9.90,6.25,1.79,-1.54,2.41,3.25,18.70,13.53,3.35,-1.42,-8.99,-7.76,-7.37,-8.60,-13.43,-9.20,-7.65,-5.77,-2.44,-10.90,-0.85,3.41,3.95,5.59,-1.72,3.04,0.04,-1.79,3.12,-1.05,1.32,-1.22,-1.10,4.55,7.15
CashflowAmortization_qq,,-4.40,25.72,4.91,17.76,31.27,8.67,8.69,29.30,-13.52,14.73,-2.37,4.38,-2.10,-12.40,10.06,-4.98,74.86,5.41,-6.10,-30.14,29.71,-6.81,-4.81,-36.61,42.35,-24.36,-17.42,4.28,-22.40,-11.15,0.18,-0.27,-4.25,-12.45,-10.56,8.80,-9.08,1.34,5.53,-1.94,2.56,1.59,9.36,-18.86,-6.78,-5.39,38.75
CashflowAmortization_sq,,10.98,-4.62,9.98,4.81,9.56,4.32,7.33,6.28,4.58,0.02,2.79,0.46,3.69,-2.70,-0.30,0.63,4.40,0.66,3.28,-0.51,4.28,-3.52,0.60,-2.99,-1.08,-4.42,0.88,-0.30,-1.78,-3.97,0.38,-0.27,-0.85,-1.60,1.66,-0.96,-0.57,-1.88,3.44,0.31,0.10,-2.76,2.99,1.51,,-0.63,3.99
CashflowInvestingCashflow,-1791000,-944000,-1379000,-4060000,-3189000,-21946000,7158000,-3562000,-1360000,-5553000,-724000,-5177000,-216000,3036000,-7641000,3213000,-2764000,-5037000,-2258000,-739000,-939000,2684000,2073000,8265000,-164000,-1534000,153000,570000,350000,8892000,126000,852000,75000,-90000,1370000,-17000,2171000,-43000,293000,134000,76000,329000,121000,156000,341000,231000,6066000,-9000
CashflowInvestingCashflow_yy,,,,,-78.06,-2224.79,619.07,12.27,57.35,74.70,-110.11,-45.34,84.12,154.67,-955.39,162.06,-1179.63,-265.91,70.45,-123.00,66.03,153.29,191.81,1218.40,82.53,-157.15,-92.62,-93.10,313.41,679.66,-17.65,49.47,-78.57,-101.01,987.30,-102.00,2794.67,52.22,-78.61,888.24,-96.50,865.12,-58.70,16.42,348.68,-29.79,4913.22,-105.77
CashflowInvestingCashflow_sy,,,,,-145.46,-127.15,17.12,-17.95,47.20,-13.20,-97.71,-31.00,29.19,16.38,45.29,-7.42,-100.00,56.42,23.84,50.69,80.86,-8.61,-1.10,-42.51,17.27,49.64,63.25,53.84,38.43,49.14,15.95,-48.29,-42.27,-39.24,-51.80,-53.62,-4.98,-81.38,1.96,-1.42,-14.07,47.42,-32.78,27.49,6.25,-29.79,-16.40,29.50
CashflowInvestingCashflow_qq,,47.29,-46.08,-194.42,21.45,-588.18,132.62,-149.76,61.82,-308.31,86.96,-615.06,95.83,1505.56,-351.68,142.05,-186.03,-82.24,55.17,67.27,-27.06,385.84,-22.76,298.70,-101.98,-835.37,109.97,272.55,-38.60,2440.57,-98.58,576.19,-91.20,-220.00,1622.22,-101.24,12870.59,-101.98,781.40,-54.27,-43.28,332.89,-63.22,28.93,118.59,-32.26,2525.97,-100.15
CashflowInvestingCashflow_sq,,-59.57,34.00,-67.07,-48.44,34.00,43.38,8.48,5.40,-65.57,23.76,-23.16,21.00,-84.48,53.96,-17.40,-100.71,35.98,45.28,67.28,-27.06,-72.67,29.94,-47.67,-1.81,-7.65,-7.08,16.69,-43.30,72.45,-28.42,0.80,-38.12,18.75,-76.84,-57.21,-23.14,-17.90,61.48,-46.13,-28.61,11.20,-3.49,67.77,-70.95,-32.26,22.89,67.67
CashflowCapex,3750000,2052000,2126000,2662000,4695000,16468000,2660000,4273000,2281000,5715000,2837000,-781000,1724000,-663000,1485000,1763000,2705000,4060000,1955000,1629000,2614000,-1140000,174000,263000,-40000,325000,25000,20000,13000,37000,,31000,13000,334000,32000,124000,69000,50000,258000,135000,1590000,5633000,122000,158000,36000,45000,133000,109000
CashflowCapex_yy,,,,,25.20,702.53,25.12,60.52,-51.42,-65.30,6.65,-118.28,-24.42,-111.60,-47.66,325.74,56.90,712.37,31.65,-7.60,-3.36,-128.08,-91.10,-83.86,-101.53,128.51,-85.63,-92.40,132.50,-88.62,-100.00,55.00,,802.70,,300.00,430.77,-85.03,706.25,8.87,2204.35,11166.00,-52.71,17.04,-97.74,-99.20,9.02,-31.01
CashflowCapex_sy,,,,,76.06,129.04,138.78,46.27,33.39,-15.50,-5.45,28.10,-46.27,-20.28,-38.17,-9.07,-25.77,-46.09,28.69,-17.26,-29.77,-3.82,-29.17,-39.30,-22.67,-64.37,-52.67,-44.73,-20.56,-12.82,-5.39,12.04,,-28.30,,-18.20,-26.72,36.62,-23.92,8.87,0.74,90.32,32.65,8.48,-4.87,38.00,11.25,42.26
CashflowCapex_qq,,-45.28,3.61,25.21,76.37,250.76,-83.85,60.64,-46.62,150.55,-50.36,-127.53,320.74,-138.46,323.98,18.72,53.43,50.09,-51.85,-16.68,60.47,-143.61,115.26,51.15,-115.21,912.50,-92.31,-20.00,-35.00,184.62,-100.00,,-58.06,2469.23,-90.42,287.50,-44.35,-27.54,416.00,-47.67,1077.78,254.28,-97.83,29.51,-77.22,25.00,195.56,-18.05
CashflowCapex_sq,,52.67,-56.21,77.96,17.10,23.98,-40.31,4.78,62.01,2.69,-37.21,4.26,27.06,68.51,-50.00,49.24,17.23,32.45,-27.62,6.78,-26.40,22.66,-29.32,21.64,-32.73,29.04,-33.38,-7.96,9.98,9.08,-28.79,,-25.06,3.99,48.89,26.73,8.95,-16.96,-33.55,43.44,45.83,58.13,-44.11,-29.46,63.98,55.62,-45.16,8.40
CashflowFinancingCashflow,-73000,59000,8154000,3023000,42875000,-1069000,-2026000,16691000,13418000,-3071000,-5882000,6773000,4366000,-31612000,18244000,5251000,61404000,-33374000,20184000,-6236000,-5534000,-15086000,4920000,-10044000,-7125000,-4420000,-1032000,-5882000,-170000,-3257000,-260000,-188000,-262000,-1686000,-244000,-245000,-5677000,-239000,-962000,-285000,-4276000,3554000,-44000,-39000,-215000,-372000,-8634000,-222000
CashflowFinancingCashflow_yy,,,,,58832.88,-1911.86,-124.85,452.13,-68.70,-187.28,-190.33,-59.42,-67.46,-929.37,410.17,-22.47,1306.41,-5.57,10.63,-218.76,-109.01,54.80,-75.62,-61.06,-28.75,70.70,-120.98,41.44,97.61,26.31,74.81,96.80,-54.12,48.23,6.15,-30.32,-2066.79,85.82,-294.26,-16.33,24.68,1587.03,95.43,86.32,94.97,-110.47,-19522.73,-469.23
CashflowFinancingCashflow_sy,,,,,-20.83,38.34,18.75,-10.06,-37.26,-5.48,5.40,-83.46,-37.48,-49.42,-38.04,-42.67,31.14,37.20,73.87,-12.41,36.50,-40.04,-4.70,37.14,-66.31,20.66,16.93,48.60,5.59,45.22,11.84,-29.89,60.82,28.99,-10.43,46.58,-41.94,56.25,32.78,-9.44,76.58,3.86,-28.04,44.75,-19.20,-13.94,53.93,-31.89
CashflowFinancingCashflow_qq,,180.82,13720.34,-62.93,1318.29,-102.49,-89.52,923.84,-19.61,-122.89,-91.53,215.15,-35.54,-824.05,157.71,-71.22,1069.38,-154.35,160.48,-130.90,11.26,-172.61,132.61,-304.15,29.06,37.96,76.65,-469.96,97.11,-1815.88,92.02,27.69,-39.36,-543.51,85.53,-0.41,-2217.14,95.79,-302.51,70.37,-1400.35,183.12,-101.24,11.36,-451.28,-73.02,-2220.97,97.43
CashflowFinancingCashflow_sq,,-34.66,50.30,87.47,-9.43,-61.26,-16.05,11.66,-19.61,3.70,7.14,-13.68,-34.38,55.02,17.07,-4.40,37.38,11.39,118.19,-25.61,3.87,-101.40,63.71,-35.08,-79.17,-61.72,59.01,-23.74,-67.60,45.77,41.56,-39.19,36.92,-40.20,27.31,0.33,-20.23,27.55,20.22,-32.20,41.04,2.26,-48.63,44.50,-33.88,-53.08,52.14,13.04
CashflowShareCapitalCash,0,0,,,50159000,227000,,,,,0,,,,270000,-270000,0,0,50000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,700000,0
CashflowShareCapitalCash_yy,,,,,,,,,-100.00,-100.00,,,,,,,,,-81.48,100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,-100.00,-35.34,,,,,,,,,-81.48,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,-99.55,-100.00,,,,,,,,,-200.00,100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00
CashflowShareCapitalCash_sq,,,,,,-100.00,-68.36,,,,,,,,,-152.91,13.32,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00
CashflowDividend,0,0,,0,28000,-1000,,117000,0,0,,1999000,0,-1981000,,9000,0,59000,,125000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,-100.00,100.00,,1608.55,,,,-99.55,,102.98,,1288.89,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,-23.87,-100.00,,1608.55,,,,-99.55,,-13.64,,-100.00,,-99.85,,22.85,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,-103.57,100.00,,-100.00,,,,-100.00,,100.00,,-100.00,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,-100.00,-100.00,,-100.00,,,,-100.00,,-100.00,,-100.00,,-100.00,,-98.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,-1146000,3768000,-3910000,258000,25407000,-12979000,-4284000,-2935000,5016000,9423000,-5764000,-4200000,118000,-2472000,277000,-841000,19419000,4341000,-13884000,-11320000,3658000,5861000,-3343000,-6334000,3990000,7763000,-3548000,-2875000,1682000,3007000,5137000,-308000,-8912000,6080000,-2964000,2113000,-3372000,3309000,3158000,-6056000,-4803000,4679000,-7084000,1096000,-3307000,1580000,908000,-4339000
CashflowNetCashflow_yy,,,,,2317.02,-444.45,-9.57,-1237.60,-80.26,172.60,-34.55,-43.10,-97.65,-126.23,104.81,79.98,16356.78,275.61,-5112.27,-1246.02,-81.16,35.01,75.92,44.05,9.08,32.45,-6.13,54.61,-57.84,-61.26,244.79,89.29,-629.85,102.19,-157.70,786.04,62.16,-45.58,206.55,-386.61,-42.44,41.40,-324.32,118.10,31.15,-66.23,112.82,-495.89
CashflowNetCashflow_sy,,,,,-62.56,-59.42,-23.96,-84.13,-77.66,3.36,-28.78,64.68,-26.84,35.00,-65.41,-72.97,49.35,82.48,-17.20,-47.43,-60.92,-26.47,17.36,37.20,37.31,3.85,-6.13,51.22,16.06,-68.39,13.39,-69.66,-14.44,29.72,-12.26,71.66,7.28,68.96,-60.41,-91.50,9.64,-44.43,11.83,60.12,8.32,-25.90,13.57,35.93
CashflowNetCashflow_qq,,428.80,-203.77,106.60,9747.67,-151.08,66.99,31.49,270.90,87.86,-161.17,27.13,102.81,-2194.92,111.21,-403.61,2409.04,-77.65,-419.83,18.47,132.31,60.22,-157.04,-89.47,162.99,94.56,-145.70,18.97,158.50,78.78,70.83,-106.00,-2793.51,168.22,-148.75,171.29,-259.58,198.13,-4.56,-291.77,20.69,197.42,-251.40,115.47,-401.73,147.78,-42.53,-577.86
CashflowNetCashflow_sq,,138.91,-94.28,100.00,-57.69,63.06,-97.21,35.58,42.50,112.40,-69.56,28.61,3.31,89.50,-103.37,55.56,89.57,133.80,-153.23,64.98,94.08,160.93,-119.57,48.67,62.90,118.20,-172.11,33.56,121.16,102.64,-118.49,-14.98,67.40,125.30,-142.57,57.36,-37.67,117.48,-135.92,-10.67,63.27,88.92,-105.09,81.82,-27.88,157.23,-126.49,65.28
