,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceNoncurrentOtherLiabilities,1997000,2057000,1987000,2115000,2143000,2078000,2214000,2702000,,,,2046000,8156000,7930000,6681000,9556000,9499000,12171000,12459000,10232000,10505000,10085000,10095000,10154000,9823000,10267000,10148000,10573000,10875000,10996000,11100000,11327000,10854000,10616000,10654000,9984000,9816000,9122000,9363000,10595000,11014000,12663000,20804000,40294000,28413000,40748000,42072000,42653000,43805000,39803000,39334000,39386000,38622000,36546000,37103000
BalanceNoncurrentOtherLiabilities_yy,,,,,7.31,1.02,11.42,27.75,-100.00,-100.00,-100.00,-24.28,,,,367.06,16.47,53.48,86.48,7.07,10.59,-17.14,-18.97,-0.76,-6.49,1.80,0.53,4.13,10.71,7.10,9.38,7.13,-0.19,-3.46,-4.02,-11.86,-9.56,-14.07,-12.12,6.12,12.20,38.82,122.19,280.31,157.97,221.79,102.23,5.85,54.17,-2.32,-6.51,-7.66,-11.83,-8.18,-5.67
BalanceNoncurrentOtherLiabilities_sy,,,,,7.31,7.19,1.44,15.33,-5.78,21.38,16.88,20.44,,,,-2.54,7.98,-4.56,-24.72,7.07,12.02,6.19,-8.26,6.64,3.59,1.80,2.53,10.06,13.56,7.10,18.59,2.83,0.72,0.93,2.19,6.33,2.01,4.98,2.20,1.18,3.74,5.59,1.07,-3.80,-6.84,-9.76,-6.38,4.98,1.43,-1.32,-2.06,1.52,-3.14,4.28,8.26
BalanceNoncurrentOtherLiabilities_qq,,3.00,-3.40,6.44,1.32,-3.03,6.54,22.04,-100.00,,,,298.63,-2.77,-15.75,43.03,-0.60,28.13,2.37,-17.87,2.67,-4.00,0.10,0.58,-3.26,4.52,-1.16,4.19,2.86,1.11,0.95,2.05,-4.18,-2.19,0.36,-6.29,-1.68,-7.07,2.64,13.16,3.95,14.97,64.29,93.68,-29.49,43.41,3.25,1.38,2.70,-9.14,-1.18,0.13,-1.94,-5.38,1.52
BalanceNoncurrentOtherLiabilities_sq,,-1.65,-1.15,6.44,0.99,-0.42,-3.57,22.04,-1.48,,,,-3.50,1.48,-70.29,-0.94,-0.92,-2.06,-100.00,-4.18,-0.12,0.05,-100.00,0.58,-2.02,-0.51,-100.00,4.19,1.86,-0.86,-0.68,1.90,0.71,-0.59,2.76,-0.88,-0.67,1.53,2.22,-0.28,,-0.66,-0.04,-4.04,-0.06,0.16,-1.30,0.12,0.26,-0.69,-1.30,0.56,0.22,-3.13,0.76
BalanceCurrentLiabilities,26850000,26171000,25319000,22587000,26345000,25893000,23549000,27104000,,,,24374000,48808000,61986000,59884000,60989000,54384000,54192000,55346000,43706000,54948000,48286000,51451000,52917000,61672000,61485000,50461000,60082000,69680000,71022000,73873000,64192000,73001000,65107000,65669000,61187000,59877000,64262000,61262000,70147000,67444000,64172000,81618000,113118000,96137000,120431000,115383000,114598000,136692000,138577000,155883000,161042000,174602000,249942000,188518000
BalanceCurrentLiabilities_yy,,,,,-1.88,-1.06,-6.99,20.00,-100.00,-100.00,-100.00,-10.07,,,,150.22,11.42,-12.57,-7.58,-28.34,1.04,-10.90,-7.04,21.07,12.24,27.34,-1.92,13.54,12.98,15.51,46.40,6.84,4.77,-8.33,-11.11,-4.68,-17.98,-1.30,-6.71,14.64,12.64,-0.14,33.23,61.26,42.54,87.67,41.37,1.31,42.18,15.07,35.10,40.53,27.73,80.36,20.94
BalanceCurrentLiabilities_sy,,,,,38.91,19.73,21.11,22.11,15.98,38.55,34.55,27.43,,,,16.50,11.53,-9.91,-23.00,-11.64,-13.88,3.26,8.92,29.38,43.15,18.57,11.06,14.14,0.91,10.07,1.09,4.31,4.77,8.93,1.62,4.47,2.18,8.22,13.80,11.36,12.61,17.62,10.36,-2.00,-5.96,-5.96,6.08,12.70,24.60,24.98,13.69,10.58,10.60,8.79,10.87
BalanceCurrentLiabilities_qq,,-2.53,-3.26,-10.79,16.64,-1.72,-9.05,15.10,-100.00,,,,100.25,27.00,-3.39,1.85,-10.83,-0.35,2.13,-21.03,25.72,-12.12,6.55,2.85,16.54,-0.30,-17.93,19.07,15.97,1.93,4.01,-13.10,13.72,-10.81,0.86,-6.83,-2.14,7.32,-4.67,14.50,-3.85,-4.85,27.19,38.59,-15.01,25.27,-4.19,-0.68,19.28,1.38,12.49,3.31,8.42,43.15,-24.58
BalanceCurrentLiabilities_sq,,-2.53,-6.53,14.83,7.81,8.23,-9.05,-3.15,-4.26,,,,5.04,2.34,-72.11,1.46,3.77,-4.51,-100.00,-6.39,5.98,12.24,-100.00,1.23,13.44,0.14,-100.00,3.89,3.52,0.80,1.87,-7.40,5.73,4.14,-0.55,-0.38,2.16,7.82,2.06,-3.66,7.04,7.27,-7.44,-7.18,3.72,7.28,2.23,-0.68,4.48,4.31,-3.50,1.64,3.05,1.02,-5.20
BalanceCurrentTradePayablesv,14155000,13699000,12897000,11105000,13606000,12410000,11189000,15979000,,,,12357000,23615000,41411000,39617000,35807000,31807000,29137000,34540000,23815000,29198000,21495000,25236000,24590000,31654000,30693000,29600000,24306000,34233000,33638000,30801000,25270000,31958000,29598000,29430000,28496000,33388000,35827000,35564000,42803000,35266000,36819000,47874000,67527000,52005000,70040000,58043000,58445000,72469000,72056000,79739000,78286000,87419000,156205000,88333000
BalanceCurrentTradePayablesv_yy,,,,,-3.88,-9.41,-13.24,43.89,-100.00,-100.00,-100.00,-22.67,,,,189.77,34.69,-29.64,-12.82,-33.49,-8.20,-26.23,-26.94,3.25,8.41,42.79,17.29,-1.15,8.15,9.60,4.06,3.97,-6.65,-12.01,-4.45,12.77,4.47,21.05,20.84,50.21,5.62,2.77,34.61,57.76,47.46,90.23,21.24,-13.45,39.35,2.88,37.38,33.95,20.63,116.78,10.78
BalanceCurrentTradePayablesv_sy,,,,,27.37,-5.27,-13.24,15.93,28.26,39.41,45.45,9.67,,,,2.82,1.63,-20.78,-12.24,-6.48,-6.84,24.64,3.84,33.00,48.79,29.72,17.29,12.25,1.67,9.11,-6.74,-12.60,-4.35,-1.66,-2.06,14.51,7.41,14.95,5.78,13.87,7.32,12.06,3.46,-5.29,-5.08,-4.57,7.80,13.77,18.28,9.70,25.28,10.74,12.56,14.86,-21.38
BalanceCurrentTradePayablesv_qq,,-3.22,-5.85,-13.89,22.52,-8.79,-9.84,42.81,-100.00,,,,91.11,75.36,-4.33,-9.62,-11.17,-8.39,18.54,-31.05,22.60,-26.38,17.40,-2.56,28.73,-3.04,-3.56,-17.89,40.84,-1.74,-8.43,-17.96,26.47,-7.38,-0.57,-3.17,17.17,7.31,-0.73,20.35,-17.61,4.40,30.03,41.05,-22.99,34.68,-17.13,0.69,24.00,-0.57,10.66,-1.82,11.67,78.69,-43.45
BalanceCurrentTradePayablesv_sq,,-5.53,-6.31,7.15,6.21,-8.79,-58.68,1.31,3.08,,,,6.08,5.91,-45.20,5.22,-1.68,-6.32,-100.00,-5.22,6.60,19.26,-100.00,3.78,12.72,-0.08,-100.00,-15.72,4.60,0.36,-6.39,-18.14,15.62,-0.47,2.85,-10.81,13.69,7.97,-0.73,-7.70,12.34,1.30,-11.80,-8.44,10.42,6.16,-7.50,1.91,13.72,1.24,3.25,-9.15,9.13,1.92,-21.34
BalanceCurrentBorrowings,9749000,9556000,9491000,9242000,9437000,10688000,8878000,8799000,,,,9163000,15185000,17630000,17935000,17931000,19459000,18969000,18586000,15082000,21774000,20980000,21063000,22863000,22816000,21977000,12592000,20554000,22027000,23878000,28934000,23794000,25758000,19633000,20072000,18391000,11371000,11502000,10337000,10696000,15280000,11276000,17617000,21465000,19028000,25355000,35050000,28969000,30137000,33244000,44426000,49304000,49527000,52476000,60823000
BalanceCurrentBorrowings_yy,,,,,-3.20,11.85,-6.46,-4.79,-100.00,-100.00,-100.00,4.14,,,,95.69,28.15,7.60,3.63,-15.89,11.90,10.60,13.33,51.59,4.79,4.75,-40.22,-10.10,-3.46,8.65,129.78,15.76,16.94,-17.78,-30.63,-22.71,-55.85,-41.41,-48.50,-41.84,34.38,-1.96,70.43,100.68,24.53,124.86,98.96,34.96,58.38,31.11,26.75,70.20,64.34,57.85,36.91
BalanceCurrentBorrowings_sy,,,,,129.30,78.61,30.16,24.25,-28.63,7.63,-7.74,-1.21,,,,23.56,21.54,-12.03,-31.78,-13.03,-21.67,-5.90,14.88,5.53,24.01,20.42,8.67,-0.22,13.20,19.76,63.39,17.19,13.56,13.46,-0.90,-1.42,-0.76,-10.60,7.12,-6.00,14.07,14.97,-2.24,-7.39,-10.18,-11.91,-0.31,7.71,41.39,16.71,-2.03,20.59,16.00,-1.45,36.91
BalanceCurrentBorrowings_qq,,-1.98,-0.68,-2.62,2.11,13.26,-16.93,-0.89,-100.00,,,,65.72,16.10,1.73,-0.02,8.52,-2.52,-2.02,-18.85,44.37,-3.65,0.40,8.55,-0.21,-3.68,-42.70,63.23,7.17,8.40,21.17,-17.76,8.25,-23.78,2.24,-8.37,-38.17,1.15,-10.13,3.47,42.86,-26.20,56.23,21.84,-11.35,33.25,38.24,-17.35,4.03,10.31,33.64,10.98,0.45,5.95,15.91
BalanceCurrentBorrowings_sq,,1.24,-0.68,8.14,8.09,0.57,-100.00,-2.74,-28.90,,,,9.96,16.10,-100.00,-24.73,7.00,-6.94,-100.00,-7.46,0.43,-2.42,-100.00,-0.94,9.90,-2.87,-100.00,8.88,7.17,8.40,-0.96,4.32,-6.26,0.44,-6.52,-0.24,-10.37,-1.25,16.08,-6.21,0.26,4.78,-7.12,-9.75,-7.13,11.74,13.72,-4.12,1.41,4.06,-13.62,10.50,0.16,0.28,5.37
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378000,373000,,1703000,2759000,2862000,3479000,3575000,4435000,5548000,8229000,8309000,8446000,8487000,9567000,9608000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.89,667.29,,109.92,60.75,93.85,136.53,132.42,90.44,52.97,16.26,15.63
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04,30.57,,57.69,,-7.32,-14.52,8.11,-6.96,32.01,5.23,15.63
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.32,-100.00,,62.01,3.73,21.56,2.76,24.06,25.10,48.32,0.97,1.65,0.49,12.73,0.43
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.49,-48.41,,57.69,1.13,2.80,2.68,,-1.68,7.40,0.48,,-2.66,6.36,0.43
BalanceCurrentOtherLiabilities,2946000,2916000,2931000,2240000,3302000,2795000,3482000,2021000,,,,2146000,8604000,804000,526000,5871000,1934000,4185000,724000,3552000,2344000,4008000,3592000,3247000,3882000,5049000,4793000,11172000,7189000,8984000,9682000,11575000,10755000,11068000,9531000,10981000,10899000,13501000,12086000,10117000,10808000,10903000,9547000,16062000,17167000,17135000,15046000,19299000,24205000,21088000,20094000,21566000,25277000,27753000,25949000
BalanceCurrentOtherLiabilities_yy,,,,,12.08,-4.15,18.80,-9.78,-100.00,-100.00,-100.00,6.19,,,,173.58,-77.52,420.52,37.64,-39.50,21.20,-4.23,396.13,-8.59,65.61,25.97,33.44,244.07,85.19,77.94,102.00,3.61,49.60,23.20,-1.56,-5.13,1.34,21.98,26.81,-7.87,-0.83,-19.24,-21.01,58.76,58.84,57.16,57.60,20.15,41.00,23.07,33.55,11.75,4.43,31.61,29.14
BalanceCurrentOtherLiabilities_sy,,,,,6.68,57.49,18.80,28.80,-1.85,8.86,-50.37,13.45,,,,29.96,16.04,3.56,-44.80,-39.50,-54.17,-12.92,-2.97,-0.29,50.99,8.86,67.45,11.86,23.92,19.55,2.63,-1.56,2.59,0.90,2.70,3.39,3.36,-0.27,3.33,17.40,3.81,9.22,18.92,7.10,-2.30,33.45,-2.02,-1.37,-7.60,-9.56,22.16,6.38,29.51,30.88,43.42
BalanceCurrentOtherLiabilities_qq,,-1.02,0.51,-23.58,47.41,-15.35,24.58,-41.96,-100.00,,,,300.93,-90.66,-34.58,1016.16,-67.06,116.39,-82.70,390.61,-34.01,70.99,-10.38,-9.60,19.56,30.06,-5.07,133.09,-35.65,24.97,7.77,19.55,-7.08,2.91,-13.89,15.21,-0.75,23.87,-10.48,-16.29,6.83,0.88,-12.44,68.24,6.88,-0.19,-12.19,28.27,25.42,-12.88,-4.71,7.33,17.21,9.80,-6.50
BalanceCurrentOtherLiabilities_sq,,-19.08,-18.38,94.52,11.09,9.53,-8.46,-41.96,-6.25,,,,21.66,-6.10,-67.29,6.84,-11.09,-17.05,-100.00,28.91,-5.41,36.20,-100.00,0.45,18.13,12.70,-100.00,-11.92,10.34,1.92,-6.06,-6.19,7.85,5.16,-9.29,-6.62,9.25,-1.81,-5.12,12.92,1.16,-0.95,10.34,6.18,0.90,11.47,-2.98,2.85,0.96,2.34,12.84,9.93,20.64,6.86,-12.54
BalanceReckoning,,,,,,0,,305000,,,,708000,1404000,2141000,1806000,1380000,1184000,1901000,1496000,1257000,1632000,1803000,1560000,2217000,3320000,3766000,3476000,4050000,6231000,4522000,4456000,3553000,4530000,4808000,6636000,3319000,4219000,3432000,3275000,6153000,5717000,5174000,4877000,5305000,5075000,4422000,3669000,3450000,4333000,3960000,3315000,3440000,3892000,3941000,3805000
BalanceReckoning_yy,,,,,,,,,,,,132.13,,,,94.92,-15.67,-11.21,-17.17,-8.91,37.84,-5.16,4.28,76.37,103.43,108.87,122.82,82.68,87.68,20.07,28.19,-12.27,-27.30,6.32,48.92,-6.59,-6.87,-28.62,-50.65,85.39,35.51,50.76,48.92,-13.78,-11.23,-14.53,-24.77,-34.97,-14.62,-10.45,-9.65,-0.29,-10.18,-0.48,14.78
BalanceReckoning_sy,,,,,,,,,,,,8.07,,,,40.50,1.77,-9.65,-8.58,-7.84,,-1.55,17.59,-1.71,44.85,47.76,30.32,11.50,0.68,-51.20,24.25,14.56,20.52,33.46,14.25,3.55,7.03,10.46,3.94,11.76,4.98,-0.10,9.20,0.08,1.16,,-6.72,0.24,2.76,-5.10,-1.46,9.45,2.72,4.76,14.78
BalanceReckoning_qq,,,,,,,,,-100.00,,,,98.31,52.49,-15.65,-23.59,-14.20,60.56,-21.30,-15.98,29.83,10.48,-13.48,42.12,49.75,13.43,-7.70,16.51,53.85,-27.43,-1.46,-20.26,27.50,6.14,38.02,-49.98,27.12,-18.65,-4.57,87.88,-7.09,-9.50,-5.74,8.78,-4.34,-12.87,-17.03,-5.97,25.59,-8.61,-16.29,3.77,13.14,1.26,-3.45
BalanceReckoning_sq,,,,,,,,,-19.68,,,,17.04,-19.85,-100.00,72.06,-7.10,-18.51,-100.00,2.59,18.65,-8.40,-100.00,,58.32,0.46,-100.00,3.09,26.05,0.26,-1.08,10.73,10.78,6.00,1.06,-2.28,14.03,-5.44,-4.57,13.66,-0.94,-2.14,0.10,,0.24,-0.64,-12.40,0.39,,-3.51,-0.35,3.77,2.44,1.01,-3.45
BalanceTotalEquityAndLiabilities,54224000,54237000,54219000,52150000,56290000,56143000,55535000,60588000,0,0,0,81671000,142892000,164521000,163113000,162869000,157686000,174041000,174637000,163797000,174284000,167554000,171097000,171737000,181524000,183850000,185445000,214022000,229333000,228726000,233498000,225084000,236768000,235448000,241290000,237533000,244026000,254664000,258533000,297849000,306404000,301262000,366023000,579921000,566733000,615957000,619803000,621799000,662631000,683464000,691947000,693396000,710153000,727223000,717508000
BalanceTotalEquityAndLiabilities_yy,,,,,3.81,3.51,2.43,16.18,-100.00,-100.00,-100.00,34.80,,,,99.42,10.35,5.79,7.07,0.57,10.53,-3.73,-2.03,4.85,4.15,9.73,8.39,24.62,26.34,24.41,25.91,5.17,3.24,2.94,3.34,5.53,3.07,8.16,7.15,25.39,25.56,18.30,41.58,94.70,84.96,104.46,69.33,7.22,16.92,10.96,11.64,11.51,7.17,6.40,3.69
BalanceTotalEquityAndLiabilities_sy,,,,,24.00,16.88,2.43,19.61,20.51,21.76,22.90,29.74,,,,10.82,3.14,-1.37,-5.92,-4.03,-2.49,1.06,1.89,8.54,15.42,9.73,11.68,13.34,10.70,11.43,5.45,1.00,2.77,2.60,2.86,5.53,4.61,6.16,9.45,6.86,11.17,11.22,5.96,2.44,2.53,1.64,2.66,7.27,6.26,8.96,8.70,6.18,4.45,5.71,-1.98
BalanceTotalEquityAndLiabilities_qq,,0.02,-0.03,-3.82,7.94,-0.26,-1.08,9.10,-100.00,,,,74.96,15.14,-0.86,-0.15,-3.18,10.37,0.34,-6.21,6.40,-3.86,2.11,0.37,5.70,1.28,0.87,15.41,7.15,-0.26,2.09,-3.60,5.19,-0.56,2.48,-1.56,2.73,4.36,1.52,15.21,2.87,-1.68,21.50,58.44,-2.27,8.69,0.62,0.32,6.57,3.14,1.24,0.21,2.42,2.40,-1.34
BalanceTotalEquityAndLiabilities_sq,,0.02,-0.72,5.51,6.86,6.52,-1.08,,4.74,,,,3.66,1.06,-53.59,-1.09,0.70,-3.01,-100.00,-0.47,2.46,0.60,-100.00,0.37,6.24,-0.40,-100.00,-1.03,2.42,0.94,0.01,-2.26,3.72,1.40,0.95,-0.31,1.38,3.50,2.08,-0.83,3.27,2.07,-0.54,-2.84,2.14,2.10,1.78,0.04,3.38,0.55,1.48,-1.50,3.45,1.26,0.66
CashflowOperatingCashflow,-9807000,12986000,1171000,1422000,500000,1686000,1147000,2410000,-140000,-3016000,2150000,-187000,449000,1656000,5757000,0,-1796000,12372000,1544000,3759000,-5336000,4899000,2679000,667000,2981000,4784000,4841000,16521000,-64000,4116000,12397000,9534000,-1692000,11982000,9123000,12040000,6477000,14057000,-2390000,20925000,2216000,5545000,14779000,16605000,16196000,14256000,3092000,27844000,12164000,7653000,5218000,29677000,8633000,24941000,3120000
CashflowOperatingCashflow_yy,,,,,105.10,-87.02,-2.05,69.48,-128.00,-278.88,87.45,-107.76,420.71,154.91,167.77,100.00,-500.00,647.10,-73.18,,-197.10,-60.40,73.51,-82.26,155.87,-2.35,80.70,2376.91,-102.15,-13.96,156.08,-42.29,-2543.75,191.11,-26.41,26.28,482.80,17.32,-126.20,73.80,-65.79,-60.55,718.37,-20.65,630.87,157.10,-79.08,67.68,-24.90,-46.32,68.76,6.58,-29.03,225.90,-40.21
CashflowOperatingCashflow_sy,,,,,83.60,-42.35,36.22,69.48,-89.06,44.73,105.99,33.82,-53.80,82.26,-9.84,97.50,91.26,28.80,41.22,,-75.57,-47.53,-42.70,-48.16,-59.18,-2.35,63.13,169.81,83.35,-2.28,-0.76,-26.16,-35.58,127.17,36.04,-4.66,25.54,12.81,-91.83,19.55,-29.99,-31.39,215.68,8.68,122.35,79.96,-64.19,19.46,-38.22,-28.29,91.78,-8.21,-2.16,153.93,-24.28
CashflowOperatingCashflow_qq,,232.42,-90.98,21.43,-64.84,237.20,-31.97,110.11,-105.81,-2054.29,171.29,-108.70,340.11,268.82,247.64,-100.00,,788.86,-87.52,143.46,-241.95,191.81,-45.32,-75.10,346.93,60.48,1.19,241.27,-100.39,6531.25,201.19,-23.09,-117.75,808.16,-23.86,31.97,-46.20,117.03,-117.00,975.52,-89.41,150.23,166.53,12.36,-2.46,-11.98,-78.31,800.52,-56.31,-37.08,-31.82,468.74,-70.91,188.90,-87.49
CashflowOperatingCashflow_sq,,107.30,51.63,-2.12,-49.33,28.29,78.76,64.90,-79.48,10.20,25.68,35.01,-74.96,98.04,-18.89,43.68,,-21.45,10.56,-16.90,-62.88,125.69,-32.61,49.89,-84.42,141.36,62.23,63.32,-92.34,83.97,110.47,24.11,-76.80,152.73,5.80,-34.04,-62.23,119.08,-85.26,91.64,-97.12,105.29,170.66,8.17,-35.15,193.28,-4.19,202.00,-73.42,48.63,166.12,14.38,-69.96,168.12,-1.74
CashflowAmortization,643000,581000,623000,643000,680000,700000,711000,749000,744000,765000,872000,847000,1364000,963000,2304000,,1338000,1299000,1485000,,1608000,1775000,1734000,,1766000,1808000,1816000,,2171000,2221000,2234000,,2264000,2661000,1889000,2138000,2357000,2396000,2502000,2726000,2803000,2812000,3244000,6190000,5980000,5499000,6039000,6007000,6214000,6585000,7007000,7073000,7266000,7256000,7049000
CashflowAmortization_yy,,,,,5.75,20.48,14.13,16.49,9.41,9.29,22.64,13.08,83.33,25.88,164.22,-100.00,-1.91,34.89,-35.55,,20.18,36.64,16.77,,9.83,1.86,4.73,,22.93,22.84,23.02,,4.28,19.81,-15.44,,4.11,-9.96,32.45,27.50,18.92,17.36,29.66,127.07,113.34,95.55,86.16,-2.96,3.91,19.75,16.03,17.75,16.93,10.19,0.60
CashflowAmortization_sy,,,,,5.75,23.62,14.13,16.49,8.80,9.29,9.92,9.11,10.98,15.57,14.94,7.90,8.66,16.45,13.10,,4.91,-0.96,4.07,,9.83,20.40,19.12,,10.62,9.14,5.53,,2.16,3.35,-1.63,,2.54,1.98,3.50,5.25,5.53,7.14,5.30,3.17,6.04,2.26,8.48,7.32,5.23,6.11,7.14,1.93,2.72,7.02,2.10
CashflowAmortization_qq,,-9.64,7.23,3.21,5.75,2.94,1.57,5.34,-0.67,2.82,13.99,-2.87,61.04,-29.40,139.25,-100.00,,-2.91,14.32,-100.00,,10.39,-2.31,-100.00,,2.38,0.44,-100.00,,2.30,0.59,-100.00,,17.54,-29.01,13.18,10.24,1.65,4.42,8.95,2.82,0.32,15.36,90.81,-3.39,-8.04,9.82,-0.53,3.45,5.97,6.41,0.94,2.73,-0.14,-2.85
CashflowAmortization_sq,,-1.77,7.23,4.63,9.32,1.57,2.53,3.20,-0.22,2.23,5.03,3.90,-0.45,2.04,2.18,3.34,,1.95,1.97,0.26,,-0.30,-0.14,-1.20,,1.18,1.20,0.77,,0.14,0.94,0.08,,1.22,1.61,2.23,0.49,0.81,0.66,2.44,0.71,1.32,1.00,0.14,1.38,1.23,1.82,0.80,-0.68,-0.40,0.66,1.64,-0.26,2.17,-2.54
CashflowInvestingCashflow,-88000,-266000,-831000,-2245000,-1392000,-1465000,-1881000,-5195000,-9584000,-3108000,-4355000,-1016000,-1136000,-4803000,-2349000,0,-570000,-17009000,-3091000,-765000,-205000,-978000,-1475000,-2628000,-457000,-1345000,-2008000,-22248000,2047000,-2833000,-1899000,-2432000,-1699000,-2455000,-6200000,-5922000,-3984000,-3459000,146000,-16507000,-5634000,-9681000,-39804000,-11778000,-6715000,-6940000,-2221000,-14242000,-8362000,-14981000,-12902000,-12809000,-5250000,-12539000,-9002000
CashflowInvestingCashflow_yy,,,,,-1481.82,-450.75,-126.35,-131.40,-588.51,-112.15,-131.53,80.44,88.15,-54.54,46.06,100.00,49.82,-254.13,-31.59,,64.04,94.25,52.28,-243.53,-122.93,-37.53,-36.14,-746.58,547.92,-110.63,5.43,89.07,-183.00,13.34,-226.49,-143.50,-134.49,-40.90,102.35,-178.74,-41.42,-179.88,-27363.01,28.65,-19.19,28.31,94.42,-20.92,-24.53,-115.86,-480.91,10.06,37.22,16.30,30.23
CashflowInvestingCashflow_sy,,,,,-286.77,-125.45,-97.94,68.72,19.05,-167.64,-166.46,-82.46,-23.03,49.89,42.58,-6.80,47.67,25.96,85.06,,24.23,94.70,-64.32,-30.17,-70.27,-37.53,-36.14,-51.75,1.15,-229.12,35.22,50.85,-90.64,6.77,-15.57,-42.92,7.42,-3.67,-55.90,10.48,-30.20,31.18,35.80,-1.00,10.90,-28.67,-5.70,3.86,-4.06,-4.90,0.32,-46.83,-46.44,-16.56,-19.72
CashflowInvestingCashflow_qq,,-202.27,-212.41,-170.16,38.00,-5.24,-28.40,-176.18,-84.49,67.57,-40.12,76.67,-11.81,-322.80,51.09,100.00,,-2884.04,81.83,75.25,73.20,-377.07,-50.82,-78.17,82.61,-194.31,-49.29,-1007.97,109.20,-238.40,32.97,-28.07,30.14,-44.50,-152.55,4.48,32.73,13.18,104.22,-11406.16,65.87,-71.83,-311.16,70.41,42.99,-3.35,68.00,-541.24,41.29,-79.16,13.88,0.72,59.01,-138.84,28.21
CashflowInvestingCashflow_sq,,1.71,-3.39,-95.32,-53.77,-5.24,-14.92,-82.79,-9.58,-34.52,-4.82,-6.04,14.10,-1.94,25.26,-32.40,,-4.06,61.45,41.30,-16.15,-48.15,-93.01,-52.42,20.22,-24.38,-98.91,3.18,26.46,-117.78,5.57,-28.07,-8.62,10.62,-34.14,-36.98,31.74,12.10,-44.65,19.98,3.02,29.27,-57.01,-25.82,-0.99,-15.88,17.76,-9.54,-2.66,-20.12,13.04,-43.79,-47.28,5.77,-19.54
CashflowCapex,91000,286000,1009000,2379000,1497000,1384000,2077000,5380000,9589000,3108000,4362000,1033000,1138000,4824000,3188000,0,645000,11429000,8596000,-941000,663000,961000,1671000,3763000,1084000,1724000,1096000,22844000,1275000,2518000,2716000,4187000,1802000,2623000,6098000,4435000,4024000,3460000,4143000,12790000,6842000,9844000,23964000,32422000,7089000,7284000,4354000,13374000,9232000,15724000,13173000,11747000,5522000,11534000,8920000
CashflowCapex_yy,,,,,1545.05,383.92,105.85,126.15,540.55,124.57,110.01,-80.80,-88.13,55.21,-26.91,-100.00,-43.32,136.92,169.64,,2.79,-91.59,-80.56,499.89,63.50,79.40,-34.41,507.07,17.62,46.06,147.81,-81.67,41.33,4.17,124.52,5.92,123.31,31.91,-32.06,188.39,70.03,184.51,478.42,153.49,3.61,-26.01,-81.83,-58.75,30.23,115.87,202.55,-12.17,-40.19,-26.65,-32.29
CashflowCapex_sy,,,,,279.72,51.78,6.72,121.94,-13.14,124.57,117.64,-36.30,57.28,5.00,-37.11,14.35,-53.83,-45.30,-47.04,,-50.52,-43.31,-33.88,35.28,64.29,60.08,13.28,8.26,11.66,103.70,-10.80,-39.51,20.10,20.44,54.99,5.92,-12.46,-26.55,-19.67,-0.97,50.05,-7.04,-24.10,36.22,-16.71,78.84,-12.29,-22.04,8.28,-12.14,-25.48,62.47,-5.17,62.20,-32.32
