,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CashflowFinancingCashflow_qq,,-157.78,100.00,,-114.31,46.80,-390.94,52.56,4279.21,-102.13,19.61,-25.61,-2.56,4.65,3.79,4.13,-21.72,97.99,-4612.00,28.52,6.77,-9.30,16.20,-15.30,-346.32,79.35,-3.93,-16.62,-119.22,56.16,-71.80,56.77,-182.30,52.04,61.01,-83.38,-23.12,-1.27,7.02,1.62
CashflowFinancingCashflow_sq,,3.70,7.14,,-34.38,55.02,17.07,-4.40,37.38,11.39,118.19,-25.61,3.87,-101.40,63.71,-35.08,-79.17,-61.72,59.01,-23.74,-67.60,45.77,41.56,-39.19,36.92,-40.20,27.31,0.33,-20.23,27.55,20.22,-32.20,41.04,2.26,-48.63,44.50,-33.88,-53.08,52.14,13.04
CashflowShareCapitalCash,750000,0,,8905000,-50000,1000,0,0,54536000,1000,200000,0,0,100000,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,-106.67,,,-100.00,109172.00,,,,-100.00,9900.00,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,31.23,,,-100.00,54636.00,,,,-100.00,-100.00,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,-100.00,,,-100.56,102.00,-100.00,,,-100.00,19900.00,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,-100.00,,,-100.56,90.00,-100.00,,,-94.76,-100.00,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,1080000,0,,,,,,,,,,,,,,,,,,,,,,,2837000,1000,,,1135000,-1000,,,1135000,0,,,,,,
CashflowDividend_yy,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,-59.99,-200.00,,,,100.00,,,-100.00,,,
CashflowDividend_sy,,,,,-27.38,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-81.94,,,,-100.00,,,-100.00,,,
CashflowDividend_qq,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,-99.96,-100.00,,,-100.09,100.00,,,-100.00,,,,,,
CashflowDividend_sq,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,-100.00,-100.00,,,-100.00,,,,,,
CashflowNetCashflow,-615000,3876000,,8190000,-1263000,6649000,-224000,-1671000,21800000,11780000,-2454000,-12703000,1337000,-6528000,2358000,3101000,-2044000,-528000,2456000,-1153000,2328000,-1037000,1172000,-5019000,-9269000,7993000,2437000,3140000,-7230000,8529000,-8140000,-7104000,-8095000,2044000,-104000,-1158000,-2656000,-1393000,-3334000,-2961000
CashflowNetCashflow_yy,,,,,-105.37,71.54,,-120.40,1826.05,77.17,-995.54,-660.20,-93.87,-155.42,196.09,124.41,-252.88,91.91,4.16,-137.18,213.89,-96.40,-52.28,-335.30,-498.15,870.78,107.94,162.56,22.00,6.71,-434.02,-326.24,-11.96,-76.03,98.72,83.70,67.19,-168.15,-3105.77,-155.70
CashflowNetCashflow_sy,,,,,-26.84,35.00,,-72.97,49.35,82.48,-17.20,-47.43,-60.92,-26.47,17.36,37.20,37.31,3.85,-6.13,51.22,16.06,-68.39,13.39,-69.66,-14.44,29.72,-12.26,71.66,7.28,68.96,-60.41,-91.50,9.64,-44.43,11.83,60.12,8.32,-25.90,13.57,35.93
CashflowNetCashflow_qq,,730.24,-100.00,,-115.42,626.44,-103.37,-645.98,1404.61,-45.96,-120.83,-417.64,110.53,-588.26,136.12,31.51,-165.91,74.17,565.15,-146.95,301.91,-144.54,213.02,-528.24,-84.68,186.23,-69.51,28.85,-330.25,217.97,-195.44,12.73,-13.95,125.25,-105.09,-1013.46,-129.36,47.55,-139.34,11.19
CashflowNetCashflow_sq,,112.40,-69.56,,3.31,89.50,-103.37,55.56,89.57,133.80,-153.23,64.98,94.08,160.93,-119.57,48.67,62.90,118.20,-172.11,33.56,121.16,102.64,-118.49,-14.98,67.40,125.30,-142.57,57.36,-37.67,117.48,-135.92,-10.67,63.27,88.92,-105.09,81.82,-27.88,157.23,-126.49,65.28
