,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,0,755000,44000,,76000,1084000,60000,,12284000,14800000,236000,,9641000,9564000,4474000,,2319000,5235000,5582000,,4631000,1236000,4517000,,5530000,8670000,9830000,7899000,3614000,5598000,7478000,7671000,2397000,4280000,6806000,7894000,4616000,6613000,9503000,7930000,6644000,10146000,12172000,12907000,12499000,10480000,17172000,30283000,23015000,25250000,39241000
BalanceCurrentOtherLiabilities_yy,,,,,,43.58,36.36,,16063.16,1265.31,293.33,,-21.52,-35.38,1795.76,,-75.95,-45.26,24.77,,99.70,-76.39,-19.08,,19.41,601.46,117.62,,-34.65,-35.43,-23.93,-2.89,-33.67,-23.54,-8.99,2.91,92.57,54.51,39.63,0.46,43.93,53.43,28.09,62.76,88.12,3.29,41.08,134.62,84.13,140.94,128.52
BalanceCurrentOtherLiabilities_sy,,,,,,22.45,36.36,,38.95,1.27,-7.93,,94.80,9.64,62.90,,-13.02,12.94,40.86,,44.92,52.91,6.74,,1.85,28.92,10.12,,7.95,-8.11,15.47,-4.15,-1.56,1.00,11.38,19.13,8.20,21.12,11.48,1.60,18.59,19.82,10.04,0.76,10.14,5.13,22.54,17.59,13.40,18.50,23.94
BalanceCurrentOtherLiabilities_qq,,,-94.17,-100.00,,1326.32,-94.46,-100.00,,20.48,-98.41,-100.00,,-0.80,-53.22,-100.00,,125.74,6.63,-100.00,,-73.31,265.45,-100.00,,56.78,13.38,-19.64,-54.25,54.90,33.58,2.58,-68.75,78.56,59.02,15.99,-41.53,43.26,43.70,-16.55,-16.22,52.71,19.97,6.04,-3.16,-16.15,63.85,76.35,-24.00,9.71,55.41
BalanceCurrentOtherLiabilities_sq,,,-94.17,-100.00,,14.78,-1.44,-100.00,,-4.42,-12.14,-100.00,,-0.40,-2.22,-100.00,,,2.02,-100.00,,4.36,-5.00,-100.00,,,4.70,-8.82,-1.08,-7.70,9.44,-3.18,8.47,4.86,7.72,-3.26,4.28,5.13,2.77,-1.48,6.16,0.30,2.63,-0.16,2.03,-1.75,9.23,-0.72,3.44,-0.82,7.86
BalanceReckoning,0,,,,,,,,1940000,0,,,6541000,1359000,1561000,,4562000,1341000,1715000,,1146000,1208000,1346000,,1202000,1087000,3084000,2691000,3200000,3785000,2727000,2083000,2284000,2033000,3886000,3700000,4415000,4433000,6096000,4613000,5900000,7465000,6823000,4622000,5446000,5490000,6254000,9483000,9324000,10876000,12276000
BalanceReckoning_yy,,,,,,,,,,,,,237.16,,,,-30.26,-1.32,9.87,,-74.88,-9.92,-21.52,,4.89,-10.02,129.12,,166.22,248.21,-11.58,-22.59,-28.62,-46.29,42.50,77.63,93.30,118.05,56.87,24.68,33.64,68.40,11.93,0.20,-7.69,-26.46,-8.34,105.17,71.21,98.11,96.29
BalanceReckoning_sy,,,,,,,,,,,,,4.82,,,,-48.36,-11.19,-24.02,,54.23,5.53,62.63,,4.89,11.61,0.93,,11.72,30.48,15.55,20.86,-6.94,,3.25,-0.55,43.84,9.46,9.11,6.30,16.85,-29.09,0.37,-3.24,-15.94,-5.46,-8.34,-4.72,36.60,10.25,2.78
BalanceReckoning_qq,,,,,,,,,,-100.00,,,,-79.22,14.86,-100.00,,-70.60,27.89,-100.00,,5.41,11.42,-100.00,,-9.57,183.72,-12.74,18.91,18.28,-27.95,-23.62,9.65,-10.99,91.15,-4.79,19.32,0.41,37.51,-24.33,27.90,26.53,-8.60,-32.26,17.83,0.81,13.92,51.63,-1.68,16.65,12.87
BalanceReckoning_sq,,,,,,,,,,1.02,,,,-11.46,-6.82,-100.00,,-6.69,19.74,-100.00,,0.86,3.01,-100.00,,-9.57,2.01,-12.17,7.45,,,,-9.86,-0.50,2.44,-2.39,9.76,0.41,-2.15,-10.78,-0.66,1.26,-1.22,-1.13,-8.93,0.81,-10.52,-1.89,3.33,-0.36,4.68
BalanceTotalEquityAndLiabilities,292000,1596000,1900000,0,6863000,8897000,12940000,0,36454000,42042000,55203000,0,68580000,67696000,75067000,0,76877000,80571000,81703000,0,80080000,84629000,90629000,0,95545000,102136000,100906000,102329000,90795000,98417000,100536000,99002000,92834000,101326000,101704000,104589000,87503000,98802000,105317000,105207000,96493000,116208000,135580000,143258000,137594000,145589000,153538000,174978000,173498000,185421000,200959000
BalanceTotalEquityAndLiabilities_yy,,,,,2250.34,457.46,581.05,,431.17,372.54,326.61,,88.13,61.02,35.98,,12.10,19.02,8.84,,4.17,5.04,10.92,,19.31,20.69,11.34,,-4.97,-3.64,-0.37,-3.25,2.25,2.96,1.16,5.64,-5.74,-2.49,3.55,0.59,10.27,17.62,28.74,36.17,42.59,25.28,13.25,22.14,26.09,27.36,30.89
BalanceTotalEquityAndLiabilities_sy,,,,,9.98,26.16,35.54,,31.77,21.96,30.59,,6.58,10.22,4.16,,10.47,16.80,15.41,,21.48,17.72,23.26,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.67,6.16,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,7.19,4.97,7.77,7.37,2.92,6.59,7.08,9.93,11.96
BalanceTotalEquityAndLiabilities_qq,,446.58,19.05,-100.00,,29.64,45.44,-100.00,,15.33,31.30,-100.00,,-1.29,10.89,-100.00,,4.81,1.40,-100.00,,5.68,7.09,-100.00,,6.90,-1.20,1.41,-11.27,8.39,2.15,-1.53,-6.23,9.15,0.37,2.84,-16.34,12.91,6.59,-0.10,-8.28,20.43,16.67,5.66,-3.95,5.81,5.46,13.96,-0.85,6.87,8.38
BalanceTotalEquityAndLiabilities_sq,,1.59,1.07,-100.00,,9.11,9.85,-100.00,,1.42,0.34,-100.00,,-1.29,1.55,-100.00,,-1.49,1.77,-100.00,,-0.03,5.55,-100.00,,1.59,0.46,-1.40,0.44,0.08,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.41,0.40,1.04,0.55,3.07,0.48,2.01,0.82,-0.08,1.95,3.53,0.54,0.06
CashflowOperatingCashflow,102000,1023000,-864000,189000,371000,805000,2441000,-2512000,-1763000,-454000,334000,-362000,1976000,-309000,2445000,15078000,-22265000,264000,-932000,5811000,-10724000,461000,-1379000,277000,6097000,1272000,1034000,1132000,-2560000,3174000,-864000,-781000,380000,-1221000,-1709000,2400000,592000,3345000,3284000,2182000,-7669000,2864000,3759000,947000,1764000,-1549000,572000,8995000,-343000,-4469000,354000
CashflowOperatingCashflow_yy,,,,,263.73,-21.31,382.52,-1429.10,-575.20,-156.40,-86.32,85.59,212.08,31.94,632.04,4265.19,-1226.77,185.44,-138.12,-61.46,51.83,74.62,-47.96,-95.23,156.85,175.92,174.98,308.66,-141.99,149.53,-183.56,-168.99,114.84,-138.47,-97.80,407.30,55.79,373.96,292.16,-9.08,-1395.44,-14.38,14.46,-56.60,123.00,-154.09,-84.78,849.84,-119.44,-188.51,-38.11
CashflowOperatingCashflow_sy,,,,,-12.42,-83.25,59.14,14.90,-94.09,96.77,-0.62,24.72,141.24,100.17,28.14,19.68,-6.46,-98.52,7.86,-61.46,-39.86,33.27,-62.72,8.71,56.01,14.70,25.29,7.01,-12.48,24.83,-3.20,-27.32,17.03,62.76,3.55,34.25,5.70,13.20,36.05,17.68,-25.83,-1.96,-17.95,9.45,41.33,32.71,21.22,-16.07,-40.52,-17.79,0.11
CashflowOperatingCashflow_qq,,902.94,-184.46,121.88,96.30,116.98,203.23,-202.91,29.82,74.25,173.57,-208.38,645.86,-115.64,891.26,516.69,-247.67,101.19,-453.03,723.50,-284.55,104.30,-399.13,120.09,2101.08,-79.14,-18.71,9.48,-326.15,223.98,-127.22,9.61,148.66,-421.32,-39.97,240.43,-75.33,465.03,-1.82,-33.56,-451.47,137.35,31.25,-74.81,86.27,-187.81,136.93,1472.55,-103.81,-1202.92,107.92
CashflowOperatingCashflow_sq,,-25.24,24.38,23.96,71.36,-166.02,69.04,-6.06,-26.20,45.24,33.94,7.31,101.67,-42.82,-5.75,61.17,-17.73,-101.08,30.73,52.96,35.16,-46.20,-57.33,44.80,113.36,-71.84,-18.71,9.24,60.12,-70.85,-12.84,38.28,47.86,-34.73,-28.69,27.81,71.44,-55.78,3.34,-0.76,20.72,-4.27,21.40,23.64,86.27,-47.40,-5.55,-19.73,29.12,-15.36,-12.02
CashflowAmortization,28000,13000,18000,31000,33000,45000,81000,96000,169000,183000,208000,216000,294000,228000,230000,169000,223000,218000,225000,217000,251000,226000,241000,241000,218000,251000,265000,292000,293000,301000,307000,289000,289000,319000,358000,409000,542000,546000,587000,555000,769000,736000,767000,781000,612000,633000,608000,600000,500000,481000,479000
CashflowAmortization_yy,,,,,17.86,246.15,350.00,209.68,412.12,306.67,156.79,125.00,73.96,24.59,10.58,-21.76,-24.15,-4.39,-2.17,28.40,12.56,3.67,7.11,11.06,-13.15,11.06,9.96,21.16,34.40,19.92,15.85,-1.03,-1.37,5.98,16.61,41.52,87.54,71.16,63.97,35.70,41.88,34.80,30.66,40.72,-20.42,-13.99,-20.73,-23.18,-18.30,-24.01,-21.22
CashflowAmortization_sy,,,,,27.18,11.34,22.77,6.60,34.96,22.48,26.54,15.00,6.96,8.56,6.12,10.45,11.48,17.37,18.87,15.02,11.95,18.69,20.70,25.88,10.78,13.84,14.73,12.64,13.37,12.46,3.09,0.69,1.92,-1.46,1.75,6.69,9.38,12.75,12.88,10.43,0.41,11.04,8.15,10.24,3.32,1.41,2.87,0.77,5.65,10.77,11.26
CashflowAmortization_qq,,-53.57,38.46,72.22,6.45,36.36,80.00,18.52,76.04,8.28,13.66,3.85,36.11,-22.45,0.88,-26.52,31.95,-2.24,3.21,-3.56,15.67,-9.96,6.64,,-9.54,15.14,5.58,10.19,0.34,2.73,1.99,-5.86,,10.38,12.23,14.25,32.52,0.74,7.51,-5.45,38.56,-4.29,4.21,1.83,-21.64,3.43,-3.95,-1.32,-16.67,-3.80,-0.42
CashflowAmortization_sq,,21.27,5.29,38.08,-7.22,0.48,1.68,1.98,13.08,-5.24,0.23,0.40,4.98,0.35,0.68,3.12,2.85,-1.97,1.66,-0.64,4.80,1.51,2.34,,-0.65,2.08,0.99,2.11,0.34,2.44,-0.20,0.51,,-1.15,0.38,0.80,4.61,0.74,1.55,3.62,3.60,0.34,2.04,1.42,,-0.02,1.12,0.83,1.46,,0.21
CashflowInvestingCashflow,-73000,-27000,-966000,-431000,-57000,-1370000,-4897000,-1231000,-2222000,-613000,-2129000,-9281000,-1694000,-811000,-10105000,-718000,7147000,-461000,781000,-1533000,3573000,-1470000,-1738000,-734000,-2874000,-1178000,-360000,-631000,-255000,-336000,-253000,-205000,1071000,-213000,14281000,-504000,-2459000,-146000,-149000,-1161000,-2332000,-47000,-8859000,9800000,-1204000,-810000,-526000,-11203000,-169000,496000,-2475000
CashflowInvestingCashflow_yy,,,,,21.92,-4974.07,-406.94,-185.61,-3798.25,55.26,56.52,-653.94,23.76,-32.30,-374.64,92.26,521.90,43.16,107.73,-113.51,-50.01,-218.87,-322.54,52.12,-180.44,19.86,79.29,14.03,91.13,71.48,29.72,67.51,520.00,36.61,5744.66,-145.85,-329.60,31.46,-101.04,-130.36,5.16,67.81,-5845.64,944.10,48.37,-1623.40,94.06,-214.32,85.96,161.23,-370.53
CashflowInvestingCashflow_sy,,,,,57.72,-174.47,-173.46,-152.97,-65.36,43.58,-16.47,-47.04,-164.75,-4.80,34.63,66.24,56.09,7.27,29.87,-9.42,-73.91,-110.65,-49.50,-110.09,11.68,22.18,48.94,14.03,62.32,14.08,-17.86,66.34,17.26,-44.39,21.59,-21.06,-19.14,52.36,-83.13,-104.43,42.04,-80.88,-31.29,9.54,-17.85,14.86,34.08,-73.64,6.98,27.03,-27.92
CashflowInvestingCashflow_qq,,63.01,-3477.78,55.38,86.77,-2303.51,-257.45,74.86,-80.50,72.41,-247.31,-335.93,81.75,52.13,-1145.99,92.89,1095.40,-106.45,269.41,-296.29,333.07,-141.14,-18.23,57.77,-291.55,59.01,69.44,-75.28,59.59,-31.76,24.70,18.97,622.44,-119.89,6804.69,-103.53,-387.90,94.06,-2.05,-679.19,-100.86,97.98,-18748.94,210.62,-112.29,32.72,35.06,-2029.85,98.49,393.49,-598.99
CashflowInvestingCashflow_sq,,6.64,-51.74,61.65,84.75,-150.73,10.53,28.38,48.66,-54.85,-112.36,28.61,-117.62,49.56,26.59,75.38,-56.14,-12.16,-142.72,27.75,-94.05,46.00,-168.44,36.38,-36.67,41.98,-25.68,-55.41,38.28,-19.67,40.29,25.51,-9.50,23.70,54.39,13.27,-76.88,49.03,-27.09,-49.78,-16.99,-7.41,2.85,15.25,21.28,-17.72,-26.40,-16.05,-9.36,36.05,-6.84
CashflowCapex,73000,28000,965000,431000,57000,1455000,4199000,1230000,259000,613000,607000,11639000,-10164000,961000,-87000,11131000,-6638000,461000,271000,1019000,-278000,1444000,1658000,2023000,126000,1041000,583000,750000,1130000,376000,269000,94000,968000,770000,-128000,646000,2463000,161000,182000,1194000,2287000,77000,7076000,13474000,1404000,460000,526000,10218000,1089000,583000,2201000
CashflowCapex_yy,,,,,-21.92,5096.43,335.13,185.38,354.39,-57.87,-85.54,846.26,-4024.32,56.77,-114.33,-4.36,34.69,-52.03,411.49,-90.85,95.81,213.23,511.81,98.53,145.32,-27.91,-64.84,-62.93,796.83,-63.88,-53.86,-87.47,-14.34,104.79,-147.58,587.23,154.44,-79.09,242.19,84.83,-7.15,-52.17,3787.91,1028.48,-38.61,497.40,-92.57,-24.17,-22.44,26.74,318.44
CashflowCapex_sy,,,,,-29.89,55.89,259.34,192.01,183.19,41.92,22.10,-23.94,65.36,-1.01,-27.95,-0.96,-6.93,-18.15,23.55,-22.98,6.03,-19.70,-19.03,99.31,77.95,-27.91,-46.64,-53.94,-28.86,-18.92,-4.74,-48.19,-26.79,43.89,40.42,78.34,-7.90,-1.83,18.52,28.68,-8.87,28.10,-6.18,17.64,26.49,-6.07,-52.08,14.47,-6.02,27.56,30.28
CashflowCapex_qq,,-61.64,3346.43,-55.34,-86.77,2452.63,188.59,-70.71,-78.94,136.68,-0.98,1817.46,-187.33,109.45,-109.05,12894.25,-159.64,106.94,-41.21,276.01,-127.28,619.42,14.82,22.01,-93.77,726.19,-44.00,28.64,50.67,-66.73,-28.46,-65.06,929.79,-20.45,-116.62,604.69,281.27,-93.46,13.04,556.04,91.54,-96.63,9089.61,90.42,-89.58,-67.24,14.35,1842.59,-89.34,-46.46,277.53
CashflowCapex_sq,,-61.64,43.62,0.68,4.79,9.57,119.44,-70.71,30.28,27.67,25.94,-61.61,211.76,-67.23,39.92,-35.00,64.56,-55.58,142.61,-59.56,59.94,-54.55,100.00,-8.11,8.72,-52.90,20.97,14.31,50.67,-37.78,6.68,-37.40,52.88,-20.98,-20.04,-20.54,54.03,-37.33,16.52,37.67,29.06,-18.35,25.75,14.43,15.33,-19.40,-1.44,30.74,29.46,-24.88,-15.02
CashflowFinancingCashflow,44000,-3000,1042000,328000,3913000,-3000,-3000,4997000,3277000,752000,2259000,10580000,-248000,1996000,5684000,1657000,-108000,-566000,-743000,-637000,5101000,874000,2777000,-197000,-2265000,758000,-2775000,829000,1478000,-780000,-34000,-333000,946000,37000,-1475000,-2970000,-8967000,-1849000,-557000,74000,6640000,2873000,16726000,-16318000,489000,2575000,-89000,-3179000,8471000,-2611000,3719000
CashflowFinancingCashflow_yy,,,,,8793.18,,-100.29,1423.48,-16.25,25166.67,75400.00,111.73,-107.57,165.43,151.62,-84.34,56.45,-128.36,-113.07,-138.44,4823.15,254.42,473.76,69.07,-144.40,-13.27,-199.93,520.81,165.25,-202.90,98.77,-140.17,-35.99,104.74,-4238.24,-791.89,-1047.89,-5097.30,62.24,102.49,174.05,255.38,3102.87,-22151.35,-92.64,-10.37,-100.53,80.52,1632.31,-201.40,4278.65
CashflowFinancingCashflow_sy,,,,,160.22,,-108.49,52.94,4.66,-92.65,68.49,-66.74,-102.92,-67.70,-44.27,1.68,36.06,9.82,-73.45,-36.38,-63.36,9.84,52.73,-1.82,-82.50,-4.47,-17.86,-2.46,-1.58,-20.72,-9.10,-10.18,-1.26,-8.04,6.38,13.35,-47.50,15.96,13.03,25.25,-51.57,51.02,15.74,-66.19,-5.02,-9.12,-90.01,78.09,-12.66,1.70,23.12
CashflowFinancingCashflow_qq,,-106.82,34833.33,-68.52,1092.99,-100.08,,166666.67,-34.42,-77.05,200.40,368.35,-102.34,904.84,184.77,-70.85,-106.52,-424.07,-31.27,14.27,900.78,-82.87,217.73,-107.09,-1049.75,133.47,-466.09,129.87,78.29,-152.77,95.64,-879.41,384.08,-96.09,-4086.49,-101.36,-201.92,79.38,69.88,113.29,8872.97,-56.73,482.18,-197.56,103.00,426.58,-103.46,-3471.91,366.47,-130.82,242.44
CashflowFinancingCashflow_sq,,8.04,36.64,-70.63,47.46,116.31,,-6.84,-29.24,-42.60,9.20,-101.32,13.36,-2.28,111.32,-28.59,110.66,-66.02,-18.06,-88.68,135.34,-77.10,93.70,-71.86,18.26,-33.21,59.79,-50.47,9.10,27.18,41.40,-98.67,63.77,-5.70,-36.31,-71.43,14.22,26.19,-14.43,-21.68,-15.73,54.15,-1.18,-13.02,25.24,30.83,-55.53,58.58,-15.72,-8.55,8.37
CashflowShareCapitalCash,0,,1045000,,5293000,,0,5001000,81000,0,1402000,12515000,0,600000,2899000,-253000,-12000,,,,,,,,,,-2155000,2155000,,,,,,,,,,,,,,488000,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,-100.00,,-98.47,,,150.25,-100.00,,106.78,-102.02,,-100.00,-100.00,100.00,100.00,,,,,,,,,,100.00,-100.00,,,,,,,,,,,,,,-100.00,,,,,
CashflowShareCapitalCash_sy,,,,,,,-100.00,,-96.41,,,100.00,-100.00,,3.39,-100.00,,-100.00,-100.00,50.00,-100.00,,,,,,,,,,100.00,-100.00,,,,,,,,,,,,,,-100.00,,,,,
CashflowShareCapitalCash_qq,,,,-100.00,,-100.00,,,-98.38,-100.00,,792.65,-100.00,,383.17,-108.73,95.26,100.00,,,,,,,,,,200.00,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,
CashflowShareCapitalCash_sq,,,,9462.47,,-98.27,,,-72.82,-100.00,,346.33,-100.00,,141.59,-108.73,335.35,-100.00,,,,,,,,,,33.25,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174000,0,,,431000,0,,1508000
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.70,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-50.00,,
CashflowNetCashflow,73000,993000,-788000,-6000,4319000,-568000,-2459000,1254000,-708000,-315000,464000,937000,34000,876000,-1976000,1325000,-534000,-763000,-894000,3641000,-2050000,-135000,-340000,-654000,958000,852000,-2101000,1330000,-1337000,2058000,-1151000,-1319000,2397000,-1397000,11097000,-1074000,-10834000,1350000,2578000,1095000,-3361000,5690000,11626000,-5571000,1049000,216000,-43000,-5387000,7959000,-6584000,1598000
CashflowNetCashflow_yy,,,,,5816.44,-157.20,-212.06,21000.00,-116.39,44.54,118.87,-25.28,104.80,378.10,-525.86,41.41,-1670.59,-187.10,54.76,174.79,-283.90,82.31,61.97,-117.96,146.73,731.11,-517.94,303.36,-239.56,141.55,45.22,-199.17,279.28,-167.88,1064.12,18.57,-551.98,196.64,-76.77,201.96,68.98,321.48,350.97,-608.77,131.21,-96.20,-100.37,3.30,658.72,-3148.15,3816.28
CashflowNetCashflow_sy,,,,,873.92,2.09,-25.91,115.76,-113.07,-42.17,23.29,-71.58,64.59,55.43,-14.59,30.48,65.12,-100.00,54.76,-85.00,-44.86,-85.37,-61.67,-117.96,-3.37,8.59,24.31,59.08,-23.29,86.25,23.37,22.62,126.33,-22.23,-41.78,56.16,-25.21,86.72,-27.30,-16.13,16.21,-76.69,17.61,50.00,48.55,63.66,-29.88,-7.18,66.23,-31.94,-2.04
CashflowNetCashflow_qq,,1260.27,-179.36,99.24,72083.33,-113.15,-332.92,151.00,-156.46,55.51,247.30,101.94,-96.37,2476.47,-325.57,167.05,-140.30,-42.88,-17.17,507.27,-156.30,93.41,-151.85,-92.35,246.48,-11.06,-346.60,163.30,-200.53,253.93,-155.93,-14.60,281.73,-158.28,894.35,-109.68,-908.75,112.46,90.96,-57.53,-406.94,269.29,104.32,-147.92,118.83,-79.41,-119.91,-12427.91,247.74,-182.72,124.27
CashflowNetCashflow_sq,,-21.41,83.01,80.74,174.32,-8.18,-98.33,82.12,1.96,68.54,34.88,72.34,-37.15,-9.51,-88.08,94.85,100.94,-113.33,48.55,124.85,100.00,-108.78,7.60,-8.78,127.13,-106.98,75.33,-36.49,43.61,-46.56,81.32,-37.38,143.37,-76.67,37.17,-55.58,100.00,4.18,-63.13,7.33,25.90,23.18,54.94,37.29,77.91,-80.20,25.54,50.67,110.95,-104.50,-0.61
