,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceReckoning_sy,,,,,,,,41.46,35.54,,,4.82,-34.60,-33.18,-100.00,-48.36,-11.19,-24.02,,54.23,,62.63,,4.89,11.61,0.93,,11.72,30.48,15.55,20.86,-6.94,,,-0.55,43.84,9.46,9.11,6.30,,-29.09,0.37,,-15.94,-5.46,-8.34,-4.72,36.60,10.25,2.78
BalanceReckoning_qq,,,,,-11.11,-100.00,,,-75.25,937.00,-8.49,-53.32,-13.09,-94.81,-100.00,,-100.00,,-100.00,,-37.60,-87.82,-100.00,,39.64,-21.19,-42.20,35.35,-60.48,10.43,,107.87,-60.23,20.95,-10.24,-29.82,,-80.00,-100.00,,-33.75,9.43,-27.59,,-57.14,-16.67,10986.67,2.77,,-1.64
BalanceReckoning_sq,,,,,14.77,-18.66,,,1.02,-19.18,-69.46,-53.32,-11.46,-6.82,-100.00,,-6.69,,-100.00,,0.86,3.01,-100.00,,-9.57,2.01,-12.17,7.45,,,,-9.86,-0.50,2.44,-2.39,9.76,,-2.15,-10.78,,1.26,-1.22,-1.13,,0.81,-10.52,-1.89,3.33,,4.68
BalanceTotalEquityAndLiabilities,871000,806000,0,4279000,14205000,22982000,33967000,55655000,47924000,43264000,52517000,58584000,55421000,55169000,0,44534000,43057000,40933000,0,62281000,46195000,54838000,0,32615000,35958000,33268000,32722000,29665000,29234000,30382000,33783000,39602000,30510000,30674000,27634000,30850000,38025000,39696000,39371000,36453000,35720000,34950000,36190000,32128000,30846000,32379000,30715000,30097000,29712000,29669000
BalanceTotalEquityAndLiabilities_yy,,,,,1530.88,2751.36,,1200.65,237.37,88.25,54.61,5.26,15.64,27.52,-100.00,-23.98,-22.31,-25.80,,39.85,7.29,33.97,,-47.63,-22.16,-39.33,,-9.04,-18.70,-8.68,3.24,33.50,4.36,0.96,-18.20,-22.10,24.63,29.41,42.47,18.16,-6.06,-11.96,-8.08,-11.86,-13.65,-7.36,-15.13,-6.32,-3.68,-8.37
BalanceTotalEquityAndLiabilities_sy,,,,,26.16,35.54,,31.77,21.96,30.59,8.56,6.58,10.22,4.16,-3.62,10.47,16.80,15.41,,21.48,17.72,23.26,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.67,6.16,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,7.19,4.97,7.77,7.37,2.92,6.59,7.08,9.93,11.96
BalanceTotalEquityAndLiabilities_qq,,-7.46,-100.00,,231.97,61.79,47.80,63.85,-13.89,-9.72,21.39,11.55,-5.40,-0.45,-100.00,,-3.32,-4.93,-100.00,,-25.83,18.71,-100.00,,10.25,-7.48,-1.64,-9.34,-1.45,3.93,11.19,17.22,-22.96,0.54,-9.91,11.64,23.26,4.39,-0.82,-7.41,-2.01,-2.16,3.55,-11.22,-3.99,4.97,-5.14,-2.01,-1.28,-0.14
BalanceTotalEquityAndLiabilities_sq,,1.07,-100.00,,9.11,9.85,-100.00,8.47,1.42,0.34,-100.00,-1.64,-1.29,1.55,-100.00,,-1.49,1.77,-100.00,,-0.03,5.55,-100.00,,1.59,0.46,-1.40,0.44,0.08,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.41,0.40,1.04,0.55,3.07,0.48,2.01,0.82,-0.08,1.95,3.53,0.54,0.06
CashflowOperatingCashflow,-188000,73000,-2000,-45000,-15000,-709000,-752000,-2919000,-1863000,359000,-1076000,1208000,-453000,-928000,185000,1130000,-743000,1295000,-833000,-523000,-886000,-1253000,-754000,1728000,175000,-1132000,313000,96000,-702000,-439000,218000,280000,-142000,-860000,-545000,-318000,-569000,-550000,-669000,80000,-439000,-303000,-816000,-551000,-576000,-988000,-2864000,-1356000,-552000,-887000
CashflowOperatingCashflow_yy,,,,,92.02,-1071.23,-37500.00,-6386.67,-12320.00,150.63,-43.09,141.38,75.68,-358.50,117.19,-6.46,-64.02,239.55,-550.27,-146.28,-19.25,-196.76,9.48,430.40,119.75,9.66,141.51,-94.44,-501.14,61.22,-30.35,191.67,79.77,-95.90,-350.00,-213.57,-300.70,36.05,-22.75,125.16,22.85,44.91,-21.97,-788.75,-31.21,-226.07,-250.98,-146.10,4.17,10.22
CashflowOperatingCashflow_sy,,,,,-83.25,59.14,14.90,-94.09,96.77,-0.62,24.72,141.24,100.17,28.14,19.68,-6.46,-98.52,7.86,-61.46,-39.86,33.27,-62.72,8.71,56.01,14.70,25.29,7.01,-12.48,24.83,-3.20,-27.32,17.03,62.76,3.55,34.25,5.70,13.20,36.05,17.68,-25.83,-1.96,-17.95,9.45,41.33,32.71,21.22,-16.07,-40.52,-17.79,0.11
CashflowOperatingCashflow_qq,,138.83,-102.74,-2150.00,66.67,-4626.67,-6.06,-288.16,36.18,119.27,-399.72,212.27,-137.50,-104.86,119.94,510.81,-165.75,274.29,-164.32,37.21,-69.41,-41.42,39.82,329.18,-89.87,-746.86,127.65,-69.33,-831.25,37.46,149.66,28.44,-150.71,-505.63,36.63,41.65,-78.93,3.34,-21.64,111.96,-648.75,30.98,-169.31,32.48,-4.54,-71.53,-189.88,52.65,59.29,-60.69
CashflowOperatingCashflow_sq,,24.38,23.96,71.36,-166.02,69.04,-6.06,-26.20,45.24,33.94,7.31,101.67,-42.82,-5.75,61.17,-17.73,-101.08,30.73,52.96,35.16,-46.20,-57.33,44.80,113.36,-71.84,-18.71,9.24,60.12,-70.85,-12.84,38.28,47.86,-34.73,-28.69,27.81,71.44,-55.78,3.34,-0.76,20.72,-4.27,21.40,23.64,86.27,-47.40,-5.55,-19.73,29.12,-15.36,-12.02
CashflowAmortization,12000,14000,25000,8000,24000,43000,89000,94000,69000,64000,101000,177000,247000,409000,319000,,,,,,89000,,237000,,96000,,252000,,110000,,-4255000,4487000,36000,,149000,,90000,,173000,4000,36000,,105000,,39000,34000,40000,,46000,39000
CashflowAmortization_yy,,,,,100.00,207.14,256.00,1075.00,187.50,48.84,13.48,88.30,257.97,539.06,215.84,-100.00,-100.00,-100.00,-100.00,,,,,,7.87,,6.33,,14.58,,-1788.49,,-67.27,,103.50,-100.00,150.00,,16.11,,-60.00,,-39.31,-100.00,8.33,,-61.90,,17.95,14.71
CashflowAmortization_sy,,,,,11.34,22.77,6.60,34.96,22.48,26.54,15.00,6.96,8.56,6.12,10.45,11.48,17.37,18.87,15.02,,,,,,13.84,,12.64,,12.46,,0.69,,-1.46,,6.69,9.38,12.75,,10.43,,11.04,,10.24,3.32,1.41,,0.77,,10.77,11.26
CashflowAmortization_qq,,16.67,78.57,-68.00,200.00,79.17,106.98,5.62,-26.60,-7.25,57.81,75.25,39.55,65.59,-22.00,-100.00,,,,,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,205.45,-99.20,-100.00,,-100.00,,-100.00,,-97.69,800.00,-100.00,,-100.00,,-12.82,17.65,-100.00,,-15.22
CashflowAmortization_sq,,5.29,38.08,-7.22,0.48,1.68,1.98,13.08,-5.24,0.23,0.40,4.98,0.35,0.68,3.12,2.85,,,,,,2.34,,-0.65,,0.99,,0.34,,-0.20,,1.24,-1.15,0.38,,4.61,,1.55,,3.60,0.34,2.04,,,,1.12,0.83,1.46,,0.21
CashflowInvestingCashflow,-1000,-5000,43000,-2149000,-2942000,-1098000,-2184000,1515000,-3465000,-2499000,-1289000,-5253000,-13000,1576000,-1312000,-1351000,-62000,-841000,5689000,-343000,-934000,-1556000,-990000,-1353000,1208000,1119000,-809000,325000,207000,723000,642000,-425000,226000,481000,702000,-618000,-621000,2163000,-936000,-1095000,-163000,193000,855000,117000,203000,524000,653000,-182000,274000,553000
CashflowInvestingCashflow_yy,,,,,-294100.00,-21860.00,-5179.07,170.50,-17.78,-127.60,40.98,-446.73,99.62,163.07,-1.78,74.28,-376.92,-153.36,533.61,74.61,-1406.45,-85.02,-117.40,-294.46,229.34,171.92,18.28,124.02,-82.86,-35.39,179.36,-230.77,9.18,-33.47,9.35,-45.41,-374.78,349.69,-233.33,-77.18,73.75,-91.08,191.35,110.68,224.54,171.50,-23.63,-255.56,34.98,5.53
CashflowInvestingCashflow_sy,,,,,-174.47,-173.46,-152.97,-65.36,43.58,-16.47,-47.04,-164.75,-4.80,34.63,66.24,56.09,7.27,29.87,-9.42,-73.91,-110.65,-49.50,-110.09,11.68,22.18,48.94,14.03,62.32,14.08,-17.86,66.34,17.26,-44.39,21.59,-21.06,-19.14,52.36,-83.13,-104.43,42.04,-80.88,-31.29,9.54,-17.85,14.86,34.08,-73.64,6.98,27.03,-27.92
CashflowInvestingCashflow_qq,,-400.00,960.00,-5097.67,-36.90,62.68,-98.91,169.37,-328.71,27.88,48.42,-307.53,99.75,12223.08,-183.25,-2.97,95.41,-1256.45,776.46,-106.03,-172.30,-66.60,36.38,-36.67,189.28,-7.37,-172.30,140.17,-36.31,249.28,-11.20,-166.20,153.18,112.83,45.95,-188.03,-0.49,448.31,-143.27,-16.99,85.11,218.40,343.01,-86.32,73.50,158.13,24.62,-127.87,250.55,101.82
CashflowInvestingCashflow_sq,,-51.74,61.65,84.75,-150.73,10.53,28.38,48.66,-54.85,-112.36,28.61,-117.62,49.56,26.59,75.38,-56.14,-12.16,-142.72,27.75,-94.05,46.00,-168.44,36.38,-36.67,41.98,-25.68,-55.41,38.28,-19.67,40.29,25.51,-9.50,23.70,54.39,13.27,-76.88,49.03,-27.09,-49.78,-16.99,-7.41,2.85,15.25,21.28,-17.72,-26.40,-16.05,-9.36,36.05,-6.84
CashflowCapex,1000,5000,9000,2000,521000,783000,111000,-604000,1783000,461000,13000,188000,35000,-35000,56000,-48000,117000,19000,14000,25000,46000,239000,27000,1000,7000,0,8000,138000,18000,-12000,47000,25000,22000,61000,19000,104000,10000,12000,361000,9000,27000,12000,4000,68000,,6000,1000,61000,48000,214000
CashflowCapex_yy,,,,,52000.00,15560.00,1133.33,-30300.00,242.23,-41.12,-88.29,131.13,-98.04,-107.59,330.77,-125.53,234.29,154.29,-75.00,152.08,-60.68,1157.89,92.86,-96.00,-84.78,-100.00,-70.37,13700.00,157.14,,487.50,-81.88,22.22,608.33,-59.57,316.00,-54.55,-80.33,1800.00,-91.35,170.00,,-98.89,655.56,-100.00,-50.00,-75.00,-10.29,,3466.67
CashflowCapex_sy,,,,,55.89,259.34,192.01,183.19,41.92,22.10,-23.94,65.36,-1.01,-27.95,-0.96,-6.93,-18.15,23.55,-22.98,6.03,-19.70,-19.03,99.31,77.95,-27.91,-46.64,-53.94,-28.86,-18.92,,-48.19,-26.79,43.89,40.42,78.34,-7.90,-1.83,18.52,28.68,-8.87,28.10,,17.64,26.49,-6.07,-52.08,14.47,-6.02,,30.28
CashflowCapex_qq,,400.00,80.00,-77.78,25950.00,50.29,-85.82,-644.14,395.20,-74.14,-97.18,1346.15,-81.38,-200.00,260.00,-185.71,343.75,-83.76,-26.32,78.57,84.00,419.57,-88.70,-96.30,600.00,-100.00,,1625.00,-86.96,-166.67,491.67,-46.81,-12.00,177.27,-68.85,447.37,-90.38,20.00,2908.33,-97.51,200.00,-55.56,-66.67,1600.00,-100.00,,-83.33,6000.00,-21.31,345.83
CashflowCapex_sq,,43.62,0.68,4.79,9.57,119.44,-70.71,30.28,27.67,25.94,-61.61,211.76,-67.23,39.92,-35.00,64.56,-55.58,142.61,-59.56,59.94,-54.55,100.00,-8.11,8.72,-52.90,20.97,,50.67,-37.78,6.68,-37.40,52.88,-20.98,-20.04,-20.54,54.03,-37.33,16.52,37.67,29.06,-18.35,25.75,14.43,15.33,-19.40,,30.74,29.46,-24.88,-15.02
CashflowFinancingCashflow,-58000,-53000,1485000,2064000,3954000,2639000,11465000,-505000,-16000,-511000,7936000,-146000,-110000,54000,483000,-571000,-35000,161000,140000,-53000,-30000,489000,-27000,129000,-29000,223000,-62000,47000,-92000,-29000,59000,124000,-33000,-576000,471000,3793000,4060000,-153000,272000,-27000,-104000,-153000,-20000,-18000,43000,1894000,-139000,416000,455000,645000
CashflowFinancingCashflow_yy,,,,,6917.24,5079.25,672.05,-124.47,-100.40,-119.36,-30.78,71.09,-587.50,110.57,-93.91,-291.10,68.18,198.15,-71.01,90.72,14.29,203.73,-119.29,343.40,3.33,-54.40,-129.63,-63.57,-217.24,-113.00,195.16,163.83,64.13,-1886.21,698.31,2958.87,12403.03,73.44,-42.25,-100.71,-102.56,,-107.35,33.33,141.35,1337.91,-595.00,2411.11,958.14,-65.95
CashflowFinancingCashflow_sy,,,,,255.66,-108.49,52.94,4.66,-92.65,68.49,-66.74,-102.92,-67.70,-44.27,1.68,36.06,9.82,-73.45,-36.38,-63.36,9.84,52.73,-1.82,-82.50,-4.47,-17.86,-2.46,-1.58,-20.72,-9.10,-10.18,-1.26,-8.04,6.38,13.35,-47.50,15.96,13.03,25.25,-51.57,51.02,,-66.19,-5.02,-9.12,-90.01,78.09,-12.66,1.70,23.12
CashflowFinancingCashflow_qq,,8.62,2901.89,38.99,91.57,-33.26,334.44,-104.40,96.83,-3093.75,1653.03,-101.84,24.66,149.09,794.44,-218.22,93.87,560.00,-13.04,-137.86,43.40,1730.00,-105.52,577.78,-122.48,868.97,-127.80,175.81,-295.74,68.48,303.45,110.17,-126.61,-1645.45,181.77,705.31,7.04,-103.77,277.78,-109.93,-285.19,-47.12,86.93,10.00,338.89,4304.65,-107.34,399.28,9.38,41.76
CashflowFinancingCashflow_sq,,36.64,-70.63,47.46,116.31,-10.12,-6.84,-29.24,-42.60,9.20,-101.32,13.36,-2.28,111.32,-28.59,110.66,-66.02,-18.06,-88.68,135.34,-77.10,93.70,-71.86,18.26,-33.21,59.79,-50.47,9.10,27.18,41.40,-98.67,63.77,-5.70,-36.31,-71.43,14.22,26.19,-14.43,-21.68,-15.73,54.15,-1.18,-13.02,25.24,30.83,-55.53,58.58,-15.72,-8.55,8.37
CashflowShareCapitalCash,,0,3448000,26000,3500000,3200000,250000,10999000,,,8305000,0,,,,,,0,0,0,,520000,0,0,,,,,,,,,,,525000,3882000,4096000,-127000,300000,0,174000,0,0,0,,,,,,679000
CashflowShareCapitalCash_yy,,,,,,,-92.75,42203.85,-100.00,-100.00,3222.00,-100.00,,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,-42.86,-100.00,-95.75,100.00,-100.00,,-100.00,,,,,
CashflowShareCapitalCash_sy,,,,,,,-100.00,-96.41,-100.00,-100.00,100.00,-100.00,,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,-62.36,-100.00,-95.75,-100.00,-100.00,,-100.00,,,,,
CashflowShareCapitalCash_qq,,,,-99.25,13361.54,-8.57,-92.19,4299.60,-100.00,,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,639.43,5.51,-103.10,336.22,-100.00,,-100.00,,,,,,,,
CashflowShareCapitalCash_sq,,,,-100.00,-98.27,-100.00,-29.09,-72.82,-100.00,,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,31.72,-100.00,-99.83,-100.00,-100.00,,-100.00,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,-247000,15000,1526000,-130000,997000,832000,8529000,-1909000,-5344000,-2651000,5571000,-4191000,-576000,702000,-644000,-680000,-840000,615000,4996000,-919000,-1850000,-2320000,-1771000,504000,1354000,210000,-558000,468000,-606000,255000,919000,-21000,51000,-955000,628000,2857000,2870000,1460000,-1333000,-1042000,-706000,-263000,19000,-452000,-330000,1430000,-2350000,-1122000,177000,311000
CashflowNetCashflow_yy,,,,,503.64,5446.67,458.91,-1368.46,-636.01,-418.63,-34.68,-119.54,89.22,126.48,-111.56,83.77,-45.83,-12.39,875.78,-35.15,-120.24,-477.24,-135.45,154.84,173.19,109.05,68.49,-7.14,-144.76,21.43,264.70,-104.49,108.42,-474.51,-31.66,13704.76,5527.45,252.88,-312.26,-136.47,-124.60,-118.01,101.43,56.62,53.26,643.73,-12468.42,-148.23,153.64,-78.25
CashflowNetCashflow_sy,,,,,2.09,-25.91,115.76,-113.07,-42.17,23.29,-71.58,64.59,55.43,-14.59,30.48,65.12,-100.00,54.76,-85.00,-44.86,-85.37,-61.67,-117.96,-3.37,8.59,24.31,59.08,-23.29,86.25,23.37,22.62,126.33,-22.23,-41.78,56.16,-25.21,86.72,-27.30,-16.13,16.21,-76.69,17.61,50.00,48.55,63.66,-29.88,-7.18,66.23,-31.94,-2.04
CashflowNetCashflow_qq,,106.07,10073.33,-108.52,866.92,-16.55,925.12,-122.38,-179.94,50.39,310.15,-175.23,86.26,221.88,-191.74,-5.59,-23.53,173.21,712.36,-118.39,-101.31,-25.41,23.66,128.46,168.65,-84.49,-365.71,183.87,-229.49,142.08,260.39,-102.29,342.86,-1972.55,165.76,354.94,0.46,-49.13,-191.30,21.83,32.25,62.75,107.22,-2478.95,26.99,533.33,-264.34,52.26,115.78,75.71
CashflowNetCashflow_sq,,83.01,80.74,174.32,-8.18,-98.33,82.12,1.96,68.54,34.88,72.34,-37.15,-9.51,-88.08,94.85,100.94,-113.33,48.55,124.85,100.00,-108.78,7.60,-8.78,127.13,-106.98,75.33,-36.49,43.61,-46.56,81.32,-37.38,143.37,-76.67,37.17,-55.58,100.00,4.18,-63.13,7.33,25.90,23.18,54.94,37.29,77.91,-80.20,25.54,50.67,110.95,-104.50,-0.61
