,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
CashflowAmortization,638000,966000,1622000,1613000,2293000,2358000,2403000,2877000,2627000,2366000,2402000,2562000,2627000,2645000,2674000,2539000,2675000,2717000,2472000,2017000,2720000,2635000,2480000,2400000,2938000,2879000,2889000,2877000,2856000,3073000,2949000,2989000,2724000,2710000,2696000,2717000,2731000,2757000,2752000,2752000,2681000,2681000,4275000,4508000,4545000,4638000,4708000
CashflowAmortization_yy,,,,,259.40,144.10,48.15,78.36,14.57,0.34,-0.04,-10.95,,11.79,11.32,-0.90,1.83,2.72,-7.55,-20.56,1.68,-3.02,0.32,18.99,8.01,9.26,16.49,19.88,-2.79,6.74,2.08,3.89,-4.62,-11.81,-8.58,-9.10,0.26,1.73,2.08,1.29,-1.83,-2.76,55.34,63.81,69.53,73.00,10.13
CashflowAmortization_sy,,,,,39.02,31.58,34.29,17.44,33.98,6.98,7.34,-1.03,,-0.82,8.61,3.65,10.41,3.02,8.59,21.54,9.49,5.60,3.78,2.40,7.30,7.03,1.34,4.82,3.91,12.54,10.23,5.98,7.78,9.13,14.96,9.69,12.78,15.28,0.99,0.97,-3.74,-2.28,8.04,10.28,12.90,5.88,10.65
CashflowAmortization_qq,,51.41,67.91,-0.55,42.16,2.83,1.91,19.73,-8.69,-9.94,1.52,6.66,2.54,0.69,1.10,-5.05,5.36,1.57,-9.02,-18.41,34.85,-3.12,-5.88,-3.23,22.42,-2.01,0.35,-0.42,-0.73,7.60,-4.04,1.36,-8.87,-0.51,-0.52,0.78,0.52,0.95,-0.18,,-2.58,,59.46,5.45,0.82,2.05,1.51
CashflowAmortization_sq,,8.51,4.06,7.38,-5.79,9.49,1.91,4.97,4.78,-0.26,0.34,2.41,-5.64,3.56,2.86,2.43,-6.96,1.48,,5.94,-6.18,-0.40,0.83,1.02,-0.81,1.07,0.01,3.18,-0.63,3.92,-0.24,2.89,1.26,3.33,6.08,2.69,2.96,0.56,2.06,,-2.14,,-0.43,2.53,-0.88,2.05,0.98
CashflowInvestingCashflow,-28389000,28656000,-161000,-58534000,-4404000,-916000,-8966000,7191000,-2252000,-2251000,-1616000,-2534000,-1477000,-1474000,-1855000,-33923000,-9818000,27736000,-9646000,-5926000,-12061000,48764000,-510000,-2021000,-1687000,-1553000,-2267000,-2338000,-3008000,-3312000,-1662000,-1683000,-2152000,-2537000,-1451000,-28853000,-6098000,25928000,-3130000,-2648000,-1774000,-100689000,-4486000,-3587000,-3666000,-3085000,-2981000
CashflowInvestingCashflow_yy,,,,,84.49,-103.20,-5468.94,112.29,48.86,-145.74,81.98,-135.24,34.41,34.52,-14.79,-1238.71,-564.73,1981.68,-420.00,82.53,-22.85,75.81,94.71,65.90,86.01,-103.18,-344.51,-15.69,-78.30,-113.26,26.69,28.02,28.46,23.40,12.70,-1614.38,-183.36,1121.99,-115.71,90.82,70.91,-488.34,-43.32,-35.46,-106.65,96.94,33.55
CashflowInvestingCashflow_sy,,,,,-3.70,-98.48,70.12,-2.86,43.52,85.14,7.83,73.75,44.24,11.70,-112.05,-106.47,-9.42,-62.77,-65.75,-91.73,-8.45,14.20,53.61,17.50,51.00,16.62,0.72,-64.78,-27.35,-21.42,-95.12,-2.62,27.54,-19.76,-55.97,-25.12,-23.50,-11.67,17.22,31.81,4.46,-13.15,-9.91,-35.46,2.49,26.25,23.78
CashflowInvestingCashflow_qq,,200.94,-100.56,-36256.52,92.48,79.20,-878.82,180.20,-131.32,0.04,28.21,-56.81,41.71,0.20,-25.85,-1728.73,71.06,382.50,-134.78,38.57,-103.53,504.31,-101.05,-296.27,16.53,7.94,-45.98,-3.13,-28.66,-10.11,49.82,-1.26,-27.87,-17.89,42.81,-1888.49,78.87,525.19,-112.07,15.40,33.01,-5575.82,95.54,20.04,-2.20,15.85,3.37
CashflowInvestingCashflow_sq,,-80.80,-50.00,48.98,22.04,-72.37,47.86,-82.08,16.31,63.57,19.68,-17.61,-50.32,13.36,-13.90,15.98,15.13,-17.96,-116.16,-4.11,58.22,22.08,-0.40,-96.41,2.18,-1.72,20.04,-73.43,0.84,28.28,9.05,-28.78,7.84,-38.70,24.05,-20.12,22.87,7.60,-34.31,-3.27,-31.94,-8.11,19.78,-14.31,-8.78,17.76,-4.29
CashflowCapex,29793000,-4380000,1281000,53247000,3838000,4303000,4760000,1000000,2657000,2988000,1906000,2774000,3364000,2088000,2511000,2116000,2173000,2530000,2845000,3492000,2023000,2607000,2423000,2508000,2411000,2200000,2602000,2748000,3365000,4492000,2034000,2043000,2402000,2928000,1741000,3864000,3307000,2745000,3365000,2980000,2204000,101009000,4846000,4404000,3946000,3258000,3142000
CashflowCapex_yy,,,,,-87.12,198.24,271.58,-98.12,-30.77,-30.56,-59.96,177.40,26.61,-30.12,31.74,-23.72,-35.40,21.17,13.30,65.03,-6.90,3.04,-14.83,-28.18,19.18,-15.61,7.39,9.57,39.57,104.18,-21.83,-25.66,-28.62,-34.82,-14.41,89.13,37.68,-6.25,93.28,-22.88,-33.35,3579.74,44.01,47.79,79.04,-96.77,-35.16
CashflowCapex_sy,,,,,62.58,-13.80,-20.83,-1.34,-36.10,-51.62,-67.93,-45.72,-1.20,-32.63,88.67,-23.30,13.45,8.29,33.21,43.86,2.28,-6.23,-11.30,-20.40,-20.54,0.30,11.26,66.50,28.76,13.72,50.78,98.17,-9.50,64.86,18.78,-29.02,11.19,13.01,-15.87,11.22,4.27,-6.98,-15.40,7.36,23.23,0.98,-38.83
CashflowCapex_qq,,-114.70,129.25,4056.67,-92.79,12.12,10.62,-78.99,165.70,12.46,-36.21,45.54,21.27,-37.93,20.26,-15.73,2.69,16.43,12.45,22.74,-42.07,28.87,-7.06,3.51,-3.87,-8.75,18.27,5.61,22.45,33.49,-54.72,0.44,17.57,21.90,-40.54,121.94,-14.42,-16.99,22.59,-11.44,-26.04,4482.99,-95.20,-9.12,-10.40,-17.44,-3.56
CashflowCapex_sq,,80.80,-22.71,17.94,-16.52,14.18,-16.20,33.66,-44.26,-0.36,-15.00,49.26,-11.66,2.81,-11.57,-17.86,4.92,27.38,6.22,50.28,-37.74,-8.60,-3.63,19.96,-22.26,4.11,3.60,20.91,-6.41,-30.73,6.24,26.43,-19.52,9.55,0.96,5.73,-19.50,10.38,-11.86,10.44,-19.26,9.86,-2.42,9.08,-8.78,-13.32,-12.00
CashflowFinancingCashflow,0,1646000,-1346000,57342000,356000,-1672000,511000,-1136000,-201000,-14294000,-213000,-333000,-383000,-25231000,-129000,-192000,-113000,-30184000,-104000,-131000,-94000,-32137000,-42000,-3000,,-26400000,0,0,,-26734000,0,0,,-28286000,0,0,,-33418000,0,0,,21058000,-14914000,-21939000,-11210000,-15480000,-23276000
CashflowFinancingCashflow_yy,,,,,,-201.58,137.96,-101.98,-156.46,-754.90,-141.68,70.69,-90.55,-76.51,39.44,42.34,70.50,-19.63,19.38,31.77,16.81,-6.47,59.62,97.71,100.00,17.85,100.00,100.00,,-1.27,,,,-5.81,,,,-18.14,,,,163.01,,,,-173.51,-56.07
CashflowFinancingCashflow_sy,,,,,,-104.92,-90.99,-87.28,-100.00,-78.31,-82.60,2.69,-25.13,38.39,33.52,46.19,11.74,-3.79,-21.93,44.65,-13.74,14.08,-22.91,-7.90,9.30,-35.82,-68.47,-45.81,,-58.79,,,,7.58,,,,-77.27,,,,34.42,,,,-1.92,-54.01
CashflowFinancingCashflow_qq,,,-181.77,4360.18,-99.38,-569.66,130.56,-322.31,82.31,-7011.44,98.51,-56.34,-15.02,-6487.73,99.49,-48.84,41.15,-26611.50,99.66,-25.96,28.24,-34088.30,99.87,92.86,100.00,,100.00,,,,100.00,,,,100.00,,,,100.00,,,,-170.82,-47.10,48.90,-38.09,-50.36
CashflowFinancingCashflow_sq,,,-15.93,1.18,-65.95,17.07,53.90,-9.09,47.28,-147.09,5.92,26.37,42.77,4.69,-85.42,6.12,-30.21,-1.41,54.25,3.98,-40.12,35.26,-97.08,42.93,-1.39,,-41.03,,,,91.02,,,,-89.27,,,,51.38,,,,-1.34,24.51,27.52,9.74,-304.54
CashflowShareCapitalCash,,,,57710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,0,0,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,
CashflowDividend,,,,,,0,0,0,,14036000,0,0,,25064000,0,0,,30076000,0,0,,32081000,0,0,,26400000,0,0,,26734000,0,0,,28406000,0,0,,33418000,0,0,,42441000,0,0,,43444000,0
CashflowDividend_yy,,,,,,,,,,,,,,78.57,,,,20.00,,,,6.67,,,,-17.71,,,,1.27,,,,6.25,,,,17.64,,,,27.00,,,,2.36,
CashflowDividend_sy,,,,,,,,,,,,,,-70.71,,,,20.00,,,,-100.00,,,,-22.11,,,,16.63,,,,10.90,,,,-32.28,,,,-20.21,,,,-18.75,
CashflowDividend_qq,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00
CashflowDividend_sq,,,,,,,,,,,-100.00,,,,-99.69,,,,-90.50,,,,-99.90,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00
CashflowNetCashflow,2613000,1025000,-3461000,12771000,-427000,4671000,1258000,13436000,6139000,-11234000,10369000,9913000,4629000,-16512000,3850000,-12962000,-4553000,1240000,219000,8863000,-7429000,21595000,2482000,14584000,7948000,-18595000,6909000,10168000,4085000,-20881000,7430000,12104000,4832000,-22139000,9835000,-9323000,3359000,3051000,9532000,13855000,8747000,-69400000,-3831000,2128000,5303000,-4856000,-6015000
CashflowNetCashflow_yy,,,,,-116.34,355.71,136.35,5.21,1537.70,-340.51,724.24,-26.22,-24.60,-46.98,-62.87,-230.76,-198.36,107.51,-94.31,168.38,-63.17,1641.53,1033.33,64.55,206.99,-186.11,178.36,-30.28,-48.60,-12.29,7.54,19.04,18.29,-6.02,32.37,-177.02,-30.48,113.78,-3.08,248.61,160.40,-2374.66,-140.19,-84.64,-39.37,93.00,-57.01
CashflowNetCashflow_sy,,,,,-1.79,11.88,-26.11,-64.72,96.82,-53.74,60.55,-8.91,-62.38,76.72,5.75,-67.55,-2.67,-22.87,-35.70,9.64,-36.37,-9.14,0.64,0.08,78.95,-10.00,18.56,-37.90,51.78,-11.60,-34.94,61.79,-60.24,63.77,31.63,83.62,-113.54,-61.56,43.45,-10.83,105.27,-23.58,-63.59,-38.36,32.25,19.18,29.97
CashflowNetCashflow_qq,,-60.77,-437.66,469.00,-103.34,1193.91,-73.07,968.04,-54.31,-282.99,192.30,-4.40,-53.30,-456.71,123.32,-436.68,64.87,127.23,-82.34,3947.03,-183.82,390.69,-88.51,487.59,-45.50,-333.96,137.16,47.17,-59.82,-611.16,135.58,62.91,-60.08,-558.17,144.42,-194.79,136.03,-9.17,212.42,45.35,-36.87,-893.41,94.48,155.55,149.20,-191.57,-23.87
CashflowNetCashflow_sq,,17.55,32.46,212.63,-117.12,3.24,-48.72,134.33,-53.23,-149.39,67.35,216.64,-119.01,89.36,-43.42,116.21,-97.57,73.01,30.26,133.71,-104.62,36.06,37.37,142.36,-55.96,-99.56,85.83,106.68,-63.30,-77.30,64.54,83.48,-42.88,78.42,13.61,129.54,-163.58,87.30,99.36,152.29,-47.10,-44.66,70.80,143.40,-78.74,64.40,65.98
