,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7709000,4663000,6788000,,24869000,20936000,36355000,45720000,42058000,7818000,7709000,14302000,22524000,21630000,19367000,19675000,1666000,2430000,635000,135000
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.60,348.98,435.58,,69.12,-62.66,-78.80,-68.72,-46.45,176.67,151.23,37.57,-92.60,-88.77,-96.72,-99.31
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.84,52.20,24.15,,23.27,-12.65,20.64,20.23,12.52,11.86,-2.02,23.58,2.82,5.91,-6.66,-5.25
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.51,45.57,-100.00,,-15.81,73.65,25.76,-8.01,-81.41,-1.39,85.52,57.49,-3.97,-10.46,1.59,-91.53,45.86,-73.87,-78.74
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,6.85,7.17,,-2.11,-1.82,12.61,3.92,-11.50,2.22,14.22,-14.06,-6.49,-1.01,7.34,-13.84,,-16.90,22.37
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,145000,136000,,25000,141000,119000,64000,3000,209000,189000,,19000,356000,332000,315000,120000,466000,440000,412000,218000,672000,644000,583000,338000,825000,795000,698000,137960000,72585000,96124000,5795000,26264000,18986000,,24355000,19711000,3785000,7262000,7544000,38393000,25420000,21979000,13262000,18302000,21245000,17580000,12749000,15793000,13435000,14399000
BalanceCurrentOtherLiabilities_yy,,,,,-2.76,-12.50,,-88.00,48.23,58.82,-100.00,533.33,70.33,75.66,,531.58,30.90,32.53,30.79,81.67,44.21,46.36,41.50,55.05,22.77,23.45,19.73,40716.57,8698.18,11991.07,730.23,-80.96,-73.84,-100.00,320.28,-24.95,-80.06,,-69.02,94.78,571.60,202.66,75.80,-52.33,-16.42,-20.01,-3.87,-13.71,-36.76,-18.09
BalanceCurrentOtherLiabilities_sy,,,,,36.60,-3.95,,104.22,48.18,45.88,2.04,0.06,13.82,6.20,,-10.48,8.26,25.36,29.22,20.91,26.80,28.47,20.14,10.24,12.56,6.14,19.73,12.46,19.51,19.57,27.72,22.20,13.01,33.33,24.69,6.22,3.81,,17.63,2.25,-0.47,-1.16,-0.56,-3.64,1.12,2.58,0.42,-2.40,7.34,0.54
BalanceCurrentOtherLiabilities_qq,,-6.21,-100.00,,464.00,-15.60,-46.22,-95.31,6866.67,-9.57,-100.00,,1773.68,-6.74,-5.12,-61.90,288.33,-5.58,-6.36,-47.09,208.26,-4.17,-9.47,-42.02,144.08,-3.64,-12.20,19665.04,-47.39,32.43,-93.97,353.22,-27.71,-100.00,,-19.07,-80.80,91.86,3.88,408.92,-33.79,-13.54,-39.66,38.00,16.08,-17.25,-27.48,23.88,-14.93,7.18
BalanceCurrentOtherLiabilities_sq,,0.44,-100.00,,-8.31,-5.01,-100.00,-0.06,-18.32,-0.53,-100.00,,-32.90,-5.47,-100.00,47.49,-13.69,-4.40,-100.00,4.71,-20.87,-1.53,-100.00,2.02,-9.29,-4.06,-8.61,21.80,-1.30,-2.47,6.19,34.74,-10.49,-10.75,,15.74,-12.97,-6.53,1.14,13.13,-21.10,-9.10,-2.18,18.80,-9.94,1.80,-1.38,12.34,-11.88,-7.01
BalanceReckoning,757000,802000,780000,1000000,907000,1117000,1057000,1997000,1620000,2325000,1961000,5571000,4034000,4954000,4054000,6286000,4788000,5617000,4941000,8735000,6445000,6954000,6642000,28118000,32861000,31424000,25712000,43429000,0,35392000,23101000,,,,,12953000,9809000,26137000,22555000,21600000,11640000,28853000,23867000,19686000,11860000,9095000,6283000,6045000,5150000,4395000
BalanceReckoning_yy,,,,,19.82,39.28,35.51,99.70,78.61,108.15,85.53,178.97,149.01,113.08,106.73,12.83,18.69,13.38,21.88,38.96,34.61,23.80,34.43,221.90,409.87,351.88,287.11,54.45,-100.00,12.63,-10.15,-100.00,,-100.00,-100.00,,,,,66.76,18.67,10.39,5.82,-8.86,1.89,-68.48,-73.67,-69.29,-56.58,-51.68
BalanceReckoning_sy,,,,,-2.41,-30.30,-100.00,99.70,73.92,38.93,42.76,7.38,50.56,27.63,35.48,8.03,0.02,0.10,21.88,11.96,32.14,4.39,-20.41,-11.74,-25.50,-3.50,-33.94,50.00,3.90,16.54,20.28,8.26,,2.20,-17.30,,,,,4.96,7.23,8.12,7.48,2.50,1.89,2.74,2.25,15.02,-6.40,10.00
BalanceReckoning_qq,,5.94,-2.74,28.21,-9.30,23.15,-5.37,88.93,-18.88,43.52,-15.66,184.09,-27.59,22.81,-18.17,55.06,-23.83,17.31,-12.03,76.79,-26.22,7.90,-4.49,323.34,16.87,-4.37,-18.18,68.91,-100.00,,-34.73,-100.00,,,,,-24.27,166.46,-13.70,-4.23,-46.11,147.88,-17.28,-17.52,-39.75,-23.31,-30.92,-3.79,-14.81,-14.66
BalanceReckoning_sq,,-9.48,-100.00,-20.09,-10.09,,-100.00,138.91,-11.85,-4.26,-100.00,27.78,-13.32,-18.20,-100.00,11.02,-10.20,1.78,-100.00,-28.54,-2.65,-7.07,-100.00,-0.61,-5.55,-5.47,-7.37,24.36,-3.84,,-4.76,3.19,,,,,8.21,-7.36,-5.08,6.24,-1.34,4.56,-3.42,2.53,-0.26,-4.82,,14.95,-5.58,3.27
BalanceTotalEquityAndLiabilities,45368000,54207000,64999000,79358000,66549000,83303000,77155000,103910000,76957000,94250000,88392000,143876000,104386000,106358000,107592000,145834000,115932000,136209000,141827000,171493000,156551000,168522000,148945000,218225000,187959000,193303000,187860000,283615000,217608000,209824000,195080000,235175000,246693000,0,220228000,272719000,215001000,359379000,307705000,300317000,191600000,231788000,238851000,201799000,139547000,144112000,121532000,113268000,117903000,78340000
BalanceTotalEquityAndLiabilities_yy,,,,,46.69,53.68,18.70,30.94,15.64,13.14,14.56,38.46,35.64,12.85,21.72,1.36,11.06,28.07,31.82,17.59,35.04,23.72,5.02,27.25,20.06,14.70,26.13,29.96,15.77,8.55,3.84,-17.08,13.37,-100.00,12.89,15.96,-12.85,,39.72,10.12,-10.88,-35.50,-22.38,-32.80,-27.17,-37.83,-49.12,-43.87,-15.51,-45.64
BalanceTotalEquityAndLiabilities_sy,,,,,45.75,53.96,-62.07,47.98,33.55,28.95,28.03,6.81,6.60,3.59,-35.48,,2.02,6.26,7.68,9.51,9.90,6.68,17.66,9.75,8.89,7.05,29.08,5.18,12.27,11.01,6.37,9.22,8.03,3.34,7.55,11.16,7.96,,12.37,6.62,5.23,7.30,5.08,6.36,8.85,6.76,5.52,5.64,4.20,5.78
BalanceTotalEquityAndLiabilities_qq,,19.48,19.91,22.09,-16.14,25.18,-7.38,34.68,-25.94,22.47,-6.22,62.77,-27.45,1.89,1.16,35.54,-20.50,17.49,4.12,20.92,-8.71,7.65,-11.62,46.51,-13.87,2.84,-2.82,50.97,-23.27,-3.58,-7.03,20.55,4.90,-100.00,,23.83,-21.16,67.15,-14.38,-2.40,-36.20,20.97,3.05,-15.51,-30.85,3.27,-15.67,-6.80,4.09,-33.56
BalanceTotalEquityAndLiabilities_sq,,4.18,-100.00,15.67,-2.61,4.15,-100.00,20.32,-1.73,2.06,-100.00,15.22,-6.44,-3.42,-100.00,8.51,-3.08,2.09,-100.00,8.98,-5.24,1.78,-100.00,16.20,-4.79,2.36,1.16,7.37,1.04,2.05,1.09,5.86,1.56,1.48,,9.64,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.53,-0.74,4.67,-1.93,3.08
CashflowOperatingCashflow,-3827000,1695000,-5144000,11947000,-4094000,-13491000,4027000,7092000,2131000,-11921000,21382000,6705000,2934000,-11566000,3057000,10181000,-5507000,-2126000,-3873000,8665000,-12412000,14947000,-6013000,4870000,16349000,6414000,-1863000,13246000,9182000,5005000,14333000,-13013000,-29324000,-2773000,-10906000,39705000,-12932000,2231000,5491000,59397000,-37504000,10888000,-11176000,-634000,12173000,-30627000,-13454000,-4905000,2231000,-7288000
CashflowOperatingCashflow_yy,,,,,-6.98,-895.93,178.29,-40.64,152.05,11.64,430.97,-5.46,37.68,2.98,-85.70,51.84,-287.70,81.62,-226.69,-14.89,-125.39,803.06,-55.25,-43.80,231.72,-57.09,69.02,171.99,-43.84,-21.97,869.35,-198.24,-419.36,-155.40,-176.09,405.12,55.90,180.45,150.35,49.60,-190.01,388.03,-303.53,-101.07,132.46,-381.29,-20.38,-673.66,-81.67,76.20
CashflowOperatingCashflow_sy,,,,,-41.54,-26.50,16.30,19.46,3.76,71.63,50.50,-12.05,44.49,-32.35,23.59,16.80,-19.74,74.58,-52.17,-6.08,31.29,48.12,-26.03,-23.84,41.52,-67.77,-39.82,37.97,-6.05,-7.14,71.18,9.94,-18.08,42.56,-8.89,14.10,52.34,31.28,68.81,36.48,-59.34,19.42,7.95,-35.95,77.08,-20.50,22.96,-9.31,35.76,8.73
CashflowOperatingCashflow_qq,,144.29,-403.48,332.25,-134.27,-229.53,129.85,76.11,-69.95,-659.41,279.36,-68.64,-56.24,-494.21,126.43,233.04,-154.09,61.39,-82.17,323.73,-243.24,220.42,-140.23,180.99,235.71,-60.77,-129.05,811.00,-30.68,-45.49,186.37,-190.79,-125.34,90.54,-293.29,464.07,-132.57,117.25,146.12,981.72,-163.14,129.03,-202.65,94.33,2020.03,-351.60,56.07,63.54,145.48,-426.67
CashflowOperatingCashflow_sq,,-25.09,36.97,174.50,-136.57,-19.41,-23.28,269.27,-87.62,89.08,-25.52,98.82,-31.60,-45.26,70.93,197.62,-63.74,59.24,-20.87,176.68,-100.00,157.78,33.63,72.36,-68.68,-25.67,43.17,50.22,-57.26,-2.87,60.41,98.76,-84.59,20.53,23.62,76.10,-27.54,18.10,62.96,66.58,-66.00,80.70,20.12,94.33,-15.17,10.17,20.45,42.91,-18.76,13.20
CashflowAmortization,404000,427000,423000,400000,417000,437000,481000,495000,651000,667000,458000,568000,589000,576000,556000,560000,587000,642000,617000,632000,655000,651000,670000,696000,651000,640000,681000,569000,561000,567000,513000,611000,632000,721000,753000,822000,763000,776000,777000,1227000,1088000,909000,1026000,-58000,712000,721000,758000,550000,471000,396000
CashflowAmortization_yy,,,,,3.22,2.34,13.71,23.75,56.12,52.63,-4.78,14.75,-9.52,-13.64,21.40,-1.41,-0.34,11.46,10.97,12.86,11.58,1.40,8.59,10.13,-0.61,-1.69,1.64,-18.25,-13.82,-11.41,-24.67,7.38,12.66,27.16,46.78,34.53,20.73,7.63,3.19,49.27,42.60,17.14,32.05,-104.73,-34.56,-20.68,-26.12,1048.28,-33.85,-45.08
CashflowAmortization_sy,,,,,30.42,49.46,26.66,32.93,39.02,31.58,34.29,17.44,33.98,6.98,7.34,-1.03,-1.04,-0.82,8.61,3.65,10.41,3.02,8.59,21.54,9.49,5.60,3.78,2.40,7.30,7.03,1.34,4.82,3.91,12.54,10.23,5.98,7.78,9.13,14.96,9.69,12.78,15.28,0.99,0.97,-3.74,-2.28,8.04,10.28,12.90,5.88
CashflowAmortization_qq,,5.69,-0.94,-5.44,4.25,4.80,10.07,2.91,31.52,2.46,-31.33,24.02,3.70,-2.21,-3.47,0.72,4.82,9.37,-3.89,2.43,3.64,-0.61,2.92,3.88,-6.47,-1.69,6.41,-16.45,-1.41,1.07,-9.52,19.10,3.44,14.08,4.44,9.16,-7.18,1.70,0.13,57.92,-11.33,-16.45,12.87,-105.65,1327.59,1.26,5.13,-27.44,-14.36,-15.92
CashflowAmortization_sq,,-1.03,3.72,2.60,2.21,8.51,4.06,7.38,-5.79,9.49,1.91,4.97,4.78,-0.26,0.34,2.41,-5.64,3.56,2.86,2.43,-6.96,1.48,,5.94,-6.18,-0.40,0.83,1.02,-0.81,1.07,0.01,3.18,-0.63,3.92,-0.24,2.89,1.26,3.33,6.08,2.69,2.96,0.56,2.06,0.87,-2.14,0.46,-0.43,2.53,-0.88,2.05
CashflowInvestingCashflow,-150000,-110000,-354000,-334000,-10436000,3837000,203000,2761000,-411000,-1124000,-2179000,-19000,134000,-9993000,-100000,2737000,-10465000,3910000,13493000,-545000,-243000,-508000,-221000,-605000,-254000,-596000,55000,283000,-252000,-426000,-896000,-1284000,-1902000,-1428000,-757000,-2570000,-992000,-2783000,-1319000,-5297000,-1160000,171000,-523000,-4132000,-245000,-3206000,761000,771000,-49000,-763000
CashflowInvestingCashflow_yy,,,,,-6857.33,3588.18,157.34,926.65,96.06,-129.29,-1173.40,-100.69,132.60,-789.06,95.41,14505.26,-7909.70,139.13,13593.00,-119.91,97.68,-112.99,-101.64,-11.01,-4.53,-17.32,124.89,146.78,0.79,28.52,-1729.09,-553.71,-654.76,-235.21,15.51,-100.16,47.84,-94.89,-74.24,-106.11,-16.94,106.14,60.35,21.99,78.88,-1974.85,245.51,118.66,80.00,76.20
CashflowInvestingCashflow_sy,,,,,-109.80,-240.79,-499.04,46.93,-3.70,-98.48,70.12,-2.86,43.52,85.14,7.83,73.75,44.24,11.70,-112.05,-106.47,-9.42,-62.77,-65.75,-91.73,-8.45,14.20,53.61,17.50,51.00,16.62,0.72,-64.78,-27.35,-21.42,-95.12,-2.62,27.54,-19.76,-55.97,-25.12,-23.50,-11.67,17.22,31.81,4.46,-13.15,-9.91,-35.46,2.49,26.25
CashflowInvestingCashflow_qq,,26.67,-221.82,5.65,-3024.55,136.77,-94.71,1260.10,-114.89,-173.48,-93.86,99.13,805.26,-7557.46,99.00,2837.00,-482.35,137.36,245.09,-104.04,55.41,-109.05,56.50,-173.76,58.02,-134.65,109.23,414.55,-189.05,-69.05,-110.33,-43.30,-48.13,24.92,46.99,-239.50,61.40,-180.54,52.61,-301.59,78.10,114.74,-405.85,-690.06,94.07,-1208.57,123.74,1.31,-106.36,-1457.14
CashflowInvestingCashflow_sq,,28.87,-67.51,-112.74,17.52,-80.80,-50.00,48.98,22.04,-72.37,47.86,-82.08,16.31,63.57,19.68,-17.61,-50.32,13.36,-13.90,15.98,15.13,-17.96,-116.16,-4.11,58.22,22.08,-0.40,-96.41,2.18,-1.72,20.04,-73.43,0.84,28.28,9.05,-28.78,7.84,-38.70,24.05,-20.12,22.87,7.60,-34.31,-3.27,-31.94,-8.11,19.78,-14.31,-8.78,17.76
CashflowCapex,153000,128000,437000,409000,480000,1425000,269000,778000,456000,1456000,3313000,-525000,299000,51000,257000,686000,606000,623000,394000,764000,391000,681000,338000,735000,462000,899000,341000,32000,669000,895000,1343000,1166000,2105000,1495000,836000,2619000,485000,3645000,1415000,5179000,1178000,90000,-422000,5695000,1339000,732000,-537000,0,438000,1030000
CashflowCapex_yy,,,,,213.73,1013.28,-38.44,90.22,-5.00,2.18,1131.60,-167.48,-34.43,-96.50,-92.24,230.67,102.68,1121.57,53.31,11.37,-35.48,9.31,-14.21,-3.80,18.16,32.01,0.89,-95.65,44.81,-0.44,293.84,3543.75,214.65,67.04,-37.75,124.61,-76.96,143.81,69.26,97.75,142.89,-97.53,-129.82,9.96,13.67,713.33,-27.25,-100.00,-67.29,40.71
CashflowCapex_sy,,,,,35.52,204.65,139.29,6.36,62.58,-13.80,-20.83,-1.34,-36.10,-51.62,-67.93,-45.72,-1.20,-32.63,88.67,-23.30,13.45,8.29,33.21,43.86,2.28,-6.23,-11.30,-20.40,-20.54,0.30,11.26,66.50,28.76,13.72,50.78,98.17,-9.50,64.86,18.78,-29.02,11.19,13.01,-15.87,11.22,4.27,-6.98,-15.40,7.36,23.23,0.98
CashflowCapex_qq,,-16.34,241.41,-6.41,17.36,196.88,-81.12,189.22,-41.39,219.30,127.54,-115.85,156.95,-82.94,403.92,166.93,-11.66,2.81,-36.76,93.91,-48.82,74.17,-50.37,117.46,-37.14,94.59,-62.07,-90.62,1990.62,33.78,50.06,-13.18,80.53,-28.98,-44.08,213.28,-81.48,651.55,-61.18,266.01,-77.25,-92.36,-568.89,1449.53,-76.49,-45.33,-173.36,100.00,,135.16
CashflowCapex_sq,,-49.22,101.18,26.68,-54.21,80.80,-22.71,17.94,-16.52,14.18,-16.20,33.66,-44.26,-0.36,-15.00,49.26,-11.66,2.81,-11.57,-17.86,4.92,27.38,6.22,50.28,-37.74,-8.60,-3.63,19.96,-22.26,4.11,3.60,20.91,-6.41,-30.73,6.24,26.43,-19.52,9.55,0.96,5.73,-19.50,10.38,-11.86,10.44,-19.26,9.86,-2.42,9.08,,-13.32
CashflowFinancingCashflow,246000,1505000,16954000,6000,84000,777000,-564000,-1000,-3000,-319000,-2086000,-360000,-41000,-98000,-3654000,-27000,,2254000,-6780000,12000,-21000,-13000,-10394000,-23000,-25000,-1000,-52000,1744000,-525000,2000,-18077000,-2876000,2150000,-785000,18567000,-30284000,7497000,1278000,-916000,-1566000,969000,-5189000,-2523000,-161000,-5223000,3488000,31226000,1000,-462000,4605000
CashflowFinancingCashflow_yy,,,,,-65.85,-48.37,-103.33,-116.67,-103.57,-141.06,-269.86,-35900.00,-1266.67,69.28,-75.17,92.50,100.00,2400.00,-85.55,144.44,,-100.58,-53.30,-291.67,-19.05,92.31,99.50,7682.61,-2000.00,300.00,-34663.46,-264.91,509.52,-39350.00,202.71,-952.99,248.70,262.80,-104.93,94.83,-87.07,-506.03,-175.44,89.72,-639.01,167.22,1337.65,100.62,91.15,32.02
CashflowFinancingCashflow_sy,,,,,78.87,42.53,18.77,55.83,-83.79,-104.92,-90.99,-87.28,-100.00,-78.31,-82.60,2.69,-25.13,38.39,33.52,46.19,,-3.79,-21.93,44.65,-13.74,14.08,-22.91,-7.90,9.30,-35.82,-68.47,-45.81,43.05,-58.79,60.84,47.44,-60.25,7.58,-45.82,-46.65,-8.11,-77.27,5.93,32.47,-22.65,34.42,-33.91,-35.47,7.57,-1.92
CashflowFinancingCashflow_qq,,511.79,1026.51,-99.96,1300.00,825.00,-172.59,99.82,-200.00,-10533.33,-553.92,82.74,88.61,-139.02,-3628.57,99.26,100.00,,-400.80,100.18,-275.00,38.10,-79853.85,99.78,-8.70,96.00,-5100.00,3453.85,-130.10,100.38,-903950.00,84.09,174.76,-136.51,2465.22,-263.11,124.76,-82.95,-171.67,-70.96,161.88,-635.50,51.38,93.62,-3144.10,166.78,795.24,-100.00,-46300.00,1096.75
CashflowFinancingCashflow_sq,,4.35,-19.60,81.35,40.22,74.25,-15.93,1.18,-65.95,17.07,53.90,-9.09,47.28,-147.09,5.92,26.37,42.77,,-85.42,6.12,-30.21,-1.41,54.25,3.98,-40.12,35.26,-97.08,42.93,-1.39,30.97,-41.03,59.73,104.21,-100.69,91.02,60.92,-19.22,14.61,-89.27,-9.29,52.12,-74.68,51.38,15.47,39.86,-50.91,-1.34,24.51,27.52,9.74
CashflowShareCapitalCash,,,19174000,274000,,,,250000,,,,250000,,,,,,,,,,,,,,,,,,,,,,,17000,1000,,445000,0,0,,,,,,,30000000,0,,
CashflowShareCapitalCash_yy,,,,,,,-100.00,-8.76,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,-100.00,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,-100.00,-8.76,,,,,,,,178.75,,,,,,,,,,,,,,,,,,,,,,,-100.00,-94.59,,-100.00,,,,,,,,
CashflowShareCapitalCash_qq,,,,-98.57,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,-94.12,-100.00,,-100.00,,,,,,,,,-100.00,,
CashflowShareCapitalCash_sq,,,,-99.80,100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,-100.00,,,,,,,,,-100.00,,
CashflowDividend,,,,,,,,,,,2531000,0,,,3631000,0,,,10375000,0,,,10375000,0,,,,,,,18156000,0,,,,10375000,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,43.46,,,,185.73,,,,,,,,-100.00,,,,,,,,-100.00,,,,,-100.00,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,2.98,,,,-48.71,,,,,,,,-36.40,,,,,,,,-100.00,,,,,-44.09,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,-100.00,,,,,-100.00,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,-100.00,,,,,-100.00,,,,,,,,,,,,,
CashflowNetCashflow,-3731000,3090000,11456000,11619000,-14446000,-8877000,3666000,9852000,1717000,-13364000,17117000,6326000,3027000,-21657000,-697000,12891000,-15972000,4038000,2840000,8132000,-12676000,14426000,-16628000,4242000,16070000,5817000,-1860000,15273000,8405000,4581000,-4640000,-17173000,-29076000,-4986000,6904000,6851000,-6427000,726000,3256000,52534000,-37695000,5870000,-14222000,-4927000,6705000,-30345000,18533000,-4133000,1720000,-3446000
CashflowNetCashflow_yy,,,,,-287.19,-387.28,-68.00,-15.21,111.89,-50.55,366.91,-35.79,76.30,-62.05,-104.07,103.78,-627.65,118.65,507.46,-36.92,20.64,257.26,-685.49,-47.84,226.78,-59.68,88.81,260.04,-47.70,-21.25,-149.46,-212.44,-445.94,-208.84,248.79,139.89,77.90,114.56,-52.84,666.81,-486.51,708.54,-536.79,-109.38,117.79,-616.95,230.31,16.12,-74.35,88.64
CashflowNetCashflow_sy,,,,,20.32,-136.08,-40.51,101.94,-1.79,11.88,-26.11,-64.72,96.82,-53.74,60.55,-8.91,-62.38,76.72,5.75,-67.55,-2.67,-22.87,-35.70,9.64,-36.37,-9.14,0.64,0.08,78.95,-10.00,18.56,-37.90,51.78,-11.60,-34.94,61.79,-60.24,63.77,31.63,83.62,-113.54,-61.56,43.45,-10.83,105.27,-23.58,-63.59,-38.36,32.25,19.18
CashflowNetCashflow_qq,,182.82,270.74,1.42,-224.33,38.55,141.30,168.74,-82.57,-878.33,228.08,-63.04,-52.15,-815.46,96.78,1949.50,-223.90,125.28,-29.67,186.34,-255.88,213.81,-215.26,125.51,278.83,-63.80,-131.98,921.13,-44.97,-45.50,-201.29,-270.11,-69.31,82.85,238.47,-0.77,-193.81,111.30,348.48,1513.45,-171.75,115.57,-342.28,65.36,236.09,-552.57,161.07,-122.30,141.62,-300.35
CashflowNetCashflow_sq,,96.20,90.00,260.09,-56.99,17.55,32.46,212.63,-117.12,3.24,-48.72,134.33,-53.23,-149.39,67.35,216.64,-119.01,89.36,-43.42,116.21,-97.57,73.01,30.26,133.71,-104.62,36.06,37.37,142.36,-55.96,-99.56,85.83,106.68,-63.30,-77.30,64.54,83.48,-42.88,78.42,13.61,129.54,-163.58,87.30,99.36,152.29,-47.10,-44.66,70.80,143.40,-78.74,64.40
