,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_sy,,,,,70.87,44.19,-44.62,16.67,,,-45.14,,,,,-13.13,3.40,-0.89,,8.61,1.13,-1.17,,21.30,68.10,4.47,,-3.80,1.27,-5.16,-8.15,-0.10,4.93,11.09,19.97,24.98,19.42,-0.26,3.17,1.30,18.90,6.52,21.48,9.08,-4.81,8.45,3.28,24.66,17.72,6.99
BalanceCurrentOtherLiabilities_qq,,-10.26,-31.43,-75.00,-100.00,,,-100.00,,,,,,-38.60,-100.00,,-33.00,-69.92,-100.00,,-88.80,2344.73,-100.00,,2.94,22.42,-13.69,31.31,24.13,-24.22,14.49,5.75,-31.97,47.78,-6.96,118.29,-46.96,75.53,-45.55,62.46,-23.42,93.90,-45.45,26.24,-29.96,-3.84,-0.70,87.55,-39.22,-6.02
BalanceCurrentOtherLiabilities_sq,,-1.97,-100.00,-15.06,,,,-61.76,,,,,,,-100.00,,-8.86,-19.42,-100.00,,-25.68,5.83,-100.00,,-19.36,5.20,-12.11,23.54,-8.40,2.52,-7.28,13.72,-7.77,10.29,-3.10,35.20,-18.45,16.01,-5.05,30.26,-1.34,-0.25,-7.62,16.37,-11.32,14.60,-9.82,39.60,-8.99,4.22
BalanceReckoning,592000,383000,538000,988000,1627000,2085000,2134000,2702000,1701000,1694000,,3982000,3144000,2480000,,6170000,0,,,18000,5000,,,,,0,0,0,0,13000,8000,12000,29000,39000,2000,16000,17000,7000,3000,11000,6000,12000,,40000,34000,22000,11000,28000,2000,7000
BalanceReckoning_yy,,,,,174.83,444.39,296.65,173.48,4.55,-18.75,-100.00,47.37,84.83,46.40,,54.95,-100.00,-100.00,,-99.71,,,,-100.00,-100.00,,,,,,,,,200.00,-75.00,33.33,-41.38,-82.05,50.00,-31.25,-64.71,71.43,-100.00,263.64,466.67,83.33,,-30.00,-94.12,-68.18
BalanceReckoning_sy,,,,,54.92,234.51,-100.00,28.60,4.55,19.05,-100.00,58.67,64.58,19.95,,-0.01,-24.10,-18.16,,-29.76,,,,,19.56,,,,,,,,,27.58,,10.00,27.24,,,-5.12,,23.40,27.18,8.76,22.09,8.04,,2.74,11.11,2.93
BalanceReckoning_qq,,-35.30,40.47,83.64,64.68,28.15,2.35,26.62,-37.05,-0.41,-100.00,,-21.04,-21.12,-100.00,,-100.00,,,,-72.22,-100.00,,,,,,,,,-38.46,50.00,141.67,34.48,-94.87,700.00,6.25,-58.82,-57.14,266.67,-45.45,100.00,-100.00,,-15.00,-35.29,-50.00,154.55,-92.86,250.00
BalanceReckoning_sq,,-53.69,-88.62,83.64,-13.19,-50.00,-100.00,26.62,-19.78,7.76,-100.00,,-9.09,-10.82,-100.00,,-15.68,,,,-24.31,0.33,,,,,,,,,-3.88,9.80,-1.10,12.80,,2.73,,-8.62,-1.23,,-0.04,,2.84,,,,-1.04,6.42,0.12,13.19
BalanceTotalEquityAndLiabilities,9819000,10153000,10915000,40401000,34587000,36027000,35933000,35890000,37313000,35532000,0,42001000,41276000,37376000,0,50982000,46364000,45981000,0,54788000,60006000,54224000,0,65834000,72662000,69997000,72451000,70643000,69438000,70370000,66668000,75983000,67940000,71283000,81421000,80723000,84479000,76903000,69964000,86585000,81655000,83660000,83582000,90857000,82269000,91750000,90599000,114035000,110717000,98156000
BalanceTotalEquityAndLiabilities_yy,,,,,252.25,254.84,229.21,-11.17,7.88,-1.37,-100.00,17.03,10.62,5.19,,21.38,12.33,23.02,,7.47,29.42,17.93,,20.16,21.09,29.09,,7.30,-4.44,0.53,-7.98,7.56,-2.16,1.30,22.13,6.24,24.34,7.88,-14.07,7.26,-3.34,8.79,19.46,4.93,0.75,9.67,8.40,25.51,34.58,6.98
BalanceTotalEquityAndLiabilities_sy,,,,,87.48,39.37,20.59,30.51,34.32,47.01,49.04,23.93,26.46,-5.05,,-4.53,-2.55,-2.84,,3.28,7.92,3.31,,17.27,13.10,9.25,,-0.08,-1.21,2.32,1.82,2.82,1.80,4.32,12.45,11.20,16.44,11.88,8.28,10.28,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85
BalanceTotalEquityAndLiabilities_qq,,3.40,7.51,270.14,-14.39,4.16,-0.26,-0.12,3.96,-4.77,-100.00,,-1.73,-9.45,-100.00,,-9.06,-0.83,-100.00,,9.52,-9.64,-100.00,,10.37,-3.67,3.51,-2.50,-1.71,1.34,-5.26,13.97,-10.59,4.92,14.22,-0.86,4.65,-8.97,-9.02,23.76,-5.69,2.46,-0.09,8.70,-9.45,11.52,-1.25,25.87,-2.91,-11.35
BalanceTotalEquityAndLiabilities_sq,,0.91,-100.00,26.46,3.96,2.40,-100.00,19.94,5.69,8.12,-100.00,,-0.86,-7.89,-100.00,,-2.89,-0.18,-100.00,,0.27,1.56,-100.00,,-1.81,-0.43,3.51,-1.46,3.31,-0.58,3.30,3.98,1.05,3.12,2.43,1.58,0.83,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.71,0.36
CashflowOperatingCashflow,-794000,1650000,134000,7918000,-8207000,8003000,2048000,1166000,1643000,604000,2452000,1244000,2958000,-191000,168000,6513000,-718000,237000,205000,1809000,3624000,1827000,253000,8394000,-1815000,-681000,4291000,2981000,5203000,-605000,3889000,254000,2782000,288000,5331000,8051000,-689000,1082000,-2175000,11383000,-8582000,7060000,6776000,8083000,-8239000,6475000,5532000,5545000,-1405000,2754000
CashflowOperatingCashflow_yy,,,,,-933.63,385.03,1428.36,-85.27,120.02,-92.45,19.73,6.69,80.04,-131.62,-93.15,423.55,-124.27,224.08,22.02,-72.22,604.74,670.89,23.41,364.01,-150.08,-137.27,1596.05,-64.49,386.67,11.16,-9.37,-91.48,-46.53,147.60,37.08,3069.69,-124.77,275.69,-140.80,41.39,-1145.57,552.50,411.54,-28.99,4.00,-8.29,-18.36,-31.40,82.95,-57.47
CashflowOperatingCashflow_sy,,,,,-183.75,79.98,75.90,-1.57,32.89,-41.63,105.77,45.76,-41.86,121.52,15.90,-12.15,70.36,-30.94,-43.74,14.94,-76.44,8.04,2.03,-9.53,61.93,-6.94,-17.36,-5.30,-65.15,45.82,52.88,12.65,-46.53,7.40,13.67,22.18,-3.46,38.14,-29.01,26.40,0.39,50.00,18.46,-4.64,-15.71,-19.11,1.57,21.75,18.23,10.68
CashflowOperatingCashflow_qq,,307.81,-91.88,5808.96,-203.65,197.51,-74.41,-43.07,40.91,-63.24,305.96,-49.27,137.78,-106.46,187.96,3776.79,-111.02,133.01,-13.50,782.44,100.33,-49.59,-86.15,3217.79,-121.62,62.48,730.10,-30.53,74.54,-111.63,742.81,-93.47,995.28,-89.65,1751.04,51.02,-108.56,257.04,-301.02,623.36,-175.39,182.27,-4.02,19.29,-201.93,178.59,-14.56,0.23,-125.34,296.01
CashflowOperatingCashflow_sq,,-63.38,-78.89,135.69,-94.82,141.74,-57.51,223.42,-87.23,87.48,171.48,187.90,-155.27,184.71,-17.67,121.66,-111.02,133.37,-32.46,299.39,-101.02,68.28,6.76,222.59,-103.96,73.32,-36.88,119.75,-120.64,176.25,-58.48,105.57,-142.45,149.18,-33.20,164.97,-158.74,186.60,-112.92,329.36,-137.76,182.27,-63.73,192.97,-152.68,134.90,-53.62,315.39,-138.22,196.10
CashflowAmortization,16000,40000,13000,27000,22000,50000,154000,30000,118000,54000,95000,97000,89000,91000,79000,153000,135000,137000,132000,72000,193000,205000,209000,218000,188000,205000,169000,247000,273000,273000,343000,375000,473000,534000,539000,259000,473000,484000,488000,571000,550000,498000,547000,539000,530000,498000,530000,567000,534000,646000
CashflowAmortization_yy,,,,,37.50,25.00,1084.62,11.11,436.36,8.00,-38.31,223.33,-24.58,68.52,-16.84,57.73,51.69,50.55,67.09,-52.94,42.96,49.64,58.33,202.78,-2.59,,-19.14,13.30,45.21,33.17,102.96,51.82,73.26,95.60,57.14,-30.93,,-9.36,-9.46,120.46,16.28,2.89,12.09,-5.60,-3.64,,-3.11,5.19,0.75,29.72
CashflowAmortization_sy,,,,,39.25,25.00,60.19,29.90,31.90,37.13,27.08,31.02,30.97,18.51,-0.36,-4.96,2.19,3.49,-5.94,0.60,2.24,-1.63,-1.42,4.52,4.68,,-4.15,-6.56,0.31,2.17,-1.26,7.24,6.98,10.68,11.49,-1.70,,7.73,10.14,20.80,16.24,6.72,12.73,11.62,15.26,,7.81,6.82,4.66,8.74
CashflowAmortization_qq,,150.00,-67.50,107.69,-18.52,127.27,208.00,-80.52,293.33,-54.24,75.93,2.11,-8.25,2.25,-13.19,93.67,-11.76,1.48,-3.65,-45.45,168.06,6.22,1.95,4.31,-13.76,9.04,-17.56,46.15,10.53,,25.64,9.33,26.13,12.90,0.94,-51.95,82.63,2.33,0.83,17.01,-3.68,-9.45,9.84,-1.46,-1.67,-6.04,6.43,6.98,-5.82,20.97
CashflowAmortization_sq,,6.81,7.72,13.78,11.36,9.59,11.52,5.36,2.84,10.00,8.07,8.71,-5.46,1.87,0.58,2.88,-0.91,0.75,-1.98,-0.29,0.89,0.19,0.08,4.31,-3.28,-0.71,-0.97,-0.08,-3.88,,-0.41,3.63,1.14,3.99,-0.07,0.12,1.20,6.00,1.03,10.52,-0.68,1.54,2.68,5.52,-1.24,-0.44,-0.20,3.91,-0.38,5.14
CashflowInvestingCashflow,,-59000,60000,-7235000,-1297000,-9126000,-294000,24000,-156000,-1439000,-6342000,-344000,-1657000,-2722000,-291000,-3330000,-104000,1719000,-121000,-306000,-120000,-173000,-306000,-572000,-1285000,-543000,-1326000,37000,-2029000,-873000,-724000,-3230000,-899000,-582000,-587000,1498000,-702000,-319000,-2498000,133000,-78000,-155000,-244000,-191000,-118000,-111000,-1596000,-1762000,-607000,602000
CashflowInvestingCashflow_yy,,,,,,-15367.80,-590.00,100.33,87.97,84.23,-2057.14,-1533.33,-962.18,-89.16,95.41,-868.02,93.72,163.15,58.42,90.81,-15.38,-110.06,-152.89,-86.93,-970.83,-213.87,-333.33,106.47,-57.90,-60.77,45.40,-8829.73,55.69,33.33,18.92,146.38,21.91,45.19,-325.55,-91.12,88.89,51.41,90.23,-243.61,-51.28,28.39,-554.10,-822.51,-414.41,642.34
CashflowInvestingCashflow_sy,,,,,,-133.23,-40.10,-104.51,-63.18,-31.86,-140.98,-93.89,23.99,65.50,74.56,63.49,79.17,45.22,25.64,45.31,-11.32,4.66,-45.38,-143.45,39.55,5.83,-0.16,62.44,2.82,-49.91,-9.92,-92.91,-30.01,-66.45,-3.50,-9.52,2.42,41.62,-21.95,-89.57,-57.72,6.82,-18.68,-19.66,-18.40,-26.15,-43.31,-34.42,-21.72,-52.34
CashflowInvestingCashflow_qq,,,201.69,-12158.33,82.07,-603.62,96.78,108.16,-750.00,-822.44,-340.72,94.58,-381.69,-64.27,89.31,-1044.33,96.88,1752.88,-107.04,-152.89,60.78,-44.17,-76.88,-86.93,-124.65,57.74,-144.20,102.79,-5583.78,56.97,17.07,-346.13,72.17,35.26,-0.86,355.20,-146.86,54.56,-683.07,105.32,-158.65,-98.72,-57.42,21.72,38.22,5.93,-1337.84,-10.40,65.55,199.18
CashflowInvestingCashflow_sq,,,-57.18,-15.69,-4.53,-85.12,31.52,-17.26,-24.77,3.79,-49.52,-3.30,40.38,17.24,49.66,3.77,15.65,14.68,-28.43,34.76,3.53,-0.17,-89.20,-19.14,59.04,50.54,-100.00,32.41,-86.84,-16.79,-79.71,-34.65,20.88,-32.63,0.49,5.92,20.31,5.04,-41.48,-47.13,39.78,7.75,-33.26,-25.25,44.76,-5.52,-24.91,-10.81,28.08,-35.39
CashflowCapex,,65000,0,7234000,1297000,9126000,294000,-24000,156000,1461000,6361000,344000,1657000,2725000,296000,3363000,153000,136000,143000,284000,123000,205000,359000,587000,1351000,548000,1320000,535000,1999000,872000,839000,3198000,935000,585000,576000,-792000,794000,508000,2124000,536000,158000,179000,312000,214000,118000,48000,1544000,462000,670000,864000
CashflowCapex_yy,,,,,,13940.00,,-100.33,-87.97,-83.99,2063.61,1533.33,962.18,86.52,-95.35,877.62,-90.77,-95.01,-51.69,-91.56,-19.61,50.74,151.05,106.69,998.37,167.32,267.69,-8.86,47.96,59.12,-36.44,497.76,-53.23,-32.91,-31.35,-124.77,-15.08,-13.16,268.75,167.68,-80.10,-64.76,-85.31,-60.07,-25.32,-73.18,394.87,115.89,467.80,1700.00
CashflowCapex_sy,,,,,,87.17,,74.96,60.05,50.44,49.24,18.95,-51.93,-54.17,-62.76,-50.43,-44.92,-48.72,-51.69,-28.03,-3.46,47.24,87.37,60.69,-16.47,-24.14,-25.52,-54.34,-29.37,2.88,-2.86,225.01,49.32,65.09,13.56,-23.48,9.77,-20.60,1.10,105.50,19.68,5.89,23.11,-18.34,0.64,5.40,-1.40,22.32,-5.59,79.69
CashflowCapex_qq,,,-100.00,,-82.07,603.62,-96.78,-108.16,750.00,836.54,335.39,-94.59,381.69,64.45,-89.14,1036.15,-95.45,-11.11,5.15,98.60,-56.69,66.67,75.12,63.51,130.15,-59.44,140.88,-59.47,273.64,-56.38,-3.78,281.17,-70.76,-37.43,-1.54,-237.50,200.25,-36.02,318.11,-74.76,-70.52,13.29,74.30,-31.41,-44.86,-59.32,3116.67,-70.08,45.02,28.96
CashflowCapex_sq,,,18.09,,1.37,38.98,9.12,13.80,9.93,-9.78,67.82,6.95,-60.08,13.90,-27.79,42.30,-43.04,-9.72,8.62,54.16,-55.12,20.84,27.22,20.02,-51.96,-8.38,2.48,-50.17,0.26,-2.27,45.60,54.67,-36.20,40.49,-3.48,20.82,-13.76,24.54,-4.43,53.79,-24.71,-6.90,5.38,17.31,-40.84,-7.40,20.30,9.67,-21.70,34.17
CashflowFinancingCashflow,,-1313000,-108000,18741000,0,-15000,-916000,-22000,-19000,-17000,-1501000,-20000,-1125000,-4341000,-26000,-87000,-101000,-4358000,26000,69000,-521000,-60000,-5323000,-71000,1956000,-6137000,-1713000,-151000,105000,-4334000,-2030000,3165000,-2949000,135000,-297000,-711000,-3854000,-122000,-3880000,-96000,-108000,-167000,-5331000,-75000,-67000,-6799000,-910000,316000,-242000,-8346000
CashflowFinancingCashflow_yy,,,,,,98.86,-748.15,-100.12,,-13.33,-63.86,9.09,-5821.05,-25435.29,98.27,-335.00,91.02,-0.39,200.00,179.31,-415.84,98.62,-20573.08,-202.90,475.43,-10128.33,67.82,-112.68,-94.63,29.38,-18.51,2196.03,-2908.57,103.11,85.37,-122.46,-30.69,-190.37,-1206.40,86.50,97.20,-36.89,-37.40,21.88,37.96,-3971.26,82.93,521.33,-261.19,-22.75
CashflowFinancingCashflow_sy,,,,,,40.38,-47.24,43.98,,59.72,-77.02,-48.35,6.08,-101.78,42.36,-95.93,-74.17,40.93,-2.89,-88.12,17.03,56.92,-9.14,-6.78,54.68,-19.80,25.00,-43.82,61.71,24.36,22.14,3.33,63.36,-5.62,19.74,7.15,-28.60,-4.55,69.38,33.20,49.17,-67.62,-31.31,-4.05,-11.59,-31.49,21.92,0.48,-32.65,27.59
CashflowFinancingCashflow_qq,,,91.77,17452.78,-100.00,,-6006.67,97.60,13.64,10.53,-8729.41,98.67,-5525.00,-285.87,99.40,-234.62,-16.09,-4214.85,100.60,165.38,-855.07,88.48,-8771.67,98.67,2854.93,-413.75,72.09,91.19,169.54,-4227.62,53.16,255.91,-193.18,104.58,-320.00,-139.39,-442.05,96.83,-3080.33,97.53,-12.50,-54.63,-3092.22,98.59,10.67,-10047.76,86.62,134.73,-176.58,-3348.76
CashflowFinancingCashflow_sq,,,91.77,38.54,33.86,,90.90,-99.48,13.64,66.60,-87.71,62.06,-28.08,-104.45,79.01,-95.16,,45.25,30.55,-97.43,88.93,-17.44,-28.50,0.44,92.72,-52.14,51.82,-82.70,124.42,-134.15,61.55,-41.31,100.00,-125.77,55.92,18.57,82.06,-95.64,49.78,-130.42,129.87,-151.07,71.29,-38.70,88.58,-106.09,65.87,-68.88,110.78,-142.80
CashflowShareCapitalCash,,,,18743000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,-26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,1300000,0,106000,,,898000,0,,0,1484000,0,,3940000,0,0,,4498000,0,0,,0,5248000,0,,5622000,0,0,,5997000,0,0,,,,,3748000,0,3748000,0,,,5248000,0,,7121000,0,1000,,8246000
CashflowDividend_yy,,,,,,-100.00,,-100.00,,,65.26,,,,-100.00,,,14.16,,,,-100.00,,,,,-100.00,,,6.67,,,,-100.00,,,,,,,-100.00,,40.02,,,,-100.00,,,15.80
CashflowDividend_sy,,,,,,-100.00,,-100.00,,,-33.51,,,,-100.00,,,14.16,,,,-100.00,,,,,-23.24,,,-64.80,,,,-83.44,,,,,,,-84.83,,30.88,,,,-45.33,,,0.68
CashflowDividend_qq,,,-100.00,,-100.00,,,-100.00,,,,-100.00,,,-100.00,,,,-100.00,,,,,-100.00,,,-100.00,,,,-100.00,,,,,,,-100.00,,-100.00,,,,-100.00,,,-100.00,,-100.00,
CashflowDividend_sq,,,-100.00,,-100.00,,,-100.00,,,,-100.00,,,-100.00,,,,-100.00,,,,,-100.00,,,567.08,,,,223.84,,,,,,,-100.00,,-100.00,,,,-100.00,,,-95.23,,-100.00,
CashflowNetCashflow,-794000,278000,86000,19424000,-9504000,-1138000,838000,1168000,1468000,-852000,-5391000,880000,176000,-7254000,-149000,3096000,-923000,-2299000,165000,1414000,2983000,1594000,-5376000,7751000,-1144000,-7361000,1252000,2867000,3279000,-5812000,1135000,189000,-1066000,-159000,4447000,8838000,-5245000,641000,-8553000,11420000,-8768000,6738000,1201000,7817000,-8424000,-435000,3026000,4099000,-2254000,-4990000
CashflowNetCashflow_yy,,,,,-1096.98,-509.35,874.42,-93.99,115.45,25.13,-743.32,-24.66,-88.01,-751.41,97.24,251.82,-624.43,68.31,210.74,-54.33,423.19,169.33,-3358.18,448.16,-138.35,-561.79,123.29,-63.01,386.63,21.04,-9.35,-93.41,-132.51,97.26,291.81,4576.19,-392.03,503.14,-292.33,29.21,-67.17,951.17,114.04,-31.55,3.92,-106.46,151.96,-47.56,73.24,-1047.13
CashflowNetCashflow_sy,,,,,-232.51,-53.38,-1.03,10.61,-99.05,81.03,-138.42,-9.80,1.66,-55.56,141.31,50.85,15.83,27.04,-60.85,15.18,4.22,54.39,-88.18,57.41,37.10,-22.57,-30.39,-26.46,-19.18,175.08,-3.00,-42.16,-59.40,-72.77,-6.06,14.96,5.21,41.77,-2.70,23.25,45.57,-26.62,7.02,41.39,-52.58,-35.22,30.19,56.84,-11.26,6.54
CashflowNetCashflow_qq,,135.01,-69.06,22486.05,-148.93,88.03,173.64,39.38,25.68,-158.04,-532.75,116.32,-80.00,-4221.59,97.95,2177.85,-129.81,-149.08,107.18,756.97,110.96,-46.56,-437.26,244.18,-114.76,-543.44,117.01,128.99,14.37,-277.25,119.53,-83.35,-664.02,85.08,2896.86,98.74,-159.35,112.22,-1434.32,233.52,-176.78,176.85,-82.18,550.87,-207.77,94.84,795.63,35.46,-154.99,-121.38
CashflowNetCashflow_sq,,106.30,-31.57,319.78,-114.08,85.74,56.96,197.12,-184.12,136.51,-146.09,170.63,-197.73,107.71,97.52,130.57,-129.95,107.68,-2.87,181.83,-100.00,105.61,-75.67,165.57,-144.07,90.42,42.34,126.45,-141.25,150.94,-100.00,105.75,-213.26,99.75,-3.86,181.03,-189.31,132.66,-126.03,285.50,-143.65,117.92,-74.16,210.25,-169.75,107.20,-43.89,301.02,-195.24,124.03
