,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceNoncurrentBorrowings_sy,,,,,-17.10,23.62,148.73,9.34,-2.00,-48.97,-26.44,-30.45,-33.65,-1.97,67.16,62.00,30.62,-26.96,4.11,-20.12,-33.03,23.94,47.56,-2.89,69.66,46.54,65.60,72.70,7.81,6.62,-2.10,-22.11,-31.42,-36.40,-25.38,-3.98,16.82,29.64,,-8.48,3.48,-3.67,-1.78,-7.19,-12.66,-3.06,-5.08,,,,,-12.86,-2.90,7.21,-100.00
BalanceNoncurrentBorrowings_qq,,275.00,-66.67,250.00,,57.14,-36.36,14.29,,-62.50,,-20.00,66.67,262.50,-13.79,8.00,4.44,-75.89,-41.18,150.00,-20.00,127.50,,-12.09,,88.75,-3.97,6.90,3.87,,-2.48,-80.25,,12.90,,294.29,18.12,-6.13,-6.54,-30.07,25.00,-20.00,,-100.00,,,,37.50,,14.55,-36.51,25.00,-10.00,11.11,-100.00
BalanceNoncurrentBorrowings_sq,,40.06,-100.00,107.47,,6.93,-100.00,1.15,,-19.79,,-20.00,3.48,-3.71,-100.00,8.00,5.20,-23.02,-100.00,-4.52,-12.66,6.63,,-9.61,,9.81,-100.00,1.54,-5.43,,-28.24,-10.84,,-10.25,,-1.64,-2.86,-5.48,-5.26,-11.20,0.04,-5.92,,-10.33,,,,-4.60,,-3.94,0.27,0.85,4.39,-1.47,-100.00
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,114363000,111806000,110516000,115622000,121468000,123669000,117706000,108269000,107393000,105412000,110695000,108764000,101538000,101403000,103318000,104616000,104965000,107121000,105149000,43499000,43508000,52577000,69022000,47573000,46750000,55364000,77987000,48007000,47825000,47730000,51694000,51501000,51512000,51394000,55529000,55908000,55908000,55908000,55908000,63687000,63687000,62950000,62932000,61394000,61394000,62062000,61394000,54890000,54890000,55660000,54890000,57678000,57678000,57678000,57678000
BalanceNoncurrentOtherLiabilities_yy,,,,,6.21,10.61,6.51,-6.36,-11.59,-14.76,-5.96,0.46,-5.45,-3.80,-6.66,-3.81,3.38,5.64,1.77,-58.42,-58.55,-50.92,-34.36,9.37,7.45,5.30,12.99,0.91,2.30,-13.79,-33.71,7.28,7.71,7.68,7.42,8.56,8.53,8.78,0.68,13.91,13.91,12.60,12.56,-3.60,-3.60,-1.41,-2.44,-10.59,-10.59,-10.32,-10.59,5.08,5.08,3.63,5.08
BalanceNoncurrentOtherLiabilities_sy,,,,,23.38,34.10,76.78,16.91,28.46,32.68,-5.96,23.40,-4.76,15.57,13.31,-0.33,9.73,6.48,-8.02,-3.40,-1.94,-1.43,5.64,-2.98,10.23,-1.79,-13.73,6.49,1.30,-0.36,-7.36,-0.88,-2.74,-2.49,-3.56,-10.59,-8.10,-5.02,-4.22,-0.75,-2.60,-4.76,1.10,8.53,1.41,3.87,-0.07,-1.69,-1.35,-2.94,-3.75,-3.00,-0.73,0.04,3.32
BalanceNoncurrentOtherLiabilities_qq,,-2.24,-1.15,4.62,5.06,1.81,-4.82,-8.02,-0.81,-1.84,5.01,-1.74,-6.64,-0.13,1.89,1.26,0.33,2.05,-1.84,-58.63,0.02,20.84,31.28,-31.08,-1.73,18.43,40.86,-38.44,-0.38,-0.20,8.31,-0.37,0.02,-0.23,8.05,0.68,,,,13.91,,-1.16,-0.03,-2.44,,1.09,-1.08,-10.59,,1.40,-1.38,5.08,,,
BalanceNoncurrentOtherLiabilities_sq,,-3.10,-18.60,95.45,0.61,1.81,-5.27,-3.09,-2.33,1.18,-5.24,0.59,-3.18,,-100.00,0.02,1.12,-3.66,-100.00,7.54,-0.46,1.02,-100.00,-1.56,-1.64,-0.12,-100.00,-11.74,-3.26,-0.90,-8.32,1.39,-1.18,-0.61,-2.53,-2.90,,,,-0.72,,-1.21,0.05,2.06,,1.59,-1.08,0.58,,-2.85,-1.19,2.57,,,
BalanceCurrentLiabilities,775674000,1144418000,873871000,712874000,672263000,922601000,852622000,918667000,924695000,1522285000,1209666000,1423817000,1422936000,1439873000,1207728000,1077439000,1017759000,1794107000,1677161000,1712275000,1399401000,1417056000,1224587000,1272704000,1157385000,1324661000,1146937000,1096834000,1111581000,1472848000,1161752000,1808096000,1760628000,2028941000,1813599000,1751850000,1161111000,1349901000,1080711000,1413284000,1268072000,1568195000,1414621000,1607646000,1653072000,2087175000,1515047000,1085378000,1024041000,1270935000,1294790000,1136689000,1182251000,1490635000,1663820000
BalanceCurrentLiabilities_yy,,,,,-13.33,-19.38,-2.43,28.87,37.55,65.00,41.88,54.99,53.88,-5.41,-0.16,-24.33,-28.47,24.60,38.87,58.92,37.50,-21.02,-26.98,-25.67,-17.29,-6.52,-6.34,-13.82,-3.96,11.19,1.29,64.85,58.39,37.76,56.11,-3.11,-34.05,-33.47,-40.41,-19.33,9.21,16.17,30.90,13.75,30.36,33.09,7.10,-32.49,-38.05,-39.11,-14.54,4.73,15.45,17.29,28.50
BalanceCurrentLiabilities_sy,,,,,2.00,0.84,18.96,16.33,7.69,15.70,27.21,32.21,22.85,12.97,-0.16,0.40,4.12,17.21,-22.58,-2.09,13.76,7.25,19.26,7.48,11.06,3.54,8.71,31.05,16.20,11.19,1.29,6.35,9.28,5.90,7.07,-4.50,-8.52,-9.80,-12.35,-6.57,1.17,1.90,0.25,3.77,-4.90,5.00,6.02,8.12,20.99,10.92,13.53,3.84,2.09,17.29,10.30
BalanceCurrentLiabilities_qq,,47.54,-23.64,-18.42,-5.70,37.24,-7.58,7.75,0.66,64.63,-20.54,17.70,-0.06,1.19,-16.12,-10.79,-5.54,76.28,-6.52,2.09,-18.27,1.26,-13.58,3.93,-9.06,14.45,-13.42,-4.37,1.34,32.50,-21.12,55.64,-2.63,15.24,-10.61,-3.40,-33.72,16.26,-19.94,30.77,-10.27,23.67,-9.79,13.64,2.83,26.26,-27.41,-28.36,-5.65,24.11,1.88,-12.21,4.01,26.08,11.62
BalanceCurrentLiabilities_sq,,2.02,-36.48,25.55,-12.51,1.60,-46.47,7.75,-1.10,-1.89,-37.44,17.70,-4.99,1.19,-100.00,3.47,-2.37,-4.90,-100.00,8.51,4.47,-1.61,-100.00,-0.29,2.28,7.90,-100.00,-4.37,-7.83,6.48,-18.02,11.52,-8.99,-0.96,6.80,-4.45,-8.49,-2.47,6.55,2.19,-2.87,-2.00,0.67,0.48,-2.98,12.90,4.52,11.76,-0.54,0.30,3.49,-2.09,0.42,11.48,0.85
BalanceCurrentTradePayablesv,666678000,485150000,762074000,479099000,570684000,626781000,688556000,543230000,583622000,700655000,578290000,659879000,662841000,840758000,667783000,784131000,650645000,937834000,1013263000,1103863000,797771000,939762000,1003490000,871483000,735468000,979296000,934989000,905675000,879987000,1123277000,935739000,1041209000,901955000,1143112000,1073965000,1525888000,891038000,1106385000,921924000,1048555000,934475000,1281301000,1122664000,791753000,912559000,1346360000,1274980000,939136000,884995000,1142470000,1108975000,941847000,967479000,1345210000,1246797000
BalanceCurrentTradePayablesv_yy,,,,,-14.40,29.19,-9.65,13.39,2.27,11.79,-16.01,21.47,13.57,20.00,15.48,18.83,-1.84,11.55,51.74,40.78,22.61,0.21,-0.96,-21.05,-7.81,4.21,-6.83,3.92,19.65,14.70,0.08,14.96,2.50,1.77,14.77,46.55,-1.21,-3.21,-14.16,-31.28,4.87,15.81,21.77,-24.49,-2.35,5.08,13.57,18.61,-3.02,-15.14,-13.02,0.29,9.32,17.75,12.43
BalanceCurrentTradePayablesv_sy,,,,,15.92,9.52,22.94,3.62,2.27,18.17,-4.98,-1.78,-11.28,9.45,15.48,11.12,-1.84,21.44,-30.08,0.68,20.53,6.70,24.77,21.10,23.85,21.47,15.66,34.24,18.03,20.51,-2.47,8.60,5.97,1.77,-5.03,-4.74,-2.50,-4.20,-8.83,-3.38,5.57,5.88,12.98,4.71,-2.04,8.08,9.27,18.61,19.42,18.93,15.77,11.00,-4.00,15.07,2.88
BalanceCurrentTradePayablesv_qq,,-27.23,57.08,-37.13,19.12,9.83,9.86,-21.11,7.44,20.05,-17.46,14.11,0.45,26.84,-20.57,17.42,-17.02,44.14,8.04,8.94,-27.73,17.80,6.78,-13.15,-15.61,33.15,-4.52,-3.14,-2.84,27.65,-16.70,11.27,-13.37,26.74,-6.05,42.08,-41.61,24.17,-16.67,13.74,-10.88,37.11,-12.38,-29.48,15.26,47.54,-5.30,-26.34,-5.76,29.09,-2.93,-15.07,2.72,39.04,-7.32
BalanceCurrentTradePayablesv_sq,,-2.66,-30.29,24.69,2.18,4.02,-49.22,18.81,1.02,-10.18,-49.35,14.11,-3.95,-2.97,-100.00,3.70,-9.30,18.57,-100.00,8.98,-9.03,17.88,-100.00,0.29,-5.66,5.06,-100.00,-3.14,-8.20,25.45,-18.29,-7.98,-9.70,-1.40,9.92,-2.65,-11.69,4.64,8.26,-0.15,4.78,4.00,15.75,-15.20,2.89,13.64,8.60,7.38,-0.08,-2.32,6.58,-11.04,-1.78,13.48,-13.26
BalanceCurrentBorrowings,,504971000,,168180000,6225000,266232000,,293971000,265461000,758284000,549699000,681266000,721741000,540110000,470869000,245578000,356741000,845785000,643889000,594888000,589885000,459606000,212407000,384739000,402968000,326459000,192822000,169192000,208418000,327808000,197006000,741285000,830645000,868938000,723911000,210298000,234037000,212739000,132782000,329360000,305805000,258001000,260590000,791641000,727580000,727255000,201041000,133442000,128730000,100698000,133687000,137650000,194762000,114113000,398755000
BalanceCurrentBorrowings_yy,,,,,,-47.28,,74.80,4164.43,184.82,,131.75,171.88,-28.77,-14.34,-63.95,-50.57,56.59,36.74,142.24,65.35,-45.66,-67.01,-35.33,-31.69,-28.97,-9.22,-56.02,-48.28,0.41,2.17,338.13,298.55,165.08,267.46,-71.63,-71.82,-75.52,-81.66,56.62,30.67,21.28,96.25,140.36,137.92,181.88,-22.85,-83.14,-82.31,-86.15,-33.50,3.15,51.29,13.32,198.28
BalanceCurrentBorrowings_sy,,,,,,-31.46,,45.29,105.71,36.49,,102.78,102.37,102.65,11.40,18.92,-11.66,-4.24,-19.57,-7.56,-2.22,-19.15,-21.69,-2.23,-4.44,-24.55,-10.34,31.99,46.32,20.89,23.68,13.16,13.42,16.93,31.22,-2.67,-12.52,-7.42,-5.38,-5.50,-8.37,4.24,1.00,7.26,9.25,15.52,1.21,6.88,11.76,9.93,-1.66,3.15,3.02,9.48,198.28
BalanceCurrentBorrowings_qq,,,-100.00,,-96.30,4176.82,-100.00,,-9.70,185.65,-27.51,23.93,5.94,-25.17,-12.82,-47.85,45.27,137.09,-23.87,-7.61,-0.84,-22.09,-53.78,81.13,4.74,-18.99,-40.94,-12.25,23.18,57.28,-39.90,276.28,12.05,4.61,-16.69,-70.95,11.29,-9.10,-37.58,148.05,-7.15,-15.63,1.00,203.79,-8.09,-0.04,-72.36,-33.62,-3.53,-21.78,32.76,2.96,41.49,-41.41,249.44
BalanceCurrentBorrowings_sq,,,-100.00,,-65.72,-1.64,-100.00,,-19.90,10.18,-100.00,23.93,-3.97,-25.17,-100.00,-26.20,-3.42,-23.52,-100.00,-4.25,0.73,-14.49,-100.00,-16.52,0.89,-1.26,-100.00,-4.70,-7.10,-1.08,-48.07,9.80,-2.95,3.93,-2.28,-0.36,-5.28,-7.80,1.19,5.30,-4.96,2.47,0.19,3.18,-5.90,12.72,-3.68,-0.08,0.10,0.09,-0.88,2.96,0.31,11.22,249.44
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,36126000,68304000,33696000,65595000,36982000,29588000,84689000,81466000,75612000,63346000,81677000,82672000,38354000,59005000,69076000,47730000,10373000,10488000,20009000,13524000,11745000,17688000,8690000,16482000,18949000,18906000,19126000,21967000,23176000,21763000,29007000,25602000,28028000,16891000,15723000,15664000,36036000,30777000,26005000,35369000,27792000,133107000,170431000,155944000,12933000,13560000,39026000,12800000,10316000,27767000,52128000,57192000,20010000,31312000,18268000
BalanceCurrentOtherLiabilities_yy,,,,,2.37,-56.68,151.33,24.20,104.46,114.09,-3.56,1.48,-49.28,-6.85,-15.43,-42.27,-72.95,-82.23,-71.03,-71.67,13.23,68.65,-56.57,21.87,61.34,6.89,120.09,33.28,22.31,15.11,51.66,16.55,20.94,-22.39,-45.80,-38.82,28.57,82.21,65.39,125.80,-22.88,332.49,555.38,340.91,-53.47,-89.81,-77.10,-91.79,-20.24,104.77,33.57,346.81,93.97,12.77,-64.96
BalanceCurrentOtherLiabilities_sy,,,,,-5.33,-15.32,-13.17,24.20,81.52,-2.58,-3.56,30.84,31.34,18.01,86.92,38.12,15.48,9.71,-63.62,-12.44,10.84,37.85,62.36,8.78,37.03,13.92,48.66,34.57,-17.08,15.11,5.20,3.51,5.99,-7.80,-18.80,-5.14,5.05,-16.58,3.22,4.54,0.48,5.00,1.57,0.88,-9.32,-1.41,-4.13,17.62,19.86,22.74,22.42,18.85,16.18,8.36,-51.22
BalanceCurrentOtherLiabilities_qq,,89.07,-50.67,94.67,-43.62,-19.99,186.23,-3.81,-7.19,-16.22,28.94,1.22,-53.61,53.84,17.07,-30.90,-78.27,1.11,90.78,-32.41,-13.15,50.60,-50.87,89.67,14.97,-0.23,1.16,14.85,5.50,-6.10,33.29,-11.74,9.48,-39.74,-6.91,-0.38,130.06,-14.59,-15.51,36.01,-21.42,378.94,28.04,-8.50,-91.71,4.85,187.80,-67.20,-19.41,169.16,87.73,9.71,-65.01,56.48,-41.66
BalanceCurrentOtherLiabilities_sq,,15.80,-47.01,-17.45,-22.96,1.32,-55.29,-38.35,5.69,-6.77,-77.68,-17.29,7.89,-1.54,-100.00,-34.01,-8.99,-14.96,-100.00,-58.04,6.59,-7.18,-100.00,25.30,22.33,2.95,-100.00,-0.57,-3.14,14.16,-59.32,-15.22,8.23,0.60,-3.62,-5.74,-0.95,-8.97,11.32,9.98,-4.59,-3.54,4.03,-9.10,-11.32,5.24,11.22,-1.55,4.88,7.75,5.60,4.03,2.15,-0.04,-20.83
BalanceReckoning,72870000,85993000,78101000,,58372000,,79377000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,-19.90,-100.00,1.63,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,-14.82,1.63,,-10.18,,-31.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,18.01,-9.18,-100.00,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,18.01,-9.18,,,1.37,,-1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,2345099000,2571619000,2441655000,2380309000,2377768000,2632368000,2508617000,2331430000,2388831000,2577388000,2453949000,2439097000,2564892000,2879735000,2727022000,2583383000,2563401000,2721866000,2506092000,2710717000,2374089000,2478862000,2265182000,2309190000,2188932000,2370994000,2222212000,2272522000,2312505000,2500194000,2318147000,2389922000,2322284000,2427213000,2257748000,2815760000,2307859000,2383066000,2152766000,2269463000,2245137000,2305723000,2164859000,1930980000,2036360000,2306901000,2103923000,1879315000,1851052000,2093535000,1985758000,1843865000,1837279000,2166719000,1954840000
BalanceTotalEquityAndLiabilities_yy,,,,,1.39,2.36,2.74,-2.05,0.47,-2.09,-2.18,4.62,7.37,11.73,11.13,5.92,-0.06,-5.48,-8.10,4.93,-7.39,-8.93,-9.61,-14.81,-7.80,-4.35,-1.90,-1.59,5.65,5.45,4.32,5.17,0.42,-2.92,-2.61,17.82,-0.62,-1.82,-4.65,-19.40,-2.72,-3.25,0.56,-14.91,-9.30,0.05,-2.81,-2.68,-9.10,-9.25,-5.62,-1.89,-0.74,3.50,-1.56
BalanceTotalEquityAndLiabilities_sy,,,,,2.14,4.61,19.92,15.80,18.61,20.61,11.55,5.63,6.39,11.73,11.13,5.92,2.13,0.12,-8.64,1.04,5.47,4.59,-3.41,9.00,14.28,11.96,4.36,17.95,9.21,8.50,2.48,-0.60,0.86,-2.11,0.82,-0.15,-3.30,-1.82,-4.65,-1.40,0.68,-1.46,1.98,5.68,6.87,6.90,7.12,5.82,9.80,3.61,6.02,5.69,7.38,14.30,1.73
BalanceTotalEquityAndLiabilities_qq,,9.66,-5.05,-2.51,-0.11,10.71,-4.70,-7.06,2.46,7.89,-4.79,-0.61,5.16,12.28,-5.30,-5.27,-0.77,6.18,-7.93,8.17,-12.42,4.41,-8.62,1.94,-5.21,8.32,-6.28,2.26,1.76,8.12,-7.28,3.10,-2.83,4.52,-6.98,24.72,-18.04,3.26,-9.66,5.42,-1.07,2.70,-6.11,-10.80,5.46,13.29,-8.80,-10.68,-1.50,13.10,-5.15,-7.15,-0.36,17.93,-9.78
BalanceTotalEquityAndLiabilities_sq,,1.49,-14.58,4.97,-0.46,5.16,-20.41,6.53,3.32,5.78,-21.57,3.44,-1.12,-0.64,-100.00,-0.40,0.10,-3.14,-100.00,8.17,1.19,3.36,-100.00,1.94,2.13,-0.07,-100.00,2.26,-0.99,3.00,-7.80,2.44,-1.69,2.88,1.61,-0.07,-3.33,-1.89,0.33,0.24,-1.07,1.38,1.24,0.32,-1.63,6.28,1.12,1.52,0.02,1.55,1.53,1.17,2.03,2.65,-4.26
CashflowOperatingCashflow,40209000,153242000,267597000,160099000,29793000,113245000,272811000,234007000,86332000,162396000,254416000,171513000,-47635000,179187000,221435000,330954000,-99560000,316815000,294160000,94885000,100244000,211454000,292745000,88460000,42405000,235066000,226880000,101146000,18530000,192287000,228420000,153003000,-42996000,261398000,182223000,104717000,-120519000,238309000,168379000,121008000,-62655000,226179000,365513000,29247000,-8273000,244868000,167748000,63711000,50990000,146355000,239791000,65684000,21323000,214703000,268332000
CashflowOperatingCashflow_yy,,,,,-25.90,-26.10,1.95,46.16,189.77,43.40,-6.74,-26.71,-155.18,10.34,-12.96,92.96,-109.01,76.81,32.84,-71.33,200.69,-33.26,-0.48,-6.77,-57.70,11.17,-22.50,14.34,-56.30,-18.20,0.68,51.27,-332.03,35.94,-20.22,-31.56,-180.30,-8.83,-7.60,15.56,48.01,-5.09,117.08,-75.83,86.80,8.26,-54.11,117.84,716.34,-40.23,42.95,3.10,-58.18,46.70,11.90
CashflowOperatingCashflow_sy,,,,,-2.74,-60.50,-25.98,46.16,45.38,19.72,-6.42,7.58,-45.24,47.88,35.81,31.99,25.18,56.22,-13.53,-44.00,34.30,-48.20,7.47,-71.19,-57.70,-0.73,-10.26,39.22,64.72,17.55,87.42,51.27,-8.49,4.32,-21.80,-31.56,25.12,38.27,2.20,-10.67,42.04,-2.18,-9.32,8.41,-2.13,5.28,2.39,-4.90,100.46,6.59,-18.26,-3.87,-13.80,46.70,-51.18
CashflowOperatingCashflow_qq,,281.11,74.62,-40.17,-81.39,280.11,140.90,-14.22,-63.11,88.11,56.66,-32.59,-127.77,476.17,23.58,49.46,-130.08,418.22,-7.15,-67.74,5.65,110.94,38.44,-69.78,-52.06,454.34,-3.48,-55.42,-81.68,937.71,18.79,-33.02,-128.10,707.96,-30.29,-42.53,-215.09,297.74,-29.34,-28.13,-151.78,460.99,61.60,-92.00,-128.29,3059.85,-31.49,-62.02,-19.97,187.03,63.84,-72.61,-67.54,906.91,24.98
CashflowOperatingCashflow_sq,,-3.96,-23.16,-40.17,158.44,-26.92,-39.46,27.63,152.84,-84.77,47.60,-50.36,-63.82,55.74,0.06,-57.54,54.29,54.48,-86.30,-63.23,81.31,-49.15,-16.22,-58.50,42.75,2.84,-29.03,70.17,13.80,-9.04,18.79,-40.08,-45.39,-45.66,77.61,17.55,-40.54,91.25,-29.34,-40.67,20.85,3.18,52.17,-53.06,-5.24,160.83,-27.37,-2.34,-21.44,-26.56,40.72,-8.76,-60.47,83.40,-39.51
CashflowAmortization,59701000,61346000,62882000,64627000,63118000,63786000,64951000,68130000,67377000,67273000,66204000,64571000,62920000,65105000,65604000,67770000,66983000,59999000,61456000,59408000,52670000,50909000,49108000,48499000,48469000,48336000,46767000,46742000,47516000,47795000,48538000,47843000,48210000,48758000,48572000,48120000,53769000,51273000,50242000,57653000,68108000,30951000,45405000,45348000,38293000,37554000,38600000,36975000,36664000,37368000,38266000,37363000,38342000,36718000,36628000
CashflowAmortization_yy,,,,,5.72,3.98,3.29,5.42,6.75,5.47,1.93,-5.22,-6.62,-3.22,-0.91,4.95,6.46,-7.84,-6.32,-12.34,-21.37,-15.15,-20.09,-18.36,-7.98,-5.05,-4.77,-3.62,-1.97,-1.12,3.79,2.36,1.46,2.01,0.07,0.58,11.53,5.16,3.44,19.81,26.67,-39.63,-9.63,-21.34,-43.78,21.33,-14.99,-18.46,-4.25,-0.50,-0.87,1.05,4.58,-1.74,-4.28
CashflowAmortization_sy,,,,,6.73,-15.13,2.69,9.28,11.86,20.50,25.48,3.97,22.34,20.41,17.55,6.64,5.00,5.08,-0.07,1.02,3.32,-5.70,2.06,-5.14,8.90,9.29,6.59,-2.12,5.80,9.17,10.26,12.34,4.11,1.81,0.20,-2.60,0.10,-5.61,-3.36,-1.61,-2.18,-2.03,-2.49,-3.84,-1.72,2.57,4.87,1.27,7.76,8.80,8.18,8.86,10.02,4.15,0.19
CashflowAmortization_qq,,2.76,2.50,2.78,-2.33,1.06,1.83,4.89,-1.11,-0.15,-1.59,-2.47,-2.56,3.47,0.77,3.30,-1.16,-10.43,2.43,-3.33,-11.34,-3.34,-3.54,-1.24,-0.06,-0.27,-3.25,-0.05,1.66,0.59,1.55,-1.43,0.77,1.14,-0.38,-0.93,11.74,-4.64,-2.01,14.75,18.13,-54.56,46.70,-0.13,-15.56,-1.93,2.79,-4.21,-0.84,1.92,2.40,-2.36,2.62,-4.24,-0.25
CashflowAmortization_sq,,-4.57,1.17,1.23,-2.33,-3.69,6.94,4.60,4.80,-0.15,5.67,1.76,4.37,2.25,1.19,2.46,-1.98,0.72,-0.95,0.55,-0.94,0.14,0.30,-0.51,0.14,0.89,0.52,2.82,1.60,0.02,-0.39,3.17,-2.59,-0.56,-0.96,2.15,-1.14,-3.45,0.70,0.95,1.86,0.33,2.39,1.06,1.93,3.83,0.42,0.74,2.07,2.40,-0.83,1.34,2.82,0.56,1.05
CashflowInvestingCashflow,-46592000,-143931000,-59195000,-37369000,-45787000,-73733000,-63175000,-20651000,-55800000,-67513000,-44638000,-77748000,-56142000,-110228000,-33099000,-31297000,-52005000,-46869000,-18607000,-12477000,-25605000,-16783000,-30845000,-6120000,-46550000,-37861000,-52749000,-27048000,-72640000,-48200000,-45249000,-29177000,-36699000,-25850000,-30754000,-50593000,-19155000,-19600000,-40843000,-39464000,-33473000,-36324000,-30370000,-39468000,58301000,-3968000,-38075000,-29661000,-35458000,-17086000,-38375000,-52031000,-27784000,-25786000,-47709000
CashflowInvestingCashflow_yy,,,,,1.73,48.77,-6.72,44.74,-21.87,8.44,29.34,-276.49,-0.61,-63.27,25.85,59.75,7.37,57.48,43.78,60.13,50.76,64.19,-65.77,50.95,-81.80,-125.59,-71.01,-341.96,-56.05,-27.31,14.22,-7.87,49.48,46.37,32.03,-73.40,47.81,24.18,-32.81,22.00,-74.75,-85.33,25.64,-0.01,274.17,89.08,-25.37,24.85,-160.82,-330.59,-0.79,-75.42,21.64,-50.92,-24.32
CashflowInvestingCashflow_sy,,,,,-22.03,6.30,-74.81,37.02,-98.48,1.64,-33.90,-38.03,56.17,10.85,8.04,-4.20,24.25,72.96,53.69,-42.38,31.89,-32.96,19.83,-87.95,-81.80,-125.59,-213.25,-12.28,40.40,-58.54,14.22,-7.87,53.52,50.04,-16.36,27.46,-47.12,25.17,-21.96,-94.45,-14.39,-13.57,-8.70,-6.98,-38.50,-208.44,-27.08,16.08,-9.08,2.20,28.25,-15.23,5.27,-29.18,30.62
